CODMUNRES,ano_nasc,Qtd_2Robson,Qtd_Total
316330,2019,6,34
316340,2012,17,70
316340,2013,0,61
316340,2014,10,59
316340,2015,9,61
316340,2016,9,52
316340,2017,9,49
316340,2018,6,43
316340,2019,9,62
316350,2012,5,72
316350,2013,0,48
316350,2014,1,53
316350,2015,2,69
316350,2016,4,59
316350,2017,7,74
316350,2018,4,84
316350,2019,6,45
316360,2012,10,34
316360,2013,0,34
316360,2014,6,37
316360,2015,8,37
316360,2016,13,44
316360,2017,6,38
316360,2018,3,36
316360,2019,8,44
316370,2012,72,532
316370,2013,0,515
316370,2014,88,560
316370,2015,89,568
316370,2016,92,546
316370,2017,82,539
316370,2018,96,543
316370,2019,73,500
316380,2012,10,75
316380,2013,0,62
316380,2014,12,78
316380,2015,6,62
316380,2016,9,69
316380,2017,8,59
316380,2018,8,58
316380,2019,8,58
316390,2012,23,55
316390,2013,0,47
316390,2014,7,40
316390,2015,9,40
316390,2016,11,53
316390,2017,9,61
316390,2018,8,39
316390,2019,14,55
316400,2012,3,77
316400,2013,0,98
316400,2014,8,84
316400,2015,5,78
316400,2016,14,80
316400,2017,7,77
316400,2018,2,80
316400,2019,2,89
316410,2012,6,57
316410,2013,0,64
316410,2014,4,54
316410,2015,4,64
316410,2016,7,51
316410,2017,4,66
316410,2018,8,64
316410,2019,4,63
316420,2012,4,127
316420,2013,0,113
316420,2014,7,129
316420,2015,8,135
316420,2016,11,110
316420,2017,13,118
316420,2018,12,114
316420,2019,5,95
316430,2012,8,54
316430,2013,0,53
316430,2014,6,55
316430,2015,10,67
316430,2016,4,47
316430,2017,6,63
316430,2018,3,86
316430,2019,4,70
316440,2012,10,72
316440,2013,0,69
316440,2014,13,79
316440,2015,12,81
316440,2016,9,62
316440,2017,10,84
316440,2018,11,70
316440,2019,8,72
316443,2012,0,44
316443,2013,0,24
316443,2014,1,30
316443,2015,5,33
316443,2016,0,19
316443,2017,2,21
316443,2018,3,21
316443,2019,1,39
316447,2012,24,94
316447,2013,0,94
316447,2014,13,100
316447,2015,21,85
316447,2016,21,78
316447,2017,21,79
316447,2018,11,104
316447,2019,13,85
316450,2012,11,101
316450,2013,0,99
316450,2014,8,107
316450,2015,12,99
316450,2016,4,86
316450,2017,10,92
316450,2018,13,102
316450,2019,14,107
316460,2012,23,71
316460,2013,0,79
316460,2014,20,110
316460,2015,24,113
316460,2016,25,103
316460,2017,20,116
316460,2018,36,139
316460,2019,33,137
316470,2012,138,827
316470,2013,0,893
316470,2014,126,854
316470,2015,119,954
316470,2016,133,821
316470,2017,166,923
316470,2018,135,939
316470,2019,96,965
316480,2012,3,24
316480,2013,0,15
316480,2014,6,17
316480,2015,1,17
316480,2016,1,13
316480,2017,7,15
316480,2018,0,5
316480,2019,2,9
316490,2012,2,17
316490,2013,0,26
316490,2014,3,29
316490,2015,4,16
316490,2016,1,18
316490,2017,2,17
316490,2018,2,24
316490,2019,7,24
316500,2012,17,103
316500,2013,0,117
316500,2014,18,115
316500,2015,17,129
316500,2016,14,90
316500,2017,16,129
316500,2018,9,112
316500,2019,6,116
316510,2012,9,84
316510,2013,0,80
316510,2014,6,98
316510,2015,7,95
316510,2016,11,87
316510,2017,6,66
316510,2018,9,83
316510,2019,12,84
316520,2012,15,73
316520,2013,0,80
316520,2014,11,66
316520,2015,7,68
316520,2016,11,78
316520,2017,13,69
316520,2018,6,70
316520,2019,15,91
316530,2012,7,78
316530,2013,0,37
316530,2014,5,92
316530,2015,4,77
316530,2016,4,84
316530,2017,1,78
316530,2018,1,80
316530,2019,4,79
316540,2012,4,66
316540,2013,0,70
316540,2014,15,80
316540,2015,13,76
316540,2016,5,69
316540,2017,11,76
316540,2018,2,73
316540,2019,4,73
316550,2012,19,75
316550,2013,0,68
316550,2014,19,86
316550,2015,20,74
316550,2016,15,78
316550,2017,17,78
316550,2018,9,56
316550,2019,18,80
316553,2012,90,437
316553,2013,0,498
316553,2014,104,495
316553,2015,155,582
316553,2016,116,527
316553,2017,122,543
316553,2018,129,545
316553,2019,108,516
316555,2012,7,185
316555,2013,0,189
316555,2014,6,166
316555,2015,4,171
316555,2016,5,134
316555,2017,2,170
316555,2018,5,141
316555,2019,8,148
316556,2012,3,18
316556,2013,0,16
316556,2014,2,20
316556,2015,1,14
316556,2016,5,18
316556,2017,4,22
316556,2018,1,10
316556,2019,6,19
316557,2012,18,85
316557,2013,0,80
316557,2014,17,87
316557,2015,10,94
316557,2016,11,109
316557,2017,10,101
316557,2018,10,101
316557,2019,7,109
316560,2012,6,30
316560,2013,0,26
316560,2014,5,34
316560,2015,6,32
316560,2016,1,28
316560,2017,3,26
316560,2018,4,20
316560,2019,7,25
316570,2012,4,78
316570,2013,0,75
316570,2014,4,82
316570,2015,2,85
316570,2016,1,77
316570,2017,3,91
316570,2018,2,89
316570,2019,0,86
316580,2012,5,14
316580,2013,0,10
316580,2014,1,14
316580,2015,2,15
316580,2016,1,6
316580,2017,4,11
316580,2018,3,10
316580,2019,1,11
316590,2012,9,46
316590,2013,0,43
316590,2014,9,36
316590,2015,5,34
316590,2016,10,45
316590,2017,9,39
316590,2018,16,37
316590,2019,7,40
316600,2012,18,62
316600,2013,0,47
316600,2014,4,61
316600,2015,15,72
316600,2016,15,63
316600,2017,9,43
316600,2018,10,55
316600,2019,8,58
316610,2012,3,36
316610,2013,0,35
316610,2014,6,47
316610,2015,1,45
316610,2016,2,46
316610,2017,3,32
316610,2018,2,40
316610,2019,5,44
316620,2012,15,92
316620,2013,0,66
316620,2014,11,92
316620,2015,15,83
316620,2016,14,83
316620,2017,18,106
316620,2018,11,78
316620,2019,14,94
316630,2012,17,96
316630,2013,0,79
316630,2014,14,99
316630,2015,22,106
316630,2016,30,109
316630,2017,22,87
316630,2018,22,103
316630,2019,17,108
316640,2012,2,17
316640,2013,0,14
316640,2014,4,15
316640,2015,3,15
316640,2016,4,16
316640,2017,6,18
316640,2018,2,23
316640,2019,6,26
316650,2012,6,60
316650,2013,0,50
316650,2014,5,41
316650,2015,5,56
316650,2016,4,64
316650,2017,1,44
316650,2018,2,58
316650,2019,6,56
316660,2012,1,9
316660,2013,0,8
316660,2014,0,9
316660,2015,0,4
316660,2016,0,6
316660,2017,0,4
316660,2018,1,7
316660,2019,1,6
316670,2012,11,96
316670,2013,0,105
316670,2014,16,90
316670,2015,14,83
316670,2016,16,91
316670,2017,8,75
316670,2018,11,80
316670,2019,10,95
316680,2012,30,123
316680,2013,0,126
316680,2014,23,134
316680,2015,30,169
316680,2016,31,138
316680,2017,38,177
316680,2018,31,174
316680,2019,26,178
316690,2012,27,91
316690,2013,0,94
316690,2014,30,104
316690,2015,18,109
316690,2016,17,88
316690,2017,16,92
316690,2018,18,104
316690,2019,20,85
316695,2012,4,42
316695,2013,0,59
316695,2014,11,52
316695,2015,6,50
316695,2016,12,43
316695,2017,10,43
316695,2018,3,40
316695,2019,12,49
316700,2012,6,19
316700,2013,0,19
316700,2014,6,16
316700,2015,4,12
316700,2016,5,27
316700,2017,8,28
316700,2018,0,17
316700,2019,8,20
316710,2012,34,228
316710,2013,0,245
316710,2014,17,266
316710,2015,12,270
316710,2016,12,280
316710,2017,14,264
316710,2018,18,266
316710,2019,22,261
316720,2012,740,2906
316720,2013,0,2934
316720,2014,626,2990
316720,2015,649,2985
316720,2016,534,2599
316720,2017,611,2719
316720,2018,606,2821
316720,2019,611,2677
316730,2012,1,19
316730,2013,0,26
316730,2014,3,23
316730,2015,2,23
316730,2016,7,23
316730,2017,5,28
316730,2018,2,20
316730,2019,0,20
316740,2012,8,51
316740,2013,0,59
316740,2014,12,67
316740,2015,12,59
316740,2016,14,78
316740,2017,10,52
316740,2018,13,70
316740,2019,10,64
316750,2012,8,33
316750,2013,0,23
316750,2014,4,40
316750,2015,5,35
316750,2016,8,22
316750,2017,8,33
316750,2018,5,21
316750,2019,6,30
316760,2012,78,269
316760,2013,0,268
316760,2014,74,265
316760,2015,95,281
316760,2016,81,297
316760,2017,49,308
316760,2018,76,336
316760,2019,76,364
316770,2012,10,60
316770,2013,0,56
316770,2014,10,57
316770,2015,15,61
316770,2016,9,55
316770,2017,8,59
316770,2018,10,56
316770,2019,3,55
316780,2012,7,61
316780,2013,0,69
316780,2014,7,65
316780,2015,15,67
316780,2016,11,72
316780,2017,7,62
316780,2018,8,58
316780,2019,7,55
316790,2012,6,31
316790,2013,0,25
316790,2014,10,51
316790,2015,7,35
316790,2016,8,39
316790,2017,6,35
316790,2018,7,51
316790,2019,13,43
316800,2012,105,468
316800,2013,0,418
316800,2014,129,490
316800,2015,115,447
316800,2016,103,443
316800,2017,115,478
316800,2018,96,432
316800,2019,79,448
316805,2012,3,40
316805,2013,0,36
316805,2014,10,37
316805,2015,8,51
316805,2016,4,47
316805,2017,3,36
316805,2018,0,40
316805,2019,5,37
316810,2012,22,56
316810,2013,0,38
316810,2014,5,33
316810,2015,10,45
316810,2016,3,52
316810,2017,13,46
316810,2018,11,62
316810,2019,10,62
316820,2012,1,15
316820,2013,0,12
316820,2014,0,8
316820,2015,1,12
316820,2016,1,8
316820,2017,2,13
316820,2018,0,10
316820,2019,1,15
316830,2012,6,38
316830,2013,0,34
316830,2014,5,42
316830,2015,7,34
316830,2016,2,36
316830,2017,9,38
316830,2018,3,38
316830,2019,9,48
316840,2012,23,138
316840,2013,0,149
316840,2014,22,184
316840,2015,27,159
316840,2016,26,138
316840,2017,24,139
316840,2018,22,148
316840,2019,22,116
316850,2012,20,128
316850,2013,0,123
316850,2014,19,116
316850,2015,14,126
316850,2016,12,101
316850,2017,23,120
316850,2018,17,113
316850,2019,11,115
316860,2012,476,1796
316860,2013,0,1824
316860,2014,305,1946
316860,2015,334,1923
316860,2016,260,1824
316860,2017,318,1964
316860,2018,297,2007
316860,2019,321,1879
316870,2012,215,1098
316870,2013,0,1083
316870,2014,205,1096
316870,2015,175,1106
316870,2016,239,980
316870,2017,234,980
316870,2018,265,1031
316870,2019,188,961
316880,2012,13,72
316880,2013,0,77
316880,2014,14,90
316880,2015,13,84
316880,2016,12,104
316880,2017,20,82
316880,2018,15,74
316880,2019,9,87
316890,2012,7,48
316890,2013,0,47
316890,2014,5,64
316890,2015,7,71
316890,2016,9,62
316890,2017,5,78
316890,2018,14,77
316890,2019,11,87
316900,2012,8,193
316900,2013,0,202
316900,2014,22,198
316900,2015,1,196
316900,2016,9,182
316900,2017,19,214
316900,2018,5,189
316900,2019,6,187
316905,2012,8,33
316905,2013,0,21
316905,2014,15,39
316905,2015,8,28
316905,2016,5,29
316905,2017,9,34
316905,2018,12,42
316905,2019,11,38
316910,2012,13,93
316910,2013,0,65
316910,2014,8,72
316910,2015,6,48
316910,2016,4,70
316910,2017,7,64
316910,2018,7,55
316910,2019,15,92
316920,2012,15,104
316920,2013,0,89
316920,2014,10,114
316920,2015,2,100
316920,2016,0,96
316920,2017,0,88
316920,2018,2,99
316920,2019,1,84
316930,2012,199,1031
316930,2013,0,1004
316930,2014,159,1077
316930,2015,200,1068
316930,2016,127,1026
316930,2017,190,1077
316930,2018,135,1085
316930,2019,184,1010
316935,2012,47,391
316935,2013,0,374
316935,2014,53,381
316935,2015,66,399
316935,2016,50,366
316935,2017,41,340
316935,2018,76,379
316935,2019,57,379
316940,2012,164,775
316940,2013,0,745
316940,2014,170,712
316940,2015,158,752
316940,2016,164,657
316940,2017,148,709
316940,2018,141,733
316940,2019,146,692
316950,2012,21,91
316950,2013,0,69
316950,2014,13,66
316950,2015,14,89
316950,2016,13,75
316950,2017,17,81
316950,2018,7,72
316950,2019,12,76
316960,2012,30,178
316960,2013,0,250
316960,2014,36,243
316960,2015,45,255
316960,2016,38,221
316960,2017,44,276
316960,2018,25,216
316960,2019,28,251
316970,2012,18,256
316970,2013,0,246
316970,2014,0,233
316970,2015,5,212
316970,2016,7,225
316970,2017,1,241
316970,2018,10,178
316970,2019,7,250
316980,2012,12,48
316980,2013,0,51
316980,2014,7,71
316980,2015,13,64
316980,2016,12,53
316980,2017,8,50
316980,2018,8,75
316980,2019,13,64
316990,2012,78,1378
316990,2013,0,1329
316990,2014,145,1315
316990,2015,71,1405
316990,2016,69,1159
316990,2017,90,1262
316990,2018,62,1275
316990,2019,35,1342
317000,2012,16,154
317000,2013,0,165
317000,2014,6,134
317000,2015,10,147
317000,2016,23,156
317000,2017,17,132
317000,2018,13,145
317000,2019,11,133
317005,2012,35,155
317005,2013,0,157
317005,2014,38,174
317005,2015,29,177
317005,2016,27,133
317005,2017,27,137
317005,2018,30,156
317005,2019,29,155
317010,2012,997,4031
317010,2013,0,4167
317010,2014,1014,4287
317010,2015,942,4443
317010,2016,891,4134
317010,2017,1023,4255
317010,2018,961,4188
317010,2019,926,4187
317020,2012,2762,8824
317020,2013,0,9006
317020,2014,2733,9474
317020,2015,2577,9687
317020,2016,2267,9247
317020,2017,2351,9639
317020,2018,2200,9685
317020,2019,2124,9676
317030,2012,5,34
317030,2013,0,39
317030,2014,2,43
317030,2015,4,41
317030,2016,1,28
317030,2017,4,45
317030,2018,7,36
317030,2019,4,40
317040,2012,110,1129
317040,2013,0,1128
317040,2014,191,1216
317040,2015,201,1134
317040,2016,208,1068
317040,2017,224,1256
317040,2018,192,1212
317040,2019,171,1214
317043,2012,7,53
317043,2013,0,60
317043,2014,4,57
317043,2015,3,52
317043,2016,2,38
317043,2017,4,46
317043,2018,1,40
317043,2019,5,40
317047,2012,3,38
317047,2013,0,40
317047,2014,3,45
317047,2015,7,43
317047,2016,5,26
317047,2017,5,38
317047,2018,3,35
317047,2019,3,24
317050,2012,29,136
317050,2013,0,130
317050,2014,30,136
317050,2015,25,124
317050,2016,27,124
317050,2017,23,132
317050,2018,31,140
317050,2019,37,139
317052,2012,6,128
317052,2013,0,132
317052,2014,12,140
317052,2015,8,145
317052,2016,14,127
317052,2017,8,99
317052,2018,7,122
317052,2019,2,107
317057,2012,15,89
317057,2013,0,84
317057,2014,18,68
317057,2015,11,69
317057,2016,9,58
317057,2017,16,61
317057,2018,12,79
317057,2019,15,69
317060,2012,1,21
317060,2013,0,27
317060,2014,4,19
317060,2015,0,23
317060,2016,0,13
317060,2017,1,30
317060,2018,0,22
317060,2019,3,22
317065,2012,13,54
317065,2013,0,44
317065,2014,10,69
317065,2015,14,58
317065,2016,12,54
317065,2017,14,85
317065,2018,8,70
317065,2019,9,71
317070,2012,303,1611
317070,2013,0,1589
317070,2014,407,1739
317070,2015,529,1726
317070,2016,465,1735
317070,2017,480,1857
317070,2018,418,1845
317070,2019,337,1799
317075,2012,27,103
317075,2013,0,82
317075,2014,15,87
317075,2015,17,105
317075,2016,19,104
317075,2017,25,84
317075,2018,16,107
317075,2019,35,121
317080,2012,105,446
317080,2013,0,439
317080,2014,115,493
317080,2015,106,430
317080,2016,95,339
317080,2017,106,365
317080,2018,99,415
317080,2019,91,423
317090,2012,29,270
317090,2013,0,271
317090,2014,26,260
317090,2015,26,259
317090,2016,23,220
317090,2017,18,248
317090,2018,25,286
317090,2019,31,262
317100,2012,50,239
317100,2013,0,246
317100,2014,41,231
317100,2015,33,246
317100,2016,54,229
317100,2017,52,282
317100,2018,52,233
317100,2019,47,250
317103,2012,34,148
317103,2013,0,148
317103,2014,47,142
317103,2015,32,130
317103,2016,32,139
317103,2017,33,149
317103,2018,17,135
317103,2019,13,116
317107,2012,1,64
317107,2013,0,58
317107,2014,3,54
317107,2015,1,37
317107,2016,0,53
317107,2017,0,65
317107,2018,0,52
317107,2019,3,60
317110,2012,16,34
317110,2013,0,35
317110,2014,7,36
317110,2015,6,28
317110,2016,6,32
317110,2017,11,48
317110,2018,9,41
317110,2019,2,18
317115,2012,17,65
317115,2013,0,59
317115,2014,8,50
317115,2015,11,54
317115,2016,8,52
317115,2017,7,44
317115,2018,11,68
317115,2019,12,56
317120,2012,328,1680
317120,2013,0,1827
317120,2014,257,1986
317120,2015,295,2058
317120,2016,300,1920
317120,2017,337,1954
317120,2018,327,1859
317120,2019,304,1804
317130,2012,141,959
317130,2013,0,942
317130,2014,145,911
317130,2015,130,930
317130,2016,156,854
317130,2017,172,988
317130,2018,156,1023
317130,2019,111,1009
317140,2012,4,47
317140,2013,0,33
317140,2014,2,37
317140,2015,0,22
317140,2016,1,31
317140,2017,5,32
317140,2018,9,31
317140,2019,5,37
317150,2012,14,51
317150,2013,0,38
317150,2014,12,69
317150,2015,7,47
317150,2016,5,38
317150,2017,3,34
317150,2018,6,35
317150,2019,1,38
317160,2012,16,131
317160,2013,0,111
317160,2014,18,122
317160,2015,18,150
317160,2016,15,98
317160,2017,18,133
317160,2018,12,124
317160,2019,14,125
317170,2012,13,86
317170,2013,0,84
317170,2014,11,80
317170,2015,16,92
317170,2016,16,86
317170,2017,15,101
317170,2018,21,97
317170,2019,18,94
317180,2012,12,115
317180,2013,0,159
317180,2014,22,134
317180,2015,25,142
317180,2016,23,152
317180,2017,20,128
317180,2018,18,130
317180,2019,33,136
317190,2012,10,61
317190,2013,0,52
317190,2014,6,66
317190,2015,7,62
317190,2016,9,47
317190,2017,8,40
317190,2018,9,60
317190,2019,6,43
317200,2012,176,516
317200,2013,0,493
317200,2014,160,493
317200,2015,167,539
317200,2016,126,486
317200,2017,156,534
317200,2018,120,522
317200,2019,76,529
317210,2012,3,49
317210,2013,0,52
317210,2014,11,55
317210,2015,15,61
317210,2016,5,50
317210,2017,7,63
317210,2018,4,53
317210,2019,3,61
317220,2012,6,20
317220,2013,0,17
317220,2014,2,25
317220,2015,5,25
317220,2016,1,24
317220,2017,4,22
317220,2018,6,30
317220,2019,2,19
320000,2012,0,10
320000,2013,0,4
320000,2016,0,1
320000,2018,0,1
320010,2012,63,416
320010,2013,0,420
320010,2014,66,382
320010,2015,52,406
320010,2016,29,353
320010,2017,35,364
320010,2018,55,465
320010,2019,30,378
320013,2012,18,118
320013,2013,0,90
320013,2014,17,127
320013,2015,13,125
320013,2016,10,105
320013,2017,12,128
320013,2018,9,116
320013,2019,8,126
320016,2012,10,168
320016,2013,0,153
320016,2014,8,152
320016,2015,13,163
320016,2016,6,160
320016,2017,4,161
320016,2018,6,153
320016,2019,10,190
320020,2012,15,405
320020,2013,0,369
320020,2014,11,418
320020,2015,16,400
320020,2016,19,333
320020,2017,5,392
320020,2018,12,433
320020,2019,22,386
320030,2012,23,141
320030,2013,0,138
320030,2014,15,125
320030,2015,16,132
320030,2016,22,119
320030,2017,24,138
320030,2018,30,146
320030,2019,27,155
320035,2012,12,92
320035,2013,0,91
320035,2014,18,102
320035,2015,13,102
320035,2016,14,100
320035,2017,7,92
320035,2018,13,103
320035,2019,16,100
320040,2012,48,367
320040,2013,0,436
320040,2014,61,453
320040,2015,51,433
320040,2016,64,385
320040,2017,50,352
320040,2018,70,391
320040,2019,83,397
320050,2012,12,74
320050,2013,0,66
320050,2014,6,99
320050,2015,4,58
320050,2016,4,69
320050,2017,5,93
320050,2018,6,78
320050,2019,2,64
320060,2012,240,1398
320060,2013,0,1419
320060,2014,257,1524
320060,2015,234,1409
320060,2016,265,1452
320060,2017,244,1418
320060,2018,155,1457
320060,2019,154,1512
320070,2012,27,145
320070,2013,0,153
320070,2014,29,165
320070,2015,25,156
320070,2016,27,151
320070,2017,31,140
320070,2018,19,134
320070,2019,49,149
320080,2012,22,351
320080,2013,0,401
320080,2014,82,399
320080,2015,69,421
320080,2016,33,357
320080,2017,53,423
320080,2018,40,400
320080,2019,33,397
320090,2012,47,648
320090,2013,0,614
320090,2014,47,645
320090,2015,46,688
320090,2016,54,701
320090,2017,29,662
320090,2018,34,691
320090,2019,44,641
320100,2012,7,161
320100,2013,0,198
320100,2014,17,198
320100,2015,13,215
320100,2016,7,184
320100,2017,14,191
320100,2018,9,211
320100,2019,8,185
320110,2012,11,100
320110,2013,0,122
320110,2014,9,116
320110,2015,3,104
320110,2016,2,105
320110,2017,11,94
320110,2018,6,105
320110,2019,6,87
320115,2012,19,198
320115,2013,0,197
320115,2014,23,172
320115,2015,22,173
320115,2016,17,193
320115,2017,27,195
320115,2018,26,205
320115,2019,13,241
320120,2012,361,2774
320120,2013,0,2703
320120,2014,526,2919
320120,2015,492,2973
320120,2016,511,2654
320120,2017,579,2742
320120,2018,578,2732
320120,2019,685,2579
320130,2012,1264,6033
320130,2013,0,6111
320130,2014,1006,6338
320130,2015,639,6258
320130,2016,503,5863
320130,2017,503,6090
320130,2018,437,5878
320130,2019,506,5650
320140,2012,64,425
320140,2013,0,451
320140,2014,74,470
320140,2015,26,437
320140,2016,57,397
320140,2017,52,442
320140,2018,52,474
320140,2019,56,435
320150,2012,217,1398
320150,2013,0,1451
320150,2014,273,1532
320150,2015,262,1670
320150,2016,216,1600
320150,2017,196,1546
320150,2018,278,1754
320150,2019,239,1575
320160,2012,31,387
320160,2013,0,423
320160,2014,18,412
320160,2015,37,411
320160,2016,42,401
320160,2017,22,430
320160,2018,39,417
320160,2019,27,406
320170,2012,8,168
320170,2013,0,163
320170,2014,26,179
320170,2015,27,183
320170,2016,14,155
320170,2017,24,173
320170,2018,15,162
320170,2019,9,180
320180,2012,3,56
320180,2013,0,55
320180,2014,0,58
320180,2015,3,50
320180,2016,3,48
320180,2017,1,61
320180,2018,1,63
320180,2019,4,58
320190,2012,48,399
320190,2013,0,489
320190,2014,46,473
320190,2015,50,473
320190,2016,37,454
320190,2017,46,468
320190,2018,48,508
320190,2019,47,505
320200,2012,6,81
320200,2013,0,73
320200,2014,5,64
320200,2015,2,66
320200,2016,3,54
320200,2017,0,73
320200,2018,2,101
320200,2019,0,84
320210,2012,5,313
320210,2013,0,267
320210,2014,9,324
320210,2015,19,342
320210,2016,19,280
320210,2017,12,278
320210,2018,17,296
320210,2019,25,287
320220,2012,20,249
320220,2013,0,254
320220,2014,18,241
320220,2015,19,260
320220,2016,24,228
320220,2017,24,268
320220,2018,21,264
320220,2019,23,267
320225,2012,14,114
320225,2013,0,120
320225,2014,22,113
