CODMUNRES,ano_nasc,Qtd_Baixo_Peso,Qtd_Total
311250,2016,14,129
311250,2017,12,123
311250,2018,14,134
311250,2019,12,111
311260,2012,7,165
311260,2013,9,170
311260,2014,9,141
311260,2015,16,154
311260,2016,15,150
311260,2017,19,167
311260,2018,18,176
311260,2019,12,155
311265,2012,4,57
311265,2013,2,56
311265,2014,8,72
311265,2015,5,57
311265,2016,3,58
311265,2017,7,68
311265,2018,3,57
311265,2019,5,54
311270,2012,12,175
311270,2013,23,190
311270,2014,18,196
311270,2015,14,185
311270,2016,11,168
311270,2017,20,186
311270,2018,27,231
311270,2019,17,194
311280,2012,5,65
311280,2013,6,85
311280,2014,7,81
311280,2015,5,88
311280,2016,4,98
311280,2017,8,101
311280,2018,8,87
311280,2019,12,104
311290,2012,8,109
311290,2013,6,115
311290,2014,11,119
311290,2015,8,123
311290,2016,3,137
311290,2017,5,125
311290,2018,12,116
311290,2019,6,110
311300,2012,22,265
311300,2013,13,272
311300,2014,22,266
311300,2015,24,257
311300,2016,30,258
311300,2017,24,276
311300,2018,29,268
311300,2019,20,257
311310,2012,4,30
311310,2013,2,23
311310,2014,3,25
311310,2015,3,25
311310,2016,1,22
311310,2017,3,25
311310,2018,1,28
311310,2019,8,33
311320,2012,16,224
311320,2013,36,311
311320,2014,26,278
311320,2015,36,315
311320,2016,31,303
311320,2017,33,300
311320,2018,22,273
311320,2019,24,291
311330,2012,53,435
311330,2013,44,411
311330,2014,44,433
311330,2015,53,425
311330,2016,31,398
311330,2017,43,415
311330,2018,50,451
311330,2019,36,392
311340,2012,112,1098
311340,2013,109,1034
311340,2014,102,1227
311340,2015,99,1170
311340,2016,88,1138
311340,2017,98,1141
311340,2018,84,1210
311340,2019,119,1152
311350,2012,5,99
311350,2013,7,94
311350,2014,15,76
311350,2015,9,93
311350,2016,11,98
311350,2017,3,90
311350,2018,12,81
311350,2019,14,90
311360,2012,10,76
311360,2013,9,103
311360,2014,9,78
311360,2015,5,73
311360,2016,8,71
311360,2017,5,68
311360,2018,3,82
311360,2019,9,72
311370,2012,23,236
311370,2013,10,223
311370,2014,13,247
311370,2015,12,240
311370,2016,19,226
311370,2017,16,213
311370,2018,22,244
311370,2019,11,227
311380,2012,4,34
311380,2013,7,27
311380,2014,3,36
311380,2015,3,39
311380,2016,6,38
311380,2017,2,30
311380,2018,4,36
311380,2019,0,28
311390,2012,14,149
311390,2013,17,133
311390,2014,6,114
311390,2015,20,129
311390,2016,24,119
311390,2017,11,134
311390,2018,10,127
311390,2019,9,142
311400,2012,7,93
311400,2013,5,92
311400,2014,8,103
311400,2015,7,88
311400,2016,11,84
311400,2017,10,94
311400,2018,3,99
311400,2019,13,94
311410,2012,10,128
311410,2013,12,157
311410,2014,18,153
311410,2015,13,158
311410,2016,18,156
311410,2017,24,157
311410,2018,14,163
311410,2019,13,136
311420,2012,24,260
311420,2013,32,268
311420,2014,21,279
311420,2015,28,287
311420,2016,27,252
311420,2017,22,262
311420,2018,32,296
311420,2019,30,285
311430,2012,37,366
311430,2013,38,347
311430,2014,32,349
311430,2015,29,380
311430,2016,39,366
311430,2017,30,343
311430,2018,31,345
311430,2019,37,360
311440,2012,24,232
311440,2013,17,200
311440,2014,17,220
311440,2015,16,226
311440,2016,22,193
311440,2017,12,196
311440,2018,18,218
311440,2019,18,225
311450,2012,22,198
311450,2013,25,195
311450,2014,20,215
311450,2015,26,247
311450,2016,20,211
311450,2017,20,236
311450,2018,12,196
311450,2019,13,216
311455,2012,7,108
311455,2013,11,94
311455,2014,6,117
311455,2015,10,121
311455,2016,8,102
311455,2017,5,104
311455,2018,15,118
311455,2019,10,99
311460,2012,4,36
311460,2013,8,48
311460,2014,6,45
311460,2015,3,35
311460,2016,5,46
311460,2017,10,63
311460,2018,4,39
311460,2019,7,47
311470,2012,0,34
311470,2013,7,47
311470,2014,7,48
311470,2015,3,37
311470,2016,1,39
311470,2017,2,34
311470,2018,0,45
311470,2019,1,38
311480,2012,9,45
311480,2013,5,44
311480,2014,3,36
311480,2015,5,37
311480,2016,3,40
311480,2017,3,50
311480,2018,4,33
311480,2019,4,43
311490,2012,0,17
311490,2013,3,19
311490,2014,0,21
311490,2015,2,30
311490,2016,4,20
311490,2017,2,20
311490,2018,0,24
311490,2019,0,18
311500,2012,3,23
311500,2013,3,26
311500,2014,1,35
311500,2015,1,24
311500,2016,1,34
311500,2017,3,32
311500,2018,2,36
311500,2019,4,36
311510,2012,22,230
311510,2013,23,217
311510,2014,16,216
311510,2015,20,229
311510,2016,23,229
311510,2017,19,212
311510,2018,22,218
311510,2019,19,212
311520,2012,3,29
311520,2013,1,28
311520,2014,5,31
311520,2015,2,29
311520,2016,3,22
311520,2017,2,29
311520,2018,3,28
311520,2019,0,33
311530,2012,60,836
311530,2013,59,741
311530,2014,69,825
311530,2015,60,779
311530,2016,67,791
311530,2017,72,826
311530,2018,58,806
311530,2019,64,749
311535,2012,10,70
311535,2013,5,66
311535,2014,3,64
311535,2015,5,61
311535,2016,8,50
311535,2017,6,62
311535,2018,7,76
311535,2019,8,81
311540,2012,4,34
311540,2013,4,27
311540,2014,1,36
311540,2015,1,31
311540,2016,3,33
311540,2017,2,27
311540,2018,6,37
311540,2019,1,35
311545,2012,14,120
311545,2013,12,131
311545,2014,7,151
311545,2015,12,144
311545,2016,13,128
311545,2017,17,139
311545,2018,4,138
311545,2019,16,132
311547,2012,9,73
311547,2013,6,66
311547,2014,6,48
311547,2015,5,45
311547,2016,8,53
311547,2017,7,68
311547,2018,9,46
311547,2019,11,50
311550,2012,21,254
311550,2013,26,241
311550,2014,22,257
311550,2015,25,276
311550,2016,21,213
311550,2017,25,230
311550,2018,14,236
311550,2019,18,232
311560,2012,0,14
311560,2013,0,12
311560,2014,1,8
311560,2015,2,14
311560,2016,1,10
311560,2017,0,6
311560,2018,0,7
311560,2019,0,2
311570,2012,2,47
311570,2013,4,82
311570,2014,2,61
311570,2015,9,96
311570,2016,9,80
311570,2017,5,79
311570,2018,6,110
311570,2019,8,74
311580,2012,5,90
311580,2013,4,82
311580,2014,9,116
311580,2015,11,107
311580,2016,3,106
311580,2017,7,102
311580,2018,13,119
311580,2019,8,80
311590,2012,3,26
311590,2013,2,24
311590,2014,1,21
311590,2015,1,30
311590,2016,2,27
311590,2017,3,39
311590,2018,8,38
311590,2019,5,27
311600,2012,8,74
311600,2013,9,66
311600,2014,7,81
311600,2015,9,84
311600,2016,7,65
311600,2017,10,79
311600,2018,8,90
311600,2019,10,92
311610,2012,12,146
311610,2013,12,129
311610,2014,17,138
311610,2015,4,102
311610,2016,12,102
311610,2017,11,107
311610,2018,11,95
311610,2019,9,110
311615,2012,12,184
311615,2013,14,187
311615,2014,20,198
311615,2015,18,192
311615,2016,14,173
311615,2017,15,178
311615,2018,14,189
311615,2019,12,205
311620,2012,2,27
311620,2013,0,19
311620,2014,0,30
311620,2015,2,28
311620,2016,3,27
311620,2017,0,24
311620,2018,2,29
311620,2019,4,39
311630,2012,6,67
311630,2013,4,51
311630,2014,4,57
311630,2015,9,55
311630,2016,8,54
311630,2017,4,51
311630,2018,4,48
311630,2019,3,53
311640,2012,1,20
311640,2013,0,12
311640,2014,4,14
311640,2015,3,9
311640,2016,3,12
311640,2017,0,11
311640,2018,2,20
311640,2019,5,23
311650,2012,4,73
311650,2013,6,72
311650,2014,4,82
311650,2015,8,85
311650,2016,4,79
311650,2017,10,77
311650,2018,6,77
311650,2019,4,58
311660,2012,30,359
311660,2013,31,368
311660,2014,35,337
311660,2015,23,391
311660,2016,33,361
311660,2017,26,367
311660,2018,36,379
311660,2019,39,398
311670,2012,6,75
311670,2013,5,78
311670,2014,11,80
311670,2015,6,66
311670,2016,8,76
311670,2017,7,75
311670,2018,6,68
311670,2019,3,74
311680,2012,18,118
311680,2013,16,109
311680,2014,8,112
311680,2015,4,91
311680,2016,8,118
311680,2017,11,110
311680,2018,10,110
311680,2019,7,84
311690,2012,4,25
311690,2013,0,21
311690,2014,1,26
311690,2015,0,28
311690,2016,1,24
311690,2017,6,27
311690,2018,2,22
311690,2019,1,40
311700,2012,8,77
311700,2013,8,83
311700,2014,4,80
311700,2015,5,80
311700,2016,7,63
311700,2017,4,60
311700,2018,4,62
311700,2019,6,51
311710,2012,6,115
311710,2013,11,101
311710,2014,5,123
311710,2015,8,105
311710,2016,3,115
311710,2017,9,114
311710,2018,4,119
311710,2019,9,123
311720,2012,2,31
311720,2013,2,37
311720,2014,2,32
311720,2015,0,26
311720,2016,5,28
311720,2017,1,31
311720,2018,3,21
311720,2019,1,26
311730,2012,29,393
311730,2013,38,381
311730,2014,37,415
311730,2015,38,412
311730,2016,37,365
311730,2017,26,358
311730,2018,21,366
311730,2019,35,360
311740,2012,5,56
311740,2013,2,50
311740,2014,4,55
311740,2015,1,28
311740,2016,3,30
311740,2017,1,33
311740,2018,5,53
311740,2019,1,32
311750,2012,16,230
311750,2013,20,240
311750,2014,27,256
311750,2015,18,265
311750,2016,25,252
311750,2017,26,298
311750,2018,15,246
311750,2019,14,281
311760,2012,5,50
311760,2013,7,61
311760,2014,6,55
311760,2015,3,67
311760,2016,0,41
311760,2017,4,55
311760,2018,4,57
311760,2019,9,58
311770,2012,7,148
311770,2013,11,151
311770,2014,12,157
311770,2015,9,167
311770,2016,9,146
311770,2017,18,162
311770,2018,11,165
311770,2019,8,159
311780,2012,8,129
311780,2013,11,121
311780,2014,14,109
311780,2015,13,131
311780,2016,17,138
311780,2017,14,123
311780,2018,15,137
311780,2019,5,121
311783,2012,3,82
311783,2013,5,75
311783,2014,3,73
311783,2015,6,99
311783,2016,3,75
311783,2017,8,89
311783,2018,3,91
311783,2019,5,65
311787,2012,8,78
311787,2013,9,86
311787,2014,5,81
311787,2015,5,98
311787,2016,10,83
311787,2017,7,94
311787,2018,16,107
311787,2019,5,91
311790,2012,11,94
311790,2013,14,102
311790,2014,8,95
311790,2015,15,128
311790,2016,12,130
311790,2017,10,112
311790,2018,13,119
311790,2019,11,111
311800,2012,67,717
311800,2013,61,669
311800,2014,62,738
311800,2015,93,761
311800,2016,70,761
311800,2017,76,770
311800,2018,69,733
311800,2019,68,691
311810,2012,3,49
311810,2013,4,53
311810,2014,10,67
311810,2015,5,55
311810,2016,3,52
311810,2017,6,67
311810,2018,4,44
311810,2019,5,43
311820,2012,6,80
311820,2013,6,73
311820,2014,7,81
311820,2015,3,69
311820,2016,7,77
311820,2017,6,57
311820,2018,2,61
311820,2019,7,67
311830,2012,175,1581
311830,2013,176,1617
311830,2014,146,1733
311830,2015,143,1768
311830,2016,170,1679
311830,2017,142,1721
311830,2018,175,1775
311830,2019,164,1726
311840,2012,17,299
311840,2013,13,260
311840,2014,13,255
311840,2015,16,266
311840,2016,20,258
311840,2017,22,276
311840,2018,16,269
311840,2019,18,242
311850,2012,3,15
311850,2013,0,21
311850,2014,1,23
311850,2015,3,15
311850,2016,3,22
311850,2017,3,27
311850,2018,5,29
311850,2019,0,17
311860,2012,915,8765
311860,2013,911,8786
311860,2014,890,8904
311860,2015,874,8960
311860,2016,841,8278
311860,2017,880,8509
311860,2018,911,8544
311860,2019,892,8256
311870,2012,9,81
311870,2013,8,99
311870,2014,8,87
311870,2015,7,91
311870,2016,11,92
311870,2017,14,100
311870,2018,8,85
311870,2019,9,102
311880,2012,25,283
311880,2013,28,273
311880,2014,27,286
311880,2015,24,319
311880,2016,11,262
311880,2017,16,261
311880,2018,20,257
311880,2019,20,272
311890,2012,9,77
311890,2013,4,56
311890,2014,4,64
311890,2015,12,75
311890,2016,8,59
311890,2017,10,51
311890,2018,7,60
311890,2019,6,77
311900,2012,4,41
311900,2013,3,31
311900,2014,7,49
311900,2015,6,40
311900,2016,2,30
311900,2017,5,39
311900,2018,4,43
311900,2019,5,34
311910,2012,24,299
311910,2013,23,262
311910,2014,41,338
311910,2015,24,275
311910,2016,31,294
311910,2017,32,305
311910,2018,35,298
311910,2019,17,265
311920,2012,6,96
311920,2013,7,74
311920,2014,7,84
311920,2015,2,68
311920,2016,5,83
311920,2017,5,61
311920,2018,8,79
311920,2019,6,72
311930,2012,31,283
311930,2013,41,287
311930,2014,36,321
311930,2015,24,300
311930,2016,29,320
311930,2017,25,324
311930,2018,26,342
311930,2019,28,344
311940,2012,143,1469
311940,2013,111,1395
311940,2014,120,1424
311940,2015,114,1437
311940,2016,106,1277
311940,2017,119,1327
311940,2018,84,1230
311940,2019,97,1343
311950,2012,11,81
311950,2013,8,92
311950,2014,10,113
311950,2015,8,92
311950,2016,13,102
311950,2017,5,103
311950,2018,6,102
311950,2019,11,102
311960,2012,3,31
311960,2013,5,30
311960,2014,3,27
311960,2015,1,24
311960,2016,3,25
311960,2017,3,30
311960,2018,2,30
311960,2019,1,21
311970,2012,6,39
311970,2013,2,47
311970,2014,0,34
311970,2015,2,29
311970,2016,6,37
311970,2017,1,27
311970,2018,0,18
311970,2019,4,25
311980,2012,1,19
311980,2013,1,23
311980,2014,1,22
311980,2015,2,18
311980,2016,2,23
311980,2017,4,20
311980,2018,1,28
311980,2019,0,27
311990,2012,2,23
311990,2013,0,25
311990,2014,3,29
311990,2015,1,18
311990,2016,1,27
311990,2017,5,37
311990,2018,2,32
311990,2019,2,26
311995,2012,7,66
311995,2013,3,65
311995,2014,5,54
311995,2015,5,63
311995,2016,2,57
311995,2017,6,62
311995,2018,4,49
311995,2019,2,70
312000,2012,3,32
312000,2013,5,44
312000,2014,5,31
312000,2015,4,30
312000,2016,1,42
312000,2017,3,38
312000,2018,4,39
312000,2019,6,41
312010,2012,5,56
312010,2013,3,55
312010,2014,3,50
312010,2015,4,52
312010,2016,7,50
312010,2017,4,55
312010,2018,5,46
312010,2019,6,56
312015,2012,8,79
312015,2013,8,78
312015,2014,9,97
312015,2015,6,74
312015,2016,9,76
312015,2017,7,84
312015,2018,4,96
312015,2019,8,98
312020,2012,12,116
312020,2013,6,117
312020,2014,13,131
312020,2015,5,111
312020,2016,7,128
312020,2017,14,124
312020,2018,16,156
312020,2019,12,136
312030,2012,7,92
312030,2013,11,120
312030,2014,4,80
312030,2015,6,61
312030,2016,8,52
312030,2017,5,67
312030,2018,4,62
312030,2019,10,76
312040,2012,6,77
312040,2013,7,65
312040,2014,4,64
312040,2015,2,55
312040,2016,1,52
312040,2017,7,57
312040,2018,4,67
312040,2019,11,70
312050,2012,5,102
312050,2013,7,102
312050,2014,7,102
312050,2015,6,93
312050,2016,16,127
312050,2017,10,99
312050,2018,9,91
312050,2019,8,94
312060,2012,4,48
312060,2013,4,39
312060,2014,3,42
312060,2015,8,64
312060,2016,6,49
312060,2017,3,44
312060,2018,6,44
312060,2019,10,53
312070,2012,7,49
312070,2013,5,51
312070,2014,3,64
312070,2015,4,46
312070,2016,2,60
312070,2017,6,57
312070,2018,4,55
312070,2019,5,62
312080,2012,15,169
312080,2013,14,193
312080,2014,24,193
312080,2015,12,203
312080,2016,7,189
312080,2017,16,230
312080,2018,12,221
312080,2019,18,202
312083,2012,9,77
312083,2013,12,70
312083,2014,5,80
312083,2015,2,69
312083,2016,5,59
312083,2017,6,60
312083,2018,3,71
312083,2019,2,57
312087,2012,13,114
312087,2013,11,110
312087,2014,10,116
312087,2015,10,111
312087,2016,13,108
312087,2017,10,82
312087,2018,4,123
312087,2019,12,123
312090,2012,104,971
312090,2013,76,981
312090,2014,75,1028
312090,2015,98,1015
312090,2016,94,902
312090,2017,78,952
312090,2018,94,1021
312090,2019,80,995
312100,2012,6,84
312100,2013,15,75
312100,2014,12,77
312100,2015,5,79
312100,2016,4,88
312100,2017,5,91
312100,2018,11,94
312100,2019,4,78
312110,2012,4,84
312110,2013,7,77
312110,2014,7,86
312110,2015,7,75
312110,2016,8,74
312110,2017,5,78
312110,2018,9,80
312110,2019,8,59
312120,2012,11,72
312120,2013,5,69
312120,2014,9,78
312120,2015,9,68
312120,2016,6,60
312120,2017,2,68
312120,2018,8,72
312120,2019,8,82
312125,2012,8,147
312125,2013,12,129
312125,2014,9,131
312125,2015,9,157
312125,2016,8,113
312125,2017,10,126
312125,2018,13,137
312125,2019,13,117
312130,2012,1,50
312130,2013,6,41
312130,2014,7,54
312130,2015,2,40
312130,2016,2,40
312130,2017,2,51
312130,2018,6,66
312130,2019,5,54
312140,2012,1,56
312140,2013,4,71
312140,2014,7,65
312140,2015,7,67
312140,2016,5,57
312140,2017,3,62
312140,2018,4,41
312140,2019,8,79
312150,2012,3,37
312150,2013,1,26
312150,2014,2,29
312150,2015,4,31
312150,2016,0,28
312150,2017,5,31
312150,2018,3,40
312150,2019,2,27
312160,2012,75,638
312160,2013,77,675
312160,2014,71,696
312160,2015,57,701
312160,2016,79,690
312160,2017,70,717
312160,2018,71,662
312160,2019,86,647
312170,2012,3,40
312170,2013,2,40
312170,2014,3,38
312170,2015,3,36
312170,2016,4,42
312170,2017,6,44
312170,2018,4,35
312170,2019,6,40
312180,2012,9,75
312180,2013,10,55
312180,2014,3,61
312180,2015,6,60
312180,2016,6,52
312180,2017,6,60
312180,2018,10,59
312180,2019,10,57
312190,2012,2,49
312190,2013,4,47
312190,2014,3,51
312190,2015,7,51
312190,2016,5,44
312190,2017,2,33
312190,2018,5,49
312190,2019,5,46
312200,2012,29,282
312200,2013,26,273
312200,2014,24,268
312200,2015,26,272
312200,2016,25,264
312200,2017,26,279
312200,2018,25,314
312200,2019,34,323
312210,2012,1,49
312210,2013,5,57
312210,2014,3,54
312210,2015,3,52
312210,2016,2,62
312210,2017,2,52
312210,2018,2,60
312210,2019,3,62
312220,2012,4,93
312220,2013,10,97
312220,2014,9,107
312220,2015,6,89
312220,2016,11,93
312220,2017,5,76
312220,2018,5,95
312220,2019,11,84
312230,2012,254,2647
312230,2013,195,2666
312230,2014,249,2739
312230,2015,254,2663
312230,2016,239,2612
312230,2017,247,2706
312230,2018,278,2709
312230,2019,280,2795
312235,2012,12,83
312235,2013,5,83
312235,2014,6,87
312235,2015,11,110
312235,2016,9,95
312235,2017,8,91
312235,2018,4,91
312235,2019,3,104
312240,2012,4,67
312240,2013,9,76
312240,2014,5,74
312240,2015,7,80
312240,2016,8,85
312240,2017,5,79
312240,2018,14,85
312240,2019,12,88
312245,2012,5,88
312245,2013,4,78
312245,2014,7,73
312245,2015,6,86
312245,2016,4,82
312245,2017,9,72
312245,2018,6,87
312245,2019,8,92
312247,2012,2,29
312247,2013,5,45
312247,2014,0,34
312247,2015,5,38
312247,2016,0,34
312247,2017,3,34
312247,2018,0,31
312247,2019,3,40
312250,2012,1,68
312250,2013,7,64
312250,2014,1,61
312250,2015,7,61
312250,2016,5,52
312250,2017,5,63
312250,2018,2,51
312250,2019,5,52
312260,2012,4,50
312260,2013,4,59
312260,2014,10,73
312260,2015,4,47
312260,2016,7,43
312260,2017,7,60
312260,2018,5,56
312260,2019,9,60
312270,2012,5,48
312270,2013,6,40
312270,2014,5,36
312270,2015,3,38
312270,2016,5,43
312270,2017,4,41
312270,2018,3,38
312270,2019,4,34
312280,2012,2,29
312280,2013,3,29
312280,2014,3,22
312280,2015,3,29
312280,2016,4,23
312280,2017,2,18
312280,2018,3,30
312280,2019,1,31
312290,2012,4,61
312290,2013,6,84
312290,2014,6,59
312290,2015,3,66
312290,2016,8,70
312290,2017,5,79
312290,2018,4,54
312290,2019,8,80
312300,2012,7,104
312300,2013,8,83
312300,2014,5,85
312300,2015,9,103
312300,2016,14,101
312300,2017,13,97
312300,2018,10,83
312300,2019,5,100
312310,2012,7,63
312310,2013,6,65
312310,2014,7,65
312310,2015,3,58
312310,2016,2,42
312310,2017,2,49
312310,2018,6,49
312310,2019,6,62
312320,2012,12,147
312320,2013,14,108
312320,2014,10,131
312320,2015,9,115
312320,2016,14,142
312320,2017,9,119
312320,2018,14,111
312320,2019,8,94
312330,2012,2,59
312330,2013,3,29
312330,2014,6,45
312330,2015,5,42
312330,2016,3,54
312330,2017,4,47
312330,2018,7,46
312330,2019,4,49
312340,2012,2,21
312340,2013,0,12
312340,2014,3,14
312340,2015,3,18
312340,2016,0,14
312340,2017,1,18
312340,2018,1,14
312340,2019,0,22
312350,2012,0,16
312350,2013,1,19
312350,2014,1,9
312350,2015,1,13
312350,2016,0,15
312350,2017,3,9
312350,2018,4,21
312350,2019,3,19
312352,2012,14,101
312352,2013,4,101
312352,2014,12,121
312352,2015,11,98
312352,2016,8,109
312352,2017,9,104
312352,2018,8,136
312352,2019,11,128
312360,2012,24,318
312360,2013,31,318
312360,2014,19,283
312360,2015,24,339
312360,2016,23,299
312360,2017,27,341
312360,2018,30,329
312360,2019,26,323
312370,2012,14,147
312370,2013,11,135
312370,2014,14,149
312370,2015,14,137
312370,2016,12,131
312370,2017,9,120
312370,2018,5,108
312370,2019,6,118
312380,2012,6,83
312380,2013,7,78
312380,2014,4,79
312380,2015,7,66
312380,2016,6,84
312380,2017,6,80
312380,2018,6,78
312380,2019,6,67
312385,2012,4,63
312385,2013,9,62
312385,2014,6,71
312385,2015,9,84
312385,2016,3,71
312385,2017,9,76
312385,2018,8,82
312385,2019,8,71
312390,2012,16,157
312390,2013,15,146
312390,2014,14,162
312390,2015,12,164
312390,2016,17,158
312390,2017,20,170
312390,2018,10,158
312390,2019,11,150
312400,2012,24,231
312400,2013,22,217
312400,2014,29,207
312400,2015,13,187
312400,2016,16,207
312400,2017,20,222
312400,2018,22,228
312400,2019,26,236
312410,2012,75,829
312410,2013,95,959
312410,2014,104,1094
312410,2015,95,1119
312410,2016,100,1094
312410,2017,143,1212
312410,2018,119,1188
312410,2019,103,1146
312420,2012,31,332
312420,2013,32,332
312420,2014,30,337
312420,2015,39,317
312420,2016,35,329
312420,2017,18,320
312420,2018,36,347
312420,2019,37,356
312430,2012,42,395
312430,2013,35,421
312430,2014,27,407
312430,2015,41,438
312430,2016,21,378
312430,2017,31,372
312430,2018,42,475
312430,2019,35,417
312440,2012,4,55
312440,2013,7,58
312440,2014,10,65
312440,2015,5,52
312440,2016,13,77
312440,2017,8,74
312440,2018,8,82
