CODMUNRES,ano_nasc,Qtd_Robson,Qtd_Total
421270,2018,1,69
421270,2019,0,87
421280,2012,0,263
421280,2013,0,292
421280,2014,2,281
421280,2015,0,328
421280,2016,0,354
421280,2017,2,380
421280,2018,0,369
421280,2019,0,354
421290,2012,8,259
421290,2013,0,266
421290,2014,1,266
421290,2015,0,269
421290,2016,0,303
421290,2017,0,310
421290,2018,0,329
421290,2019,0,318
421300,2012,0,29
421300,2013,0,47
421300,2014,4,39
421300,2015,2,44
421300,2016,0,39
421300,2017,0,37
421300,2018,2,52
421300,2019,0,46
421310,2012,1,49
421310,2013,0,69
421310,2014,4,71
421310,2015,1,59
421310,2016,3,55
421310,2017,5,79
421310,2018,2,74
421310,2019,2,51
421315,2012,1,28
421315,2013,0,32
421315,2014,1,33
421315,2015,0,34
421315,2016,0,20
421315,2017,0,30
421315,2018,1,31
421315,2019,0,51
421320,2012,64,359
421320,2013,0,334
421320,2014,0,378
421320,2015,1,376
421320,2016,2,392
421320,2017,0,409
421320,2018,0,430
421320,2019,0,392
421330,2012,4,77
421330,2013,0,74
421330,2014,7,65
421330,2015,3,80
421330,2016,1,56
421330,2017,1,57
421330,2018,1,63
421330,2019,1,63
421335,2012,8,49
421335,2013,0,56
421335,2014,2,43
421335,2015,0,65
421335,2016,0,66
421335,2017,0,62
421335,2018,0,71
421335,2019,0,57
421340,2012,45,184
421340,2013,0,147
421340,2014,49,172
421340,2015,27,160
421340,2016,0,149
421340,2017,9,172
421340,2018,0,177
421340,2019,0,148
421350,2012,2,218
421350,2013,0,244
421350,2014,1,235
421350,2015,2,255
421350,2016,1,274
421350,2017,3,269
421350,2018,1,271
421350,2019,4,337
421360,2012,9,507
421360,2013,0,431
421360,2014,8,435
421360,2015,8,475
421360,2016,4,394
421360,2017,5,389
421360,2018,1,425
421360,2019,7,423
421370,2012,3,245
421370,2013,0,221
421370,2014,12,235
421370,2015,4,234
421370,2016,1,236
421370,2017,2,233
421370,2018,0,248
421370,2019,2,238
421380,2012,2,75
421380,2013,0,87
421380,2014,1,73
421380,2015,1,95
421380,2016,3,119
421380,2017,1,98
421380,2018,2,96
421380,2019,3,101
421390,2012,0,13
421390,2013,0,16
421390,2014,0,17
421390,2015,0,11
421390,2016,0,14
421390,2017,0,18
421390,2018,0,22
421390,2019,0,16
421400,2012,1,215
421400,2013,0,219
421400,2014,32,203
421400,2015,7,262
421400,2016,0,232
421400,2017,0,216
421400,2018,0,240
421400,2019,6,273
421410,2012,0,22
421410,2013,0,27
421410,2014,0,30
421410,2015,0,26
421410,2016,0,35
421410,2017,0,23
421410,2018,1,20
421410,2019,1,27
421415,2012,1,34
421415,2013,0,31
421415,2014,0,28
421415,2015,0,34
421415,2016,0,33
421415,2017,0,35
421415,2018,1,36
421415,2019,0,42
421420,2012,5,127
421420,2013,0,149
421420,2014,0,126
421420,2015,1,112
421420,2016,0,137
421420,2017,2,143
421420,2018,2,147
421420,2019,2,127
421430,2012,4,31
421430,2013,0,24
421430,2014,0,25
421430,2015,0,30
421430,2016,3,30
421430,2017,0,33
421430,2018,3,27
421430,2019,0,44
421440,2012,0,59
421440,2013,0,61
421440,2014,2,85
421440,2015,0,75
421440,2016,0,71
421440,2017,0,75
421440,2018,1,75
421440,2019,1,69
421450,2012,2,87
421450,2013,0,63
421450,2014,4,82
421450,2015,0,85
421450,2016,0,81
421450,2017,0,94
421450,2018,0,87
421450,2019,2,84
421460,2012,0,72
421460,2013,0,82
421460,2014,2,85
421460,2015,0,87
421460,2016,0,84
421460,2017,0,112
421460,2018,0,75
421460,2019,3,107
421470,2012,27,115
421470,2013,0,109
421470,2014,0,127
421470,2015,0,119
421470,2016,0,104
421470,2017,0,99
421470,2018,0,127
421470,2019,0,109
421480,2012,3,895
421480,2013,0,935
421480,2014,2,868
421480,2015,3,951
421480,2016,0,926
421480,2017,0,905
421480,2018,0,924
421480,2019,3,931
421490,2012,1,51
421490,2013,0,52
421490,2014,0,42
421490,2015,0,75
421490,2016,0,52
421490,2017,1,77
421490,2018,0,61
421490,2019,1,56
421500,2012,3,554
421500,2013,0,539
421500,2014,2,585
421500,2015,1,610
421500,2016,0,615
421500,2017,0,595
421500,2018,8,580
421500,2019,28,540
421505,2012,1,22
421505,2013,0,22
421505,2014,1,33
421505,2015,0,34
421505,2016,0,35
421505,2017,0,29
421505,2018,0,27
421505,2019,0,41
421507,2012,7,53
421507,2013,0,39
421507,2014,3,54
421507,2015,1,60
421507,2016,0,41
421507,2017,0,56
421507,2018,0,57
421507,2019,0,52
421510,2012,15,93
421510,2013,0,114
421510,2014,0,110
421510,2015,0,131
421510,2016,0,120
421510,2017,0,133
421510,2018,0,133
421510,2019,0,128
421520,2012,1,58
421520,2013,0,49
421520,2014,0,46
421520,2015,0,39
421520,2016,0,46
421520,2017,0,47
421520,2018,0,43
421520,2019,1,50
421530,2012,0,71
421530,2013,0,94
421530,2014,0,86
421530,2015,2,86
421530,2016,0,98
421530,2017,1,83
421530,2018,0,97
421530,2019,2,104
421535,2012,1,39
421535,2013,0,46
421535,2014,0,54
421535,2015,0,59
421535,2016,0,40
421535,2017,0,46
421535,2018,0,30
421535,2019,0,43
421540,2012,1,64
421540,2013,0,58
421540,2014,5,53
421540,2015,0,57
421540,2016,2,56
421540,2017,0,43
421540,2018,0,52
421540,2019,1,55
421545,2012,7,176
421545,2013,0,204
421545,2014,8,211
421545,2015,0,197
421545,2016,0,203
421545,2017,0,211
421545,2018,0,173
421545,2019,0,192
421550,2012,82,304
421550,2013,0,317
421550,2014,5,251
421550,2015,0,308
421550,2016,1,287
421550,2017,0,303
421550,2018,0,321
421550,2019,1,297
421555,2012,0,24
421555,2013,0,26
421555,2014,0,18
421555,2015,0,25
421555,2016,0,19
421555,2017,0,28
421555,2018,1,34
421555,2019,1,25
421560,2012,0,15
421560,2013,0,21
421560,2014,0,19
421560,2015,0,22
421560,2016,0,28
421560,2017,0,27
421560,2018,0,14
421560,2019,0,22
421565,2012,7,92
421565,2013,0,98
421565,2014,1,94
421565,2015,0,101
421565,2016,3,122
421565,2017,0,111
421565,2018,0,132
421565,2019,0,113
421567,2012,0,83
421567,2013,0,95
421567,2014,2,90
421567,2015,0,95
421567,2016,2,93
421567,2017,0,86
421567,2018,7,99
421567,2019,11,90
421568,2012,0,26
421568,2013,0,36
421568,2014,0,34
421568,2015,0,32
421568,2016,0,34
421568,2017,0,41
421568,2018,0,44
421568,2019,0,21
421569,2012,0,24
421569,2013,0,11
421569,2014,1,26
421569,2015,0,20
421569,2016,0,19
421569,2017,1,13
421569,2018,1,16
421569,2019,0,18
421570,2012,13,257
421570,2013,0,300
421570,2014,3,290
421570,2015,0,311
421570,2016,3,302
421570,2017,7,332
421570,2018,18,338
421570,2019,12,320
421575,2012,0,40
421575,2013,0,34
421575,2014,0,37
421575,2015,0,50
421575,2016,0,39
421575,2017,0,26
421575,2018,0,45
421575,2019,0,38
421580,2012,9,1180
421580,2013,0,1172
421580,2014,5,1185
421580,2015,0,1154
421580,2016,1,1099
421580,2017,1,1087
421580,2018,9,1081
421580,2019,25,1041
421590,2012,0,20
421590,2013,0,19
421590,2014,0,24
421590,2015,0,26
421590,2016,0,29
421590,2017,0,26
421590,2018,2,17
421590,2019,2,24
421600,2012,6,122
421600,2013,0,123
421600,2014,2,128
421600,2015,0,111
421600,2016,0,120
421600,2017,0,146
421600,2018,2,134
421600,2019,6,150
421605,2012,12,74
421605,2013,0,60
421605,2014,4,79
421605,2015,1,74
421605,2016,0,78
421605,2017,0,76
421605,2018,1,87
421605,2019,0,82
421610,2012,39,87
421610,2013,0,129
421610,2014,28,117
421610,2015,20,130
421610,2016,0,104
421610,2017,1,116
421610,2018,0,120
421610,2019,0,131
421620,2012,5,631
421620,2013,0,627
421620,2014,2,641
421620,2015,8,666
421620,2016,0,640
421620,2017,2,701
421620,2018,0,661
421620,2019,3,696
421625,2012,2,71
421625,2013,0,55
421625,2014,18,55
421625,2015,1,67
421625,2016,0,70
421625,2017,0,64
421625,2018,2,57
421625,2019,1,55
421630,2012,5,372
421630,2013,0,447
421630,2014,4,430
421630,2015,3,465
421630,2016,2,450
421630,2017,1,463
421630,2018,9,511
421630,2019,28,465
421635,2012,0,46
421635,2013,0,31
421635,2014,0,42
421635,2015,0,64
421635,2016,0,57
421635,2017,0,46
421635,2018,0,57
421635,2019,0,62
421640,2012,6,70
421640,2013,0,69
421640,2014,1,87
421640,2015,0,81
421640,2016,1,87
421640,2017,1,105
421640,2018,0,90
421640,2019,3,91
421650,2012,27,344
421650,2013,0,304
421650,2014,4,369
421650,2015,4,368
421650,2016,1,355
421650,2017,2,361
421650,2018,5,389
421650,2019,2,389
421660,2012,100,2988
421660,2013,0,3049
421660,2014,33,3166
421660,2015,12,3344
421660,2016,20,3202
421660,2017,30,3367
421660,2018,148,3364
421660,2019,74,3269
421670,2012,4,160
421670,2013,0,163
421670,2014,2,173
421670,2015,0,175
421670,2016,1,180
421670,2017,0,173
421670,2018,1,190
421670,2019,0,176
421680,2012,4,70
421680,2013,0,82
421680,2014,5,85
421680,2015,1,84
421680,2016,1,101
421680,2017,2,84
421680,2018,0,90
421680,2019,0,73
421690,2012,2,326
421690,2013,0,326
421690,2014,2,309
421690,2015,1,342
421690,2016,1,301
421690,2017,1,310
421690,2018,3,345
421690,2019,7,354
421700,2012,16,164
421700,2013,0,182
421700,2014,8,157
421700,2015,3,184
421700,2016,0,194
421700,2017,6,199
421700,2018,0,178
421700,2019,5,142
421710,2012,1,40
421710,2013,0,25
421710,2014,5,37
421710,2015,3,36
421710,2016,0,36
421710,2017,0,46
421710,2018,0,38
421710,2019,1,49
421715,2012,0,16
421715,2013,0,19
421715,2014,0,20
421715,2015,0,18
421715,2016,0,18
421715,2017,0,24
421715,2018,0,16
421715,2019,0,17
421720,2012,17,466
421720,2013,0,470
421720,2014,2,530
421720,2015,0,572
421720,2016,0,549
421720,2017,1,573
421720,2018,2,565
421720,2019,0,570
421725,2012,1,28
421725,2013,0,23
421725,2014,0,36
421725,2015,0,37
421725,2016,0,36
421725,2017,0,38
421725,2018,2,33
421725,2019,2,43
421730,2012,0,115
421730,2013,0,101
421730,2014,0,108
421730,2015,1,115
421730,2016,1,127
421730,2017,3,136
421730,2018,4,135
421730,2019,5,110
421740,2012,0,278
421740,2013,0,222
421740,2014,0,269
421740,2015,0,277
421740,2016,0,283
421740,2017,0,256
421740,2018,0,268
421740,2019,0,271
421750,2012,3,186
421750,2013,0,196
421750,2014,5,216
421750,2015,0,203
421750,2016,9,213
421750,2017,2,248
421750,2018,2,245
421750,2019,10,245
421755,2012,0,43
421755,2013,0,40
421755,2014,0,29
421755,2015,0,28
421755,2016,0,35
421755,2017,0,38
421755,2018,0,34
421755,2019,0,36
421760,2012,0,146
421760,2013,0,119
421760,2014,1,159
421760,2015,1,153
421760,2016,1,146
421760,2017,0,137
421760,2018,1,150
421760,2019,0,144
421770,2012,83,395
421770,2013,0,378
421770,2014,16,439
421770,2015,6,437
421770,2016,10,440
421770,2017,0,421
421770,2018,2,429
421770,2019,2,423
421775,2012,0,29
421775,2013,0,25
421775,2014,0,31
421775,2015,1,41
421775,2016,0,39
421775,2017,0,30
421775,2018,0,32
421775,2019,0,24
421780,2012,8,229
421780,2013,0,237
421780,2014,3,196
421780,2015,1,233
421780,2016,5,229
421780,2017,3,245
421780,2018,2,273
421780,2019,13,224
421790,2012,0,83
421790,2013,0,98
421790,2014,70,95
421790,2015,23,87
421790,2016,3,93
421790,2017,3,84
421790,2018,1,66
421790,2019,1,85
421795,2012,0,24
421795,2013,0,27
421795,2014,0,17
421795,2015,0,29
421795,2016,0,26
421795,2017,0,29
421795,2018,0,36
421795,2019,0,41
421800,2012,9,534
421800,2013,0,539
421800,2014,2,564
421800,2015,5,604
421800,2016,2,569
421800,2017,3,669
421800,2018,22,617
421800,2019,12,698
421810,2012,0,49
421810,2013,0,60
421810,2014,1,57
421810,2015,0,52
421810,2016,2,61
421810,2017,0,70
421810,2018,2,57
421810,2019,0,67
421820,2012,80,471
421820,2013,0,434
421820,2014,2,505
421820,2015,1,470
421820,2016,0,503
421820,2017,0,505
421820,2018,0,490
421820,2019,1,490
421825,2012,17,109
421825,2013,0,115
421825,2014,4,101
421825,2015,1,127
421825,2016,0,97
421825,2017,2,111
421825,2018,3,121
421825,2019,4,121
421830,2012,83,283
421830,2013,0,258
421830,2014,28,321
421830,2015,16,321
421830,2016,0,295
421830,2017,1,285
421830,2018,4,362
421830,2019,11,323
421835,2012,0,50
421835,2013,0,46
421835,2014,0,39
421835,2015,0,31
421835,2016,2,35
421835,2017,0,36
421835,2018,1,38
421835,2019,0,49
421840,2012,1,68
421840,2013,0,88
421840,2014,7,78
421840,2015,2,78
421840,2016,0,83
421840,2017,0,101
421840,2018,0,91
421840,2019,0,105
421850,2012,1,95
421850,2013,0,101
421850,2014,7,103
421850,2015,5,114
421850,2016,3,129
421850,2017,5,124
421850,2018,0,103
421850,2019,2,122
421860,2012,0,89
421860,2013,0,95
421860,2014,1,95
421860,2015,0,114
421860,2016,0,90
421860,2017,0,106
421860,2018,0,81
421860,2019,1,80
421870,2012,36,1259
421870,2013,0,1260
421870,2014,41,1324
421870,2015,9,1325
421870,2016,1,1340
421870,2017,0,1411
421870,2018,14,1364
421870,2019,2,1368
421875,2012,5,58
421875,2013,0,49
421875,2014,2,54
421875,2015,0,54
421875,2016,0,46
421875,2017,0,50
421875,2018,0,50
421875,2019,0,68
421880,2012,1,132
421880,2013,0,152
421880,2014,4,151
421880,2015,0,155
421880,2016,5,167
421880,2017,2,175
421880,2018,1,161
421880,2019,0,174
421885,2012,0,20
421885,2013,0,37
421885,2014,1,22
421885,2015,0,29
421885,2016,0,27
421885,2017,0,37
421885,2018,0,30
421885,2019,0,34
421890,2012,3,127
421890,2013,0,126
421890,2014,16,140
421890,2015,10,115
421890,2016,6,136
421890,2017,10,141
421890,2018,3,134
421890,2019,1,137
421895,2012,2,26
421895,2013,0,35
421895,2014,2,25
421895,2015,1,26
421895,2016,2,41
421895,2017,1,31
421895,2018,0,35
421895,2019,0,38
421900,2012,1,193
421900,2013,0,185
421900,2014,1,229
421900,2015,0,190
421900,2016,0,189
421900,2017,0,206
421900,2018,1,222
421900,2019,0,204
421910,2012,8,54
421910,2013,0,49
421910,2014,5,46
421910,2015,7,59
421910,2016,0,45
421910,2017,1,46
421910,2018,0,38
421910,2019,0,69
421915,2012,2,24
421915,2013,0,30
421915,2014,0,34
421915,2015,0,33
421915,2016,0,28
421915,2017,2,45
421915,2018,2,25
421915,2019,0,34
421917,2012,2,56
421917,2013,0,53
421917,2014,1,66
421917,2015,1,75
421917,2016,0,78
421917,2017,4,57
421917,2018,1,68
421917,2019,0,61
421920,2012,2,84
421920,2013,0,73
421920,2014,0,68
421920,2015,0,81
421920,2016,0,83
421920,2017,1,85
421920,2018,0,75
421920,2019,1,94
421930,2012,16,682
421930,2013,0,763
421930,2014,10,733
421930,2015,6,817
421930,2016,12,755
421930,2017,1,745
421930,2018,15,776
421930,2019,9,771
421935,2012,1,88
421935,2013,0,72
421935,2014,7,68
421935,2015,5,64
421935,2016,3,72
421935,2017,1,67
421935,2018,0,86
421935,2019,0,81
421940,2012,0,39
421940,2013,0,37
421940,2014,5,61
421940,2015,0,50
421940,2016,0,43
421940,2017,0,52
421940,2018,0,49
421940,2019,1,47
421950,2012,384,599
421950,2013,0,650
421950,2014,327,622
421950,2015,166,733
421950,2016,0,681
421950,2017,37,705
421950,2018,4,731
421950,2019,1,684
421960,2012,4,37
421960,2013,0,24
421960,2014,8,28
421960,2015,0,27
421960,2016,0,19
421960,2017,2,36
421960,2018,0,34
421960,2019,1,25
421970,2012,80,349
421970,2013,0,357
421970,2014,57,369
421970,2015,20,416
421970,2016,0,452
421970,2017,5,429
421970,2018,1,543
421970,2019,3,472
421985,2012,0,42
421985,2013,0,44
421985,2014,4,34
421985,2015,0,27
421985,2016,0,45
421985,2017,0,43
421985,2018,1,51
421985,2019,1,66
422000,2013,0,132
422000,2014,2,200
422000,2015,1,180
422000,2016,0,190
422000,2017,0,195
422000,2018,0,200
422000,2019,0,194
430003,2012,0,81
430003,2013,0,57
430003,2014,0,73
430003,2015,0,55
430003,2016,0,49
430003,2017,0,52
430003,2018,0,71
430003,2019,0,56
430005,2012,16,48
430005,2013,0,44
430005,2014,6,48
430005,2015,4,36
430005,2016,3,43
430005,2017,1,45
430005,2018,0,36
430005,2019,0,51
430010,2012,3,182
430010,2013,0,180
430010,2014,1,162
430010,2015,0,161
430010,2016,0,165
430010,2017,2,150
430010,2018,1,175
430010,2019,1,165
430020,2012,4,70
430020,2013,0,81
430020,2014,0,61
430020,2015,0,68
430020,2016,0,78
430020,2017,1,60
430020,2018,0,88
430020,2019,0,59
430030,2012,1,67
430030,2013,0,52
430030,2014,0,59
430030,2015,0,48
430030,2016,0,57
430030,2017,0,59
430030,2018,0,39
430030,2019,0,49
430040,2012,67,871
430040,2013,0,935
430040,2014,0,925
430040,2015,0,954
430040,2016,0,858
430040,2017,3,888
430040,2018,0,934
430040,2019,0,828
430045,2012,9,33
430045,2013,0,34
430045,2014,0,37
430045,2015,0,31
430045,2016,0,38
430045,2017,0,38
430045,2018,0,43
430045,2019,0,40
430047,2012,0,21
430047,2013,0,24
430047,2014,0,22
430047,2015,0,24
430047,2016,0,22
430047,2017,0,25
430047,2018,1,16
430047,2019,0,17
430050,2012,1,70
430050,2013,0,61
430050,2014,1,72
430050,2015,0,71
430050,2016,1,72
430050,2017,0,70
430050,2018,2,73
430050,2019,0,50
430055,2012,1,21
430055,2013,0,21
430055,2014,0,14
430055,2015,0,18
430055,2016,0,15
430055,2017,0,13
430055,2018,0,15
430055,2019,0,16
430057,2012,0,19
430057,2013,0,21
430057,2014,0,26
430057,2015,0,32
430057,2016,0,32
430057,2017,0,26
430057,2018,0,35
430057,2019,0,16
430060,2012,40,3416
430060,2013,0,3352
430060,2014,5,3419
430060,2015,10,3505
430060,2016,2,3330
430060,2017,7,3263
430060,2018,2,2995
430060,2019,4,2764
430063,2012,2,52
430063,2013,0,60
430063,2014,0,61
430063,2015,0,57
430063,2016,1,55
430063,2017,0,48
430063,2018,0,54
430063,2019,1,61
430064,2012,10,78
430064,2013,0,78
430064,2014,1,73
430064,2015,0,94
430064,2016,0,69
430064,2017,1,77
430064,2018,3,82
430064,2019,0,84
430066,2012,0,15
430066,2013,0,13
430066,2014,0,11
430066,2015,0,14
430066,2016,0,11
430066,2017,0,6
430066,2018,0,15
430066,2019,0,6
430070,2012,6,54
430070,2013,0,52
430070,2014,2,41
430070,2015,6,60
430070,2016,1,59
430070,2017,0,56
430070,2018,0,56
430070,2019,1,61
430080,2012,18,127
430080,2013,0,129
430080,2014,3,144
430080,2015,0,149
430080,2016,0,137
430080,2017,0,125
430080,2018,0,122
430080,2019,0,127
430085,2012,1,40
430085,2013,0,43
430085,2014,0,26
430085,2015,0,45
430085,2016,0,42
430085,2017,0,41
430085,2018,0,42
430085,2019,0,46
430087,2012,2,104
430087,2013,0,82
430087,2014,4,108
430087,2015,1,93
430087,2016,0,95
430087,2017,0,88
430087,2018,0,100
430087,2019,0,89
430090,2012,2,50
430090,2013,0,57
430090,2014,0,54
430090,2015,1,60
430090,2016,0,46
430090,2017,0,51
430090,2018,1,50
430090,2019,0,67
430100,2012,2,218
430100,2013,0,217
430100,2014,2,273
430100,2015,3,228
430100,2016,0,257
430100,2017,0,234
430100,2018,0,268
430100,2019,0,271
430105,2012,1,74
430105,2013,0,96
430105,2014,0,103
430105,2015,0,127
430105,2016,0,113
430105,2017,0,118
430105,2018,0,131
430105,2019,0,100
430107,2012,1,21
430107,2013,0,19
430107,2014,1,16
430107,2015,3,28
430107,2016,0,19
430107,2017,1,21
430107,2018,1,20
430107,2019,0,20
430110,2012,7,147
430110,2013,0,182
430110,2014,1,177
430110,2015,0,183
430110,2016,2,175
430110,2017,0,169
430110,2018,0,164
430110,2019,0,165
430120,2012,3,131
430120,2013,0,108
430120,2014,0,139
430120,2015,0,153
430120,2016,0,138
430120,2017,0,162
430120,2018,0,127
430120,2019,0,117
430130,2012,8,206
430130,2013,0,211
430130,2014,7,201
430130,2015,6,232
430130,2016,6,219
430130,2017,5,220
430130,2018,1,227
430130,2019,0,188
430140,2012,2,102
430140,2013,0,90
430140,2014,3,110
430140,2015,4,112
430140,2016,1,117
430140,2017,0,114
430140,2018,1,120
430140,2019,1,116
430150,2012,0,46
430150,2013,0,77
430150,2014,0,62
430150,2015,0,76
430150,2016,0,71
430150,2017,0,76
430150,2018,0,90
430150,2019,0,76
430155,2012,0,30
430155,2013,0,30
430155,2014,0,34
430155,2015,0,28
430155,2016,0,25
430155,2017,0,23
430155,2018,0,33
430155,2019,0,31
430160,2012,8,1576
430160,2013,0,1584
430160,2014,0,1591
430160,2015,2,1615
430160,2016,2,1619
430160,2017,4,1644
430160,2018,2,1591
430160,2019,2,1676
430163,2012,19,109
430163,2013,0,152
430163,2014,1,138
430163,2015,0,146
430163,2016,3,143
430163,2017,2,153
430163,2018,0,149
430163,2019,0,151
430165,2012,3,56
430165,2013,0,42
430165,2014,0,64
430165,2015,0,63
430165,2016,0,52
430165,2017,0,51
430165,2018,0,73
430165,2019,0,57
430170,2012,0,69
430170,2013,0,60
430170,2014,0,67
430170,2015,1,73
430170,2016,0,104
430170,2017,0,62
430170,2018,0,71
430170,2019,0,76
430175,2012,1,65
430175,2013,0,57
430175,2014,0,68
430175,2015,0,50
430175,2016,0,61
430175,2017,0,73
430175,2018,1,59
430175,2019,0,38
430180,2012,7,45
430180,2013,0,49
430180,2014,1,42
430180,2015,1,65
430180,2016,0,39
430180,2017,0,46
430180,2018,0,48
430180,2019,1,63
430185,2012,11,45
430185,2013,0,42
430185,2014,6,37
430185,2015,1,48
430185,2016,0,44
430185,2017,0,52
430185,2018,0,42
430185,2019,0,47
430187,2012,4,30
430187,2013,0,40
430187,2014,0,38
430187,2015,1,34
430187,2016,2,48
430187,2017,1,53
430187,2018,0,53
430187,2019,1,40
430190,2012,15,128
430190,2013,0,151
430190,2014,1,121
430190,2015,0,162
430190,2016,1,160
430190,2017,1,163
430190,2018,2,152
430190,2019,2,151
430192,2012,3,15
430192,2013,0,12
430192,2014,0,10
430192,2015,0,11
430192,2016,0,6
430192,2017,0,13
430192,2018,0,12
430192,2019,0,9
430195,2012,6,33
430195,2013,0,20
430195,2014,1,36
430195,2015,1,30
430195,2016,2,34
430195,2017,1,36
430195,2018,1,36
430195,2019,0,34
430200,2012,1,123
430200,2013,0,119
430200,2014,20,109
430200,2015,0,130
430200,2016,0,99
430200,2017,0,104
430200,2018,1,115
430200,2019,0,98
430205,2012,6,24
430205,2013,0,34
430205,2014,3,37
430205,2015,5,35
430205,2016,6,40
430205,2017,6,40
430205,2018,0,28
430205,2019,1,27
430210,2012,5,1406
430210,2013,0,1469
430210,2014,1,1614
430210,2015,1,1700
430210,2016,0,1483
430210,2017,0,1541
430210,2018,0,1528
430210,2019,1,1557
430215,2012,2,24
430215,2013,0,17
430215,2014,1,24
430215,2015,2,34
430215,2016,1,24
430215,2017,0,20
430215,2018,2,23
430215,2019,2,30
430220,2012,14,64
430220,2013,0,58
430220,2014,0,70
430220,2015,0,73
430220,2016,0,65
430220,2017,0,87
430220,2018,0,90
430220,2019,0,79
430222,2012,0,7
430222,2013,0,33
430222,2014,0,23
430222,2015,0,13
430222,2016,0,21
430222,2017,0,24
430222,2018,0,25
430222,2019,0,21
430223,2012,0,35
430223,2013,0,39
430223,2014,0,26
430223,2015,0,30
430223,2016,0,16
430223,2017,2,46
430223,2018,0,34
430223,2019,0,35
430225,2012,0,17
430225,2013,0,16
430225,2014,0,26
430225,2015,0,20
430225,2016,0,21
430225,2017,0,14
430225,2018,0,21
430225,2019,0,26
430230,2012,16,159
430230,2013,0,144
430230,2014,33,133
430230,2015,13,154
430230,2016,14,160
430230,2017,2,165
430230,2018,11,170
430230,2019,0,160
430235,2012,7,159
430235,2013,0,122
430235,2014,2,164
430235,2015,0,184
430235,2016,2,166
430235,2017,2,169
430235,2018,7,158
430235,2019,2,192
430237,2012,0,25
430237,2013,0,33
430237,2014,1,34
430237,2015,0,25
430237,2016,0,23
430237,2017,0,39
430237,2018,0,18
430237,2019,5,33
430240,2012,11,150
430240,2013,0,150
430240,2014,16,137
430240,2015,2,165
430240,2016,0,147
430240,2017,0,149
430240,2018,0,154
430240,2019,1,159
430245,2012,1,83
430245,2013,0,104
430245,2014,0,84
430245,2015,0,100
430245,2016,0,76
430245,2017,0,64
430245,2018,0,80
430245,2019,0,104
430250,2012,5,61
430250,2013,0,51
430250,2014,0,50
430250,2015,0,57
430250,2016,0,61
430250,2017,0,54
430250,2018,0,63
430250,2019,0,63
430258,2012,0,10
430258,2013,0,20
430258,2014,0,17
430258,2015,0,17
430258,2016,0,27
430258,2017,0,22
430258,2018,0,18
430258,2019,0,25
430260,2012,3,27
430260,2013,0,45
430260,2014,3,34
430260,2015,0,42
430260,2016,0,34
430260,2017,1,46
430260,2018,1,43
430260,2019,0,40
430265,2012,1,33
430265,2013,0,32
430265,2014,0,45
430265,2015,0,32
430265,2016,0,41
430265,2017,0,50
430265,2018,0,42
430265,2019,1,46
430270,2012,17,220
430270,2013,0,237
430270,2014,4,313
430270,2015,7,274
430270,2016,3,269
430270,2017,0,243
430270,2018,1,265
430270,2019,1,233
430280,2012,26,352
430280,2013,0,424
430280,2014,2,398
430280,2015,0,390
430280,2016,0,382
430280,2017,2,366
430280,2018,0,417
430280,2019,0,394
430290,2012,1,127
430290,2013,0,130
430290,2014,0,104
430290,2015,0,136
430290,2016,0,117
430290,2017,0,98
430290,2018,0,95
430290,2019,1,118
430300,2012,10,999
430300,2013,0,976
430300,2014,1,975
430300,2015,2,1076
430300,2016,0,989
430300,2017,0,997
430300,2018,1,968
430300,2019,3,984
430310,2012,62,1928
430310,2013,0,1932
430310,2014,14,2106
430310,2015,8,2010
430310,2016,0,1933
430310,2017,12,1894
430310,2018,0,1778
430310,2019,2,1673
430320,2012,1,59
430320,2013,0,60
430320,2014,0,67
430320,2015,0,61
430320,2016,0,46
430320,2017,1,47
430320,2018,0,55
430320,2019,0,52
430330,2012,4,44
430330,2013,0,76
430330,2014,0,56
430330,2015,0,46
430330,2016,0,46
430330,2017,0,67
430330,2018,0,46
430330,2019,0,53
430340,2012,6,50
430340,2013,0,38
430340,2014,0,29
430340,2015,0,43
430340,2016,0,24
430340,2017,0,54
430340,2018,1,47
430340,2019,0,43
430350,2012,18,783
430350,2013,0,794
430350,2014,6,862
430350,2015,0,928
430350,2016,3,821
430350,2017,0,786
430350,2018,2,857
430350,2019,2,856
430355,2012,4,21
430355,2013,0,32
430355,2014,0,23
430355,2015,0,27
430355,2016,0,26
430355,2017,0,35
430355,2018,0,39
430355,2019,0,48
430360,2012,1,61
430360,2013,0,69
430360,2014,1,66
430360,2015,0,76
430360,2016,1,64
430360,2017,0,45
430360,2018,0,71
430360,2019,0,74
430367,2012,2,30
430367,2013,0,33
430367,2014,5,24
430367,2015,1,27
430367,2016,4,22
430367,2017,0,25
430367,2018,0,31
430367,2019,0,22
430370,2012,1,52
430370,2013,0,68
430370,2014,0,47
430370,2015,0,59
430370,2016,0,58
430370,2017,0,49
430370,2018,0,55
430370,2019,0,45
430380,2012,9,58
430380,2013,0,51
430380,2014,0,43
430380,2015,0,64
430380,2016,0,54
430380,2017,0,53
430380,2018,1,58
430380,2019,0,58
430390,2012,59,855
430390,2013,0,811
430390,2014,2,845
430390,2015,0,913
430390,2016,4,851
430390,2017,0,904
430390,2018,1,879
430390,2019,0,782
430400,2012,3,67
430400,2013,0,69
430400,2014,3,88
430400,2015,0,67
430400,2016,0,78
430400,2017,0,85
