CODMUNRES,ano_nasc,Qtd_7a_serie,Qtd_Total
350360,2012,21,114
350360,2013,37,137
350360,2014,35,155
350360,2015,37,148
350360,2016,22,129
350360,2017,18,131
350360,2018,18,144
350360,2019,25,120
350370,2012,32,107
350370,2013,24,124
350370,2014,18,96
350370,2015,22,103
350370,2016,13,80
350370,2017,11,70
350370,2018,8,88
350370,2019,8,86
350380,2012,201,642
350380,2013,175,597
350380,2014,174,574
350380,2015,155,624
350380,2016,110,664
350380,2017,64,679
350380,2018,45,663
350380,2019,44,606
350390,2012,270,1355
350390,2013,251,1315
350390,2014,238,1349
350390,2015,88,1477
350390,2016,128,1446
350390,2017,96,1409
350390,2018,71,1405
350390,2019,65,1389
350395,2012,4,15
350395,2013,0,14
350395,2014,8,23
350395,2015,4,24
350395,2016,0,26
350395,2017,4,21
350395,2018,2,20
350395,2019,2,21
350400,2012,167,1219
350400,2013,182,1258
350400,2014,194,1333
350400,2015,104,1314
350400,2016,103,1230
350400,2017,117,1301
350400,2018,88,1230
350400,2019,82,1203
350410,2012,438,2007
350410,2013,407,2040
350410,2014,385,1971
350410,2015,425,2090
350410,2016,325,2061
350410,2017,309,2078
350410,2018,249,2126
350410,2019,248,2089
350420,2012,30,176
350420,2013,28,144
350420,2014,25,186
350420,2015,21,176
350420,2016,11,147
350420,2017,3,171
350420,2018,8,140
350420,2019,5,153
350430,2012,24,73
350430,2013,16,79
350430,2014,22,71
350430,2015,14,70
350430,2016,14,63
350430,2017,12,60
350430,2018,8,58
350430,2019,5,58
350440,2012,44,140
350440,2013,42,155
350440,2014,43,135
350440,2015,38,153
350440,2016,39,151
350440,2017,34,157
350440,2018,19,147
350440,2019,24,127
350450,2012,380,1257
350450,2013,333,1272
350450,2014,328,1372
350450,2015,243,1374
350450,2016,231,1298
350450,2017,179,1306
350450,2018,162,1371
350450,2019,144,1185
350460,2012,20,199
350460,2013,29,217
350460,2014,33,225
350460,2015,25,240
350460,2016,23,215
350460,2017,34,238
350460,2018,26,277
350460,2019,29,307
350470,2012,3,14
350470,2013,5,18
350470,2014,2,12
350470,2015,3,15
350470,2016,2,16
350470,2017,0,15
350470,2018,2,15
350470,2019,1,8
350480,2012,16,102
350480,2013,11,91
350480,2014,6,69
350480,2015,13,95
350480,2016,8,67
350480,2017,7,85
350480,2018,8,82
350480,2019,6,93
350490,2012,24,85
350490,2013,15,92
350490,2014,14,82
350490,2015,13,90
350490,2016,7,90
350490,2017,8,94
350490,2018,17,82
350490,2019,5,88
350500,2012,5,36
350500,2013,8,42
350500,2014,8,52
350500,2015,2,44
350500,2016,6,54
350500,2017,6,57
350500,2018,4,43
350500,2019,1,30
350510,2012,23,85
350510,2013,25,84
350510,2014,18,88
350510,2015,24,100
350510,2016,30,88
350510,2017,23,93
350510,2018,16,97
350510,2019,13,83
350520,2012,197,411
350520,2013,210,423
350520,2014,93,396
350520,2015,97,407
350520,2016,67,402
350520,2017,65,401
350520,2018,54,412
350520,2019,52,403
350530,2012,77,409
350530,2013,86,360
350530,2014,100,326
350530,2015,73,334
350530,2016,72,315
350530,2017,80,298
350530,2018,33,350
350530,2019,20,311
350535,2012,24,68
350535,2013,23,79
350535,2014,23,70
350535,2015,18,72
350535,2016,17,67
350535,2017,13,88
350535,2018,9,84
350535,2019,10,74
350540,2012,45,94
350540,2013,34,92
350540,2014,25,63
350540,2015,30,83
350540,2016,24,91
350540,2017,21,76
350540,2018,18,83
350540,2019,18,88
350550,2012,195,1486
350550,2013,200,1493
350550,2014,111,1549
350550,2015,158,1623
350550,2016,64,1391
350550,2017,80,1579
350550,2018,85,1526
350550,2019,69,1435
350560,2012,158,475
350560,2013,133,437
350560,2014,137,476
350560,2015,131,498
350560,2016,147,472
350560,2017,77,470
350560,2018,50,491
350560,2019,55,428
350570,2012,760,5682
350570,2013,776,5788
350570,2014,651,5547
350570,2015,513,5666
350570,2016,354,5446
350570,2017,403,5666
350570,2018,383,5779
350570,2019,322,5729
350580,2012,38,283
350580,2013,58,272
350580,2014,61,266
350580,2015,27,327
350580,2016,24,280
350580,2017,23,290
350580,2018,20,294
350580,2019,22,298
350590,2012,219,767
350590,2013,197,659
350590,2014,208,698
350590,2015,186,753
350590,2016,162,677
350590,2017,173,746
350590,2018,192,742
350590,2019,92,746
350600,2012,877,4763
350600,2013,847,4821
350600,2014,775,4947
350600,2015,718,5035
350600,2016,643,4677
350600,2017,507,4699
350600,2018,458,4634
350600,2019,427,4582
350610,2012,154,926
350610,2013,109,837
350610,2014,121,928
350610,2015,93,948
350610,2016,78,912
350610,2017,75,1012
350610,2018,80,930
350610,2019,60,918
350620,2012,6,45
350620,2013,4,36
350620,2014,13,38
350620,2015,9,37
350620,2016,4,34
350620,2017,4,26
350620,2018,3,26
350620,2019,7,34
350630,2012,28,121
350630,2013,34,123
350630,2014,29,123
350630,2015,39,148
350630,2016,30,126
350630,2017,26,148
350630,2018,19,134
350630,2019,21,150
350635,2012,236,956
350635,2013,211,896
350635,2014,173,961
350635,2015,150,981
350635,2016,171,1025
350635,2017,158,1045
350635,2018,136,1045
350635,2019,101,963
350640,2012,17,79
350640,2013,3,73
350640,2014,20,96
350640,2015,10,105
350640,2016,13,72
350640,2017,16,75
350640,2018,8,69
350640,2019,11,83
350650,2012,396,1437
350650,2013,375,1451
350650,2014,193,1529
350650,2015,163,1540
350650,2016,138,1363
350650,2017,117,1500
350650,2018,170,1512
350650,2019,153,1402
350660,2012,92,386
350660,2013,87,364
350660,2014,93,403
350660,2015,55,343
350660,2016,58,396
350660,2017,46,394
350660,2018,46,372
350660,2019,40,406
350670,2012,46,197
350670,2013,28,193
350670,2014,37,215
350670,2015,29,174
350670,2016,18,154
350670,2017,34,170
350670,2018,23,169
350670,2019,9,169
350680,2012,55,158
350680,2013,40,160
350680,2014,50,166
350680,2015,30,141
350680,2016,30,142
350680,2017,31,125
350680,2018,21,153
350680,2019,16,127
350690,2012,29,124
350690,2013,31,125
350690,2014,31,114
350690,2015,25,135
350690,2016,13,124
350690,2017,14,130
350690,2018,15,147
350690,2019,31,121
350700,2012,146,796
350700,2013,124,804
350700,2014,127,863
350700,2015,122,848
350700,2016,94,804
350700,2017,79,811
350700,2018,85,857
350700,2019,59,756
350710,2012,77,285
350710,2013,90,299
350710,2014,76,303
350710,2015,72,326
350710,2016,44,327
350710,2017,44,329
350710,2018,58,319
350710,2019,44,322
350715,2012,17,59
350715,2013,15,70
350715,2014,17,78
350715,2015,19,81
350715,2016,21,70
350715,2017,12,66
350715,2018,17,57
350715,2019,6,66
350720,2012,2,17
350720,2013,1,5
350720,2014,3,16
350720,2015,0,11
350720,2016,0,9
350720,2017,0,12
350720,2018,0,16
350720,2019,1,12
350730,2012,24,74
350730,2013,30,62
350730,2014,14,52
350730,2015,9,58
350730,2016,17,55
350730,2017,7,65
350730,2018,6,56
350730,2019,8,65
350740,2012,34,164
350740,2013,12,144
350740,2014,25,168
350740,2015,13,141
350740,2016,28,151
350740,2017,24,163
350740,2018,16,141
350740,2019,22,139
350745,2012,1,31
350745,2013,5,30
350745,2014,6,42
350745,2015,5,45
350745,2016,4,30
350745,2017,2,43
350745,2018,1,28
350745,2019,0,22
350750,2012,285,1690
350750,2013,210,1655
350750,2014,221,1877
350750,2015,191,1901
350750,2016,161,1724
350750,2017,110,1715
350750,2018,129,1818
350750,2019,163,1722
350760,2012,586,2119
350760,2013,475,2047
350760,2014,360,2214
350760,2015,371,2258
350760,2016,230,2173
350760,2017,253,2224
350760,2018,255,2271
350760,2019,197,2116
350770,2012,17,65
350770,2013,17,64
350770,2014,17,74
350770,2015,16,66
350770,2016,14,64
350770,2017,13,75
350770,2018,12,77
350770,2019,9,65
350775,2012,13,38
350775,2013,3,27
350775,2014,5,24
350775,2015,6,37
350775,2016,1,31
350775,2017,2,35
350775,2018,1,23
350775,2019,4,27
350780,2012,94,294
350780,2013,90,287
350780,2014,73,308
350780,2015,72,285
350780,2016,64,287
350780,2017,70,330
350780,2018,71,335
350780,2019,79,311
350790,2012,76,307
350790,2013,64,293
350790,2014,65,283
350790,2015,56,330
350790,2016,38,293
350790,2017,30,273
350790,2018,41,334
350790,2019,28,300
350800,2012,134,333
350800,2013,111,298
350800,2014,103,299
350800,2015,88,324
350800,2016,86,307
350800,2017,89,304
350800,2018,91,340
350800,2019,83,301
350810,2012,75,229
350810,2013,53,220
350810,2014,50,217
350810,2015,34,217
350810,2016,23,179
350810,2017,24,179
350810,2018,15,206
350810,2019,25,202
350820,2012,2,38
350820,2013,0,48
350820,2014,12,47
350820,2015,16,54
350820,2016,8,53
350820,2017,10,41
350820,2018,9,44
350820,2019,11,48
350830,2012,20,75
350830,2013,15,66
350830,2014,14,62
350830,2015,13,52
350830,2016,12,54
350830,2017,8,59
350830,2018,11,60
350830,2019,10,56
350840,2012,189,734
350840,2013,131,669
350840,2014,105,731
350840,2015,155,817
350840,2016,143,791
350840,2017,81,782
350840,2018,96,764
350840,2019,68,714
350850,2012,145,1316
350850,2013,231,1268
350850,2014,222,1302
350850,2015,135,1330
350850,2016,87,1194
350850,2017,92,1263
350850,2018,102,1306
350850,2019,80,1242
350860,2012,61,420
350860,2013,72,415
350860,2014,36,357
350860,2015,34,388
350860,2016,64,402
350860,2017,40,404
350860,2018,28,424
350860,2019,14,387
350870,2012,72,190
350870,2013,52,176
350870,2014,62,181
350870,2015,68,199
350870,2016,20,192
350870,2017,20,212
350870,2018,12,219
350870,2019,10,201
350880,2012,33,254
350880,2013,81,245
350880,2014,52,207
350880,2015,40,235
350880,2016,27,225
350880,2017,20,229
350880,2018,28,233
350880,2019,25,245
350890,2012,6,44
350890,2013,5,47
350890,2014,5,48
350890,2015,8,35
350890,2016,5,28
350890,2017,2,41
350890,2018,4,42
350890,2019,2,38
350900,2012,147,1310
350900,2013,190,1351
350900,2014,203,1398
350900,2015,203,1426
350900,2016,179,1414
350900,2017,131,1458
350900,2018,90,1424
350900,2019,66,1367
350910,2012,2,38
350910,2013,4,40
350910,2014,1,43
350910,2015,3,38
350910,2016,3,49
350910,2017,2,47
350910,2018,0,48
350910,2019,1,43
350920,2012,195,1150
350920,2013,155,1102
350920,2014,148,1208
350920,2015,150,1304
350920,2016,121,1302
350920,2017,126,1331
350920,2018,80,1246
350920,2019,87,1332
350925,2012,153,493
350925,2013,129,457
350925,2014,132,506
350925,2015,126,470
350925,2016,75,480
350925,2017,90,497
350925,2018,63,466
350925,2019,64,431
350930,2012,24,116
350930,2013,14,108
350930,2014,17,114
350930,2015,19,137
350930,2016,9,92
350930,2017,12,96
350930,2018,13,92
350930,2019,12,114
350940,2012,143,369
350940,2013,111,362
350940,2014,103,371
350940,2015,103,380
350940,2016,80,361
350940,2017,35,341
350940,2018,23,357
350940,2019,13,324
350945,2012,23,76
350945,2013,20,71
350945,2014,10,71
350945,2015,13,75
350945,2016,12,80
350945,2017,11,75
350945,2018,12,95
350945,2019,7,66
350950,2012,3073,15128
350950,2013,2882,15346
350950,2014,3149,15997
350950,2015,3005,16196
350950,2016,767,15159
350950,2017,688,15433
350950,2018,517,15060
350950,2019,212,14583
350960,2012,150,1252
350960,2013,183,1185
350960,2014,136,1212
350960,2015,163,1224
350960,2016,107,1095
350960,2017,90,1057
350960,2018,57,1018
350960,2019,60,943
350970,2012,298,725
350970,2013,223,725
350970,2014,162,725
350970,2015,101,758
350970,2016,105,762
350970,2017,96,767
350970,2018,103,762
350970,2019,63,724
350980,2012,17,53
350980,2013,15,73
350980,2014,13,59
350980,2015,12,55
350980,2016,10,53
350980,2017,16,77
350980,2018,10,59
350980,2019,6,64
350990,2012,48,168
350990,2013,46,170
350990,2014,60,183
350990,2015,60,212
350990,2016,31,170
350990,2017,31,190
350990,2018,35,182
350990,2019,19,174
350995,2012,16,59
350995,2013,16,85
350995,2014,21,87
350995,2015,20,81
350995,2016,23,78
350995,2017,7,85
350995,2018,7,83
350995,2019,10,72
351000,2012,95,341
351000,2013,87,322
351000,2014,54,297
351000,2015,17,334
351000,2016,13,303
351000,2017,25,337
351000,2018,26,322
351000,2019,25,338
351010,2012,5,16
351010,2013,0,31
351010,2014,0,19
351010,2015,1,21
351010,2016,3,20
351010,2017,0,15
351010,2018,0,29
351010,2019,2,30
351015,2012,18,57
351015,2013,26,66
351015,2014,18,62
351015,2015,17,65
351015,2016,17,64
351015,2017,4,70
351015,2018,4,67
351015,2019,4,73
351020,2012,148,679
351020,2013,155,728
351020,2014,129,712
351020,2015,116,662
351020,2016,118,654
351020,2017,85,669
351020,2018,91,659
351020,2019,75,638
351030,2012,88,259
351030,2013,52,231
351030,2014,52,263
351030,2015,57,258
351030,2016,66,281
351030,2017,42,285
351030,2018,49,308
351030,2019,43,243
351040,2012,200,752
351040,2013,169,685
351040,2014,132,711
351040,2015,137,713
351040,2016,83,692
351040,2017,94,682
351040,2018,76,683
351040,2019,84,684
351050,2012,348,1579
351050,2013,195,1543
351050,2014,192,1615
351050,2015,210,1770
351050,2016,158,1719
351050,2017,162,1757
351050,2018,136,1840
351050,2019,118,1714
351060,2012,1133,6960
351060,2013,975,6937
351060,2014,908,7096
351060,2015,677,7252
351060,2016,563,7061
351060,2017,489,6966
351060,2018,484,6998
351060,2019,453,6561
351070,2012,27,133
351070,2013,34,141
351070,2014,16,123
351070,2015,25,118
351070,2016,14,140
351070,2017,16,118
351070,2018,9,113
351070,2019,6,103
351080,2012,86,347
351080,2013,71,300
351080,2014,84,296
351080,2015,34,323
351080,2016,51,292
351080,2017,38,316
351080,2018,41,312
351080,2019,30,296
351090,2012,5,27
351090,2013,4,19
351090,2014,5,23
351090,2015,7,24
351090,2016,6,26
351090,2017,8,29
351090,2018,4,24
351090,2019,3,21
351100,2012,41,245
351100,2013,55,276
351100,2014,53,267
351100,2015,34,239
351100,2016,24,257
351100,2017,24,246
351100,2018,28,223
351100,2019,28,257
351110,2012,216,1494
351110,2013,185,1351
351110,2014,151,1440
351110,2015,191,1417
351110,2016,201,1353
351110,2017,155,1352
351110,2018,112,1347
351110,2019,87,1329
351120,2012,19,94
351120,2013,11,89
351120,2014,13,95
351120,2015,15,95
351120,2016,17,90
351120,2017,13,93
351120,2018,13,75
351120,2019,2,64
351130,2012,12,82
351130,2013,9,82
351130,2014,12,82
351130,2015,19,115
351130,2016,17,99
351130,2017,16,102
351130,2018,9,115
351130,2019,8,118
351140,2012,88,248
351140,2013,64,240
351140,2014,38,233
351140,2015,53,261
351140,2016,49,256
351140,2017,48,244
351140,2018,59,263
351140,2019,35,267
351150,2012,75,526
351150,2013,78,514
351150,2014,76,553
351150,2015,71,560
351150,2016,61,545
351150,2017,37,503
351150,2018,31,506
351150,2019,29,508
351160,2012,69,222
351160,2013,59,228
351160,2014,53,250
351160,2015,61,243
351160,2016,47,252
351160,2017,55,282
351160,2018,36,247
351160,2019,32,233
351170,2012,52,197
351170,2013,48,194
351170,2014,49,208
351170,2015,51,228
351170,2016,30,196
351170,2017,25,206
351170,2018,28,225
351170,2019,27,175
351190,2012,45,127
351190,2013,52,115
351190,2014,29,107
351190,2015,24,117
351190,2016,16,90
351190,2017,17,107
351190,2018,16,116
351190,2019,15,98
351200,2012,38,236
351200,2013,41,242
351200,2014,29,245
351200,2015,29,261
351200,2016,19,224
351200,2017,27,247
351200,2018,14,229
351200,2019,18,201
351210,2012,20,91
351210,2013,27,112
351210,2014,23,115
351210,2015,15,106
351210,2016,5,93
351210,2017,9,85
351210,2018,14,102
351210,2019,12,90
351220,2012,121,384
351220,2013,122,408
351220,2014,117,404
351220,2015,105,398
351220,2016,106,397
351220,2017,82,410
351220,2018,99,486
351220,2019,71,447
351230,2012,55,215
351230,2013,46,212
351230,2014,48,219
351230,2015,31,207
351230,2016,29,203
351230,2017,25,208
351230,2018,24,216
351230,2019,33,209
351240,2012,53,273
351240,2013,40,306
351240,2014,45,299
351240,2015,43,293
351240,2016,31,317
351240,2017,24,282
351240,2018,14,288
351240,2019,23,290
351250,2012,26,69
351250,2013,25,78
351250,2014,11,66
351250,2015,9,65
351250,2016,8,71
351250,2017,3,72
351250,2018,7,58
351250,2019,5,54
351260,2012,13,57
351260,2013,10,46
351260,2014,6,48
351260,2015,4,49
351260,2016,9,54
351260,2017,7,51
351260,2018,6,41
351260,2019,4,52
351270,2012,10,51
351270,2013,12,67
351270,2014,11,53
351270,2015,7,52
351270,2016,7,47
351270,2017,11,54
351270,2018,8,45
351270,2019,0,58
351280,2012,251,829
351280,2013,250,888
351280,2014,227,832
351280,2015,191,774
351280,2016,102,686
351280,2017,76,739
351280,2018,40,756
351280,2019,59,653
351290,2012,16,74
351290,2013,13,69
351290,2014,13,75
351290,2015,21,88
351290,2016,7,60
351290,2017,7,68
351290,2018,11,92
351290,2019,12,94
351300,2012,649,3934
351300,2013,554,4069
351300,2014,486,4259
351300,2015,336,4450
351300,2016,440,4260
351300,2017,363,4311
351300,2018,331,4214
351300,2019,299,4189
351310,2012,107,415
351310,2013,106,433
351310,2014,85,409
351310,2015,106,449
351310,2016,93,416
351310,2017,71,402
351310,2018,78,414
351310,2019,78,400
351320,2012,23,90
351320,2013,21,122
351320,2014,15,101
351320,2015,22,119
351320,2016,15,105
351320,2017,15,121
351320,2018,9,104
351320,2019,12,115
351330,2012,3,23
351330,2013,1,23
351330,2014,2,15
351330,2015,2,23
351330,2016,0,26
351330,2017,2,28
351330,2018,1,26
351330,2019,0,14
351340,2012,117,1093
351340,2013,117,1018
351340,2014,46,1072
351340,2015,38,1040
351340,2016,20,946
351340,2017,10,925
351340,2018,49,924
351340,2019,31,885
351350,2012,438,1985
351350,2013,419,1890
351350,2014,393,1897
351350,2015,374,1914
351350,2016,298,1681
351350,2017,181,1620
351350,2018,205,1624
351350,2019,180,1489
351360,2012,68,265
351360,2013,44,231
351360,2014,51,227
351360,2015,87,221
351360,2016,33,227
351360,2017,33,241
351360,2018,47,249
351360,2019,45,262
351370,2012,62,393
351370,2013,40,405
351370,2014,32,368
351370,2015,50,381
351370,2016,35,333
351370,2017,36,359
351370,2018,47,366
351370,2019,43,341
351380,2012,900,6455
351380,2013,821,6321
351380,2014,747,6392
351380,2015,571,6292
351380,2016,514,6040
351380,2017,392,5880
351380,2018,343,5584
351380,2019,305,5412
351385,2012,1,13
351385,2013,7,36
351385,2014,5,16
351385,2015,3,13
351385,2016,2,18
351385,2017,1,13
351385,2018,1,13
351385,2019,1,15
351390,2012,45,141
351390,2013,42,144
351390,2014,24,121
351390,2015,15,127
351390,2016,11,127
351390,2017,6,116
351390,2018,5,129
351390,2019,6,139
351400,2012,30,111
351400,2013,20,123
351400,2014,25,128
351400,2015,20,121
351400,2016,15,97
351400,2017,13,120
351400,2018,14,99
351400,2019,12,99
351410,2012,150,370
351410,2013,104,344
351410,2014,106,368
351410,2015,88,350
351410,2016,77,354
351410,2017,85,334
351410,2018,56,331
351410,2019,42,303
351420,2012,1,14
351420,2013,1,20
351420,2014,2,26
351420,2015,5,19
351420,2016,2,16
351420,2017,1,25
351420,2018,2,19
351420,2019,1,22
351430,2012,21,91
351430,2013,18,82
351430,2014,18,75
351430,2015,23,100
351430,2016,21,102
351430,2017,10,96
351430,2018,11,85
351430,2019,6,90
351440,2012,76,495
351440,2013,53,464
351440,2014,53,491
351440,2015,47,484
351440,2016,31,517
351440,2017,32,491
351440,2018,33,497
351440,2019,26,496
351450,2012,28,149
351450,2013,24,142
351450,2014,26,138
351450,2015,14,138
351450,2016,14,122
351450,2017,11,147
351450,2018,21,135
351450,2019,19,150
351460,2012,21,99
351460,2013,20,95
351460,2014,27,100
351460,2015,22,119
351460,2016,30,103
351460,2017,17,99
351460,2018,24,128
351460,2019,14,108
351470,2012,13,84
351470,2013,8,59
351470,2014,8,67
351470,2015,8,82
351470,2016,16,88
351470,2017,11,81
351470,2018,5,89
351470,2019,6,81
351480,2012,56,211
351480,2013,83,229
351480,2014,56,211
351480,2015,64,232
351480,2016,42,213
351480,2017,31,206
351480,2018,31,238
351480,2019,27,183
351490,2012,70,248
351490,2013,49,180
