CODMUNRES,ano_nasc,Qtd_Robson,Qtd_Total
431120,2016,43,206
431120,2017,58,241
431120,2018,44,232
431120,2019,62,236
431123,2012,3,18
431123,2013,0,19
431123,2014,11,31
431123,2015,6,34
431123,2016,3,23
431123,2017,6,27
431123,2018,6,28
431123,2019,5,19
431125,2012,13,84
431125,2013,0,81
431125,2014,25,74
431125,2015,13,47
431125,2016,8,65
431125,2017,20,66
431125,2018,8,53
431125,2019,11,50
431127,2012,3,11
431127,2013,0,20
431127,2014,1,12
431127,2015,6,21
431127,2016,12,28
431127,2017,6,12
431127,2018,4,16
431127,2019,5,13
431130,2012,35,377
431130,2013,0,392
431130,2014,51,347
431130,2015,77,426
431130,2016,41,394
431130,2017,59,394
431130,2018,114,368
431130,2019,116,358
431140,2012,181,968
431140,2013,0,1071
431140,2014,212,1119
431140,2015,260,1213
431140,2016,250,1161
431140,2017,300,1246
431140,2018,358,1263
431140,2019,333,1266
431142,2012,11,33
431142,2013,0,36
431142,2014,9,25
431142,2015,10,29
431142,2016,12,30
431142,2017,13,28
431142,2018,10,22
431142,2019,22,35
431150,2012,11,71
431150,2013,0,66
431150,2014,14,69
431150,2015,19,84
431150,2016,12,67
431150,2017,18,72
431150,2018,14,62
431150,2019,16,81
431160,2012,4,49
431160,2013,0,61
431160,2014,12,68
431160,2015,11,49
431160,2016,11,61
431160,2017,21,75
431160,2018,17,80
431160,2019,14,56
431162,2012,11,65
431162,2013,0,73
431162,2014,20,92
431162,2015,18,83
431162,2016,15,81
431162,2017,20,75
431162,2018,19,80
431162,2019,22,69
431164,2012,3,6
431164,2013,0,6
431164,2014,3,8
431164,2015,6,11
431164,2016,1,11
431164,2017,2,7
431164,2018,1,13
431164,2019,1,4
431170,2012,10,59
431170,2013,0,76
431170,2014,15,55
431170,2015,19,74
431170,2016,15,60
431170,2017,27,78
431170,2018,20,78
431170,2019,27,68
431171,2012,13,50
431171,2013,0,39
431171,2014,13,37
431171,2015,6,35
431171,2016,18,61
431171,2017,20,47
431171,2018,13,48
431171,2019,19,57
431173,2012,6,26
431173,2013,0,29
431173,2014,3,19
431173,2015,10,39
431173,2016,9,34
431173,2017,7,33
431173,2018,5,41
431173,2019,16,42
431175,2012,19,74
431175,2013,0,73
431175,2014,14,65
431175,2015,14,75
431175,2016,9,52
431175,2017,14,72
431175,2018,21,72
431175,2019,16,65
431177,2012,19,52
431177,2013,0,52
431177,2014,20,88
431177,2015,14,72
431177,2016,18,55
431177,2017,22,74
431177,2018,13,93
431177,2019,11,67
431179,2012,0,16
431179,2013,0,15
431179,2014,1,12
431179,2015,5,25
431179,2016,7,23
431179,2017,5,20
431179,2018,9,26
431179,2019,5,26
431180,2012,84,486
431180,2013,0,473
431180,2014,118,527
431180,2015,108,534
431180,2016,88,486
431180,2017,119,532
431180,2018,129,581
431180,2019,123,510
431190,2012,7,31
431190,2013,0,35
431190,2014,10,48
431190,2015,8,34
431190,2016,16,40
431190,2017,9,41
431190,2018,8,39
431190,2019,8,38
431198,2012,7,33
431198,2013,0,32
431198,2014,4,29
431198,2015,13,39
431198,2016,7,39
431198,2017,3,34
431198,2018,12,50
431198,2019,8,33
431200,2012,6,24
431200,2013,0,17
431200,2014,5,18
431200,2015,6,17
431200,2016,3,11
431200,2017,2,8
431200,2018,1,9
431200,2019,9,24
431205,2012,7,38
431205,2013,0,41
431205,2014,6,46
431205,2015,12,46
431205,2016,11,37
431205,2017,9,28
431205,2018,8,29
431205,2019,14,32
431210,2012,7,47
431210,2013,0,43
431210,2014,5,44
431210,2015,9,41
431210,2016,7,37
431210,2017,7,44
431210,2018,10,50
431210,2019,13,48
431213,2012,5,25
431213,2013,0,23
431213,2014,5,35
431213,2015,4,28
431213,2016,10,36
431213,2017,4,25
431213,2018,8,38
431213,2019,8,29
431215,2012,9,51
431215,2013,0,47
431215,2014,11,56
431215,2015,12,54
431215,2016,11,34
431215,2017,13,49
431215,2018,10,37
431215,2019,12,46
431217,2012,2,15
431217,2013,0,20
431217,2014,10,22
431217,2015,10,23
431217,2016,8,22
431217,2017,8,15
431217,2018,4,17
431217,2019,5,14
431220,2012,9,54
431220,2013,0,56
431220,2014,8,36
431220,2015,14,49
431220,2016,14,31
431220,2017,15,48
431220,2018,16,53
431220,2019,21,50
431225,2012,23,114
431225,2013,0,99
431225,2014,19,114
431225,2015,23,112
431225,2016,19,102
431225,2017,22,95
431225,2018,18,105
431225,2019,22,99
431230,2012,7,56
431230,2013,0,67
431230,2014,12,56
431230,2015,19,61
431230,2016,19,67
431230,2017,20,58
431230,2018,19,61
431230,2019,15,68
431235,2012,0,9
431235,2013,0,8
431235,2014,1,13
431235,2015,1,16
431235,2016,1,11
431235,2017,0,17
431235,2018,3,13
431235,2019,5,19
431237,2012,0,25
431237,2013,0,30
431237,2014,6,34
431237,2015,3,39
431237,2016,7,45
431237,2017,10,39
431237,2018,7,34
431237,2019,11,39
431238,2012,4,12
431238,2013,0,16
431238,2014,5,17
431238,2015,6,21
431238,2016,4,10
431238,2017,2,13
431238,2018,5,25
431238,2019,5,24
431240,2012,170,833
431240,2013,0,895
431240,2014,260,910
431240,2015,255,975
431240,2016,264,928
431240,2017,321,975
431240,2018,268,910
431240,2019,270,873
431242,2012,4,23
431242,2013,0,28
431242,2014,8,35
431242,2015,4,35
431242,2016,8,22
431242,2017,8,34
431242,2018,8,29
431242,2019,9,31
431244,2012,3,29
431244,2013,0,25
431244,2014,5,23
431244,2015,3,20
431244,2016,13,30
431244,2017,12,33
431244,2018,16,35
431244,2019,6,24
431245,2012,6,44
431245,2013,0,48
431245,2014,9,52
431245,2015,9,62
431245,2016,11,58
431245,2017,14,58
431245,2018,15,59
431245,2019,12,48
431247,2012,10,61
431247,2013,0,62
431247,2014,16,77
431247,2015,10,59
431247,2016,9,58
431247,2017,15,59
431247,2018,22,75
431247,2019,13,61
431250,2012,20,118
431250,2013,0,113
431250,2014,21,122
431250,2015,25,135
431250,2016,25,137
431250,2017,31,139
431250,2018,22,108
431250,2019,25,146
431260,2012,14,33
431260,2013,0,51
431260,2014,14,49
431260,2015,17,47
431260,2016,9,49
431260,2017,14,57
431260,2018,12,50
431260,2019,10,47
431261,2012,0,23
431261,2013,0,32
431261,2014,7,39
431261,2015,5,34
431261,2016,5,39
431261,2017,9,42
431261,2018,9,46
431261,2019,6,28
431262,2012,1,22
431262,2013,0,20
431262,2014,3,22
431262,2015,4,23
431262,2016,5,34
431262,2017,5,32
431262,2018,3,24
431262,2019,4,19
431265,2012,35,224
431265,2013,0,214
431265,2014,38,222
431265,2015,69,256
431265,2016,64,239
431265,2017,70,250
431265,2018,63,219
431265,2019,73,234
431267,2012,0,10
431267,2013,0,21
431267,2014,6,18
431267,2015,1,25
431267,2016,4,15
431267,2017,4,19
431267,2018,8,23
431267,2019,6,23
431270,2012,13,157
431270,2013,0,150
431270,2014,33,174
431270,2015,25,190
431270,2016,21,181
431270,2017,46,190
431270,2018,48,204
431270,2019,45,181
431275,2012,5,30
431275,2013,0,31
431275,2014,8,39
431275,2015,13,41
431275,2016,10,34
431275,2017,9,32
431275,2018,12,44
431275,2019,12,36
431280,2012,9,49
431280,2013,0,45
431280,2014,9,54
431280,2015,15,77
431280,2016,17,72
431280,2017,14,62
431280,2018,15,72
431280,2019,22,74
431290,2012,17,68
431290,2013,0,75
431290,2014,20,85
431290,2015,35,88
431290,2016,22,84
431290,2017,24,88
431290,2018,22,85
431290,2019,23,83
431295,2012,2,24
431295,2013,0,17
431295,2014,3,21
431295,2015,4,16
431295,2016,7,18
431295,2017,7,20
431295,2018,5,17
431295,2019,5,19
431300,2012,8,30
431300,2013,0,21
431300,2014,12,36
431300,2015,8,32
431300,2016,4,15
431300,2017,9,29
431300,2018,10,32
431300,2019,6,28
431301,2012,2,28
431301,2013,0,20
431301,2014,5,27
431301,2015,7,27
431301,2016,9,30
431301,2017,13,33
431301,2018,17,43
431301,2019,10,44
431303,2012,8,56
431303,2013,0,47
431303,2014,10,53
431303,2015,11,58
431303,2016,20,61
431303,2017,13,52
431303,2018,16,50
431303,2019,9,45
431306,2012,47,273
431306,2013,0,270
431306,2014,51,240
431306,2015,70,257
431306,2016,66,267
431306,2017,74,257
431306,2018,61,231
431306,2019,73,243
431308,2012,6,16
431308,2013,0,13
431308,2014,6,15
431308,2015,5,17
431308,2016,6,13
431308,2017,9,17
431308,2018,2,18
431308,2019,8,23
431310,2012,18,59
431310,2013,0,69
431310,2014,12,69
431310,2015,16,61
431310,2016,22,64
431310,2017,20,67
431310,2018,16,43
431310,2019,19,57
431320,2012,53,214
431320,2013,0,221
431320,2014,56,245
431320,2015,61,280
431320,2016,69,250
431320,2017,65,267
431320,2018,60,256
431320,2019,76,241
431330,2012,73,293
431330,2013,0,328
431330,2014,73,323
431330,2015,90,328
431330,2016,93,348
431330,2017,107,314
431330,2018,118,340
431330,2019,111,328
431333,2012,2,24
431333,2013,0,19
431333,2014,6,18
431333,2015,4,25
431333,2016,5,20
431333,2017,3,27
431333,2018,9,23
431333,2019,6,12
431335,2012,8,29
431335,2013,0,19
431335,2014,4,28
431335,2015,8,28
431335,2016,7,24
431335,2017,8,27
431335,2018,7,26
431335,2019,7,20
431337,2012,63,374
431337,2013,0,362
431337,2014,82,381
431337,2015,87,426
431337,2016,88,401
431337,2017,91,387
431337,2018,81,386
431337,2019,81,363
431339,2012,7,44
431339,2013,0,30
431339,2014,9,42
431339,2015,6,29
431339,2016,7,32
431339,2017,8,38
431339,2018,13,44
431339,2019,8,34
431340,2012,496,3194
431340,2013,0,3173
431340,2014,528,3206
431340,2015,622,3505
431340,2016,572,3164
431340,2017,598,3213
431340,2018,644,3141
431340,2019,672,3085
431342,2012,8,20
431342,2013,0,25
431342,2014,6,21
431342,2015,5,20
431342,2016,5,21
431342,2017,13,26
431342,2018,7,31
431342,2019,8,20
431344,2012,1,20
431344,2013,0,32
431344,2014,3,24
431344,2015,4,22
431344,2016,7,27
431344,2017,5,26
431344,2018,9,20
431344,2019,9,19
431346,2012,3,11
431346,2013,0,16
431346,2014,4,20
431346,2015,6,23
431346,2016,3,15
431346,2017,5,17
431346,2018,6,23
431346,2019,7,20
431349,2012,16,47
431349,2013,0,33
431349,2014,18,53
431349,2015,13,44
431349,2016,15,38
431349,2017,20,52
431349,2018,15,44
431349,2019,19,44
431350,2012,99,577
431350,2013,0,596
431350,2014,139,593
431350,2015,156,639
431350,2016,169,675
431350,2017,167,618
431350,2018,186,672
431350,2019,122,579
431360,2012,8,36
431360,2013,0,29
431360,2014,7,32
431360,2015,5,27
431360,2016,5,29
431360,2017,8,29
431360,2018,12,36
431360,2019,7,28
431365,2012,15,113
431365,2013,0,128
431365,2014,22,135
431365,2015,26,122
431365,2016,36,156
431365,2017,35,147
431365,2018,28,130
431365,2019,35,128
431370,2012,150,496
431370,2013,0,442
431370,2014,172,487
431370,2015,177,525
431370,2016,163,483
431370,2017,205,526
431370,2018,184,492
431370,2019,200,497
431380,2012,3,71
431380,2013,0,93
431380,2014,28,93
431380,2015,20,103
431380,2016,20,95
431380,2017,22,93
431380,2018,26,92
431380,2019,40,83
431390,2012,114,567
431390,2013,0,591
431390,2014,190,582
431390,2015,228,601
431390,2016,230,622
431390,2017,246,649
431390,2018,225,567
431390,2019,221,569
431395,2012,26,122
431395,2013,0,105
431395,2014,22,101
431395,2015,23,110
431395,2016,16,107
431395,2017,29,126
431395,2018,29,118
431395,2019,39,116
431400,2012,17,74
431400,2013,0,78
431400,2014,14,67
431400,2015,16,72
431400,2016,23,108
431400,2017,27,77
431400,2018,22,78
431400,2019,19,66
431402,2012,5,51
431402,2013,0,64
431402,2014,9,58
431402,2015,15,71
431402,2016,15,80
431402,2017,12,58
431402,2018,14,68
431402,2019,7,56
431403,2012,8,49
431403,2013,0,36
431403,2014,12,48
431403,2015,11,48
431403,2016,12,42
431403,2017,22,46
431403,2018,9,46
431403,2019,14,52
431405,2012,137,779
431405,2013,0,760
431405,2014,204,794
431405,2015,229,778
431405,2016,231,762
431405,2017,241,740
431405,2018,284,812
431405,2019,259,754
431406,2012,7,45
431406,2013,0,41
431406,2014,7,44
431406,2015,5,37
431406,2016,5,28
431406,2017,7,45
431406,2018,4,36
431406,2019,7,39
431407,2012,13,66
431407,2013,0,61
431407,2014,13,44
431407,2015,14,54
431407,2016,14,58
431407,2017,10,51
431407,2018,16,56
431407,2019,18,60
431410,2012,581,2846
431410,2013,0,2786
431410,2014,627,2919
431410,2015,628,2925
431410,2016,700,2876
431410,2017,671,2883
431410,2018,740,2887
431410,2019,705,2825
431413,2012,3,16
431413,2013,0,17
431413,2014,6,14
431413,2015,6,16
431413,2016,3,18
431413,2017,8,22
431413,2018,4,15
431413,2019,6,27
431415,2012,23,83
431415,2013,0,88
431415,2014,24,81
431415,2015,24,93
431415,2016,23,71
431415,2017,20,65
431415,2018,28,94
431415,2019,32,82
431417,2012,0,15
431417,2013,0,26
431417,2014,3,10
431417,2015,7,25
431417,2016,6,28
431417,2017,4,19
431417,2018,4,22
431417,2019,3,20
431420,2012,15,83
431420,2013,0,102
431420,2014,25,95
431420,2015,17,91
431420,2016,22,95
431420,2017,24,89
431420,2018,23,72
431420,2019,19,77
431430,2012,4,41
431430,2013,0,50
431430,2014,11,30
431430,2015,12,36
431430,2016,7,29
431430,2017,15,34
431430,2018,15,43
431430,2019,21,46
431440,2012,717,4268
431440,2013,0,4347
431440,2014,802,4353
431440,2015,878,4428
431440,2016,892,4259
431440,2017,991,4308
431440,2018,1002,4229
431440,2019,958,3986
431442,2012,3,54
431442,2013,0,42
431442,2014,11,56
431442,2015,12,48
431442,2016,10,48
431442,2017,12,54
431442,2018,15,54
431442,2019,14,61
431445,2012,0,28
431445,2013,0,38
431445,2014,6,28
431445,2015,10,35
431445,2016,3,11
431445,2017,14,39
431445,2018,15,36
431445,2019,6,31
431446,2012,2,21
431446,2013,0,25
431446,2014,3,24
431446,2015,4,23
431446,2016,3,18
431446,2017,4,17
431446,2018,9,21
431446,2019,7,22
431447,2012,5,38
431447,2013,0,39
431447,2014,7,41
431447,2015,13,42
431447,2016,13,47
431447,2017,12,47
431447,2018,12,33
431447,2019,5,32
431449,2012,3,49
431449,2013,0,40
431449,2014,11,44
431449,2015,8,43
431449,2016,13,52
431449,2017,13,52
431449,2018,13,42
431449,2019,17,44
431450,2012,17,121
431450,2013,0,106
431450,2014,11,109
431450,2015,21,107
431450,2016,17,113
431450,2017,30,123
431450,2018,14,101
431450,2019,33,100
431454,2013,0,23
431454,2014,4,23
431454,2015,4,19
431454,2016,8,25
431454,2017,8,29
431454,2018,4,19
431454,2019,9,29
431455,2012,0,16
431455,2013,0,19
431455,2014,5,22
431455,2015,2,17
431455,2016,4,17
431455,2017,4,16
431455,2018,3,20
431455,2019,1,15
431460,2012,35,177
431460,2013,0,195
431460,2014,45,184
431460,2015,50,178
431460,2016,39,181
431460,2017,56,202
431460,2018,32,175
431460,2019,29,150
431470,2012,6,127
431470,2013,0,121
431470,2014,17,130
431470,2015,19,127
431470,2016,33,122
431470,2017,37,148
431470,2018,42,145
431470,2019,28,105
431475,2012,3,15
431475,2013,0,13
431475,2014,6,22
431475,2015,5,20
431475,2016,7,22
431475,2017,3,14
431475,2018,11,31
431475,2019,10,26
431477,2012,6,42
431477,2013,0,39
431477,2014,6,35
431477,2015,14,49
431477,2016,14,43
431477,2017,9,40
431477,2018,12,45
431477,2019,10,46
431478,2012,2,10
431478,2013,0,11
431478,2014,3,11
431478,2015,2,16
431478,2016,3,14
431478,2017,5,21
431478,2018,4,15
431478,2019,5,16
431480,2012,63,370
431480,2013,0,394
431480,2014,90,430
431480,2015,86,441
431480,2016,83,400
431480,2017,98,393
431480,2018,117,416
431480,2019,93,344
431490,2012,3413,19470
431490,2013,0,19739
431490,2014,3484,19189
431490,2015,3757,19724
431490,2016,3514,18635
431490,2017,3580,18490
431490,2018,3536,17579
431490,2019,3222,16520
431500,2012,6,40
431500,2013,0,35
431500,2014,10,37
431500,2015,10,36
431500,2016,12,29
431500,2017,14,37
431500,2018,11,40
431500,2019,10,32
431505,2012,4,27
431505,2013,0,15
431505,2014,5,18
431505,2015,4,20
431505,2016,4,21
431505,2017,1,9
431505,2018,9,24
431505,2019,7,17
431507,2012,2,5
431507,2013,0,9
431507,2014,1,11
431507,2015,2,14
431507,2016,5,12
431507,2017,3,13
431507,2018,7,13
431507,2019,8,17
431510,2012,20,113
431510,2013,0,116
431510,2014,42,141
431510,2015,38,142
431510,2016,27,115
431510,2017,30,114
431510,2018,32,116
431510,2019,52,132
431513,2012,0,14
431513,2013,0,13
431513,2014,3,14
431513,2015,5,21
431513,2016,4,15
431513,2017,6,21
431513,2018,9,31
431513,2019,7,20
431514,2012,3,26
431514,2013,0,30
431514,2014,8,28
431514,2015,8,24
431514,2016,19,36
431514,2017,13,38
431514,2018,16,40
431514,2019,8,24
431515,2012,5,43
431515,2013,0,47
431515,2014,5,45
431515,2015,12,52
431515,2016,10,48
431515,2017,7,48
431515,2018,11,52
431515,2019,21,58
431517,2012,3,19
431517,2013,0,16
431517,2014,2,12
431517,2015,8,26
431517,2016,6,18
431517,2017,8,24
431517,2018,9,21
431517,2019,6,14
431520,2012,4,25
431520,2013,0,25
431520,2014,8,34
431520,2015,4,28
431520,2016,8,32
431520,2017,11,37
431520,2018,15,41
431520,2019,12,30
431530,2012,49,281
431530,2013,0,284
431530,2014,76,306
431530,2015,78,266
431530,2016,71,268
431530,2017,86,324
431530,2018,68,273
431530,2019,80,256
431531,2012,2,27
431531,2013,0,14
431531,2014,4,21
431531,2015,2,20
431531,2016,1,10
431531,2017,4,16
431531,2018,8,23
431531,2019,4,19
431532,2012,3,30
431532,2013,0,24
431532,2014,2,19
431532,2015,4,26
431532,2016,3,14
431532,2017,4,22
431532,2018,2,12
431532,2019,7,24
431535,2012,8,35
431535,2013,0,28
431535,2014,15,38
431535,2015,12,42
431535,2016,13,46
431535,2017,7,41
431535,2018,13,39
431535,2019,6,40
431540,2012,20,186
431540,2013,0,194
431540,2014,35,212
431540,2015,39,204
431540,2016,29,156
431540,2017,39,184
431540,2018,44,183
431540,2019,42,192
431545,2012,2,8
431545,2013,0,15
431545,2014,1,12
431545,2015,0,13
431545,2016,3,9
431545,2017,6,13
431545,2018,1,13
431545,2019,6,21
431550,2012,37,158
431550,2013,0,167
431550,2014,31,165
431550,2015,35,144
431550,2016,54,199
431550,2017,37,159
431550,2018,34,167
431550,2019,51,166
431555,2012,3,32
431555,2013,0,25
431555,2014,3,28
431555,2015,1,23
431555,2016,6,33
431555,2017,8,31
431555,2018,11,36
431555,2019,8,21
431560,2012,212,2522
431560,2013,0,2769
431560,2014,599,2960
431560,2015,657,3060
431560,2016,670,2848
431560,2017,634,2768
431560,2018,673,2710
431560,2019,637,2521
431570,2012,87,367
431570,2013,0,349
431570,2014,106,409
431570,2015,106,425
431570,2016,114,451
431570,2017,100,402
431570,2018,95,371
431570,2019,111,382
431575,2012,5,32
431575,2013,0,48
431575,2014,11,43
431575,2015,9,46
431575,2016,10,39
431575,2017,11,45
431575,2018,13,44
431575,2019,12,49
431580,2012,11,97
431580,2013,0,89
431580,2014,17,104
431580,2015,9,92
431580,2016,20,127
431580,2017,20,98
431580,2018,24,120
431580,2019,39,125
431590,2012,4,64
431590,2013,0,80
431590,2014,15,73
431590,2015,16,77
431590,2016,10,76
431590,2017,23,98
431590,2018,24,91
431590,2019,29,97
431595,2012,2,20
431595,2013,0,23
431595,2014,3,18
431595,2015,4,18
431595,2016,5,17
431595,2017,3,15
431595,2018,3,22
431595,2019,6,17
431600,2012,37,247
431600,2013,0,246
431600,2014,66,276
431600,2015,50,248
431600,2016,57,244
431600,2017,76,256
431600,2018,75,272
431600,2019,73,258
431610,2012,30,114
431610,2013,0,114
431610,2014,26,104
431610,2015,33,113
431610,2016,31,97
431610,2017,39,111
431610,2018,36,124
431610,2019,47,121
431620,2012,9,53
431620,2013,0,51
431620,2014,16,60
431620,2015,11,55
431620,2016,20,44
431620,2017,15,40
431620,2018,16,55
431620,2019,12,41
431630,2012,7,47
431630,2013,0,82
431630,2014,9,56
431630,2015,11,59
431630,2016,11,69
431630,2017,18,79
431630,2018,18,58
431630,2019,24,67
431640,2012,68,445
431640,2013,0,421
431640,2014,65,400
431640,2015,92,451
431640,2016,81,449
431640,2017,110,462
431640,2018,108,497
431640,2019,118,485
431642,2012,6,24
431642,2013,0,25
431642,2014,6,27
431642,2015,12,36
431642,2016,9,23
431642,2017,12,24
431642,2018,17,39
431642,2019,12,19
431643,2012,7,18
431643,2013,0,29
431643,2014,15,27
431643,2015,13,27
431643,2016,11,33
431643,2017,5,24
431643,2018,10,24
431643,2019,9,32
431645,2012,56,132
431645,2013,0,148
431645,2014,103,149
431645,2015,38,120
431645,2016,53,154
431645,2017,34,104
431645,2018,44,135
431645,2019,40,126
431647,2012,8,25
431647,2013,0,21
431647,2014,8,19
431647,2015,8,27
431647,2016,6,29
431647,2017,7,28
431647,2018,10,25
431647,2019,7,20
431650,2012,16,76
431650,2013,0,61
431650,2014,22,67
431650,2015,19,87
431650,2016,15,89
431650,2017,18,85
431650,2018,23,97
431650,2019,16,73
431660,2012,4,149
431660,2013,0,161
431660,2014,39,164
431660,2015,40,165
431660,2016,43,173
431660,2017,43,207
431660,2018,46,187
431660,2019,39,162
431670,2012,20,92
431670,2013,0,95
431670,2014,59,116
431670,2015,54,121
431670,2016,19,90
431670,2017,28,95
431670,2018,25,87
431670,2019,22,81
431673,2012,4,24
431673,2013,0,15
431673,2014,4,21
431673,2015,2,19
431673,2016,3,11
431673,2017,5,28
431673,2018,4,17
431673,2019,4,20
431675,2012,12,63
431675,2013,0,87
431675,2014,10,55
431675,2015,23,85
431675,2016,12,65
431675,2017,16,77
431675,2018,16,69
431675,2019,21,71
431680,2012,314,1575
431680,2013,0,1685
431680,2014,351,1632
431680,2015,363,1715
431680,2016,379,1641
431680,2017,367,1620
431680,2018,445,1707
431680,2019,434,1613
431690,2012,743,3624
431690,2013,0,3441
431690,2014,772,3406
431690,2015,837,3666
431690,2016,825,3518
431690,2017,881,3509
431690,2018,952,3635
431690,2019,890,3454
431695,2012,11,38
431695,2013,0,51
431695,2014,16,84
431695,2015,12,52
431695,2016,13,50
431695,2017,11,58
431695,2018,11,60
431695,2019,18,53
431697,2012,4,20
431697,2013,0,26
431697,2014,8,25
431697,2015,9,30
431697,2016,4,23
431697,2017,9,17
431697,2018,8,17
431697,2019,8,23
431700,2012,7,70
431700,2013,0,65
431700,2014,8,68
431700,2015,6,57
431700,2016,8,53
431700,2017,13,64
431700,2018,16,57
431700,2019,14,69
431710,2012,213,1048
431710,2013,0,1049
431710,2014,235,1126
431710,2015,289,1193
431710,2016,302,1189
431710,2017,258,1099
431710,2018,294,1124
431710,2019,278,1080
431720,2012,200,919
431720,2013,0,919
431720,2014,234,973
431720,2015,231,1013
431720,2016,236,998
431720,2017,284,1028
431720,2018,277,1037
431720,2019,341,1060
431725,2012,1,7
431725,2013,0,9
431725,2014,3,8
431725,2015,2,8
431725,2016,3,12
431725,2017,0,10
431725,2018,3,10
431725,2019,3,12
431730,2012,55,347
431730,2013,0,413
431730,2014,69,399
431730,2015,67,442
431730,2016,81,402
431730,2017,91,401
431730,2018,91,397
431730,2019,86,374
431740,2012,87,550
431740,2013,0,586
431740,2014,127,551
431740,2015,127,560
431740,2016,145,627
431740,2017,143,572
431740,2018,169,592
431740,2019,176,595
431750,2012,222,983
431750,2013,0,1054
431750,2014,226,1019
431750,2015,265,973
431750,2016,251,1030
431750,2017,264,1062
431750,2018,309,1036
431750,2019,294,1098
431755,2012,3,21
431755,2013,0,26
431755,2014,2,12
431755,2015,4,16
431755,2016,2,16
431755,2017,4,21
431755,2018,7,29
431755,2019,10,21
431760,2012,84,460
431760,2013,0,461
431760,2014,88,449
431760,2015,97,500
431760,2016,108,471
431760,2017,103,450
431760,2018,116,476
431760,2019,115,443
431770,2012,20,110
431770,2013,0,112
431770,2014,15,103
431770,2015,25,97
431770,2016,17,98
431770,2017,25,109
431770,2018,31,122
431770,2019,36,108
431775,2012,0,20
431775,2013,0,23
431775,2014,3,15
431775,2015,8,34
431775,2016,8,14
431775,2017,5,17
431775,2018,4,20
431775,2019,4,23
431780,2012,8,195
431780,2013,0,190
431780,2014,60,198
431780,2015,72,220
431780,2016,70,196
431780,2017,64,183
431780,2018,56,173
431780,2019,49,170
431790,2012,37,139
431790,2013,0,145
431790,2014,49,161
431790,2015,34,145
431790,2016,28,128
431790,2017,53,151
431790,2018,50,188
431790,2019,58,171
431795,2012,2,16
431795,2013,0,21
431795,2014,9,28
431795,2015,5,21
431795,2016,10,24
431795,2017,6,29
431795,2018,3,18
431795,2019,5,14
431800,2012,163,761
431800,2013,0,774
431800,2014,182,735
431800,2015,205,806
431800,2016,232,807
431800,2017,250,823
431800,2018,264,763
431800,2019,287,812
431805,2012,9,27
431805,2013,0,16
431805,2014,5,23
431805,2015,4,22
431805,2016,3,22
431805,2017,5,28
431805,2018,4,20
431805,2019,11,28
431810,2012,39,174
431810,2013,0,177
431810,2014,32,215
431810,2015,42,196
431810,2016,36,174
431810,2017,35,178
431810,2018,29,151
431810,2019,44,174
431820,2012,28,283
431820,2013,0,264
431820,2014,55,261
431820,2015,60,274
431820,2016,62,294
431820,2017,81,275
431820,2018,90,249
431820,2019,77,269
431830,2012,193,790
431830,2013,0,774
431830,2014,217,765
431830,2015,222,812
431830,2016,238,832
431830,2017,266,802
431830,2018,244,795
431830,2019,286,792
431840,2012,54,295
431840,2013,0,270
431840,2014,84,288
431840,2015,63,302
431840,2016,63,264
431840,2017,85,290
431840,2018,75,257
431840,2019,83,294
431842,2012,1,23
431842,2013,0,34
431842,2014,7,42
431842,2015,7,33
431842,2016,9,41
431842,2017,8,37
431842,2018,10,51
431842,2019,10,39
431843,2012,5,24
431843,2013,0,21
431843,2014,7,31
431843,2015,2,20
431843,2016,9,23
431843,2017,7,29
431843,2018,3,27
431843,2019,8,28
431844,2012,8,22
431844,2013,0,17
431844,2014,4,26
431844,2015,11,26
431844,2016,8,18
431844,2017,3,22
431844,2018,9,24
431844,2019,6,22
431845,2012,6,23
431845,2013,0,28
431845,2014,4,22
431845,2015,15,26
431845,2016,5,22
431845,2017,15,26
431845,2018,13,31
431845,2019,11,21
431846,2012,3,14
431846,2013,0,18
431846,2014,9,22
431846,2015,4,22
431846,2016,3,17
431846,2017,9,21
431846,2018,3,16
431846,2019,8,20
431848,2012,9,40
431848,2013,0,47
431848,2014,11,41
431848,2015,11,43
431848,2016,10,35
431848,2017,12,42
431848,2018,10,40
431848,2019,10,40
431849,2012,0,13
431849,2013,0,15
431849,2014,11,24
431849,2015,8,22
431849,2016,5,19
431849,2017,8,33
431849,2018,6,19
431849,2019,7,17
431850,2012,21,282
431850,2013,0,260
431850,2014,42,290
431850,2015,53,303
431850,2016,65,312
431850,2017,51,293
431850,2018,55,262
431850,2019,48,271
431860,2012,21,79
431860,2013,0,74
431860,2014,13,71
431860,2015,23,85
431860,2016,14,58
431860,2017,29,83
431860,2018,23,88
431860,2019,31,73
431861,2012,5,19
431861,2013,0,14
431861,2014,8,18
431861,2015,6,22
431861,2016,13,31
431861,2017,7,22
431861,2018,5,29
431861,2019,7,29
431862,2012,4,36
431862,2013,0,47
431862,2014,6,42
431862,2015,14,58
431862,2016,12,54
431862,2017,13,54
431862,2018,12,62
431862,2019,19,67
431870,2012,470,2878
431870,2013,0,3090
431870,2014,602,3063
431870,2015,649,3109
431870,2016,582,2869
431870,2017,648,2981
431870,2018,551,2890
431870,2019,618,2710
431880,2012,82,466
431880,2013,0,390
431880,2014,96,483
431880,2015,110,430
431880,2016,98,449
431880,2017,116,438
431880,2018,121,477
431880,2019,97,396
