CODMUNRES,Ano,Qtd_Total,Pop
312210,2017,52,4990
312210,2018,60,4984
312210,2019,62,4979
312220,2012,93,7249
312220,2013,97,7296
312220,2014,107,7343
312220,2015,89,7392
312220,2016,93,7437
312220,2017,76,7481
312220,2018,95,7527
312220,2019,84,7571
312230,2012,2647,221814
312230,2013,2666,224208
312230,2014,2739,226622
312230,2015,2661,229090
312230,2016,2612,231398
312230,2017,2706,233655
312230,2018,2709,235977
312230,2019,2795,238230
312235,2012,83,6174
312235,2013,83,6263
312235,2014,87,6353
312235,2015,110,6445
312235,2016,95,6532
312235,2017,91,6616
312235,2018,91,6702
312235,2019,104,6786
312240,2012,67,5902
312240,2013,76,5917
312240,2014,74,5934
312240,2015,80,5950
312240,2016,85,5965
312240,2017,79,5980
312240,2018,85,5996
312240,2019,88,6011
312245,2012,88,9570
312245,2013,78,9781
312245,2014,73,9994
312245,2015,86,10212
312245,2016,82,10416
312245,2017,72,10615
312245,2018,87,10820
312245,2019,92,11019
312247,2012,29,3836
312247,2013,45,3813
312247,2014,34,3790
312247,2015,38,3766
312247,2016,34,3743
312247,2017,34,3721
312247,2018,31,3699
312247,2019,40,3677
312250,2012,68,5252
312250,2013,64,5225
312250,2014,61,5199
312250,2015,61,5172
312250,2016,52,5147
312250,2017,63,5122
312250,2018,51,5097
312250,2019,52,5072
312260,2012,50,4583
312260,2013,59,4566
312260,2014,73,4549
312260,2015,47,4531
312260,2016,43,4515
312260,2017,60,4499
312260,2018,56,4482
312260,2019,60,4195
312270,2012,48,5279
312270,2013,40,5273
312270,2014,36,5267
312270,2015,38,5260
312270,2016,43,5255
312270,2017,41,5249
312270,2018,38,5243
312270,2019,34,5237
312280,2012,29,3038
312280,2013,29,3033
312280,2014,22,3027
312280,2015,29,3022
312280,2016,23,3017
312280,2017,18,3012
312280,2018,30,3007
312280,2019,31,3001
312290,2012,61,6217
312290,2013,84,6268
312290,2014,59,6321
312290,2015,66,6374
312290,2016,70,6424
312290,2017,79,6473
312290,2018,54,6523
312290,2019,80,6572
312300,2012,104,9627
312300,2013,83,9704
312300,2014,85,9781
312300,2015,103,9860
312300,2016,101,9934
312300,2017,97,10007
312300,2018,83,10081
312300,2019,99,10153
312310,2012,63,5285
312310,2013,65,5268
312310,2014,65,5251
312310,2015,58,5233
312310,2016,42,5217
312310,2017,49,5201
312310,2018,49,5185
312310,2019,62,5169
312320,2012,147,13905
312320,2013,108,13844
312320,2014,131,13781
312320,2015,115,13718
312320,2016,142,13659
312320,2017,119,13600
312320,2018,111,13541
312320,2019,94,13483
312330,2012,59,4479
312330,2013,29,4447
312330,2014,45,4414
312330,2015,42,4381
312330,2016,54,4350
312330,2017,47,4320
312330,2018,46,4289
312330,2019,49,4259
312340,2012,21,1480
312340,2013,12,1487
312340,2014,14,1494
312340,2015,18,1501
312340,2016,14,1508
312340,2017,18,1514
312340,2018,14,1521
312340,2019,22,1527
312350,2012,16,1883
312350,2013,19,1886
312350,2014,9,1890
312350,2015,13,1894
312350,2016,15,1898
312350,2017,9,1901
312350,2018,21,1905
312350,2019,19,1908
312352,2012,101,7624
312352,2013,101,7655
312352,2014,121,7687
312352,2015,98,7720
312352,2016,109,7751
312352,2017,104,7781
312352,2018,136,7811
312352,2019,128,7841
312360,2012,318,26232
312360,2013,318,26501
312360,2014,283,26772
312360,2015,339,27049
312360,2016,299,27308
312360,2017,341,27562
312360,2018,329,27823
312360,2019,323,28076
312370,2012,147,10622
312370,2013,135,10696
312370,2014,149,10772
312370,2015,137,10849
312370,2016,131,10921
312370,2017,120,10991
312370,2018,108,11064
312370,2019,118,11134
312380,2012,83,7251
312380,2013,78,7249
312380,2014,79,7248
312380,2015,66,7247
312380,2016,84,7246
312380,2017,80,7245
312380,2018,78,7244
312380,2019,67,7242
312385,2012,63,5285
312385,2013,62,5292
312385,2014,71,5300
312385,2015,84,5307
312385,2016,71,5314
312385,2017,76,5355
312385,2018,82,5362
312385,2019,71,5370
312390,2012,157,14686
312390,2013,146,14775
312390,2014,162,14865
312390,2015,164,14957
312390,2016,158,15044
312390,2017,170,15128
312390,2018,158,15214
312390,2019,150,15298
312400,2012,231,18418
312400,2013,217,18487
312400,2014,207,18557
312400,2015,187,18629
312400,2016,207,18696
312400,2017,222,18762
312400,2018,228,18829
312400,2019,236,18895
312410,2012,829,63641
312410,2013,959,64750
312410,2014,1093,65868
312410,2015,1119,67010
312410,2016,1093,68080
312410,2017,1212,69125
312410,2018,1188,70200
312410,2019,1146,70552
312420,2012,332,23660
312420,2013,331,23848
312420,2014,337,24038
312420,2015,317,24232
312420,2016,329,24413
312420,2017,320,24591
312420,2018,347,24773
312420,2019,356,24951
312430,2012,395,31669
312430,2013,421,31662
312430,2014,407,31654
312430,2015,438,31646
312430,2016,378,31639
312430,2017,372,31632
312430,2018,475,31624
312430,2019,417,31617
312440,2012,55,4552
312440,2013,58,4572
312440,2014,65,4593
312440,2015,52,4614
312440,2016,77,4633
312440,2017,74,4653
312440,2018,82,4673
312440,2019,91,4692
312450,2012,128,11115
312450,2013,111,11150
312450,2014,114,11185
312450,2015,112,11221
312450,2016,118,11255
312450,2017,103,11287
312450,2018,109,11321
312450,2019,112,11354
312460,2012,30,2476
312460,2013,32,2456
312460,2014,17,2437
312460,2015,23,2417
312460,2016,19,2398
312460,2017,22,2380
312460,2018,25,2361
312460,2019,20,2343
312470,2012,28,3562
312470,2013,25,3553
312470,2014,26,3544
312470,2015,23,3534
312470,2016,30,3526
312470,2017,28,3517
312470,2018,24,3508
312470,2019,22,3500
312480,2012,92,7673
312480,2013,93,7718
312480,2014,72,7763
312480,2015,61,7808
312480,2016,79,7851
312480,2017,70,7893
312480,2018,91,7936
312480,2019,65,7978
312490,2012,118,10858
312490,2013,84,10919
312490,2014,91,10980
312490,2015,87,11043
312490,2016,79,11101
312490,2017,108,11159
312490,2018,108,11218
312490,2019,96,11275
312500,2012,46,3843
312500,2013,43,3853
312500,2014,53,3864
312500,2015,50,3874
312500,2016,41,3884
312500,2017,58,3894
312500,2018,58,3904
312500,2019,47,3913
312510,2012,495,30753
312510,2013,531,31551
312510,2014,596,32355
312510,2015,489,33178
312510,2016,645,33947
312510,2017,679,34700
312510,2018,722,35474
312510,2019,692,36225
312520,2012,20,2389
312520,2013,23,2388
312520,2014,19,2386
312520,2015,16,2384
312520,2016,27,2382
312520,2017,26,2381
312520,2018,25,2379
312520,2019,13,2377
312530,2012,48,3393
312530,2013,41,3371
312530,2014,37,3348
312530,2015,50,3326
312530,2016,43,3304
312530,2017,45,3283
312530,2018,46,3262
312530,2019,39,3241
312540,2012,68,5125
312540,2013,59,5071
312540,2014,72,5016
312540,2015,59,4960
312540,2016,51,4908
312540,2017,81,4857
312540,2018,44,4804
312540,2019,63,4753
312560,2012,97,7107
312560,2013,103,7158
312560,2014,82,7210
312560,2015,103,7262
312560,2016,110,7311
312560,2017,94,7360
312560,2018,103,7409
312560,2019,103,7457
312570,2012,147,14599
312570,2013,145,14707
312570,2014,167,14815
312570,2015,123,14926
312570,2016,118,15029
312570,2017,152,15130
312570,2018,127,15235
312570,2019,124,15336
312580,2012,32,3165
312580,2013,32,3204
312580,2014,39,3243
312580,2015,34,3283
312580,2016,30,3320
312580,2017,32,3357
312580,2018,37,3394
312580,2019,29,3431
312590,2012,85,10757
312590,2013,78,10621
312590,2014,90,10483
312590,2015,96,10342
312590,2016,90,10210
312590,2017,95,10081
312590,2018,92,9949
312590,2019,103,9820
312595,2012,144,10646
312595,2013,133,10699
312595,2014,121,10751
312595,2015,130,10806
312595,2016,145,10856
312595,2017,133,10906
312595,2018,150,10957
312595,2019,160,11006
312600,2012,70,6882
312600,2013,67,6960
312600,2014,80,7075
312600,2015,94,7157
312600,2016,76,7234
312600,2017,70,7309
312600,2018,91,7386
312600,2019,63,7461
312610,2012,737,66637
312610,2013,739,66789
312610,2014,758,66943
312610,2015,720,67101
312610,2016,685,67248
312610,2017,728,67392
312610,2018,687,67540
312610,2019,691,67683
312620,2012,107,8610
312620,2013,87,8749
312620,2014,94,8889
312620,2015,66,9032
312620,2016,57,9166
312620,2017,88,9297
312620,2018,62,9431
312620,2019,85,9562
312630,2012,46,4228
312630,2013,51,4255
312630,2014,31,4282
312630,2015,32,4310
312630,2016,33,4335
312630,2017,38,4361
312630,2018,49,4387
312630,2019,30,4412
312640,2012,31,2799
312640,2013,25,2821
312640,2014,35,2843
312640,2015,30,2865
312640,2016,35,2886
312640,2017,32,2906
312640,2018,40,2927
312640,2019,30,2947
312650,2012,46,10412
312650,2013,72,10400
312650,2014,68,10389
312650,2015,47,10377
312650,2016,51,10365
312650,2017,52,10354
312650,2018,72,10343
312650,2019,68,10332
312660,2012,59,5012
312660,2013,51,5042
312660,2014,70,5072
312660,2015,56,5102
312660,2016,49,5131
312660,2017,55,5159
312660,2018,58,5187
312660,2019,54,5215
312670,2012,304,25578
312670,2013,270,25680
312670,2014,245,25783
312670,2015,283,25888
312670,2016,228,25986
312670,2017,237,26082
312670,2018,277,26181
312670,2019,289,26277
312675,2012,70,5789
312675,2013,46,5731
312675,2014,52,5672
312675,2015,55,5612
312675,2016,54,5557
312675,2017,63,5502
312675,2018,62,5446
312675,2019,50,5391
312680,2012,71,5962
312680,2013,80,5950
312680,2014,68,5938
312680,2015,76,5926
312680,2016,70,5914
312680,2017,69,5903
312680,2018,64,5891
312680,2019,86,5880
312690,2012,130,9205
312690,2013,126,9264
312690,2014,107,9324
312690,2015,119,9385
312690,2016,109,9442
312690,2017,117,9497
312690,2018,88,9555
312690,2019,94,9611
312695,2012,55,3410
312695,2013,46,3420
312695,2014,48,3430
312695,2015,31,3440
312695,2016,38,3450
312695,2017,32,3459
312695,2018,38,3469
312695,2019,38,3478
312700,2012,180,15171
312700,2013,168,15599
312700,2014,156,16030
312700,2015,160,16471
312700,2016,130,16883
312700,2017,149,17286
312700,2018,150,17701
312700,2019,134,18103
312705,2012,64,4729
312705,2013,62,4707
312705,2014,56,4685
312705,2015,44,4663
312705,2016,45,4642
312705,2017,64,4622
312705,2018,50,4601
312705,2019,48,4581
312707,2012,69,5893
312707,2013,62,5817
312707,2014,66,5739
312707,2015,63,5661
312707,2016,51,5587
312707,2017,53,5515
312707,2018,50,5441
312707,2019,54,5369
312710,2012,712,55608
312710,2013,683,56175
312710,2014,765,56746
312710,2015,738,57331
312710,2016,697,57878
312710,2017,720,58412
312710,2018,769,58962
312710,2019,767,59496
312720,2012,50,4023
312720,2013,45,4071
312720,2014,48,4119
312720,2015,45,4168
312720,2016,58,4213
312720,2017,49,4258
312720,2018,64,4304
312720,2019,35,4349
312730,2012,104,7019
312730,2013,81,6989
312730,2014,77,6960
312730,2015,78,6929
312730,2016,98,6901
312730,2017,83,6873
312730,2018,94,6844
312730,2019,80,6817
312733,2012,68,5204
312733,2013,68,5190
312733,2014,50,5176
312733,2015,48,5162
312733,2016,50,5148
312733,2017,59,5135
312733,2018,63,5122
312733,2019,72,5109
312735,2012,37,3047
312735,2013,30,3062
312735,2014,39,3077
312735,2015,18,3093
312735,2016,22,3107
312735,2017,24,3121
312735,2018,34,3136
312735,2019,36,3150
312737,2012,51,3165
312737,2013,41,3193
312737,2014,44,3220
312737,2015,36,3249
312737,2016,34,3275
312737,2017,51,3301
312737,2018,46,3328
312737,2019,34,3353
312738,2012,27,3781
312738,2013,26,3808
312738,2014,31,3835
312738,2015,28,3863
312738,2016,30,3889
312738,2017,33,3914
312738,2018,29,3940
312738,2019,40,3966
312740,2012,40,4310
312740,2013,39,4316
312740,2014,33,4322
312740,2015,42,4328
312740,2016,30,4333
312740,2017,33,4339
312740,2018,35,4345
312740,2019,31,4350
312750,2012,95,6059
312750,2013,90,6074
312750,2014,82,6088
312750,2015,96,6103
312750,2016,79,6117
312750,2017,75,6131
312750,2018,65,6145
312750,2019,71,6158
312760,2012,150,11880
312760,2013,139,11872
312760,2014,141,11864
312760,2015,126,11856
312760,2016,133,11848
312760,2017,148,11840
312760,2018,119,11833
312760,2019,132,11825
312770,2012,3754,271137
312770,2013,3749,272412
312770,2014,3986,273699
312770,2015,4023,275014
312770,2016,3904,276245
312770,2017,3946,277448
312770,2018,4054,278685
312770,2019,3866,279885
312780,2012,167,15423
312780,2013,182,15483
312780,2014,183,15544
312780,2015,186,15606
312780,2016,154,15664
312780,2017,151,15721
312780,2018,143,15779
312780,2019,167,15836
312790,2012,11,1396
312790,2013,8,1395
312790,2014,13,1394
312790,2015,15,1392
312790,2016,13,1391
312790,2017,5,1390
312790,2018,11,1389
312790,2019,11,1388
312800,2012,441,32405
312800,2013,409,32684
312800,2014,474,32966
312800,2015,435,33254
312800,2016,448,33523
312800,2017,469,33786
312800,2018,442,34057
312800,2019,453,34319
312810,2012,132,14154
312810,2013,146,14167
312810,2014,132,14181
312810,2015,129,14195
312810,2016,157,14207
312810,2017,133,14220
312810,2018,144,14233
312810,2019,142,14245
312820,2012,75,10391
312820,2013,88,10381
312820,2014,104,10372
312820,2015,85,10361
312820,2016,95,10352
312820,2017,84,10343
312820,2018,87,10333
312820,2019,100,10324
312825,2012,63,4843
312825,2013,62,4862
312825,2014,69,4881
312825,2015,65,4900
312825,2016,58,4918
312825,2017,50,4936
312825,2018,54,4954
312825,2019,62,4972
312830,2012,241,19050
312830,2013,209,19045
312830,2014,233,19041
312830,2015,210,19037
312830,2016,220,19033
312830,2017,229,19029
312830,2018,238,19025
312830,2019,239,19021
312840,2012,127,8854
312840,2013,123,8862
312840,2014,90,8871
312840,2015,87,8879
312840,2016,81,8887
312840,2017,89,8895
312840,2018,98,8903
312840,2019,95,8911
312850,2012,54,3954
312850,2013,48,3931
312850,2014,40,3908
312850,2015,43,3884
312850,2016,31,3862
312850,2017,36,3840
312850,2018,35,3818
312850,2019,36,3796
312860,2012,39,6662
312860,2013,69,6650
312860,2014,104,6638
312860,2015,83,6625
312860,2016,87,6614
312860,2017,99,6602
312860,2018,80,6591
312860,2019,85,6580
312870,2012,632,50700
312870,2013,593,50877
312870,2014,655,51056
312870,2015,627,51239
312870,2016,632,51410
312870,2017,676,51578
312870,2018,582,51750
312870,2019,585,51917
312880,2012,67,7278
312880,2013,96,7249
312880,2014,70,7220
312880,2015,82,7189
312880,2016,71,7161
312880,2017,79,7134
312880,2018,69,7105
312880,2019,77,7078
312890,2012,79,7545
312890,2013,82,7617
312890,2014,73,7690
312890,2015,90,7764
312890,2016,94,7834
312890,2017,101,7901
312890,2018,109,7971
312890,2019,106,8039
312900,2012,98,8758
312900,2013,71,8705
312900,2014,64,8651
312900,2015,59,8596
312900,2016,53,8544
312900,2017,74,8494
312900,2018,67,8442
312900,2019,79,8392
312910,2012,39,6110
312910,2013,43,6041
312910,2014,34,5972
312910,2015,32,5901
312910,2016,28,5835
312910,2017,31,5770
312910,2018,30,5704
312910,2019,31,5639
312920,2012,76,6308
312920,2013,55,6344
312920,2014,68,6381
312920,2015,53,6419
312920,2016,59,6454
312920,2017,74,6488
312920,2018,55,6524
312920,2019,61,6558
312930,2012,128,10598
312930,2013,119,10643
312930,2014,116,10689
312930,2015,115,10736
312930,2016,139,10780
312930,2017,122,10823
312930,2018,140,10867
312930,2019,119,11004
312940,2012,54,5104
312940,2013,60,5092
312940,2014,78,5080
312940,2015,52,5067
312940,2016,71,5056
312940,2017,66,5044
312940,2018,66,5033
312940,2019,56,5021
312950,2012,232,24001
312950,2013,280,24176
312950,2014,267,24352
312950,2015,266,24532
312950,2016,261,24700
312950,2017,288,24865
312950,2018,301,25035
312950,2019,280,25199
312960,2012,100,8077
312960,2013,110,8124
312960,2014,110,8170
312960,2015,113,8218
312960,2016,88,8263
312960,2017,105,8306
312960,2018,117,8351
312960,2019,97,8395
312965,2012,70,6193
312965,2013,74,6156
312965,2014,83,6119
312965,2015,80,6081
312965,2016,57,6046
312965,2017,83,6011
312965,2018,64,5975
312965,2019,72,5400
312970,2012,160,12730
312970,2013,164,12892
312970,2014,116,13055
312970,2015,128,13222
312970,2016,149,13378
312970,2017,149,13530
312970,2018,142,13687
312970,2019,150,13828
312980,2012,2626,166270
312980,2013,2674,168424
312980,2014,2758,170596
312980,2015,2743,172817
312980,2016,2601,174894
312980,2017,2555,176925
312980,2018,2597,179015
312980,2019,2494,180204
312990,2012,31,3454
312990,2013,35,3459
312990,2014,34,3464
312990,2015,35,3469
312990,2016,29,3474
312990,2017,53,3478
312990,2018,33,3483
312990,2019,32,3488
313000,2012,25,2935
313000,2013,33,2943
313000,2014,36,2951
313000,2015,28,2959
313000,2016,19,2967
313000,2017,24,2974
313000,2018,28,2982
313000,2019,18,2989
313005,2012,149,11183
313005,2013,138,11301
313005,2014,149,11419
313005,2015,110,11541
313005,2016,115,11654
313005,2017,112,11765
313005,2018,129,11879
313005,2019,116,11990
313010,2012,572,37223
313010,2013,616,38072
313010,2014,587,38928
313010,2015,631,39803
313010,2016,562,40622
313010,2017,566,41422
313010,2018,619,42246
313010,2019,600,43045
313020,2012,111,9761
313020,2013,152,9921
313020,2014,121,10083
313020,2015,115,10248
313020,2016,122,10402
313020,2017,135,10553
313020,2018,123,10709
313020,2019,131,10860
313030,2012,64,8124
313030,2013,63,8098
313030,2014,87,8072
313030,2015,73,8046
313030,2016,82,8021
313030,2017,73,7996
313030,2018,86,7971
313030,2019,71,7947
313040,2012,76,6101
313040,2013,73,6166
313040,2014,82,6232
313040,2015,75,6300
313040,2016,78,6363
313040,2017,80,6425
313040,2018,88,6488
313040,2019,89,6550
313050,2012,160,11854
313050,2013,161,11930
313050,2014,151,12007
313050,2015,142,12085
313050,2016,136,12158
313050,2017,148,12230
313050,2018,176,12303
313050,2019,154,12375
313055,2012,83,6625
313055,2013,76,6665
313055,2014,76,6706
313055,2015,81,6748
313055,2016,79,6787
313055,2017,96,6826
313055,2018,94,6865
313055,2019,81,6903
313060,2012,74,7102
313060,2013,59,7135
313060,2014,52,7169
313060,2015,55,7203
313060,2016,77,7234
313060,2017,63,7265
313060,2018,64,7297
313060,2019,59,7328
313065,2012,75,7439
313065,2013,77,7426
313065,2014,88,7413
313065,2015,80,7400
313065,2016,70,7388
313065,2017,73,7376
313065,2018,86,7363
313065,2019,70,7351
313070,2012,66,6439
313070,2013,83,6505
313070,2014,54,6571
313070,2015,76,6639
313070,2016,62,6703
313070,2017,72,6765
313070,2018,71,6829
313070,2019,71,6891
313080,2012,29,2698
313080,2013,29,2708
313080,2014,34,2718
313080,2015,27,2728
313080,2016,24,2738
313080,2017,30,2747
313080,2018,27,2757
313080,2019,27,2767
313090,2012,267,24602
313090,2013,273,24535
313090,2014,240,24467
313090,2015,251,24398
313090,2016,238,24333
313090,2017,256,24269
313090,2018,274,24204
313090,2019,253,24140
313100,2012,74,5959
313100,2013,67,6004
313100,2014,80,6050
313100,2015,77,6097
313100,2016,85,6141
313100,2017,78,6184
313100,2018,56,6228
313100,2019,61,6271
313110,2012,70,7169
313110,2013,72,7220
313110,2014,68,7270
313110,2015,77,7323
313110,2016,77,7371
313110,2017,66,7419
313110,2018,71,7467
313110,2019,62,7515
313115,2012,265,17380
313115,2013,250,17559
313115,2014,246,17739
313115,2015,265,17924
313115,2016,217,18096
313115,2017,237,18265
313115,2018,252,18438
313115,2019,229,18607
313120,2012,244,18815
313120,2013,257,18968
313120,2014,235,19121
313120,2015,273,19279
313120,2016,231,19426
313120,2017,252,19570
313120,2018,268,19717
313120,2019,244,19861
313130,2012,3440,248349
313130,2013,3283,250545
313130,2014,3387,252760
313130,2015,3364,255024
313130,2016,2913,257143
313130,2017,3036,259213
313130,2018,3042,261344
313130,2019,2977,263410
313140,2012,41,4191
313140,2013,27,4195
313140,2014,34,4200
313140,2015,33,4204
313140,2016,40,4209
313140,2017,36,4213
313140,2018,36,4217
313140,2019,27,4221
313150,2012,108,9784
313150,2013,91,9827
313150,2014,80,9870
313150,2015,117,9915
313150,2016,89,9956
313150,2017,102,9997
313150,2018,109,10039
313150,2019,101,10079
313160,2012,94,6678
313160,2013,88,6723
313160,2014,81,6768
313160,2015,78,6815
313160,2016,76,6858
313160,2017,85,6901
313160,2018,101,6944
313160,2019,88,6987
313170,2012,1608,113694
313170,2013,1634,114622
313170,2014,1713,115558
313170,2015,1761,116515
313170,2016,1554,117410
313170,2017,1447,118286
313170,2018,1457,119186
313170,2019,1369,120060
313180,2012,145,11031
313180,2013,107,11101
313180,2014,154,11172
313180,2015,135,11244
313180,2016,146,11312
313180,2017,150,11378
313180,2018,117,11446
313180,2019,133,11512
313190,2012,768,47565
313190,2013,696,48193
313190,2014,754,48827
313190,2015,753,49474
313190,2016,697,50080
313190,2017,743,50672
313190,2018,740,51281
313190,2019,740,51875
313200,2012,50,5150
313200,2013,53,5184
313200,2014,50,5219
313200,2015,48,5254
313200,2016,28,5288
313200,2017,38,5320
313200,2018,35,5353
313200,2019,44,5385
313210,2012,276,18071
313210,2013,337,18083
313210,2014,284,18095
313210,2015,287,18107
313210,2016,266,18119
313210,2017,271,18130
313210,2018,280,18142
313210,2019,279,18153
313220,2012,165,12773
313220,2013,140,12858
313220,2014,150,12944
313220,2015,182,13032
313220,2016,156,13114
313220,2017,166,13195
313220,2018,150,13278
313220,2019,153,13358
313230,2012,187,12186
313230,2013,191,12270
313230,2014,153,12354
313230,2015,190,12440
313230,2016,184,12521
313230,2017,181,12600
313230,2018,206,12681
313230,2019,182,12760
313240,2012,1232,93366
313240,2013,1279,93877
313240,2014,1293,94392
313240,2015,1235,94919
313240,2016,1198,95412
313240,2017,1218,95893
313240,2018,1203,96389
313240,2019,1210,96869
313250,2012,502,33217
313250,2013,478,33439
313250,2014,509,33662
313250,2015,468,33890
313250,2016,455,34103
313250,2017,451,34312
313250,2018,434,34527
313250,2019,413,34735
313260,2012,53,4200
313260,2013,45,4223
313260,2014,54,4245
313260,2015,31,4269
313260,2016,40,4290
313260,2017,38,4312
313260,2018,51,4333
313260,2019,37,4355
313270,2012,397,23224
313270,2013,409,23222
313270,2014,344,23220
313270,2015,372,23218
313270,2016,394,23216
313270,2017,339,23214
313270,2018,334,23212
313270,2019,291,23211
313280,2012,13,2269
313280,2013,13,2242
313280,2014,24,2214
313280,2015,20,2186
313280,2016,16,2160
313280,2017,19,2134
313280,2018,15,2107
313280,2019,22,2081
313290,2012,128,10459
313290,2013,131,10420
313290,2014,116,10381
313290,2015,138,10341
313290,2016,127,10303
313290,2017,117,10267
313290,2018,145,10229
313290,2019,137,10192
313300,2012,164,14563
313300,2013,172,14711
313300,2014,152,14860
313300,2015,168,15013
313300,2016,195,15156
313300,2017,191,15296
313300,2018,211,15440
313300,2019,173,15579
313310,2012,166,14640
313310,2013,202,14741
313310,2014,174,14843
313310,2015,190,14947
313310,2016,163,15044
313310,2017,191,15139
313310,2018,165,15236
313310,2019,167,15331
313320,2012,156,12109
313320,2013,171,12127
313320,2014,177,12144
313320,2015,148,12162
313320,2016,153,12179
313320,2017,170,12195
313320,2018,151,12212
313320,2019,142,12228
313330,2012,270,21312
313330,2013,252,21276
313330,2014,276,21239
313330,2015,279,21201
313330,2016,221,21166
313330,2017,244,21132
313330,2018,221,21096
313330,2019,246,21062
313340,2012,126,14213
313340,2013,127,14363
313340,2014,114,14515
313340,2015,103,14670
313340,2016,117,14814
313340,2017,115,14956
313340,2018,116,15102
313340,2019,112,15243
313350,2012,185,21768
313350,2013,167,21767
313350,2014,199,21766
313350,2015,186,21765
313350,2016,185,21764
313350,2017,205,21763
313350,2018,188,21763
313350,2019,184,21762
313360,2012,117,9043
313360,2013,119,9151
313360,2014,111,9260
313360,2015,100,9371
313360,2016,124,9475
313360,2017,139,9577
313360,2018,136,9682
313360,2019,141,9783
313370,2012,181,10348
313370,2013,151,10464
313370,2014,151,10582
313370,2015,153,10702
313370,2016,139,10814
313370,2017,126,10924
313370,2018,153,11037
313370,2019,129,11146
313375,2012,181,15424
313375,2013,179,15523
313375,2014,175,15624
313375,2015,191,15727
313375,2016,187,15823
313375,2017,157,15917
313375,2018,155,16014
313375,2019,158,16108
313380,2012,1036,88450
313380,2013,1132,89145
313380,2014,1109,89846
313380,2015,1059,90562
313380,2016,999,91232
313380,2017,1061,91887
313380,2018,1048,92561
313380,2019,1082,93214
313390,2012,47,5794
313390,2013,60,5740
313390,2014,56,5684
313390,2015,58,5628
313390,2016,55,5575
313390,2017,37,5523
313390,2018,54,5470
313390,2019,48,5419
313400,2012,136,14745
313400,2013,165,14781
313400,2014,176,14816
313400,2015,179,14853
313400,2016,165,14888
313400,2017,156,14921
313400,2018,139,14956
313400,2019,135,14990
313410,2012,64,5963
313410,2013,82,5976
313410,2014,77,5989
313410,2015,85,6002
313410,2016,72,6014
313410,2017,91,6026
313410,2018,72,6039
313410,2019,74,6051
313420,2012,1235,100267
313420,2013,1208,100909
313420,2014,1286,101557
313420,2015,1270,102219
313420,2016,1244,102838
313420,2017,1247,103444
313420,2018,1207,104067
313420,2019,1203,104671
313430,2012,72,6200
313430,2013,68,6174
313430,2014,85,6148
313430,2015,75,6122
313430,2016,72,6097
313430,2017,56,6073
313430,2018,63,6048
313430,2019,72,6023
313440,2012,517,36046
313440,2013,508,36515
313440,2014,549,36988
313440,2015,524,37472
313440,2016,527,37924
313440,2017,500,38367
313440,2018,514,38822
313440,2019,521,39263
313450,2012,31,3940
313450,2013,50,3918
313450,2014,49,3895
313450,2015,46,3873
313450,2016,30,3851
313450,2017,36,3830
313450,2018,39,3809
313450,2019,44,3788
313460,2012,157,18067
313460,2013,184,18369
313460,2014,174,18675
313460,2015,190,18987
313460,2016,206,19279
313460,2017,204,19564
313460,2018,210,19858
313460,2019,189,20143
313470,2012,116,12350
313470,2013,130,12346
313470,2014,119,12343
313470,2015,131,12339
313470,2016,133,12336
313470,2017,123,12333
313470,2018,140,12329
313470,2019,108,12326
313480,2012,101,7651
313480,2013,87,7656
313480,2014,79,7661
313480,2015,76,7666
313480,2016,89,7671
313480,2017,91,7676
313480,2018,94,7681
313480,2019,101,7686
313490,2012,327,23829
313490,2013,291,24143
313490,2014,266,24459
313490,2015,250,24782
313490,2016,290,25084
313490,2017,278,25380
313490,2018,334,25684
313490,2019,345,25979
313500,2012,30,3065
313500,2013,39,3075
313500,2014,35,3085
313500,2015,33,3095
313500,2016,32,3105
313500,2017,29,3114
313500,2018,38,3124
313500,2019,33,3133
313505,2012,572,35279
313505,2013,573,35806
313505,2014,647,36337
313505,2015,604,36880
313505,2016,621,37404
313505,2017,601,37901
313505,2018,633,38413
313505,2019,642,38909
313507,2012,82,5216
313507,2013,65,5243
313507,2014,63,5271
313507,2015,64,5299
313507,2016,63,5325
313507,2017,55,5351
313507,2018,55,5378
313507,2019,53,5404
313510,2012,972,68860
313510,2013,1017,69267
313510,2014,1109,69677
313510,2015,1067,70096
313510,2016,1050,70488
313510,2017,1017,70871
313510,2018,1004,71265
313510,2019,1048,71648
313520,2012,984,66913
313520,2013,1012,67034
313520,2014,1031,67155
313520,2015,952,67280
313520,2016,1012,67397
313520,2017,1035,67511
313520,2018,1053,67628
313520,2019,913,67742
313530,2012,57,4089
313530,2013,41,4127
313530,2014,41,4165
313530,2015,42,4204
313530,2016,44,4241
313530,2017,67,4277
313530,2018,63,4314
313530,2019,50,4350
313535,2012,101,8477
313535,2013,113,8490
313535,2014,97,8504
313535,2015,91,8518
313535,2016,93,8530
313535,2017,107,8543
313535,2018,109,8556
313535,2019,108,7969
313540,2012,51,5360
313540,2013,38,5295
313540,2014,66,5229
313540,2015,77,5162
313540,2016,47,5098
313540,2017,67,5037
313540,2018,56,4973
313540,2019,67,4912
313545,2012,65,7349
313545,2013,85,7399
313545,2014,90,7450
313545,2015,93,7501
313545,2016,63,7549
313545,2017,89,7596
313545,2018,85,7645
313545,2019,68,7692
313550,2012,156,12924
313550,2013,100,12846
313550,2014,126,12767
313550,2015,122,12686
