CODMUNRES,ano_nasc,Qtd_2Parto,Qtd_Total
410100,2019,220,286
410105,2012,15,28
410105,2013,18,33
410105,2014,18,27
410105,2015,16,31
410105,2016,34,42
410105,2017,21,29
410105,2018,23,33
410105,2019,16,26
410110,2012,159,261
410110,2013,151,239
410110,2014,158,216
410110,2015,186,248
410110,2016,188,259
410110,2017,192,246
410110,2018,196,235
410110,2019,211,239
410115,2012,20,35
410115,2013,27,46
410115,2014,37,49
410115,2015,30,52
410115,2016,28,42
410115,2017,32,41
410115,2018,24,39
410115,2019,37,48
410120,2012,111,202
410120,2013,140,316
410120,2014,169,303
410120,2015,105,259
410120,2016,125,252
410120,2017,149,279
410120,2018,134,245
410120,2019,122,235
410130,2012,34,62
410130,2013,47,76
410130,2014,49,66
410130,2015,44,72
410130,2016,46,91
410130,2017,41,75
410130,2018,33,62
410130,2019,33,64
410140,2012,1276,1664
410140,2013,1320,1708
410140,2014,1348,1804
410140,2015,1326,1796
410140,2016,1221,1697
410140,2017,1210,1786
410140,2018,1185,1710
410140,2019,1303,1712
410150,2012,1158,1533
410150,2013,1200,1660
410150,2014,1300,1656
410150,2015,1188,1628
410150,2016,1127,1563
410150,2017,1220,1589
410150,2018,1228,1593
410150,2019,1126,1509
410160,2012,264,392
410160,2013,293,369
410160,2014,220,357
410160,2015,199,355
410160,2016,199,359
410160,2017,226,396
410160,2018,218,382
410160,2019,214,358
410165,2012,29,34
410165,2013,43,43
410165,2014,30,34
410165,2015,40,40
410165,2016,59,62
410165,2017,49,51
410165,2018,37,43
410165,2019,32,36
410170,2012,150,179
410170,2013,135,175
410170,2014,169,194
410170,2015,157,198
410170,2016,146,206
410170,2017,139,190
410170,2018,137,188
410170,2019,170,202
410180,2012,1445,2285
410180,2013,1514,2336
410180,2014,1441,2465
410180,2015,1414,2460
410180,2016,1275,2255
410180,2017,1333,2358
410180,2018,1203,2207
410180,2019,1356,2262
410185,2012,34,36
410185,2013,34,36
410185,2014,31,32
410185,2015,38,40
410185,2016,29,31
410185,2017,43,44
410185,2018,32,33
410185,2019,32,34
410190,2012,170,227
410190,2013,174,213
410190,2014,182,250
410190,2015,165,231
410190,2016,166,206
410190,2017,159,192
410190,2018,171,197
410190,2019,126,141
410200,2012,326,398
410200,2013,295,371
410200,2014,331,397
410200,2015,382,422
410200,2016,408,445
410200,2017,436,470
410200,2018,422,462
410200,2019,431,477
410210,2012,224,348
410210,2013,248,348
410210,2014,224,321
410210,2015,255,354
410210,2016,223,328
410210,2017,247,315
410210,2018,247,354
410210,2019,227,349
410220,2012,23,30
410220,2013,38,48
410220,2014,33,40
410220,2015,30,43
410220,2016,35,43
410220,2017,42,51
410220,2018,32,47
410220,2019,40,53
410230,2012,132,201
410230,2013,124,197
410230,2014,113,186
410230,2015,111,216
410230,2016,100,191
410230,2017,109,237
410230,2018,83,206
410230,2019,82,170
410240,2012,239,401
410240,2013,279,427
410240,2014,280,421
410240,2015,345,459
410240,2016,300,432
410240,2017,317,446
410240,2018,347,450
410240,2019,355,445
410250,2012,99,125
410250,2013,77,124
410250,2014,91,137
410250,2015,94,137
410250,2016,85,126
410250,2017,92,119
410250,2018,90,114
410250,2019,91,109
410260,2012,96,130
410260,2013,90,137
410260,2014,72,110
410260,2015,117,153
410260,2016,108,146
410260,2017,105,149
410260,2018,126,165
410260,2019,116,163
410270,2012,14,22
410270,2013,25,36
410270,2014,31,36
410270,2015,21,22
410270,2016,20,25
410270,2017,19,25
410270,2018,25,30
410270,2019,21,27
410275,2012,29,49
410275,2013,23,28
410275,2014,24,35
410275,2015,34,49
410275,2016,15,26
410275,2017,33,48
410275,2018,22,34
410275,2019,22,35
410280,2012,114,209
410280,2013,98,224
410280,2014,111,203
410280,2015,115,212
410280,2016,117,210
410280,2017,122,217
410280,2018,123,231
410280,2019,114,191
410290,2012,123,229
410290,2013,113,234
410290,2014,149,244
410290,2015,156,249
410290,2016,112,271
410290,2017,115,270
410290,2018,123,288
410290,2019,126,280
410300,2012,26,40
410300,2013,36,51
410300,2014,39,55
410300,2015,34,48
410300,2016,40,51
410300,2017,48,64
410300,2018,45,54
410300,2019,38,53
410302,2012,25,38
410302,2013,31,37
410302,2014,25,39
410302,2015,31,42
410302,2016,18,27
410302,2017,23,30
410302,2018,27,36
410302,2019,24,31
410304,2012,62,86
410304,2013,63,89
410304,2014,70,83
410304,2015,51,75
410304,2016,61,91
410304,2017,49,82
410304,2018,52,88
410304,2019,46,91
410305,2012,64,115
410305,2013,56,108
410305,2014,57,125
410305,2015,55,115
410305,2016,45,101
410305,2017,59,123
410305,2018,45,108
410305,2019,52,109
410310,2012,68,179
410310,2013,76,164
410310,2014,80,188
410310,2015,83,180
410310,2016,75,181
410310,2017,82,200
410310,2018,81,195
410310,2019,77,172
410315,2012,24,33
410315,2013,28,41
410315,2014,37,57
410315,2015,40,51
410315,2016,23,42
410315,2017,46,62
410315,2018,40,51
410315,2019,44,56
410320,2012,74,103
410320,2013,73,102
410320,2014,88,110
410320,2015,107,125
410320,2016,67,88
410320,2017,63,86
410320,2018,73,102
410320,2019,76,99
410322,2012,33,49
410322,2013,28,44
410322,2014,29,39
410322,2015,32,41
410322,2016,26,35
410322,2017,24,36
410322,2018,22,39
410322,2019,26,37
410330,2012,71,87
410330,2013,53,67
410330,2014,66,84
410330,2015,68,83
410330,2016,80,103
410330,2017,66,89
410330,2018,58,76
410330,2019,55,70
410335,2012,39,68
410335,2013,49,83
410335,2014,47,65
410335,2015,55,76
410335,2016,46,73
410335,2017,42,64
410335,2018,40,62
410335,2019,45,80
410337,2012,27,38
410337,2013,30,46
410337,2014,37,48
410337,2015,25,39
410337,2016,33,44
410337,2017,39,54
410337,2018,34,52
410337,2019,34,53
410340,2012,17,25
410340,2013,16,21
410340,2014,18,27
410340,2015,21,41
410340,2016,11,20
410340,2017,10,15
410340,2018,20,31
410340,2019,19,25
410345,2012,145,208
410345,2013,175,242
410345,2014,195,268
410345,2015,243,324
410345,2016,200,260
410345,2017,229,300
410345,2018,207,283
410345,2019,199,338
410347,2012,37,49
410347,2013,38,45
410347,2014,29,37
410347,2015,34,46
410347,2016,32,40
410347,2017,41,51
410347,2018,47,57
410347,2019,51,61
410350,2012,70,95
410350,2013,72,93
410350,2014,104,137
410350,2015,87,122
410350,2016,105,136
410350,2017,66,113
410350,2018,84,120
410350,2019,92,121
410360,2012,162,298
410360,2013,191,287
410360,2014,224,310
410360,2015,212,312
410360,2016,168,287
410360,2017,177,283
410360,2018,183,301
410360,2019,185,302
410370,2012,906,1287
410370,2013,1007,1391
410370,2014,946,1311
410370,2015,910,1410
410370,2016,757,1256
410370,2017,818,1355
410370,2018,844,1298
410370,2019,750,1251
410380,2012,86,104
410380,2013,73,89
410380,2014,72,89
410380,2015,94,119
410380,2016,75,91
410380,2017,64,98
410380,2018,84,111
410380,2019,88,103
410390,2012,136,220
410390,2013,145,214
410390,2014,143,230
410390,2015,129,208
410390,2016,161,253
410390,2017,139,221
410390,2018,156,230
410390,2019,150,219
410395,2012,32,60
410395,2013,18,48
410395,2014,39,73
410395,2015,36,58
410395,2016,39,64
410395,2017,40,70
410395,2018,36,60
410395,2019,29,69
410400,2012,464,800
410400,2013,504,788
410400,2014,518,844
410400,2015,509,817
410400,2016,457,786
410400,2017,506,842
410400,2018,449,768
410400,2019,438,739
410405,2012,41,69
410405,2013,26,58
410405,2014,38,78
410405,2015,23,48
410405,2016,36,58
410405,2017,32,63
410405,2018,23,47
410405,2019,30,60
410410,2012,63,118
410410,2013,65,120
410410,2014,58,128
410410,2015,58,121
410410,2016,50,117
410410,2017,65,135
410410,2018,54,120
410410,2019,74,121
410420,2012,1100,1744
410420,2013,1096,1795
410420,2014,1119,1807
410420,2015,1129,1843
410420,2016,906,1720
410420,2017,912,1735
410420,2018,900,1715
410420,2019,938,1656
410425,2012,193,412
410425,2013,208,408
410425,2014,171,408
410425,2015,196,431
410425,2016,194,431
410425,2017,182,390
410425,2018,179,393
410425,2019,204,404
410430,2012,944,1289
410430,2013,971,1328
410430,2014,963,1387
410430,2015,855,1292
410430,2016,817,1274
410430,2017,944,1385
410430,2018,1080,1429
410430,2019,991,1238
410440,2012,88,200
410440,2013,134,197
410440,2014,131,240
410440,2015,91,198
410440,2016,136,226
410440,2017,108,186
410440,2018,121,202
410440,2019,121,195
410442,2012,118,234
410442,2013,113,220
410442,2014,135,249
410442,2015,143,251
410442,2016,123,239
410442,2017,157,279
410442,2018,153,248
410442,2019,135,234
410445,2012,114,185
410445,2013,102,190
410445,2014,110,173
410445,2015,112,203
410445,2016,104,204
410445,2017,100,185
410445,2018,108,198
410445,2019,101,164
410450,2012,152,221
410450,2013,153,231
410450,2014,153,212
410450,2015,180,238
410450,2016,155,234
410450,2017,173,250
410450,2018,195,277
410450,2019,185,250
410460,2012,148,215
410460,2013,128,180
410460,2014,156,211
410460,2015,156,216
410460,2016,145,200
410460,2017,149,244
410460,2018,129,225
410460,2019,145,242
410465,2012,209,355
410465,2013,220,371
410465,2014,201,388
410465,2015,197,366
410465,2016,203,362
410465,2017,211,365
410465,2018,210,366
410465,2019,197,344
410470,2012,60,175
410470,2013,82,188
410470,2014,85,182
410470,2015,81,178
410470,2016,92,176
410470,2017,84,202
410470,2018,103,217
410470,2019,103,198
410480,2012,2667,4435
410480,2013,2869,4646
410480,2014,3102,4900
410480,2015,2941,4768
410480,2016,2869,4705
410480,2017,2878,4879
410480,2018,2846,4934
410480,2019,2802,5209
410490,2012,629,1206
410490,2013,693,1231
410490,2014,664,1178
410490,2015,563,1210
410490,2016,601,1113
410490,2017,677,1209
410490,2018,676,1215
410490,2019,672,1187
410500,2012,55,123
410500,2013,61,113
410500,2014,82,136
410500,2015,66,126
410500,2016,57,114
410500,2017,62,115
410500,2018,64,128
410500,2019,60,113
410510,2012,79,129
410510,2013,62,116
410510,2014,72,116
410510,2015,81,123
410510,2016,65,119
410510,2017,94,173
410510,2018,81,135
410510,2019,91,130
410520,2012,84,234
410520,2013,101,237
410520,2014,86,242
410520,2015,90,215
410520,2016,84,218
410520,2017,94,221
410520,2018,97,245
410520,2019,89,239
410530,2012,101,146
410530,2013,92,130
410530,2014,89,139
410530,2015,82,130
410530,2016,93,144
410530,2017,83,130
410530,2018,87,138
410530,2019,87,129
410540,2012,172,272
410540,2013,176,257
410540,2014,170,269
410540,2015,185,275
410540,2016,188,275
410540,2017,207,288
410540,2018,170,271
410540,2019,219,317
410550,2012,582,1029
410550,2013,609,1047
410550,2014,607,1020
410550,2015,707,1138
410550,2016,630,1069
410550,2017,661,1124
410550,2018,632,1093
410550,2019,628,1105
410560,2012,81,136
410560,2013,96,161
410560,2014,120,173
410560,2015,111,179
410560,2016,117,171
410560,2017,98,148
410560,2018,97,163
410560,2019,100,167
410570,2012,123,272
410570,2013,161,284
410570,2014,172,292
410570,2015,178,272
410570,2016,163,263
410570,2017,153,230
410570,2018,175,263
410570,2019,159,264
410580,2012,1723,3827
410580,2013,1840,3854
410580,2014,1822,3820
410580,2015,1759,3854
410580,2016,1661,3720
410580,2017,1645,3696
410580,2018,1681,3567
410580,2019,1604,3458
410590,2012,227,270
410590,2013,215,268
410590,2014,219,277
410590,2015,238,325
410590,2016,212,293
410590,2017,217,286
410590,2018,214,285
410590,2019,180,263
410600,2012,74,122
410600,2013,86,139
410600,2014,69,119
410600,2015,62,118
410600,2016,62,120
410600,2017,95,137
410600,2018,90,129
410600,2019,74,101
410610,2012,11,31
410610,2013,22,41
410610,2014,31,55
410610,2015,21,48
410610,2016,12,31
410610,2017,27,56
410610,2018,26,54
410610,2019,19,35
410620,2012,132,251
410620,2013,122,221
410620,2014,128,248
410620,2015,137,270
410620,2016,125,248
410620,2017,110,241
410620,2018,110,251
410620,2019,119,259
410630,2012,149,214
410630,2013,135,192
410630,2014,163,254
410630,2015,141,247
410630,2016,155,260
410630,2017,153,257
410630,2018,128,212
410630,2019,117,212
410640,2012,390,505
410640,2013,464,556
410640,2014,441,543
410640,2015,467,572
410640,2016,443,545
410640,2017,434,516
410640,2018,421,501
410640,2019,407,492
410645,2012,70,116
410645,2013,67,113
410645,2014,63,105
410645,2015,67,112
410645,2016,50,88
410645,2017,61,106
410645,2018,68,112
410645,2019,48,83
410650,2012,165,300
410650,2013,213,325
410650,2014,228,315
410650,2015,220,322
410650,2016,248,352
410650,2017,230,333
410650,2018,199,308
410650,2019,214,324
410655,2012,22,42
410655,2013,26,34
410655,2014,22,34
410655,2015,29,40
410655,2016,37,53
410655,2017,31,40
410655,2018,55,63
410655,2019,37,45
410657,2012,29,58
410657,2013,32,55
410657,2014,26,59
410657,2015,30,47
410657,2016,23,35
410657,2017,41,63
410657,2018,25,46
410657,2019,36,50
410660,2012,199,264
410660,2013,199,262
410660,2014,212,287
410660,2015,214,314
410660,2016,218,284
410660,2017,243,292
410660,2018,212,278
410660,2019,235,301
410670,2012,47,53
410670,2013,54,58
410670,2014,65,80
410670,2015,52,61
410670,2016,61,69
410670,2017,62,77
410670,2018,57,70
410670,2019,51,69
410680,2012,135,201
410680,2013,153,238
410680,2014,163,250
410680,2015,149,245
410680,2016,127,224
410680,2017,110,210
410680,2018,131,219
410680,2019,112,183
410685,2012,35,36
410685,2013,41,42
410685,2014,42,42
410685,2015,48,49
410685,2016,39,41
410685,2017,41,42
410685,2018,49,51
410685,2019,49,51
410690,2012,15431,25079
410690,2013,15372,24932
410690,2014,14978,24815
410690,2015,14132,24506
410690,2016,13663,23217
410690,2017,13350,22745
410690,2018,12835,22112
410690,2019,12444,21393
410700,2012,148,191
410700,2013,139,173
410700,2014,109,140
410700,2015,146,193
410700,2016,129,186
410700,2017,123,189
410700,2018,99,165
410700,2019,127,183
410710,2012,54,62
410710,2013,62,66
410710,2014,47,50
410710,2015,60,65
410710,2016,52,59
410710,2017,44,46
410710,2018,47,51
410710,2019,41,50
410712,2012,22,53
410712,2013,18,38
410712,2014,28,49
410712,2015,25,43
410712,2016,28,47
410712,2017,26,53
410712,2018,35,60
410712,2019,17,43
410715,2012,46,71
410715,2013,48,78
410715,2014,38,76
410715,2015,33,71
410715,2016,37,64
410715,2017,37,76
410715,2018,35,64
410715,2019,36,66
410720,2012,389,585
410720,2013,378,567
410720,2014,399,593
410720,2015,409,603
410720,2016,440,631
410720,2017,456,624
410720,2018,449,616
410720,2019,461,632
410725,2012,101,115
410725,2013,128,142
410725,2014,97,115
410725,2015,107,140
410725,2016,93,122
410725,2017,103,127
410725,2018,114,137
410725,2019,104,121
410730,2012,49,61
410730,2013,62,73
410730,2014,48,60
410730,2015,47,62
410730,2016,58,65
410730,2017,50,61
410730,2018,62,70
410730,2019,54,66
410740,2012,40,66
410740,2013,45,60
410740,2014,46,75
410740,2015,45,75
410740,2016,43,67
410740,2017,41,65
410740,2018,54,74
410740,2019,38,63
410750,2012,108,161
410750,2013,116,164
410750,2014,132,191
410750,2015,120,178
410750,2016,116,171
410750,2017,114,165
410750,2018,94,142
410750,2019,116,147
410752,2012,23,25
410752,2013,22,25
410752,2014,35,35
410752,2015,21,23
410752,2016,26,26
410752,2017,20,22
410752,2018,21,23
410752,2019,17,21
410753,2012,49,57
410753,2013,31,38
410753,2014,34,51
410753,2015,46,60
410753,2016,51,68
410753,2017,41,55
410753,2018,47,70
410753,2019,38,56
410754,2012,36,77
410754,2013,39,67
410754,2014,27,63
410754,2015,38,76
410754,2016,40,69
410754,2017,35,63
410754,2018,30,69
410754,2019,29,63
410755,2012,26,33
410755,2013,33,45
410755,2014,35,51
410755,2015,39,52
410755,2016,31,42
410755,2017,31,48
410755,2018,19,28
410755,2019,30,35
410760,2012,156,244
410760,2013,168,266
410760,2014,181,279
410760,2015,158,249
410760,2016,166,246
410760,2017,203,270
410760,2018,182,254
410760,2019,152,253
410765,2012,948,1809
410765,2013,1026,1771
410765,2014,958,1785
410765,2015,1061,2099
410765,2016,1006,1969
410765,2017,1003,1952
410765,2018,1053,1980
410765,2019,1028,1901
410770,2012,34,56
410770,2013,52,71
410770,2014,42,62
410770,2015,29,43
410770,2016,26,45
410770,2017,35,59
410770,2018,44,62
410770,2019,42,56
410773,2012,53,110
410773,2013,46,86
410773,2014,38,74
410773,2015,47,96
410773,2016,40,83
410773,2017,41,102
410773,2018,41,90
410773,2019,40,86
410775,2012,97,107
410775,2013,85,104
410775,2014,75,93
410775,2015,63,98
410775,2016,51,90
410775,2017,57,97
410775,2018,83,114
410775,2019,88,115
410780,2012,41,49
410780,2013,57,63
410780,2014,43,56
410780,2015,40,53
410780,2016,41,60
410780,2017,45,55
410780,2018,34,51
410780,2019,44,60
410785,2012,24,52
410785,2013,48,68
410785,2014,49,66
410785,2015,61,90
410785,2016,47,60
410785,2017,59,74
410785,2018,61,79
410785,2019,47,64
410790,2012,55,78
410790,2013,71,92
410790,2014,64,91
410790,2015,66,90
410790,2016,55,80
410790,2017,78,116
410790,2018,84,108
410790,2019,85,122
410800,2012,136,151
410800,2013,134,151
410800,2014,149,171
410800,2015,160,191
410800,2016,151,198
410800,2017,101,150
410800,2018,110,161
410800,2019,89,133
410810,2012,26,33
410810,2013,21,31
410810,2014,27,32
410810,2015,25,33
410810,2016,23,28
410810,2017,22,27
410810,2018,26,38
410810,2019,34,40
410820,2012,79,94
410820,2013,69,77
410820,2014,81,86
410820,2015,85,93
410820,2016,68,81
410820,2017,98,109
410820,2018,61,84
410820,2019,69,84
410830,2012,2290,4392
410830,2013,2292,4385
410830,2014,2448,4501
410830,2015,2334,4327
410830,2016,2285,4198
410830,2017,2537,4401
410830,2018,2509,4422
410830,2019,2468,4423
410832,2012,56,90
410832,2013,65,95
410832,2014,69,97
410832,2015,58,82
410832,2016,66,108
410832,2017,66,94
410832,2018,73,98
410832,2019,74,99
410840,2012,738,1182
410840,2013,815,1192
410840,2014,852,1225
410840,2015,862,1252
410840,2016,887,1301
410840,2017,885,1313
410840,2018,915,1325
410840,2019,921,1348
410845,2012,40,73
410845,2013,34,85
410845,2014,48,83
410845,2015,36,92
410845,2016,48,91
410845,2017,33,76
410845,2018,29,56
410845,2019,40,72
410850,2012,91,208
410850,2013,85,201
410850,2014,99,228
410850,2015,116,238
410850,2016,104,232
410850,2017,85,199
410850,2018,86,205
410850,2019,85,194
410855,2012,31,37
410855,2013,30,33
410855,2014,29,31
410855,2015,26,33
410855,2016,19,22
410855,2017,33,38
410855,2018,40,48
410855,2019,17,20
410860,2012,207,311
410860,2013,306,401
410860,2014,281,383
410860,2015,266,364
410860,2016,305,373
410860,2017,304,383
410860,2018,321,373
410860,2019,297,367
410865,2012,54,113
410865,2013,43,89
410865,2014,35,87
410865,2015,55,126
410865,2016,39,106
410865,2017,41,108
410865,2018,54,117
410865,2019,30,91
410870,2012,75,86
410870,2013,84,96
410870,2014,88,102
410870,2015,73,84
410870,2016,76,85
410870,2017,73,88
410870,2018,80,96
410870,2019,78,85
410880,2012,335,510
410880,2013,266,472
410880,2014,287,469
410880,2015,360,547
410880,2016,283,469
410880,2017,366,496
410880,2018,354,555
410880,2019,345,500
410890,2012,84,95
410890,2013,87,91
410890,2014,81,85
410890,2015,59,73
410890,2016,79,91
410890,2017,67,77
410890,2018,81,102
410890,2019,79,98
410895,2012,52,101
410895,2013,53,105
410895,2014,53,119
410895,2015,43,89
410895,2016,39,111
410895,2017,42,114
410895,2018,78,149
410895,2019,45,103
410900,2012,34,55
410900,2013,32,56
410900,2014,22,50
410900,2015,32,65
410900,2016,35,56
410900,2017,38,55
410900,2018,21,64
410900,2019,28,51
410910,2012,13,19
410910,2013,16,24
410910,2014,16,21
410910,2015,21,30
410910,2016,18,21
410910,2017,14,21
410910,2018,10,20
410910,2019,18,26
410920,2012,40,51
410920,2013,42,62
410920,2014,42,57
410920,2015,48,59
410920,2016,17,31
410920,2017,46,67
410920,2018,34,48
410920,2019,55,62
410930,2012,106,194
410930,2013,104,188
410930,2014,98,172
410930,2015,120,214
410930,2016,119,198
410930,2017,118,210
410930,2018,115,203
410930,2019,99,164
410940,2012,1458,2735
410940,2013,1520,2795
410940,2014,1548,2924
410940,2015,1542,2984
410940,2016,1449,2847
410940,2017,1574,2984
410940,2018,1639,3062
410940,2019,1502,3014
410950,2012,21,94
410950,2013,35,108
410950,2014,26,78
410950,2015,29,89
410950,2016,41,104
410950,2017,41,99
410950,2018,46,99
410950,2019,59,122
410960,2012,234,488
410960,2013,297,521
410960,2014,280,562
410960,2015,302,573
410960,2016,272,519
410960,2017,274,512
410960,2018,257,531
410960,2019,225,500
410965,2012,35,78
410965,2013,40,64
410965,2014,45,83
410965,2015,50,75
410965,2016,40,78
410965,2017,29,55
410965,2018,29,64
410965,2019,35,65
410970,2012,234,403
410970,2013,212,369
410970,2014,185,366
410970,2015,189,333
410970,2016,179,351
410970,2017,172,346
410970,2018,203,407
410970,2019,170,391
410975,2012,45,108
410975,2013,51,117
410975,2014,45,98
410975,2015,46,110
410975,2016,48,99
410975,2017,42,94
410975,2018,65,132
410975,2019,41,91
410980,2012,520,711
410980,2013,524,729
410980,2014,510,686
410980,2015,529,712
410980,2016,484,727
410980,2017,495,701
410980,2018,535,702
410980,2019,500,649
410990,2012,80,108
410990,2013,79,119
410990,2014,74,105
410990,2015,74,113
410990,2016,86,121
410990,2017,80,114
410990,2018,85,126
410990,2019,115,145
411000,2012,41,55
411000,2013,50,65
411000,2014,50,78
411000,2015,50,71
411000,2016,43,63
411000,2017,34,54
411000,2018,45,63
411000,2019,57,84
411005,2012,5,12
411005,2013,5,16
411005,2014,18,34
411005,2015,12,27
411005,2016,17,28
411005,2017,14,26
411005,2018,8,18
411005,2019,12,23
411007,2012,96,186
411007,2013,102,186
411007,2014,106,198
411007,2015,110,200
411007,2016,130,222
411007,2017,94,178
411007,2018,102,170
411007,2019,120,183
411010,2012,284,482
411010,2013,252,462
411010,2014,256,462
411010,2015,233,449
411010,2016,260,503
411010,2017,228,471
411010,2018,242,470
411010,2019,240,484
411020,2012,53,161
411020,2013,68,170
411020,2014,58,151
411020,2015,65,163
411020,2016,53,139
411020,2017,59,172
411020,2018,55,128
411020,2019,42,158
411030,2012,25,38
411030,2013,26,36
411030,2014,31,36
411030,2015,29,39
411030,2016,26,35
411030,2017,25,32
411030,2018,17,22
411030,2019,27,36
411040,2012,42,60
411040,2013,34,64
411040,2014,31,46
411040,2015,34,53
411040,2016,41,66
411040,2017,31,51
411040,2018,28,53
411040,2019,31,57
411050,2012,88,196
411050,2013,83,175
411050,2014,117,199
411050,2015,109,195
411050,2016,99,202
411050,2017,103,192
411050,2018,100,195
411050,2019,105,211
411060,2012,135,197
411060,2013,126,186
411060,2014,120,185
411060,2015,141,206
411060,2016,146,203
411060,2017,147,193
411060,2018,191,234
411060,2019,169,207
411065,2012,26,35
411065,2013,11,16
411065,2014,21,25
411065,2015,19,24
411065,2016,21,23
411065,2017,18,20
411065,2018,23,30
411065,2019,18,26
411070,2012,469,756
411070,2013,538,803
411070,2014,547,833
411070,2015,514,857
411070,2016,502,853
411070,2017,526,850
411070,2018,506,824
411070,2019,509,805
411080,2012,97,140
411080,2013,117,145
411080,2014,102,133
411080,2015,96,144
411080,2016,102,146
411080,2017,106,145
411080,2018,112,160
411080,2019,102,128
411090,2012,33,48
411090,2013,34,53
411090,2014,52,71
411090,2015,44,72
411090,2016,35,57
411090,2017,44,66
411090,2018,37,58
411090,2019,38,48
411095,2012,142,151
411095,2013,138,152
411095,2014,122,146
411095,2015,125,153
411095,2016,124,142
411095,2017,153,194
411095,2018,132,157
411095,2019,141,166
411100,2012,57,80
411100,2013,56,79
411100,2014,54,72
411100,2015,51,60
411100,2016,50,65
411100,2017,52,66
411100,2018,50,65
411100,2019,65,87
411110,2012,50,67
411110,2013,50,70
411110,2014,47,76
411110,2015,35,55
411110,2016,44,66
411110,2017,50,73
411110,2018,60,84
411110,2019,45,69
411120,2012,83,130
411120,2013,79,116
411120,2014,90,146
411120,2015,87,159
411120,2016,80,153
411120,2017,106,189
411120,2018,79,169
411120,2019,95,179
411125,2012,205,449
411125,2013,241,525
411125,2014,258,537
411125,2015,225,500
411125,2016,214,498
411125,2017,266,527
411125,2018,257,527
411125,2019,264,506
411130,2012,35,56
411130,2013,33,57
411130,2014,39,59
411130,2015,33,42
411130,2016,35,48
411130,2017,31,38
411130,2018,44,55
411130,2019,35,47
411140,2012,122,190
411140,2013,142,220
411140,2014,123,190
411140,2015,134,206
411140,2016,120,185
411140,2017,106,196
411140,2018,112,206
411140,2019,88,166
411150,2012,339,412
411150,2013,330,396
411150,2014,397,420
411150,2015,346,404
411150,2016,319,372
411150,2017,342,389
411150,2018,362,401
411150,2019,386,414
411155,2012,91,117
411155,2013,81,107
411155,2014,85,109
411155,2015,85,116
411155,2016,96,122
411155,2017,72,91
411155,2018,71,90
411155,2019,62,82
411160,2012,13,20
411160,2013,23,31
411160,2014,22,31
411160,2015,15,24
411160,2016,25,32
411160,2017,24,38
411160,2018,28,32
411160,2019,29,36
411170,2012,57,72
411170,2013,58,69
411170,2014,39,46
411170,2015,41,50
411170,2016,81,99
411170,2017,59,79
411170,2018,51,67
411170,2019,42,62
411180,2012,401,548
411180,2013,434,579
411180,2014,451,588
411180,2015,435,577
411180,2016,414,539
411180,2017,411,543
411180,2018,518,601
411180,2019,518,606
411190,2012,122,163
411190,2013,133,189
411190,2014,113,164
411190,2015,117,182
411190,2016,110,167
411190,2017,115,177
411190,2018,113,163
411190,2019,119,166
411200,2012,390,582
411200,2013,394,528
411200,2014,395,619
411200,2015,442,622
411200,2016,401,581
411200,2017,379,552
411200,2018,364,553
411200,2019,365,499
411210,2012,203,234
411210,2013,227,266
411210,2014,235,255
411210,2015,234,278
411210,2016,228,266
411210,2017,238,273
411210,2018,200,260
411210,2019,220,265
411220,2012,50,66
411220,2013,52,72
411220,2014,62,79
411220,2015,53,71
411220,2016,68,86
411220,2017,60,72
411220,2018,58,72
411220,2019,41,47
411230,2012,22,57
411230,2013,27,57
411230,2014,32,61
411230,2015,44,81
411230,2016,26,56
411230,2017,31,74
411230,2018,38,77
411230,2019,32,57
411240,2012,45,75
411240,2013,51,82
411240,2014,60,101
411240,2015,58,87
411240,2016,62,102
411240,2017,67,109
411240,2018,60,96
411240,2019,68,96
411250,2012,92,155
411250,2013,108,154
411250,2014,118,161
411250,2015,100,128
411250,2016,109,141
411250,2017,107,131
411250,2018,123,153
411250,2019,123,146
411260,2012,15,20
411260,2013,14,20
411260,2014,15,19
411260,2015,11,13
411260,2016,16,18
411260,2017,9,14
411260,2018,22,31
411260,2019,9,13
411270,2012,110,158
411270,2013,116,167
411270,2014,153,206
411270,2015,128,179
411270,2016,113,174
411270,2017,124,197
411270,2018,116,173
411270,2019,114,152
411275,2012,80,96
411275,2013,88,103
411275,2014,100,109
411275,2015,93,101
411275,2016,91,101
411275,2017,95,101
411275,2018,86,97
411275,2019,86,98
411280,2012,86,129
411280,2013,99,148
411280,2014,114,184
411280,2015,124,189
411280,2016,81,157
411280,2017,81,163
411280,2018,72,147
411280,2019,80,168
411290,2012,16,36
411290,2013,14,25
411290,2014,21,41
411290,2015,20,41
411290,2016,18,42
411290,2017,14,31
411290,2018,22,51
411290,2019,18,39
411295,2012,72,94
411295,2013,86,106
411295,2014,69,91
411295,2015,54,74
411295,2016,79,100
411295,2017,60,96
411295,2018,79,103
411295,2019,80,103
411300,2012,51,91
411300,2013,56,90
411300,2014,63,92
411300,2015,57,91
411300,2016,46,86
411300,2017,60,90
411300,2018,52,88
411300,2019,50,85
411310,2012,44,45
411310,2013,53,54
411310,2014,46,49
411310,2015,56,57
411310,2016,43,47
411310,2017,48,49
411310,2018,48,51
411310,2019,50,50
411320,2012,336,705
411320,2013,303,625
411320,2014,346,637
411320,2015,288,637
411320,2016,300,593
411320,2017,280,565
411320,2018,307,604
411320,2019,317,579
