CODMUNRES,ano_nasc,Qtd_Ao_Menos_1_Consulta_Pre_Natal,Qtd_Total
315650,2014,69,72
315650,2015,77,82
315650,2016,55,57
315650,2017,42,42
315650,2018,72,73
315650,2019,58,58
315660,2012,110,111
315660,2013,0,95
315660,2014,91,92
315660,2015,75,81
315660,2016,87,90
315660,2017,93,94
315660,2018,82,87
315660,2019,104,105
315670,2012,1809,1823
315670,2013,0,1797
315670,2014,1844,1855
315670,2015,1784,1809
315670,2016,1748,1763
315670,2017,1834,1845
315670,2018,1793,1807
315670,2019,1622,1639
315680,2012,213,213
315680,2013,0,197
315680,2014,181,183
315680,2015,156,157
315680,2016,176,176
315680,2017,163,164
315680,2018,148,149
315680,2019,165,165
315690,2012,302,303
315690,2013,0,303
315690,2014,327,332
315690,2015,308,310
315690,2016,329,333
315690,2017,327,329
315690,2018,323,325
315690,2019,319,319
315700,2012,482,494
315700,2013,0,533
315700,2014,553,559
315700,2015,530,550
315700,2016,499,504
315700,2017,482,488
315700,2018,547,553
315700,2019,507,513
315710,2012,78,81
315710,2013,0,78
315710,2014,91,91
315710,2015,66,73
315710,2016,79,79
315710,2017,81,83
315710,2018,49,51
315710,2019,58,62
315720,2012,353,362
315720,2013,0,448
315720,2014,419,422
315720,2015,458,468
315720,2016,406,420
315720,2017,403,414
315720,2018,380,387
315720,2019,389,391
315725,2012,94,94
315725,2013,0,93
315725,2014,107,108
315725,2015,92,94
315725,2016,112,113
315725,2017,77,77
315725,2018,126,127
315725,2019,121,121
315727,2012,29,30
315727,2013,0,33
315727,2014,33,34
315727,2015,20,20
315727,2016,31,31
315727,2017,21,25
315727,2018,25,25
315727,2019,32,33
315730,2012,39,40
315730,2013,0,40
315730,2014,34,34
315730,2015,41,42
315730,2016,40,40
315730,2017,31,32
315730,2018,40,40
315730,2019,39,39
315733,2012,74,74
315733,2013,0,86
315733,2014,98,102
315733,2015,80,81
315733,2016,88,92
315733,2017,96,101
315733,2018,76,76
315733,2019,94,95
315737,2012,54,56
315737,2013,0,40
315737,2014,53,53
315737,2015,44,45
315737,2016,45,45
315737,2017,28,28
315737,2018,31,34
315737,2019,45,45
315740,2012,39,39
315740,2013,0,47
315740,2014,42,42
315740,2015,39,39
315740,2016,44,44
315740,2017,40,40
315740,2018,42,42
315740,2019,46,46
315750,2012,64,64
315750,2013,0,61
315750,2014,70,71
315750,2015,59,60
315750,2016,55,55
315750,2017,63,63
315750,2018,53,53
315750,2019,51,51
315760,2012,47,53
315760,2013,0,54
315760,2014,44,46
315760,2015,32,36
315760,2016,37,43
315760,2017,47,51
315760,2018,39,42
315760,2019,45,46
315765,2012,95,100
315765,2013,0,113
315765,2014,116,119
315765,2015,89,94
315765,2016,85,95
315765,2017,84,94
315765,2018,82,93
315765,2019,82,94
315770,2012,149,152
315770,2013,0,113
315770,2014,187,188
315770,2015,188,192
315770,2016,184,187
315770,2017,192,198
315770,2018,190,192
315770,2019,205,206
315780,2012,3168,3202
315780,2013,0,3237
315780,2014,3210,3232
315780,2015,3144,3161
315780,2016,2990,3009
315780,2017,3123,3131
315780,2018,3107,3127
315780,2019,2976,2992
315790,2012,239,240
315790,2013,0,227
315790,2014,248,250
315790,2015,239,239
315790,2016,249,251
315790,2017,223,224
315790,2018,253,254
315790,2019,249,250
315800,2012,124,125
315800,2013,0,150
315800,2014,151,151
315800,2015,150,152
315800,2016,142,143
315800,2017,135,136
315800,2018,133,133
315800,2019,123,123
315810,2012,43,44
315810,2013,0,39
315810,2014,47,47
315810,2015,32,37
315810,2016,42,47
315810,2017,47,47
315810,2018,53,54
315810,2019,66,66
315820,2012,204,218
315820,2013,0,180
315820,2014,181,182
315820,2015,147,150
315820,2016,166,171
315820,2017,190,194
315820,2018,178,181
315820,2019,172,173
315830,2012,73,74
315830,2013,0,79
315830,2014,83,84
315830,2015,83,84
315830,2016,70,70
315830,2017,75,76
315830,2018,79,80
315830,2019,76,78
315840,2012,37,38
315840,2013,0,41
315840,2014,18,18
315840,2015,23,23
315840,2016,12,12
315840,2017,29,29
315840,2018,25,26
315840,2019,22,26
315850,2012,59,62
315850,2013,0,55
315850,2014,52,54
315850,2015,60,62
315850,2016,59,60
315850,2017,54,55
315850,2018,52,53
315850,2019,61,61
315860,2012,44,44
315860,2013,0,46
315860,2014,41,43
315860,2015,44,45
315860,2016,43,43
315860,2017,36,36
315860,2018,31,31
315860,2019,30,30
315870,2012,28,30
315870,2013,0,30
315870,2014,20,20
315870,2015,24,24
315870,2016,17,18
315870,2017,23,23
315870,2018,24,24
315870,2019,18,18
315880,2012,40,40
315880,2013,0,52
315880,2014,42,42
315880,2015,56,56
315880,2016,54,54
315880,2017,63,64
315880,2018,51,51
315880,2019,53,53
315890,2012,98,99
315890,2013,0,105
315890,2014,107,108
315890,2015,109,110
315890,2016,118,120
315890,2017,109,110
315890,2018,154,154
315890,2019,136,136
315895,2012,458,463
315895,2013,0,501
315895,2014,587,595
315895,2015,594,595
315895,2016,630,630
315895,2017,670,673
315895,2018,715,718
315895,2019,731,738
315900,2012,42,43
315900,2013,0,41
315900,2014,50,51
315900,2015,59,59
315900,2016,51,51
315900,2017,51,52
315900,2018,62,62
315900,2019,50,50
315910,2012,40,40
315910,2013,0,31
315910,2014,27,27
315910,2015,36,36
315910,2016,35,35
315910,2017,31,32
315910,2018,32,32
315910,2019,28,28
315920,2012,88,93
315920,2013,0,79
315920,2014,73,73
315920,2015,68,68
315920,2016,66,66
315920,2017,89,89
315920,2018,78,78
315920,2019,86,86
315930,2012,43,51
315930,2013,0,41
315930,2014,29,30
315930,2015,47,49
315930,2016,41,41
315930,2017,44,44
315930,2018,31,33
315930,2019,36,36
315935,2012,105,105
315935,2013,0,106
315935,2014,91,92
315935,2015,100,102
315935,2016,103,103
315935,2017,88,90
315935,2018,91,91
315935,2019,110,110
315940,2012,29,32
315940,2013,0,40
315940,2014,40,40
315940,2015,33,35
315940,2016,22,23
315940,2017,26,30
315940,2018,27,27
315940,2019,25,25
315950,2012,78,79
315950,2013,0,46
315950,2014,81,81
315950,2015,87,87
315950,2016,70,72
315950,2017,76,77
315950,2018,92,92
315950,2019,82,85
315960,2012,502,503
315960,2013,0,552
315960,2014,519,525
315960,2015,490,498
315960,2016,468,471
315960,2017,518,529
315960,2018,518,533
315960,2019,461,472
315970,2012,29,30
315970,2013,0,28
315970,2014,37,37
315970,2015,31,32
315970,2016,32,32
315970,2017,39,39
315970,2018,38,38
315970,2019,31,31
315980,2012,248,255
315980,2013,0,252
315980,2014,258,260
315980,2015,279,280
315980,2016,307,312
315980,2017,272,274
315980,2018,287,287
315980,2019,255,257
315990,2012,223,229
315990,2013,0,195
315990,2014,210,217
315990,2015,190,199
315990,2016,190,191
315990,2017,196,197
315990,2018,187,187
315990,2019,212,212
316000,2012,32,32
316000,2013,0,25
316000,2014,30,30
316000,2015,17,17
316000,2016,24,25
316000,2017,32,32
316000,2018,36,36
316000,2019,24,24
316010,2012,71,72
316010,2013,0,60
316010,2014,57,57
316010,2015,59,60
316010,2016,45,47
316010,2017,65,65
316010,2018,52,52
316010,2019,52,53
316020,2012,49,49
316020,2013,0,40
316020,2014,37,37
316020,2015,41,41
316020,2016,34,34
316020,2017,51,53
316020,2018,32,32
316020,2019,47,47
316030,2012,150,150
316030,2013,0,127
316030,2014,122,122
316030,2015,95,113
316030,2016,136,141
316030,2017,123,123
316030,2018,132,137
316030,2019,122,127
316040,2012,312,312
316040,2013,0,344
316040,2014,374,380
316040,2015,351,355
316040,2016,330,335
316040,2017,355,357
316040,2018,354,358
316040,2019,310,312
316045,2012,100,101
316045,2013,0,67
316045,2014,81,82
316045,2015,77,79
316045,2016,79,80
316045,2017,67,67
316045,2018,89,93
316045,2019,86,86
316050,2012,17,17
316050,2013,0,23
316050,2014,14,14
316050,2015,22,22
316050,2016,11,11
316050,2017,16,16
316050,2018,19,20
316050,2019,13,13
316060,2012,29,29
316060,2013,0,23
316060,2014,36,36
316060,2015,23,23
316060,2016,25,26
316060,2017,29,30
316060,2018,29,29
316060,2019,23,23
316070,2012,504,521
316070,2013,0,510
316070,2014,553,583
316070,2015,481,491
316070,2016,501,509
316070,2017,468,482
316070,2018,491,500
316070,2019,486,489
316080,2012,67,67
316080,2013,0,64
316080,2014,74,74
316080,2015,67,67
316080,2016,69,69
316080,2017,66,66
316080,2018,75,75
316080,2019,75,75
316090,2012,29,29
316090,2013,0,48
316090,2014,42,42
316090,2015,50,50
316090,2016,44,44
316090,2017,42,42
316090,2018,30,30
316090,2019,29,29
316095,2012,72,75
316095,2013,0,71
316095,2014,79,81
316095,2015,89,89
316095,2016,82,85
316095,2017,95,96
316095,2018,78,78
316095,2019,103,103
316100,2012,208,212
316100,2013,0,185
316100,2014,189,191
316100,2015,187,190
316100,2016,148,149
316100,2017,171,174
316100,2018,161,166
316100,2019,148,152
316105,2012,30,32
316105,2013,0,34
316105,2014,39,39
316105,2015,36,36
316105,2016,37,37
316105,2017,40,41
316105,2018,48,48
316105,2019,31,32
316110,2012,783,812
316110,2013,0,864
316110,2014,887,894
316110,2015,927,939
316110,2016,747,754
316110,2017,829,837
316110,2018,836,846
316110,2019,781,787
316120,2012,65,65
316120,2013,0,66
316120,2014,53,54
316120,2015,65,65
316120,2016,61,61
316120,2017,76,76
316120,2018,75,75
316120,2019,75,75
316130,2012,71,72
316130,2013,0,75
316130,2014,56,57
316130,2015,71,72
316130,2016,62,62
316130,2017,81,81
316130,2018,68,68
316130,2019,43,43
316140,2012,56,56
316140,2013,0,35
316140,2014,56,58
316140,2015,56,56
316140,2016,40,41
316140,2017,46,47
316140,2018,45,46
316140,2019,49,49
316150,2012,89,92
316150,2013,0,83
316150,2014,99,100
316150,2015,95,97
316150,2016,91,95
316150,2017,93,93
316150,2018,94,96
316150,2019,106,107
316160,2012,49,49
316160,2013,0,59
316160,2014,35,35
316160,2015,40,40
316160,2016,52,52
316160,2017,43,43
316160,2018,47,47
316160,2019,31,31
316165,2012,37,37
316165,2013,0,36
316165,2014,39,39
316165,2015,37,38
316165,2016,38,38
316165,2017,38,39
316165,2018,38,38
316165,2019,48,48
316170,2012,44,44
316170,2013,0,59
316170,2014,57,57
316170,2015,75,75
316170,2016,55,55
316170,2017,58,59
316170,2018,74,74
316170,2019,64,64
316180,2012,150,150
316180,2013,0,141
316180,2014,139,140
316180,2015,139,141
316180,2016,143,144
316180,2017,119,121
316180,2018,143,145
316180,2019,143,144
316190,2012,121,122
316190,2013,0,135
316190,2014,138,139
316190,2015,145,148
316190,2016,135,137
316190,2017,146,147
316190,2018,138,138
316190,2019,156,160
316200,2012,332,343
316200,2013,0,367
316200,2014,347,350
316200,2015,328,332
316200,2016,375,378
316200,2017,289,290
316200,2018,328,329
316200,2019,338,340
316210,2012,529,537
316210,2013,0,551
316210,2014,587,593
316210,2015,627,628
316210,2016,627,631
316210,2017,687,689
316210,2018,793,794
316210,2019,758,760
316220,2012,74,75
316220,2013,0,78
316220,2014,82,85
316220,2015,77,79
316220,2016,82,87
316220,2017,87,89
316220,2018,88,89
316220,2019,79,80
316225,2012,38,40
316225,2013,0,54
316225,2014,38,38
316225,2015,43,44
316225,2016,34,34
316225,2017,38,39
316225,2018,69,70
316225,2019,63,63
316230,2012,31,31
316230,2013,0,31
316230,2014,22,22
316230,2015,29,29
316230,2016,24,25
316230,2017,38,38
316230,2018,36,36
316230,2019,30,31
316240,2012,271,294
316240,2013,0,309
316240,2014,288,289
316240,2015,246,247
316240,2016,233,237
316240,2017,288,298
316240,2018,234,245
316240,2019,259,261
316245,2012,234,255
316245,2013,0,255
316245,2014,288,291
316245,2015,278,278
316245,2016,268,271
316245,2017,257,264
316245,2018,294,300
316245,2019,243,246
316250,2012,928,932
316250,2013,0,998
316250,2014,933,951
316250,2015,981,993
316250,2016,978,1006
316250,2017,934,974
316250,2018,989,1008
316250,2019,977,987
316255,2012,188,189
316255,2013,0,158
316255,2014,163,164
316255,2015,199,199
316255,2016,159,160
316255,2017,174,174
316255,2018,222,223
316255,2019,171,171
316257,2012,51,53
316257,2013,0,69
316257,2014,64,65
316257,2015,83,84
316257,2016,81,82
316257,2017,79,80
316257,2018,83,83
316257,2019,83,83
316260,2012,95,97
316260,2013,0,79
316260,2014,105,106
316260,2015,102,106
316260,2016,90,90
316260,2017,117,119
316260,2018,124,124
316260,2019,116,116
316265,2012,34,36
316265,2013,0,45
316265,2014,42,42
316265,2015,48,49
316265,2016,37,38
316265,2017,38,40
316265,2018,41,41
316265,2019,45,47
316270,2012,259,260
316270,2013,0,282
316270,2014,271,273
316270,2015,274,278
316270,2016,260,262
316270,2017,241,243
316270,2018,269,270
316270,2019,254,254
316280,2012,199,200
316280,2013,0,182
316280,2014,205,207
316280,2015,195,196
316280,2016,199,201
316280,2017,211,212
316280,2018,195,196
316280,2019,240,241
316290,2012,278,285
316290,2013,0,256
316290,2014,311,314
316290,2015,157,324
316290,2016,264,300
316290,2017,289,291
316290,2018,295,296
316290,2019,292,294
316292,2012,323,388
316292,2013,0,378
316292,2014,411,415
316292,2015,390,393
316292,2016,369,371
316292,2017,416,420
316292,2018,367,371
316292,2019,447,453
316294,2012,71,74
316294,2013,0,78
316294,2014,69,70
316294,2015,86,87
316294,2016,78,80
316294,2017,94,94
316294,2018,107,109
316294,2019,91,91
316295,2012,238,263
316295,2013,0,322
316295,2014,322,323
316295,2015,353,353
316295,2016,317,320
316295,2017,340,343
316295,2018,366,367
316295,2019,343,345
316300,2012,58,60
316300,2013,0,56
316300,2014,53,55
316300,2015,65,66
316300,2016,53,53
316300,2017,60,60
316300,2018,64,65
316300,2019,63,63
316310,2012,44,44
316310,2013,0,33
316310,2014,49,49
316310,2015,65,65
316310,2016,37,38
316310,2017,42,42
316310,2018,32,32
316310,2019,53,53
316320,2012,45,45
316320,2013,0,45
316320,2014,56,56
316320,2015,51,51
316320,2016,51,51
316320,2017,54,56
316320,2018,50,50
316320,2019,57,59
316330,2012,44,46
316330,2013,0,43
316330,2014,47,48
316330,2015,40,40
316330,2016,65,65
316330,2017,49,49
316330,2018,47,47
316330,2019,34,34
316340,2012,69,70
316340,2013,0,61
316340,2014,58,59
316340,2015,60,61
316340,2016,51,52
316340,2017,48,49
316340,2018,43,43
316340,2019,62,62
316350,2012,72,72
316350,2013,0,48
316350,2014,52,53
316350,2015,69,69
316350,2016,58,59
316350,2017,74,74
316350,2018,83,84
316350,2019,45,45
316360,2012,34,34
316360,2013,0,34
316360,2014,37,37
316360,2015,37,37
316360,2016,44,44
316360,2017,38,38
316360,2018,36,36
316360,2019,44,44
316370,2012,525,532
316370,2013,0,515
316370,2014,549,560
316370,2015,553,568
316370,2016,537,546
316370,2017,531,539
316370,2018,542,543
316370,2019,499,500
316380,2012,74,75
316380,2013,0,62
316380,2014,78,78
316380,2015,61,62
316380,2016,68,69
316380,2017,58,59
316380,2018,58,58
316380,2019,58,58
316390,2012,55,55
316390,2013,0,47
316390,2014,35,40
316390,2015,39,40
316390,2016,48,53
316390,2017,59,61
316390,2018,39,39
316390,2019,55,55
316400,2012,75,77
316400,2013,0,98
316400,2014,84,84
316400,2015,78,78
316400,2016,79,80
316400,2017,76,77
316400,2018,80,80
316400,2019,89,89
316410,2012,53,57
316410,2013,0,64
316410,2014,52,54
316410,2015,63,64
316410,2016,51,51
316410,2017,65,66
316410,2018,64,64
316410,2019,62,63
316420,2012,125,127
316420,2013,0,113
316420,2014,126,129
316420,2015,135,135
316420,2016,109,110
316420,2017,116,118
316420,2018,114,114
316420,2019,94,95
316430,2012,54,54
316430,2013,0,53
316430,2014,53,55
316430,2015,64,67
316430,2016,45,47
316430,2017,63,63
316430,2018,71,86
316430,2019,69,70
316440,2012,71,72
316440,2013,0,69
316440,2014,78,79
316440,2015,79,81
316440,2016,62,62
316440,2017,81,84
316440,2018,70,70
316440,2019,70,72
316443,2012,44,44
316443,2013,0,24
316443,2014,30,30
316443,2015,33,33
316443,2016,19,19
316443,2017,21,21
316443,2018,21,21
316443,2019,36,39
316447,2012,91,94
316447,2013,0,94
316447,2014,98,100
316447,2015,84,85
316447,2016,77,78
316447,2017,79,79
316447,2018,104,104
316447,2019,85,85
316450,2012,87,101
316450,2013,0,99
316450,2014,107,107
316450,2015,97,99
316450,2016,84,86
316450,2017,89,92
316450,2018,100,102
316450,2019,106,107
316460,2012,71,71
316460,2013,0,79
316460,2014,110,110
316460,2015,112,113
316460,2016,103,103
316460,2017,114,116
316460,2018,138,139
316460,2019,137,137
316470,2012,824,827
316470,2013,0,893
316470,2014,839,854
316470,2015,946,954
316470,2016,819,821
316470,2017,911,923
316470,2018,935,939
316470,2019,952,965
316480,2012,24,24
316480,2013,0,15
316480,2014,17,17
316480,2015,16,17
316480,2016,13,13
316480,2017,15,15
316480,2018,5,5
316480,2019,9,9
316490,2012,17,17
316490,2013,0,26
316490,2014,29,29
316490,2015,16,16
316490,2016,18,18
316490,2017,16,17
316490,2018,24,24
316490,2019,24,24
316500,2012,102,103
316500,2013,0,117
316500,2014,113,115
316500,2015,125,129
316500,2016,88,90
316500,2017,128,129
316500,2018,74,112
316500,2019,75,116
316510,2012,82,84
316510,2013,0,80
316510,2014,95,98
316510,2015,94,95
316510,2016,86,87
316510,2017,65,66
316510,2018,83,83
316510,2019,82,84
316520,2012,73,73
316520,2013,0,80
316520,2014,66,66
316520,2015,68,68
316520,2016,74,78
316520,2017,69,69
316520,2018,69,70
316520,2019,91,91
316530,2012,77,78
316530,2013,0,37
316530,2014,92,92
316530,2015,76,77
316530,2016,82,84
316530,2017,78,78
316530,2018,76,80
316530,2019,79,79
316540,2012,50,66
316540,2013,0,70
316540,2014,80,80
316540,2015,76,76
316540,2016,69,69
316540,2017,75,76
316540,2018,73,73
316540,2019,72,73
316550,2012,71,75
316550,2013,0,68
316550,2014,85,86
316550,2015,73,74
316550,2016,77,78
316550,2017,77,78
316550,2018,56,56
316550,2019,80,80
316553,2012,399,437
316553,2013,0,498
316553,2014,490,495
316553,2015,581,582
316553,2016,521,527
316553,2017,538,543
316553,2018,543,545
316553,2019,510,516
316555,2012,179,185
316555,2013,0,189
316555,2014,161,166
316555,2015,155,171
316555,2016,125,134
316555,2017,164,170
316555,2018,135,141
316555,2019,142,148
316556,2012,18,18
316556,2013,0,16
316556,2014,20,20
316556,2015,14,14
316556,2016,17,18
316556,2017,22,22
316556,2018,10,10
316556,2019,19,19
316557,2012,83,85
316557,2013,0,80
316557,2014,86,87
316557,2015,92,94
316557,2016,109,109
316557,2017,99,101
316557,2018,100,101
316557,2019,109,109
316560,2012,27,30
316560,2013,0,26
316560,2014,32,34
316560,2015,32,32
316560,2016,28,28
316560,2017,24,26
316560,2018,19,20
316560,2019,25,25
316570,2012,78,78
316570,2013,0,75
316570,2014,80,82
316570,2015,85,85
316570,2016,77,77
316570,2017,91,91
316570,2018,87,89
316570,2019,85,86
316580,2012,14,14
316580,2013,0,10
316580,2014,14,14
316580,2015,15,15
316580,2016,6,6
316580,2017,11,11
316580,2018,10,10
316580,2019,11,11
316590,2012,46,46
316590,2013,0,43
316590,2014,36,36
316590,2015,34,34
316590,2016,45,45
316590,2017,39,39
316590,2018,37,37
316590,2019,40,40
316600,2012,62,62
316600,2013,0,47
316600,2014,60,61
316600,2015,72,72
316600,2016,62,63
316600,2017,43,43
316600,2018,54,55
316600,2019,56,58
316610,2012,35,36
316610,2013,0,35
316610,2014,47,47
316610,2015,43,45
316610,2016,46,46
316610,2017,31,32
316610,2018,40,40
316610,2019,44,44
316620,2012,90,92
316620,2013,0,66
316620,2014,90,92
316620,2015,81,83
316620,2016,81,83
316620,2017,105,106
316620,2018,78,78
316620,2019,93,94
316630,2012,92,96
316630,2013,0,79
316630,2014,99,99
316630,2015,101,106
316630,2016,105,109
316630,2017,87,87
316630,2018,102,103
316630,2019,105,108
316640,2012,17,17
316640,2013,0,14
316640,2014,15,15
316640,2015,15,15
316640,2016,16,16
316640,2017,18,18
316640,2018,22,23
316640,2019,26,26
316650,2012,60,60
316650,2013,0,50
316650,2014,41,41
316650,2015,54,56
316650,2016,64,64
316650,2017,42,44
316650,2018,58,58
316650,2019,56,56
316660,2012,9,9
316660,2013,0,8
316660,2014,8,9
316660,2015,4,4
316660,2016,6,6
316660,2017,4,4
316660,2018,7,7
316660,2019,6,6
316670,2012,96,96
316670,2013,0,105
316670,2014,89,90
316670,2015,82,83
316670,2016,89,91
316670,2017,74,75
316670,2018,80,80
316670,2019,91,95
