CODMUNRES,ano_nasc,Qtd_4a_serie,Qtd_Total
280350,2017,99,1531
280350,2018,85,1533
280350,2019,79,1559
280360,2012,33,469
280360,2013,33,476
280360,2014,30,446
280360,2015,35,465
280360,2016,13,428
280360,2017,22,453
280360,2018,15,418
280360,2019,13,375
280370,2012,8,116
280370,2013,10,97
280370,2014,13,119
280370,2015,5,125
280370,2016,8,96
280370,2017,1,72
280370,2018,3,104
280370,2019,2,94
280380,2012,5,54
280380,2013,7,71
280380,2014,10,71
280380,2015,6,85
280380,2016,8,70
280380,2017,2,57
280380,2018,0,62
280380,2019,3,63
280390,2012,18,174
280390,2013,14,166
280390,2014,16,180
280390,2015,9,199
280390,2016,9,181
280390,2017,7,176
280390,2018,6,188
280390,2019,5,171
280400,2012,40,323
280400,2013,19,286
280400,2014,26,291
280400,2015,19,295
280400,2016,15,260
280400,2017,17,279
280400,2018,12,273
280400,2019,12,230
280410,2012,19,157
280410,2013,15,146
280410,2014,12,140
280410,2015,9,132
280410,2016,12,116
280410,2017,8,105
280410,2018,8,121
280410,2019,11,131
280420,2012,37,227
280420,2013,44,248
280420,2014,40,247
280420,2015,27,233
280420,2016,34,224
280420,2017,22,236
280420,2018,28,268
280420,2019,15,241
280430,2012,9,124
280430,2013,16,150
280430,2014,8,115
280430,2015,2,106
280430,2016,7,89
280430,2017,5,105
280430,2018,8,116
280430,2019,6,112
280440,2012,29,268
280440,2013,25,295
280440,2014,33,279
280440,2015,30,308
280440,2016,20,278
280440,2017,13,241
280440,2018,15,269
280440,2019,15,238
280445,2012,8,108
280445,2013,20,150
280445,2014,11,111
280445,2015,12,97
280445,2016,13,104
280445,2017,7,104
280445,2018,9,105
280445,2019,5,101
280450,2012,74,580
280450,2013,69,613
280450,2014,57,561
280450,2015,54,577
280450,2016,36,539
280450,2017,44,597
280450,2018,43,583
280450,2019,39,621
280460,2012,51,360
280460,2013,39,386
280460,2014,43,359
280460,2015,39,396
280460,2016,29,319
280460,2017,25,344
280460,2018,22,367
280460,2019,16,336
280470,2012,5,64
280470,2013,12,109
280470,2014,6,92
280470,2015,5,81
280470,2016,8,97
280470,2017,7,99
280470,2018,5,72
280470,2019,2,73
280480,2012,206,2840
280480,2013,195,2992
280480,2014,139,2927
280480,2015,124,3217
280480,2016,109,3068
280480,2017,94,3235
280480,2018,94,3257
280480,2019,77,3032
280490,2012,22,203
280490,2013,30,249
280490,2014,31,225
280490,2015,28,234
280490,2016,29,238
280490,2017,19,235
280490,2018,17,235
280490,2019,16,234
280500,2012,3,54
280500,2013,6,46
280500,2014,6,40
280500,2015,2,51
280500,2016,3,39
280500,2017,2,44
280500,2018,1,43
280500,2019,1,29
280510,2012,19,130
280510,2013,13,115
280510,2014,14,106
280510,2015,9,125
280510,2016,6,117
280510,2017,9,124
280510,2018,5,100
280510,2019,6,123
280520,2012,20,102
280520,2013,11,94
280520,2014,18,109
280520,2015,7,89
280520,2016,4,72
280520,2017,4,76
280520,2018,7,85
280520,2019,5,79
280530,2012,17,150
280530,2013,9,140
280530,2014,14,162
280530,2015,3,150
280530,2016,11,151
280530,2017,6,166
280530,2018,2,152
280530,2019,3,128
280540,2012,109,530
280540,2013,75,506
280540,2014,74,485
280540,2015,73,518
280540,2016,56,480
280540,2017,54,546
280540,2018,51,572
280540,2019,37,500
280550,2012,63,304
280550,2013,38,282
280550,2014,39,283
280550,2015,36,273
280550,2016,22,270
280550,2017,28,289
280550,2018,15,291
280550,2019,16,318
280560,2012,83,453
280560,2013,73,420
280560,2014,44,412
280560,2015,46,416
280560,2016,34,350
280560,2017,33,387
280560,2018,35,394
280560,2019,30,402
280570,2012,32,439
280570,2013,36,476
280570,2014,37,463
280570,2015,30,438
280570,2016,25,473
280570,2017,17,504
280570,2018,15,481
280570,2019,15,472
280580,2012,63,305
280580,2013,67,325
280580,2014,54,276
280580,2015,49,266
280580,2016,31,250
280580,2017,34,248
280580,2018,25,241
280580,2019,32,276
280590,2012,14,143
280590,2013,6,158
280590,2014,7,187
280590,2015,16,207
280590,2016,6,149
280590,2017,7,165
280590,2018,4,141
280590,2019,6,168
280600,2012,26,236
280600,2013,28,210
280600,2014,17,212
280600,2015,20,212
280600,2016,19,166
280600,2017,13,191
280600,2018,9,192
280600,2019,4,191
280610,2012,18,171
280610,2013,12,180
280610,2014,6,175
280610,2015,3,158
280610,2016,8,195
280610,2017,9,183
280610,2018,4,153
280610,2019,3,157
280620,2012,35,256
280620,2013,43,296
280620,2014,45,264
280620,2015,27,278
280620,2016,28,276
280620,2017,29,288
280620,2018,22,278
280620,2019,23,246
280630,2012,52,243
280630,2013,30,234
280630,2014,29,224
280630,2015,35,205
280630,2016,23,199
280630,2017,30,235
280630,2018,17,226
280630,2019,14,223
280640,2012,8,105
280640,2013,5,125
280640,2014,8,110
280640,2015,4,121
280640,2016,3,106
280640,2017,3,121
280640,2018,2,110
280640,2019,3,99
280650,2012,10,62
280650,2013,2,66
280650,2014,7,88
280650,2015,3,61
280650,2016,8,72
280650,2017,8,72
280650,2018,3,54
280650,2019,0,60
280660,2012,16,213
280660,2013,14,201
280660,2014,10,191
280660,2015,13,182
280660,2016,14,175
280660,2017,4,168
280660,2018,5,165
280660,2019,9,172
280670,2012,101,1343
280670,2013,99,1326
280670,2014,73,1371
280670,2015,72,1514
280670,2016,52,1330
280670,2017,51,1323
280670,2018,42,1380
280670,2019,40,1288
280680,2012,23,159
280680,2013,21,138
280680,2014,15,130
280680,2015,11,160
280680,2016,12,128
280680,2017,13,154
280680,2018,13,154
280680,2019,9,129
280690,2012,8,49
280690,2013,8,44
280690,2014,6,63
280690,2015,6,53
280690,2016,5,44
280690,2017,4,56
280690,2018,4,31
280690,2019,4,45
280700,2012,12,52
280700,2013,13,65
280700,2014,9,54
280700,2015,4,52
280700,2016,4,43
280700,2017,7,51
280700,2018,8,49
280700,2019,3,44
280710,2012,81,590
280710,2013,93,617
280710,2014,62,569
280710,2015,65,625
280710,2016,42,601
280710,2017,50,596
280710,2018,39,652
280710,2019,38,691
280720,2012,13,108
280720,2013,22,129
280720,2014,8,116
280720,2015,10,128
280720,2016,6,89
280720,2017,9,114
280720,2018,3,99
280720,2019,5,132
280730,2012,6,57
280730,2013,4,52
280730,2014,5,51
280730,2015,3,46
280730,2016,2,35
280730,2017,1,54
280730,2018,3,56
280730,2019,2,56
280740,2012,166,721
280740,2013,133,697
280740,2014,134,732
280740,2015,106,659
280740,2016,95,623
280740,2017,71,698
280740,2018,58,677
280740,2019,69,721
280750,2012,37,205
280750,2013,41,194
280750,2014,36,181
280750,2015,27,192
280750,2016,21,175
280750,2017,19,192
280750,2018,12,177
280750,2019,24,189
280760,2012,59,405
280760,2013,49,418
280760,2014,62,409
280760,2015,39,364
280760,2016,48,409
280760,2017,31,410
280760,2018,34,414
280760,2019,17,345
290000,2012,2,9
290000,2013,2,21
290000,2014,0,29
290000,2015,0,12
290000,2016,1,14
290000,2017,0,10
290000,2018,0,3
290010,2012,5,53
290010,2013,4,54
290010,2014,3,49
290010,2015,4,64
290010,2016,3,49
290010,2017,2,44
290010,2018,0,50
290010,2019,2,49
290020,2012,46,318
290020,2013,29,290
290020,2014,29,318
290020,2015,16,282
290020,2016,19,258
290020,2017,13,264
290020,2018,8,296
290020,2019,15,284
290030,2012,44,217
290030,2013,28,201
290030,2014,16,178
290030,2015,14,182
290030,2016,16,172
290030,2017,13,188
290030,2018,13,186
290030,2019,14,176
290035,2012,30,173
290035,2013,21,168
290035,2014,16,174
290035,2015,10,149
290035,2016,10,140
290035,2017,12,175
290035,2018,16,163
290035,2019,6,161
290040,2012,13,150
290040,2013,20,184
290040,2014,12,179
290040,2015,44,190
290040,2016,21,174
290040,2017,11,170
290040,2018,5,155
290040,2019,12,137
290050,2012,42,138
290050,2013,5,94
290050,2014,4,110
290050,2015,9,95
290050,2016,8,118
290050,2017,10,108
290050,2018,6,113
290050,2019,3,98
290060,2012,5,59
290060,2013,5,50
290060,2014,2,48
290060,2015,3,50
290060,2016,3,59
290060,2017,0,68
290060,2018,3,48
290060,2019,1,59
290070,2012,143,2217
290070,2013,100,2243
290070,2014,64,2357
290070,2015,58,2440
290070,2016,47,2428
290070,2017,38,2391
290070,2018,30,2369
290070,2019,18,2138
290080,2012,32,290
290080,2013,28,295
290080,2014,30,305
290080,2015,16,283
290080,2016,26,299
290080,2017,13,293
290080,2018,12,318
290080,2019,13,294
290090,2012,11,68
290090,2013,4,77
290090,2014,5,68
290090,2015,4,74
290090,2016,9,73
290090,2017,4,76
290090,2018,3,51
290090,2019,2,55
290100,2012,43,519
290100,2013,36,457
290100,2014,33,454
290100,2015,20,426
290100,2016,18,462
290100,2017,35,462
290100,2018,19,477
290100,2019,14,445
290110,2012,16,278
290110,2013,8,287
290110,2014,14,285
290110,2015,7,270
290110,2016,5,228
290110,2017,13,222
290110,2018,3,186
290110,2019,3,197
290115,2012,28,215
290115,2013,21,202
290115,2014,20,262
290115,2015,14,217
290115,2016,12,252
290115,2017,10,233
290115,2018,9,219
290115,2019,3,203
290120,2012,23,239
290120,2013,21,233
290120,2014,9,280
290120,2015,14,250
290120,2016,9,228
290120,2017,22,213
290120,2018,7,214
290120,2019,8,226
290130,2012,24,196
290130,2013,14,174
290130,2014,20,162
290130,2015,13,184
290130,2016,13,145
290130,2017,5,176
290130,2018,6,193
290130,2019,6,201
290135,2012,22,197
290135,2013,10,158
290135,2014,15,168
290135,2015,16,160
290135,2016,16,177
290135,2017,12,192
290135,2018,11,228
290135,2019,3,177
290140,2012,14,192
290140,2013,15,233
290140,2014,15,189
290140,2015,13,189
290140,2016,5,193
290140,2017,8,172
290140,2018,6,184
290140,2019,2,190
290150,2012,9,101
290150,2013,5,89
290150,2014,7,92
290150,2015,3,95
290150,2016,8,80
290150,2017,3,82
290150,2018,2,79
290150,2019,0,44
290160,2012,13,153
290160,2013,16,137
290160,2014,19,160
290160,2015,12,126
290160,2016,15,142
290160,2017,5,140
290160,2018,7,146
290160,2019,3,133
290170,2012,16,175
290170,2013,21,162
290170,2014,13,188
290170,2015,3,140
290170,2016,4,136
290170,2017,8,137
290170,2018,4,122
290170,2019,1,99
290180,2012,9,119
290180,2013,12,151
290180,2014,11,110
290180,2015,10,97
290180,2016,10,116
290180,2017,7,165
290180,2018,9,166
290180,2019,4,165
290190,2012,30,213
290190,2013,25,204
290190,2014,26,193
290190,2015,25,230
290190,2016,19,210
290190,2017,11,190
290190,2018,11,163
290190,2019,8,177
290195,2012,8,99
290195,2013,8,68
290195,2014,9,63
290195,2015,4,92
290195,2016,5,81
290195,2017,3,84
290195,2018,3,93
290195,2019,5,104
290200,2012,20,163
290200,2013,11,163
290200,2014,7,154
290200,2015,6,158
290200,2016,7,159
290200,2017,13,162
290200,2018,4,172
290200,2019,3,163
290205,2012,16,172
290205,2013,13,163
290205,2014,12,192
290205,2015,10,176
290205,2016,6,185
290205,2017,4,152
290205,2018,5,154
290205,2019,2,164
290210,2012,165,752
290210,2013,168,794
290210,2014,120,659
290210,2015,96,665
290210,2016,119,708
290210,2017,89,750
290210,2018,66,732
290210,2019,61,629
290220,2012,9,113
290220,2013,5,110
290220,2014,3,109
290220,2015,3,132
290220,2016,3,142
290220,2017,5,119
290220,2018,5,114
290220,2019,1,110
290225,2012,29,146
290225,2013,25,138
290225,2014,10,130
290225,2015,12,124
290225,2016,14,131
290225,2017,14,118
290225,2018,10,118
290225,2019,7,108
290230,2012,15,119
290230,2013,18,132
290230,2014,14,129
290230,2015,2,121
290230,2016,7,127
290230,2017,13,135
290230,2018,11,135
290230,2019,6,124
290240,2012,29,244
290240,2013,18,204
290240,2014,30,226
290240,2015,17,194
290240,2016,9,208
290240,2017,17,207
290240,2018,11,182
290240,2019,12,178
290250,2012,22,221
290250,2013,11,178
290250,2014,22,214
290250,2015,14,188
290250,2016,6,172
290250,2017,9,166
290250,2018,6,134
290250,2019,7,168
290260,2012,46,230
290260,2013,39,239
290260,2014,33,225
290260,2015,19,207
290260,2016,20,221
290260,2017,14,223
290260,2018,8,223
290260,2019,16,206
290265,2012,2,200
290265,2013,29,164
290265,2014,35,177
290265,2015,27,178
290265,2016,23,174
290265,2017,24,197
290265,2018,12,179
290265,2019,12,184
290270,2012,80,863
290270,2013,89,879
290270,2014,58,883
290270,2015,70,981
290270,2016,63,868
290270,2017,54,963
290270,2018,34,943
290270,2019,30,936
290280,2012,59,357
290280,2013,87,374
290280,2014,53,351
290280,2015,63,398
290280,2016,68,417
290280,2017,55,414
290280,2018,12,420
290280,2019,11,391
290290,2012,96,610
290290,2013,76,533
290290,2014,64,563
290290,2015,75,620
290290,2016,53,560
290290,2017,54,541
290290,2018,38,490
290290,2019,26,484
290300,2012,9,175
290300,2013,7,167
290300,2014,6,170
290300,2015,10,196
290300,2016,7,185
290300,2017,7,205
290300,2018,4,164
290300,2019,1,182
290310,2012,7,79
290310,2013,6,82
290310,2014,3,70
290310,2015,8,75
290310,2016,8,65
290310,2017,4,60
290310,2018,4,63
290310,2019,3,77
290320,2012,106,2498
290320,2013,96,2606
290320,2014,100,2743
290320,2015,80,2649
290320,2016,61,2570
290320,2017,75,2804
290320,2018,53,2716
290320,2019,41,2713
290323,2012,11,178
290323,2013,12,153
290323,2014,10,148
290323,2015,6,155
290323,2016,4,163
290323,2017,3,175
290323,2018,4,193
290323,2019,7,157
290327,2012,15,199
290327,2013,14,215
290327,2014,14,230
290327,2015,13,243
290327,2016,8,193
290327,2017,13,217
290327,2018,5,205
290327,2019,4,206
290330,2012,15,90
290330,2013,10,84
290330,2014,4,78
290330,2015,4,80
290330,2016,8,95
290330,2017,5,101
290330,2018,9,97
290330,2019,6,73
290340,2012,57,393
290340,2013,35,326
290340,2014,45,319
290340,2015,30,319
290340,2016,21,284
290340,2017,26,343
290340,2018,13,320
290340,2019,43,307
290350,2012,31,222
290350,2013,36,216
290350,2014,21,215
290350,2015,13,218
290350,2016,18,216
290350,2017,13,227
290350,2018,12,243
290350,2019,17,222
290360,2012,23,230
290360,2013,36,248
290360,2014,34,240
290360,2015,26,206
290360,2016,19,196
290360,2017,18,185
290360,2018,18,212
290360,2019,16,210
290370,2012,23,150
290370,2013,22,162
290370,2014,10,154
290370,2015,15,170
290370,2016,8,164
290370,2017,13,193
290370,2018,17,225
290370,2019,15,181
290380,2012,22,270
290380,2013,15,244
290380,2014,17,241
290380,2015,13,240
290380,2016,12,247
290380,2017,10,238
290380,2018,9,226
290380,2019,3,195
290390,2012,96,1025
290390,2013,83,1088
290390,2014,93,1136
290390,2015,80,1110
290390,2016,51,1142
290390,2017,41,1157
290390,2018,42,1197
290390,2019,28,1097
290395,2012,26,156
290395,2013,13,120
290395,2014,10,123
290395,2015,6,113
290395,2016,13,127
290395,2017,20,133
290395,2018,17,120
290395,2019,13,111
290400,2012,14,170
290400,2013,15,156
290400,2014,14,146
290400,2015,15,162
290400,2016,8,152
290400,2017,4,178
290400,2018,4,196
290400,2019,1,181
290405,2012,34,255
290405,2013,48,305
290405,2014,10,207
290405,2015,17,256
290405,2016,20,233
290405,2017,17,262
290405,2018,12,264
290405,2019,7,254
290410,2012,12,254
290410,2013,11,263
290410,2014,14,252
290410,2015,13,278
290410,2016,12,266
290410,2017,5,254
290410,2018,14,282
290410,2019,6,288
290420,2012,21,137
290420,2013,4,160
290420,2014,10,119
290420,2015,6,125
290420,2016,4,136
290420,2017,7,122
290420,2018,10,140
290420,2019,2,137
290430,2012,16,198
290430,2013,12,169
290430,2014,7,181
290430,2015,14,177
290430,2016,18,150
290430,2017,5,171
290430,2018,6,169
290430,2019,4,148
290440,2012,10,114
290440,2013,8,90
290440,2014,1,69
290440,2015,2,49
290440,2016,5,78
290440,2017,1,84
290440,2018,6,99
290440,2019,5,102
290450,2012,27,130
290450,2013,20,131
290450,2014,6,114
290450,2015,11,135
290450,2016,3,126
290450,2017,6,136
290450,2018,2,136
290450,2019,5,114
290460,2012,43,939
290460,2013,33,925
290460,2014,30,924
290460,2015,23,982
290460,2016,19,849
290460,2017,22,868
290460,2018,14,920
290460,2019,9,850
290470,2012,38,264
290470,2013,26,259
290470,2014,25,243
290470,2015,16,225
290470,2016,25,245
290470,2017,16,229
290470,2018,19,239
290470,2019,11,215
290475,2012,38,293
290475,2013,28,263
290475,2014,44,324
290475,2015,18,290
290475,2016,33,286
290475,2017,15,319
290475,2018,16,325
290475,2019,9,349
290480,2012,8,88
290480,2013,4,103
290480,2014,8,106
290480,2015,8,97
290480,2016,10,84
290480,2017,5,72
290480,2018,2,70
290480,2019,0,84
290485,2012,35,226
290485,2013,27,250
290485,2014,19,216
290485,2015,22,241
290485,2016,20,236
290485,2017,18,250
290485,2018,15,221
290485,2019,16,238
290490,2012,34,419
290490,2013,18,410
290490,2014,21,442
290490,2015,18,392
290490,2016,19,424
290490,2017,21,396
290490,2018,14,404
290490,2019,7,358
290500,2012,24,277
290500,2013,15,284
290500,2014,9,304
290500,2015,10,342
290500,2016,7,303
290500,2017,11,268
290500,2018,7,295
290500,2019,17,291
290510,2012,25,165
290510,2013,26,171
290510,2014,14,128
290510,2015,20,130
290510,2016,10,119
290510,2017,14,161
290510,2018,7,140
290510,2019,2,126
290515,2012,7,145
290515,2013,11,140
290515,2014,7,143
290515,2015,4,153
290515,2016,2,132
290515,2017,7,113
290515,2018,3,117
290515,2019,5,129
290520,2012,109,782
290520,2013,87,744
290520,2014,60,693
290520,2015,40,769
290520,2016,34,697
290520,2017,37,692
290520,2018,37,724
290520,2019,40,673
290530,2012,30,336
290530,2013,29,257
290530,2014,16,301
290530,2015,15,288
290530,2016,13,274
290530,2017,11,282
290530,2018,40,334
290530,2019,35,310
290540,2012,15,229
290540,2013,19,242
290540,2014,10,245
290540,2015,9,281
290540,2016,8,301
290540,2017,18,288
290540,2018,6,336
290540,2019,13,315
290550,2012,19,186
290550,2013,15,156
290550,2014,19,163
290550,2015,11,179
290550,2016,4,195
290550,2017,9,206
290550,2018,13,220
290550,2019,8,220
290560,2012,96,509
290560,2013,70,431
290560,2014,57,406
290560,2015,32,407
290560,2016,34,380
290560,2017,17,372
290560,2018,22,400
290560,2019,22,337
290570,2012,229,4160
290570,2013,186,4257
290570,2014,204,4322
290570,2015,158,4579
290570,2016,200,4228
290570,2017,206,4379
290570,2018,154,4383
290570,2019,124,4255
290580,2012,109,628
290580,2013,73,548
290580,2014,40,434
290580,2015,61,611
290580,2016,53,553
290580,2017,60,706
290580,2018,36,565
290580,2019,31,578
290590,2012,125,493
290590,2013,38,453
290590,2014,25,485
290590,2015,17,531
290590,2016,17,450
290590,2017,44,482
290590,2018,24,548
290590,2019,11,500
290600,2012,92,1090
290600,2013,84,1038
290600,2014,73,1077
290600,2015,149,1161
290600,2016,92,1148
290600,2017,65,1082
290600,2018,47,1238
290600,2019,57,1182
290610,2012,42,152
290610,2013,15,160
290610,2014,15,143
290610,2015,12,130
290610,2016,0,134
290610,2017,3,150
290610,2018,4,118
290610,2019,2,130
290620,2012,28,417
290620,2013,24,368
290620,2014,21,336
290620,2015,19,382
290620,2016,16,357
290620,2017,40,374
290620,2018,50,349
290620,2019,42,380
290630,2012,86,498
290630,2013,73,490
290630,2014,67,461
290630,2015,45,457
290630,2016,38,496
290630,2017,52,483
290630,2018,51,504
290630,2019,18,398
290640,2012,9,130
290640,2013,11,112
290640,2014,9,91
290640,2015,5,91
290640,2016,3,97
290640,2017,3,110
290640,2018,1,87
290640,2019,2,66
290650,2012,58,1141
290650,2013,44,1170
290650,2014,30,1138
290650,2015,32,1096
290650,2016,26,1017
290650,2017,18,1006
290650,2018,18,1106
290650,2019,18,1013
290660,2012,18,170
290660,2013,21,159
290660,2014,13,147
290660,2015,11,164
290660,2016,9,137
290660,2017,11,163
290660,2018,2,156
290660,2019,7,142
290670,2012,26,332
290670,2013,25,375
290670,2014,15,358
290670,2015,25,345
290670,2016,31,360
290670,2017,34,341
290670,2018,14,318
290670,2019,13,293
290680,2012,82,480
290680,2013,70,437
290680,2014,65,481
290680,2015,58,480
290680,2016,34,476
290680,2017,51,502
290680,2018,29,467
290680,2019,26,469
290682,2012,15,221
290682,2013,14,191
290682,2014,18,247
290682,2015,11,233
290682,2016,15,209
290682,2017,15,232
290682,2018,3,220
290682,2019,11,241
290685,2012,12,99
290685,2013,9,94
290685,2014,7,98
290685,2015,5,99
290685,2016,5,96
290685,2017,8,107
290685,2018,2,112
290685,2019,5,99
