CODMUNRES,ano_nasc,Qtd_5racacormae,Qtd_Total
316556,2016,0,18
316556,2017,0,22
316556,2018,0,10
316556,2019,0,19
316557,2012,0,85
316557,2013,0,80
316557,2014,0,87
316557,2015,0,94
316557,2016,0,109
316557,2017,0,101
316557,2018,0,101
316557,2019,0,109
316560,2012,1,30
316560,2013,0,26
316560,2014,0,34
316560,2015,0,32
316560,2016,0,28
316560,2017,0,26
316560,2018,0,20
316560,2019,0,25
316570,2012,0,78
316570,2013,0,75
316570,2014,0,82
316570,2015,0,85
316570,2016,0,77
316570,2017,0,91
316570,2018,0,89
316570,2019,0,86
316580,2012,0,14
316580,2013,0,10
316580,2014,0,14
316580,2015,0,15
316580,2016,0,6
316580,2017,0,11
316580,2018,0,10
316580,2019,0,11
316590,2012,0,46
316590,2013,0,43
316590,2014,0,36
316590,2015,0,34
316590,2016,0,45
316590,2017,0,39
316590,2018,0,37
316590,2019,0,40
316600,2012,0,62
316600,2013,0,47
316600,2014,0,61
316600,2015,0,72
316600,2016,1,63
316600,2017,0,43
316600,2018,0,55
316600,2019,0,58
316610,2012,0,36
316610,2013,0,35
316610,2014,0,47
316610,2015,0,45
316610,2016,0,46
316610,2017,0,32
316610,2018,0,40
316610,2019,0,44
316620,2012,0,92
316620,2013,0,66
316620,2014,0,92
316620,2015,0,83
316620,2016,0,83
316620,2017,0,106
316620,2018,0,78
316620,2019,0,94
316630,2012,0,96
316630,2013,0,79
316630,2014,0,99
316630,2015,0,106
316630,2016,0,109
316630,2017,0,87
316630,2018,0,103
316630,2019,0,108
316640,2012,0,17
316640,2013,0,14
316640,2014,0,15
316640,2015,0,15
316640,2016,0,16
316640,2017,0,18
316640,2018,0,23
316640,2019,0,26
316650,2012,1,60
316650,2013,1,50
316650,2014,0,41
316650,2015,0,56
316650,2016,0,64
316650,2017,0,44
316650,2018,0,58
316650,2019,0,56
316660,2012,0,9
316660,2013,0,8
316660,2014,0,9
316660,2015,0,4
316660,2016,0,6
316660,2017,0,4
316660,2018,0,7
316660,2019,0,6
316670,2012,0,96
316670,2013,0,105
316670,2014,0,90
316670,2015,0,83
316670,2016,0,91
316670,2017,0,75
316670,2018,0,80
316670,2019,0,95
316680,2012,0,123
316680,2013,0,126
316680,2014,0,134
316680,2015,0,169
316680,2016,0,138
316680,2017,0,177
316680,2018,0,174
316680,2019,0,178
316690,2012,0,91
316690,2013,1,94
316690,2014,0,104
316690,2015,0,109
316690,2016,0,88
316690,2017,0,92
316690,2018,0,104
316690,2019,0,85
316695,2012,0,42
316695,2013,0,59
316695,2014,0,52
316695,2015,0,50
316695,2016,0,43
316695,2017,1,43
316695,2018,0,40
316695,2019,1,49
316700,2012,0,19
316700,2013,0,19
316700,2014,0,16
316700,2015,0,12
316700,2016,0,27
316700,2017,0,28
316700,2018,0,17
316700,2019,0,20
316710,2012,4,228
316710,2013,0,245
316710,2014,1,266
316710,2015,0,270
316710,2016,0,280
316710,2017,0,264
316710,2018,0,266
316710,2019,0,261
316720,2012,3,2906
316720,2013,0,2934
316720,2014,3,2990
316720,2015,1,2985
316720,2016,0,2599
316720,2017,0,2719
316720,2018,1,2821
316720,2019,4,2677
316730,2012,0,19
316730,2013,0,26
316730,2014,0,23
316730,2015,0,23
316730,2016,0,23
316730,2017,0,28
316730,2018,0,20
316730,2019,0,20
316740,2012,0,51
316740,2013,0,59
316740,2014,0,67
316740,2015,0,59
316740,2016,0,78
316740,2017,0,52
316740,2018,0,70
316740,2019,0,64
316750,2012,0,33
316750,2013,0,23
316750,2014,0,40
316750,2015,0,35
316750,2016,0,22
316750,2017,0,33
316750,2018,0,21
316750,2019,0,30
316760,2012,0,269
316760,2013,1,268
316760,2014,0,265
316760,2015,0,281
316760,2016,0,297
316760,2017,0,308
316760,2018,0,336
316760,2019,0,364
316770,2012,0,60
316770,2013,0,56
316770,2014,0,57
316770,2015,0,61
316770,2016,0,55
316770,2017,0,59
316770,2018,0,56
316770,2019,0,55
316780,2012,0,61
316780,2013,0,69
316780,2014,0,65
316780,2015,0,67
316780,2016,0,72
316780,2017,0,62
316780,2018,0,58
316780,2019,0,55
316790,2012,0,31
316790,2013,0,25
316790,2014,0,51
316790,2015,0,35
316790,2016,0,39
316790,2017,0,35
316790,2018,0,51
316790,2019,0,43
316800,2012,0,468
316800,2013,0,418
316800,2014,0,490
316800,2015,0,447
316800,2016,0,443
316800,2017,1,478
316800,2018,0,432
316800,2019,0,448
316805,2012,0,40
316805,2013,0,36
316805,2014,0,37
316805,2015,0,51
316805,2016,0,47
316805,2017,0,36
316805,2018,0,40
316805,2019,0,37
316810,2012,0,56
316810,2013,0,38
316810,2014,0,33
316810,2015,0,45
316810,2016,0,52
316810,2017,0,46
316810,2018,0,62
316810,2019,0,62
316820,2012,0,15
316820,2013,0,12
316820,2014,0,8
316820,2015,0,12
316820,2016,0,8
316820,2017,0,13
316820,2018,0,10
316820,2019,0,15
316830,2012,0,38
316830,2013,0,34
316830,2014,0,42
316830,2015,0,34
316830,2016,0,36
316830,2017,0,38
316830,2018,0,38
316830,2019,1,48
316840,2012,0,138
316840,2013,1,149
316840,2014,0,184
316840,2015,0,159
316840,2016,0,138
316840,2017,0,139
316840,2018,0,148
316840,2019,0,116
316850,2012,0,128
316850,2013,0,123
316850,2014,1,116
316850,2015,1,126
316850,2016,0,101
316850,2017,0,120
316850,2018,0,113
316850,2019,0,115
316860,2012,3,1796
316860,2013,5,1824
316860,2014,3,1946
316860,2015,2,1923
316860,2016,0,1824
316860,2017,0,1964
316860,2018,2,2007
316860,2019,0,1879
316870,2012,2,1098
316870,2013,0,1083
316870,2014,1,1096
316870,2015,0,1106
316870,2016,0,980
316870,2017,0,980
316870,2018,2,1031
316870,2019,1,961
316880,2012,0,72
316880,2013,0,77
316880,2014,0,90
316880,2015,0,84
316880,2016,0,104
316880,2017,0,82
316880,2018,0,74
316880,2019,1,87
316890,2012,0,48
316890,2013,0,47
316890,2014,0,64
316890,2015,0,71
316890,2016,0,62
316890,2017,0,78
316890,2018,0,77
316890,2019,0,87
316900,2012,0,193
316900,2013,0,202
316900,2014,0,198
316900,2015,0,196
316900,2016,0,182
316900,2017,0,214
316900,2018,0,189
316900,2019,0,187
316905,2012,0,33
316905,2013,0,21
316905,2014,0,39
316905,2015,0,28
316905,2016,0,29
316905,2017,0,34
316905,2018,0,42
316905,2019,0,38
316910,2012,0,93
316910,2013,0,65
316910,2014,0,72
316910,2015,0,48
316910,2016,0,70
316910,2017,0,64
316910,2018,0,55
316910,2019,0,92
316920,2012,0,104
316920,2013,1,89
316920,2014,0,114
316920,2015,0,100
316920,2016,0,96
316920,2017,0,88
316920,2018,0,99
316920,2019,0,84
316930,2012,1,1031
316930,2013,2,1004
316930,2014,2,1077
316930,2015,0,1068
316930,2016,0,1026
316930,2017,2,1077
316930,2018,0,1085
316930,2019,2,1010
316935,2012,0,391
316935,2013,0,374
316935,2014,0,381
316935,2015,0,399
316935,2016,0,366
316935,2017,0,340
316935,2018,0,379
316935,2019,1,379
316940,2012,0,775
316940,2013,0,745
316940,2014,1,712
316940,2015,0,752
316940,2016,1,657
316940,2017,0,709
316940,2018,0,733
316940,2019,0,692
316950,2012,0,91
316950,2013,0,69
316950,2014,0,66
316950,2015,0,89
316950,2016,0,75
316950,2017,1,81
316950,2018,0,72
316950,2019,0,76
316960,2012,0,178
316960,2013,0,250
316960,2014,0,243
316960,2015,0,255
316960,2016,0,221
316960,2017,0,276
316960,2018,0,216
316960,2019,0,251
316970,2012,1,256
316970,2013,0,246
316970,2014,1,233
316970,2015,1,212
316970,2016,0,225
316970,2017,0,241
316970,2018,0,178
316970,2019,0,250
316980,2012,0,48
316980,2013,0,51
316980,2014,0,71
316980,2015,0,64
316980,2016,0,53
316980,2017,0,50
316980,2018,0,75
316980,2019,0,64
316990,2012,1,1378
316990,2013,2,1329
316990,2014,0,1315
316990,2015,1,1405
316990,2016,0,1159
316990,2017,0,1262
316990,2018,0,1275
316990,2019,0,1342
317000,2012,0,154
317000,2013,0,165
317000,2014,0,134
317000,2015,0,147
317000,2016,0,156
317000,2017,0,132
317000,2018,0,145
317000,2019,0,133
317005,2012,0,155
317005,2013,1,157
317005,2014,0,174
317005,2015,0,177
317005,2016,0,133
317005,2017,0,137
317005,2018,0,156
317005,2019,0,155
317010,2012,2,4031
317010,2013,4,4167
317010,2014,2,4287
317010,2015,7,4443
317010,2016,0,4134
317010,2017,1,4255
317010,2018,4,4188
317010,2019,4,4187
317020,2012,5,8824
317020,2013,3,9006
317020,2014,3,9474
317020,2015,2,9687
317020,2016,11,9247
317020,2017,1,9639
317020,2018,5,9685
317020,2019,4,9676
317030,2012,0,34
317030,2013,0,39
317030,2014,0,43
317030,2015,0,41
317030,2016,0,28
317030,2017,0,45
317030,2018,0,36
317030,2019,0,40
317040,2012,0,1129
317040,2013,0,1128
317040,2014,0,1216
317040,2015,3,1134
317040,2016,5,1068
317040,2017,1,1256
317040,2018,1,1212
317040,2019,1,1214
317043,2012,0,53
317043,2013,0,60
317043,2014,0,57
317043,2015,0,52
317043,2016,0,38
317043,2017,0,46
317043,2018,0,40
317043,2019,0,40
317047,2012,0,38
317047,2013,0,40
317047,2014,0,45
317047,2015,0,43
317047,2016,0,26
317047,2017,0,38
317047,2018,0,35
317047,2019,0,24
317050,2012,0,136
317050,2013,0,130
317050,2014,1,136
317050,2015,0,124
317050,2016,0,124
317050,2017,0,132
317050,2018,1,140
317050,2019,0,139
317052,2012,0,128
317052,2013,0,132
317052,2014,0,140
317052,2015,0,145
317052,2016,0,127
317052,2017,2,99
317052,2018,0,122
317052,2019,0,107
317057,2012,0,89
317057,2013,0,84
317057,2014,0,68
317057,2015,0,69
317057,2016,0,58
317057,2017,0,61
317057,2018,0,79
317057,2019,0,69
317060,2012,1,21
317060,2013,0,27
317060,2014,0,19
317060,2015,0,23
317060,2016,0,13
317060,2017,0,30
317060,2018,0,22
317060,2019,0,22
317065,2012,0,54
317065,2013,0,44
317065,2014,0,69
317065,2015,0,58
317065,2016,0,54
317065,2017,0,85
317065,2018,0,70
317065,2019,0,71
317070,2012,0,1611
317070,2013,1,1589
317070,2014,0,1739
317070,2015,5,1726
317070,2016,0,1735
317070,2017,0,1857
317070,2018,0,1845
317070,2019,1,1799
317075,2012,0,103
317075,2013,0,82
317075,2014,0,87
317075,2015,0,105
317075,2016,0,104
317075,2017,0,84
317075,2018,1,107
317075,2019,0,121
317080,2012,0,446
317080,2013,0,439
317080,2014,0,493
317080,2015,0,430
317080,2016,0,339
317080,2017,0,365
317080,2018,0,415
317080,2019,0,423
317090,2012,0,270
317090,2013,0,271
317090,2014,0,260
317090,2015,0,259
317090,2016,0,220
317090,2017,0,248
317090,2018,2,286
317090,2019,0,262
317100,2012,0,239
317100,2013,0,246
317100,2014,0,231
317100,2015,0,246
317100,2016,0,229
317100,2017,1,282
317100,2018,0,233
317100,2019,0,250
317103,2012,0,148
317103,2013,0,148
317103,2014,0,142
317103,2015,0,130
317103,2016,0,139
317103,2017,0,149
317103,2018,1,135
317103,2019,0,116
317107,2012,0,64
317107,2013,0,58
317107,2014,1,54
317107,2015,0,37
317107,2016,0,53
317107,2017,1,65
317107,2018,0,52
317107,2019,0,60
317110,2012,0,34
317110,2013,0,35
317110,2014,0,36
317110,2015,0,28
317110,2016,0,32
317110,2017,0,48
317110,2018,0,41
317110,2019,0,18
317115,2012,0,65
317115,2013,0,59
317115,2014,0,50
317115,2015,0,54
317115,2016,0,52
317115,2017,0,44
317115,2018,0,68
317115,2019,0,56
317120,2012,1,1680
317120,2013,2,1827
317120,2014,2,1986
317120,2015,3,2058
317120,2016,3,1920
317120,2017,2,1954
317120,2018,2,1859
317120,2019,2,1804
317130,2012,0,959
317130,2013,0,942
317130,2014,6,911
317130,2015,1,930
317130,2016,2,854
317130,2017,3,988
317130,2018,0,1023
317130,2019,0,1009
317140,2012,0,47
317140,2013,0,33
317140,2014,0,37
317140,2015,0,22
317140,2016,0,31
317140,2017,0,32
317140,2018,0,31
317140,2019,0,37
317150,2012,0,51
317150,2013,0,38
317150,2014,0,69
317150,2015,0,47
317150,2016,0,38
317150,2017,0,34
317150,2018,0,35
317150,2019,0,38
317160,2012,1,131
317160,2013,0,111
317160,2014,1,122
317160,2015,0,150
317160,2016,0,98
317160,2017,1,133
317160,2018,0,124
317160,2019,0,125
317170,2012,0,86
317170,2013,0,84
317170,2014,0,80
317170,2015,0,92
317170,2016,0,86
317170,2017,0,101
317170,2018,0,97
317170,2019,0,94
317180,2012,0,115
317180,2013,0,159
317180,2014,0,134
317180,2015,0,142
317180,2016,1,152
317180,2017,0,128
317180,2018,0,130
317180,2019,0,136
317190,2012,0,61
317190,2013,0,52
317190,2014,0,66
317190,2015,0,62
317190,2016,0,47
317190,2017,0,40
317190,2018,0,60
317190,2019,0,43
317200,2012,0,516
317200,2013,0,493
317200,2014,0,493
317200,2015,0,539
317200,2016,0,486
317200,2017,0,534
317200,2018,0,522
317200,2019,0,529
317210,2012,0,49
317210,2013,0,52
317210,2014,0,55
317210,2015,0,61
317210,2016,0,50
317210,2017,0,63
317210,2018,0,53
317210,2019,0,61
317220,2012,0,20
317220,2013,0,17
317220,2014,0,25
317220,2015,0,25
317220,2016,0,24
317220,2017,0,22
317220,2018,0,30
317220,2019,0,19
320000,2012,0,10
320000,2013,0,4
320000,2016,0,1
320000,2018,0,1
320010,2012,1,416
320010,2013,0,420
320010,2014,0,382
320010,2015,0,406
320010,2016,0,353
320010,2017,0,364
320010,2018,1,465
320010,2019,0,378
320013,2012,0,118
320013,2013,0,90
320013,2014,0,127
320013,2015,0,125
320013,2016,0,105
320013,2017,0,128
320013,2018,0,116
320013,2019,1,126
320016,2012,0,168
320016,2013,1,153
320016,2014,0,152
320016,2015,1,163
320016,2016,0,160
320016,2017,1,161
320016,2018,0,153
320016,2019,0,190
320020,2012,0,405
320020,2013,0,369
320020,2014,1,418
320020,2015,0,400
320020,2016,0,333
320020,2017,0,392
320020,2018,0,433
320020,2019,0,386
320030,2012,0,141
320030,2013,0,138
320030,2014,0,125
320030,2015,0,132
320030,2016,0,119
320030,2017,1,138
320030,2018,0,146
320030,2019,0,155
320035,2012,0,92
320035,2013,0,91
320035,2014,0,102
320035,2015,0,102
320035,2016,0,100
320035,2017,0,92
320035,2018,0,103
320035,2019,0,100
320040,2012,0,367
320040,2013,0,436
320040,2014,1,453
320040,2015,1,433
320040,2016,0,385
320040,2017,0,352
320040,2018,0,391
320040,2019,0,397
320050,2012,0,74
320050,2013,0,66
320050,2014,0,99
320050,2015,0,58
320050,2016,0,69
320050,2017,0,93
320050,2018,0,78
320050,2019,0,64
320060,2012,77,1398
320060,2013,70,1419
320060,2014,82,1524
320060,2015,78,1409
320060,2016,75,1452
320060,2017,61,1418
320060,2018,74,1457
320060,2019,71,1512
320070,2012,0,145
320070,2013,0,153
320070,2014,0,165
320070,2015,0,156
320070,2016,0,151
320070,2017,0,140
320070,2018,0,134
320070,2019,0,149
320080,2012,0,351
320080,2013,0,401
320080,2014,1,399
320080,2015,0,421
320080,2016,1,357
320080,2017,0,423
320080,2018,0,400
320080,2019,0,397
320090,2012,1,648
320090,2013,4,614
320090,2014,2,645
320090,2015,0,688
320090,2016,1,701
320090,2017,4,662
320090,2018,2,691
320090,2019,3,641
320100,2012,1,161
320100,2013,0,198
320100,2014,0,198
320100,2015,0,215
320100,2016,1,184
320100,2017,1,191
320100,2018,1,211
320100,2019,0,185
320110,2012,0,100
320110,2013,0,122
320110,2014,0,116
320110,2015,0,104
320110,2016,0,105
320110,2017,0,94
320110,2018,0,105
320110,2019,0,87
320115,2012,0,198
320115,2013,0,197
320115,2014,0,172
320115,2015,0,173
320115,2016,0,193
320115,2017,0,195
320115,2018,1,205
320115,2019,1,241
320120,2012,0,2774
320120,2013,0,2703
320120,2014,8,2919
320120,2015,1,2973
320120,2016,2,2654
320120,2017,0,2742
320120,2018,0,2732
320120,2019,0,2579
320130,2012,7,6033
320130,2013,3,6111
320130,2014,3,6338
320130,2015,6,6258
320130,2016,7,5863
320130,2017,8,6090
320130,2018,7,5878
320130,2019,5,5650
320140,2012,0,425
320140,2013,0,451
320140,2014,0,470
320140,2015,0,437
320140,2016,0,397
320140,2017,0,442
320140,2018,0,474
320140,2019,0,435
320150,2012,0,1398
320150,2013,0,1451
320150,2014,0,1532
320150,2015,2,1670
320150,2016,0,1600
320150,2017,1,1546
320150,2018,5,1754
320150,2019,4,1575
320160,2012,0,387
320160,2013,1,423
320160,2014,1,412
320160,2015,0,411
320160,2016,2,401
320160,2017,1,430
320160,2018,2,417
320160,2019,1,406
320170,2012,0,168
320170,2013,0,163
320170,2014,0,179
320170,2015,0,183
320170,2016,0,155
320170,2017,0,173
320170,2018,1,162
320170,2019,2,180
320180,2012,0,56
320180,2013,0,55
320180,2014,0,58
320180,2015,0,50
320180,2016,0,48
320180,2017,0,61
320180,2018,0,63
320180,2019,0,58
320190,2012,0,399
320190,2013,0,489
320190,2014,0,473
320190,2015,0,473
320190,2016,0,454
320190,2017,0,468
320190,2018,0,508
320190,2019,1,505
320200,2012,0,81
320200,2013,0,73
320200,2014,0,64
320200,2015,0,66
320200,2016,0,54
320200,2017,0,73
320200,2018,0,101
320200,2019,0,84
320210,2012,0,313
320210,2013,0,267
320210,2014,0,324
320210,2015,0,342
320210,2016,0,280
320210,2017,1,278
320210,2018,4,296
320210,2019,1,287
320220,2012,1,249
320220,2013,0,254
320220,2014,0,241
320220,2015,0,260
320220,2016,0,228
320220,2017,0,268
320220,2018,0,264
320220,2019,0,267
320225,2012,0,114
320225,2013,0,120
320225,2014,0,113
320225,2015,0,134
320225,2016,1,124
320225,2017,0,118
320225,2018,1,135
320225,2019,0,133
320230,2012,0,465
320230,2013,0,449
320230,2014,0,454
320230,2015,0,426
320230,2016,0,396
320230,2017,1,428
320230,2018,0,421
320230,2019,0,418
320240,2012,4,1558
320240,2013,3,1637
320240,2014,1,1759
320240,2015,1,1880
320240,2016,2,1743
320240,2017,0,1772
320240,2018,1,1798
320240,2019,1,1789
320245,2012,0,315
320245,2013,0,324
320245,2014,0,342
320245,2015,0,344
320245,2016,0,331
320245,2017,0,354
320245,2018,0,368
320245,2019,0,397
320250,2012,0,157
320250,2013,0,154
320250,2014,0,163
320250,2015,0,170
320250,2016,0,136
320250,2017,0,159
320250,2018,0,172
320250,2019,0,190
320255,2012,0,145
320255,2013,0,137
320255,2014,0,144
320255,2015,0,127
320255,2016,0,140
320255,2017,0,165
320255,2018,0,176
320255,2019,0,137
320260,2012,0,144
320260,2013,0,138
320260,2014,1,142
320260,2015,0,131
320260,2016,0,132
320260,2017,0,178
320260,2018,0,141
320260,2019,0,135
320265,2012,0,180
320265,2013,0,141
320265,2014,0,164
320265,2015,0,177
320265,2016,1,147
320265,2017,0,175
320265,2018,1,167
320265,2019,0,218
320270,2012,0,142
320270,2013,0,114
320270,2014,0,152
320270,2015,0,124
320270,2016,0,130
320270,2017,0,146
320270,2018,0,141
320270,2019,1,140
320280,2012,0,481
320280,2013,0,520
320280,2014,0,562
320280,2015,0,578
320280,2016,0,586
320280,2017,1,612
320280,2018,0,602
320280,2019,1,620
320290,2012,0,98
320290,2013,0,98
320290,2014,0,101
320290,2015,0,104
320290,2016,0,100
320290,2017,0,103
320290,2018,0,122
320290,2019,0,112
320300,2012,2,383
320300,2013,1,286
320300,2014,0,378
320300,2015,0,411
320300,2016,1,399
320300,2017,0,393
320300,2018,0,403
320300,2019,1,381
320305,2012,0,415
320305,2013,1,471
320305,2014,0,518
320305,2015,0,507
320305,2016,0,472
320305,2017,1,469
320305,2018,0,531
320305,2019,0,476
320310,2012,0,125
320310,2013,0,128
320310,2014,0,125
320310,2015,1,167
320310,2016,0,145
320310,2017,0,140
320310,2018,0,170
320310,2019,0,144
320313,2012,0,204
320313,2013,0,213
320313,2014,0,207
320313,2015,0,204
320313,2016,0,173
320313,2017,1,194
320313,2018,0,209
320313,2019,0,171
320316,2012,0,101
320316,2013,0,91
320316,2014,0,95
320316,2015,0,103
320316,2016,0,72
320316,2017,0,88
320316,2018,0,113
320316,2019,0,118
320320,2012,0,2361
320320,2013,4,2451
320320,2014,2,2667
320320,2015,0,2669
320320,2016,2,2514
320320,2017,2,2524
320320,2018,0,2627
320320,2019,6,2518
320330,2012,0,183
320330,2013,0,163
320330,2014,0,180
320330,2015,0,174
320330,2016,0,159
320330,2017,2,174
320330,2018,0,164
320330,2019,0,163
320332,2012,0,492
320332,2013,0,538
320332,2014,1,556
320332,2015,0,556
320332,2016,0,544
320332,2017,0,551
320332,2018,0,577
320332,2019,0,574
320334,2012,0,171
320334,2013,0,208
320334,2014,0,249
320334,2015,0,246
320334,2016,0,236
320334,2017,0,248
320334,2018,0,225
320334,2019,0,225
320335,2012,0,119
320335,2013,0,120
320335,2014,0,114
320335,2015,0,153
320335,2016,0,139
320335,2017,0,130
320335,2018,1,155
320335,2019,0,171
320340,2012,0,305
320340,2013,0,292
320340,2014,0,302
320340,2015,0,253
320340,2016,1,243
320340,2017,0,297
320340,2018,0,237
320340,2019,0,280
320350,2012,0,279
320350,2013,0,243
320350,2014,1,276
320350,2015,0,263
320350,2016,0,212
320350,2017,0,271
320350,2018,0,263
320350,2019,1,269
320360,2012,0,67
320360,2013,0,77
320360,2014,0,94
320360,2015,0,88
320360,2016,1,89
320360,2017,0,92
320360,2018,0,79
320360,2019,0,72
320370,2012,1,253
320370,2013,5,228
320370,2014,1,248
320370,2015,1,223
320370,2016,0,218
320370,2017,0,260
320370,2018,0,258
320370,2019,0,264
320380,2012,0,158
320380,2013,0,150
320380,2014,0,196
320380,2015,0,167
320380,2016,0,169
320380,2017,0,161
320380,2018,0,185
320380,2019,0,169
320390,2012,0,631
320390,2013,0,678
320390,2014,1,675
320390,2015,0,711
320390,2016,0,686
320390,2017,1,696
320390,2018,1,740
320390,2019,0,724
320400,2012,0,236
320400,2013,0,234
320400,2014,2,224
320400,2015,1,247
320400,2016,0,238
320400,2017,0,222
320400,2018,0,229
320400,2019,0,238
320405,2012,1,339
320405,2013,0,397
320405,2014,1,387
320405,2015,1,360
320405,2016,2,327
320405,2017,0,319
320405,2018,0,355
320405,2019,0,380
320410,2012,0,359
320410,2013,1,372
320410,2014,0,367
320410,2015,1,381
320410,2016,0,341
320410,2017,1,379
320410,2018,1,394
320410,2019,1,373
320420,2012,0,285
320420,2013,0,285
320420,2014,0,326
320420,2015,0,315
320420,2016,0,291
320420,2017,0,327
320420,2018,0,343
320420,2019,0,339
320425,2012,0,69
320425,2013,0,85
320425,2014,0,88
320425,2015,0,89
320425,2016,0,76
320425,2017,0,84
320425,2018,0,88
320425,2019,0,77
320430,2012,0,170
320430,2013,0,160
320430,2014,0,142
320430,2015,0,166
320430,2016,1,189
320430,2017,0,198
320430,2018,0,217
320430,2019,1,221
320435,2012,0,228
320435,2013,0,250
320435,2014,0,245
320435,2015,0,232
320435,2016,0,244
320435,2017,0,202
320435,2018,0,293
320435,2019,1,294
320440,2012,0,150
320440,2013,0,125
320440,2014,0,151
320440,2015,1,134
320440,2016,0,137
320440,2017,0,155
320440,2018,0,134
320440,2019,0,157
320450,2012,0,117
320450,2013,0,105
320450,2014,1,127
320450,2015,0,140
320450,2016,0,122
320450,2017,0,148
320450,2018,0,119
320450,2019,0,113
320455,2012,4,516
320455,2013,3,492
320455,2014,0,545
320455,2015,0,571
320455,2016,1,575
