CODMUNRES,ano_nasc,Qtd_Maior35,Qtd_Total,Ratio
431123,2017,2.0,27,0.07407407407407407
431123,2018,4.0,28,0.14285714285714285
431123,2019,3.0,19,0.15789473684210525
431123,2020,5.0,19,0.2631578947368421
431125,2012,13.0,84,0.15476190476190477
431125,2013,9.0,81,0.1111111111111111
431125,2014,12.0,74,0.16216216216216217
431125,2015,7.0,47,0.14893617021276595
431125,2016,5.0,65,0.07692307692307693
431125,2017,11.0,66,0.16666666666666666
431125,2018,7.0,53,0.1320754716981132
431125,2019,12.0,50,0.24
431125,2020,6.0,55,0.10909090909090909
431127,2012,3.0,11,0.2727272727272727
431127,2013,4.0,20,0.2
431127,2014,2.0,12,0.16666666666666666
431127,2015,2.0,21,0.09523809523809523
431127,2016,7.0,28,0.25
431127,2017,3.0,12,0.25
431127,2018,1.0,16,0.0625
431127,2019,4.0,13,0.3076923076923077
431127,2020,5.0,24,0.20833333333333334
431130,2012,70.0,377,0.1856763925729443
431130,2013,60.0,392,0.15306122448979592
431130,2014,47.0,347,0.13544668587896252
431130,2015,62.0,426,0.14553990610328638
431130,2016,46.0,394,0.116751269035533
431130,2017,74.0,394,0.18781725888324874
431130,2018,66.0,368,0.1793478260869565
431130,2019,61.0,358,0.17039106145251395
431130,2020,76.0,375,0.20266666666666666
431140,2012,172.0,968,0.17768595041322313
431140,2013,178.0,1071,0.16619981325863678
431140,2014,188.0,1119,0.1680071492403932
431140,2015,235.0,1213,0.19373454245671887
431140,2016,251.0,1161,0.21619293712316967
431140,2017,279.0,1246,0.22391653290529695
431140,2018,290.0,1263,0.22961203483768805
431140,2019,290.0,1266,0.22906793048973143
431140,2020,291.0,1181,0.2464013547840813
431142,2012,3.0,33,0.09090909090909091
431142,2013,5.0,36,0.1388888888888889
431142,2014,2.0,25,0.08
431142,2015,4.0,29,0.13793103448275862
431142,2016,2.0,30,0.06666666666666667
431142,2017,5.0,28,0.17857142857142858
431142,2018,5.0,22,0.22727272727272727
431142,2019,5.0,35,0.14285714285714285
431142,2020,3.0,30,0.1
431150,2012,12.0,71,0.16901408450704225
431150,2013,12.0,66,0.18181818181818182
431150,2014,12.0,69,0.17391304347826086
431150,2015,18.0,84,0.21428571428571427
431150,2016,7.0,67,0.1044776119402985
431150,2017,9.0,72,0.125
431150,2018,11.0,62,0.1774193548387097
431150,2019,14.0,81,0.1728395061728395
431150,2020,10.0,72,0.1388888888888889
431160,2012,5.0,49,0.10204081632653061
431160,2013,7.0,61,0.11475409836065574
431160,2014,12.0,68,0.17647058823529413
431160,2015,5.0,49,0.10204081632653061
431160,2016,10.0,61,0.16393442622950818
431160,2017,17.0,75,0.22666666666666666
431160,2018,21.0,80,0.2625
431160,2019,8.0,56,0.14285714285714285
431160,2020,12.0,54,0.2222222222222222
431162,2012,10.0,65,0.15384615384615385
431162,2013,13.0,73,0.1780821917808219
431162,2014,13.0,92,0.14130434782608695
431162,2015,11.0,83,0.13253012048192772
431162,2016,13.0,81,0.16049382716049382
431162,2017,15.0,75,0.2
431162,2018,16.0,80,0.2
431162,2019,12.0,69,0.17391304347826086
431162,2020,26.0,77,0.33766233766233766
431164,2012,0.0,6,0.0
431164,2013,0.0,6,0.0
431164,2014,1.0,8,0.125
431164,2015,6.0,11,0.5454545454545454
431164,2016,1.0,11,0.09090909090909091
431164,2017,3.0,7,0.42857142857142855
431164,2018,3.0,13,0.23076923076923078
431164,2019,1.0,4,0.25
431164,2020,1.0,6,0.16666666666666666
431170,2012,9.0,59,0.15254237288135594
431170,2013,14.0,76,0.18421052631578946
431170,2014,10.0,55,0.18181818181818182
431170,2015,17.0,74,0.22972972972972974
431170,2016,9.0,60,0.15
431170,2017,7.0,78,0.08974358974358974
431170,2018,12.0,78,0.15384615384615385
431170,2019,15.0,68,0.22058823529411764
431170,2020,11.0,58,0.1896551724137931
431171,2012,7.0,50,0.14
431171,2013,4.0,39,0.10256410256410256
431171,2014,4.0,37,0.10810810810810811
431171,2015,2.0,35,0.05714285714285714
431171,2016,10.0,61,0.16393442622950818
431171,2017,5.0,47,0.10638297872340426
431171,2018,8.0,48,0.16666666666666666
431171,2019,8.0,57,0.14035087719298245
431171,2020,6.0,61,0.09836065573770492
431173,2012,3.0,26,0.11538461538461539
431173,2013,4.0,29,0.13793103448275862
431173,2014,3.0,19,0.15789473684210525
431173,2015,6.0,39,0.15384615384615385
431173,2016,7.0,34,0.20588235294117646
431173,2017,3.0,33,0.09090909090909091
431173,2018,6.0,41,0.14634146341463414
431173,2019,8.0,42,0.19047619047619047
431173,2020,7.0,47,0.14893617021276595
431175,2012,9.0,74,0.12162162162162163
431175,2013,9.0,73,0.1232876712328767
431175,2014,14.0,65,0.2153846153846154
431175,2015,5.0,75,0.06666666666666667
431175,2016,5.0,52,0.09615384615384616
431175,2017,14.0,72,0.19444444444444445
431175,2018,13.0,72,0.18055555555555555
431175,2019,13.0,65,0.2
431175,2020,9.0,72,0.125
431177,2012,10.0,52,0.19230769230769232
431177,2013,7.0,52,0.1346153846153846
431177,2014,15.0,88,0.17045454545454544
431177,2015,10.0,72,0.1388888888888889
431177,2016,8.0,55,0.14545454545454545
431177,2017,15.0,74,0.20270270270270271
431177,2018,13.0,93,0.13978494623655913
431177,2019,10.0,67,0.14925373134328357
431177,2020,17.0,86,0.19767441860465115
431179,2012,4.0,16,0.25
431179,2013,5.0,15,0.3333333333333333
431179,2014,3.0,12,0.25
431179,2015,2.0,25,0.08
431179,2016,6.0,23,0.2608695652173913
431179,2017,6.0,20,0.3
431179,2018,6.0,26,0.23076923076923078
431179,2019,4.0,26,0.15384615384615385
431179,2020,6.0,30,0.2
431180,2012,71.0,486,0.14609053497942387
431180,2013,78.0,473,0.1649048625792812
431180,2014,95.0,527,0.18026565464895636
431180,2015,100.0,534,0.18726591760299627
431180,2016,91.0,486,0.18724279835390947
431180,2017,113.0,532,0.212406015037594
431180,2018,128.0,581,0.22030981067125646
431180,2019,113.0,510,0.22156862745098038
431180,2020,137.0,565,0.2424778761061947
431190,2012,9.0,31,0.2903225806451613
431190,2013,6.0,35,0.17142857142857143
431190,2014,7.0,48,0.14583333333333334
431190,2015,9.0,34,0.2647058823529412
431190,2016,6.0,40,0.15
431190,2017,11.0,41,0.2682926829268293
431190,2018,12.0,39,0.3076923076923077
431190,2019,7.0,38,0.18421052631578946
431190,2020,9.0,42,0.21428571428571427
431198,2012,6.0,33,0.18181818181818182
431198,2013,6.0,32,0.1875
431198,2014,1.0,29,0.034482758620689655
431198,2015,5.0,39,0.1282051282051282
431198,2016,4.0,39,0.10256410256410256
431198,2017,4.0,34,0.11764705882352941
431198,2018,10.0,50,0.2
431198,2019,4.0,33,0.12121212121212122
431198,2020,5.0,47,0.10638297872340426
431200,2012,3.0,24,0.125
431200,2013,6.0,17,0.35294117647058826
431200,2014,4.0,18,0.2222222222222222
431200,2015,3.0,17,0.17647058823529413
431200,2016,3.0,11,0.2727272727272727
431200,2017,2.0,8,0.25
431200,2018,1.0,9,0.1111111111111111
431200,2019,7.0,24,0.2916666666666667
431200,2020,6.0,17,0.35294117647058826
431205,2012,8.0,38,0.21052631578947367
431205,2013,8.0,41,0.1951219512195122
431205,2014,8.0,46,0.17391304347826086
431205,2015,8.0,46,0.17391304347826086
431205,2016,7.0,37,0.1891891891891892
431205,2017,7.0,28,0.25
431205,2018,8.0,29,0.27586206896551724
431205,2019,6.0,32,0.1875
431205,2020,12.0,38,0.3157894736842105
431210,2012,3.0,47,0.06382978723404255
431210,2013,9.0,43,0.20930232558139536
431210,2014,7.0,44,0.1590909090909091
431210,2015,6.0,41,0.14634146341463414
431210,2016,4.0,37,0.10810810810810811
431210,2017,6.0,44,0.13636363636363635
431210,2018,9.0,50,0.18
431210,2019,10.0,48,0.20833333333333334
431210,2020,7.0,31,0.22580645161290322
431213,2012,3.0,25,0.12
431213,2013,7.0,23,0.30434782608695654
431213,2014,3.0,35,0.08571428571428572
431213,2015,2.0,28,0.07142857142857142
431213,2016,7.0,36,0.19444444444444445
431213,2017,5.0,25,0.2
431213,2018,8.0,38,0.21052631578947367
431213,2019,11.0,29,0.3793103448275862
431213,2020,10.0,41,0.24390243902439024
431215,2012,7.0,51,0.13725490196078433
431215,2013,12.0,47,0.2553191489361702
431215,2014,6.0,56,0.10714285714285714
431215,2015,14.0,54,0.25925925925925924
431215,2016,7.0,34,0.20588235294117646
431215,2017,5.0,49,0.10204081632653061
431215,2018,5.0,37,0.13513513513513514
431215,2019,7.0,46,0.15217391304347827
431215,2020,10.0,48,0.20833333333333334
431217,2012,1.0,15,0.06666666666666667
431217,2013,3.0,20,0.15
431217,2014,4.0,22,0.18181818181818182
431217,2015,4.0,23,0.17391304347826086
431217,2016,3.0,22,0.13636363636363635
431217,2017,3.0,15,0.2
431217,2018,2.0,17,0.11764705882352941
431217,2019,2.0,14,0.14285714285714285
431217,2020,8.0,21,0.38095238095238093
431220,2012,9.0,54,0.16666666666666666
431220,2013,3.0,56,0.05357142857142857
431220,2014,6.0,36,0.16666666666666666
431220,2015,3.0,49,0.061224489795918366
431220,2016,5.0,31,0.16129032258064516
431220,2017,7.0,48,0.14583333333333334
431220,2018,7.0,53,0.1320754716981132
431220,2019,11.0,50,0.22
431220,2020,13.0,49,0.2653061224489796
431225,2012,13.0,114,0.11403508771929824
431225,2013,11.0,99,0.1111111111111111
431225,2014,15.0,114,0.13157894736842105
431225,2015,13.0,112,0.11607142857142858
431225,2016,6.0,102,0.058823529411764705
431225,2017,15.0,95,0.15789473684210525
431225,2018,14.0,105,0.13333333333333333
431225,2019,12.0,99,0.12121212121212122
431225,2020,14.0,84,0.16666666666666666
431230,2012,9.0,56,0.16071428571428573
431230,2013,8.0,67,0.11940298507462686
431230,2014,7.0,56,0.125
431230,2015,11.0,61,0.18032786885245902
431230,2016,9.0,67,0.13432835820895522
431230,2017,10.0,58,0.1724137931034483
431230,2018,11.0,61,0.18032786885245902
431230,2019,12.0,68,0.17647058823529413
431230,2020,14.0,63,0.2222222222222222
431235,2012,2.0,9,0.2222222222222222
431235,2013,1.0,8,0.125
431235,2014,0.0,13,0.0
431235,2015,0.0,16,0.0
431235,2016,3.0,11,0.2727272727272727
431235,2017,4.0,17,0.23529411764705882
431235,2018,7.0,13,0.5384615384615384
431235,2019,3.0,19,0.15789473684210525
431235,2020,3.0,11,0.2727272727272727
431237,2012,3.0,25,0.12
431237,2013,4.0,30,0.13333333333333333
431237,2014,6.0,34,0.17647058823529413
431237,2015,8.0,39,0.20512820512820512
431237,2016,4.0,45,0.08888888888888889
431237,2017,5.0,39,0.1282051282051282
431237,2018,4.0,34,0.11764705882352941
431237,2019,6.0,39,0.15384615384615385
431237,2020,5.0,33,0.15151515151515152
431238,2012,3.0,12,0.25
431238,2013,4.0,16,0.25
431238,2014,3.0,17,0.17647058823529413
431238,2015,7.0,21,0.3333333333333333
431238,2016,3.0,10,0.3
431238,2017,1.0,13,0.07692307692307693
431238,2018,8.0,25,0.32
431238,2019,11.0,24,0.4583333333333333
431238,2020,6.0,26,0.23076923076923078
431240,2012,103.0,833,0.12364945978391356
431240,2013,145.0,895,0.16201117318435754
431240,2014,150.0,910,0.16483516483516483
431240,2015,139.0,975,0.14256410256410257
431240,2016,152.0,928,0.16379310344827586
431240,2017,168.0,975,0.1723076923076923
431240,2018,180.0,910,0.1978021978021978
431240,2019,175.0,873,0.2004581901489118
431240,2020,162.0,828,0.1956521739130435
431242,2012,3.0,23,0.13043478260869565
431242,2013,5.0,28,0.17857142857142858
431242,2014,4.0,35,0.11428571428571428
431242,2015,3.0,35,0.08571428571428572
431242,2016,4.0,22,0.18181818181818182
431242,2017,4.0,34,0.11764705882352941
431242,2018,1.0,29,0.034482758620689655
431242,2019,6.0,31,0.1935483870967742
431242,2020,2.0,19,0.10526315789473684
431244,2012,5.0,29,0.1724137931034483
431244,2013,3.0,25,0.12
431244,2014,7.0,23,0.30434782608695654
431244,2015,1.0,20,0.05
431244,2016,11.0,30,0.36666666666666664
431244,2017,4.0,33,0.12121212121212122
431244,2018,9.0,35,0.2571428571428571
431244,2019,7.0,24,0.2916666666666667
431244,2020,11.0,37,0.2972972972972973
431245,2012,5.0,44,0.11363636363636363
431245,2013,6.0,48,0.125
431245,2014,10.0,52,0.19230769230769232
431245,2015,12.0,62,0.1935483870967742
431245,2016,12.0,58,0.20689655172413793
431245,2017,5.0,58,0.08620689655172414
431245,2018,12.0,59,0.2033898305084746
431245,2019,9.0,48,0.1875
431245,2020,14.0,50,0.28
431247,2012,13.0,61,0.21311475409836064
431247,2013,8.0,62,0.12903225806451613
431247,2014,20.0,77,0.2597402597402597
431247,2015,18.0,59,0.3050847457627119
431247,2016,10.0,58,0.1724137931034483
431247,2017,15.0,59,0.2542372881355932
431247,2018,22.0,75,0.29333333333333333
431247,2019,14.0,61,0.22950819672131148
431247,2020,15.0,64,0.234375
431250,2012,17.0,118,0.1440677966101695
431250,2013,16.0,113,0.1415929203539823
431250,2014,13.0,122,0.10655737704918032
431250,2015,14.0,135,0.1037037037037037
431250,2016,24.0,137,0.17518248175182483
431250,2017,22.0,139,0.15827338129496402
431250,2018,19.0,108,0.17592592592592593
431250,2019,20.0,146,0.136986301369863
431250,2020,22.0,159,0.13836477987421383
431260,2012,6.0,33,0.18181818181818182
431260,2013,10.0,51,0.19607843137254902
431260,2014,12.0,49,0.24489795918367346
431260,2015,12.0,47,0.2553191489361702
431260,2016,10.0,49,0.20408163265306123
431260,2017,10.0,57,0.17543859649122806
431260,2018,11.0,50,0.22
431260,2019,11.0,47,0.23404255319148937
431260,2020,12.0,50,0.24
431261,2012,1.0,23,0.043478260869565216
431261,2013,6.0,32,0.1875
431261,2014,4.0,39,0.10256410256410256
431261,2015,4.0,34,0.11764705882352941
431261,2016,2.0,39,0.05128205128205128
431261,2017,7.0,42,0.16666666666666666
431261,2018,9.0,46,0.1956521739130435
431261,2019,4.0,28,0.14285714285714285
431261,2020,4.0,38,0.10526315789473684
431262,2012,4.0,22,0.18181818181818182
431262,2013,3.0,20,0.15
431262,2014,0.0,22,0.0
431262,2015,4.0,23,0.17391304347826086
431262,2016,6.0,34,0.17647058823529413
431262,2017,2.0,32,0.0625
431262,2018,4.0,24,0.16666666666666666
431262,2019,2.0,19,0.10526315789473684
431262,2020,2.0,18,0.1111111111111111
431265,2012,30.0,224,0.13392857142857142
431265,2013,34.0,214,0.1588785046728972
431265,2014,31.0,222,0.13963963963963963
431265,2015,49.0,256,0.19140625
431265,2016,36.0,239,0.1506276150627615
431265,2017,54.0,250,0.216
431265,2018,52.0,219,0.2374429223744292
431265,2019,37.0,234,0.1581196581196581
431265,2020,47.0,242,0.19421487603305784
431267,2012,1.0,10,0.1
431267,2013,1.0,21,0.047619047619047616
431267,2014,1.0,18,0.05555555555555555
431267,2015,3.0,25,0.12
431267,2016,4.0,15,0.26666666666666666
431267,2017,1.0,19,0.05263157894736842
431267,2018,5.0,23,0.21739130434782608
431267,2019,5.0,23,0.21739130434782608
431267,2020,5.0,20,0.25
431270,2012,17.0,157,0.10828025477707007
431270,2013,12.0,150,0.08
431270,2014,16.0,174,0.09195402298850575
431270,2015,22.0,190,0.11578947368421053
431270,2016,17.0,181,0.09392265193370165
431270,2017,24.0,190,0.12631578947368421
431270,2018,30.0,204,0.14705882352941177
431270,2019,21.0,181,0.11602209944751381
431270,2020,21.0,198,0.10606060606060606
431275,2012,3.0,30,0.1
431275,2013,3.0,31,0.0967741935483871
431275,2014,5.0,39,0.1282051282051282
431275,2015,10.0,41,0.24390243902439024
431275,2016,4.0,34,0.11764705882352941
431275,2017,4.0,32,0.125
431275,2018,13.0,44,0.29545454545454547
431275,2019,8.0,36,0.2222222222222222
431275,2020,8.0,35,0.22857142857142856
431280,2012,12.0,49,0.24489795918367346
431280,2013,7.0,45,0.15555555555555556
431280,2014,7.0,54,0.12962962962962962
431280,2015,19.0,77,0.24675324675324675
431280,2016,16.0,72,0.2222222222222222
431280,2017,7.0,62,0.11290322580645161
431280,2018,15.0,72,0.20833333333333334
431280,2019,8.0,74,0.10810810810810811
431280,2020,13.0,96,0.13541666666666666
431290,2012,10.0,68,0.14705882352941177
431290,2013,13.0,75,0.17333333333333334
431290,2014,11.0,85,0.12941176470588237
431290,2015,15.0,88,0.17045454545454544
431290,2016,29.0,84,0.34523809523809523
431290,2017,25.0,88,0.2840909090909091
431290,2018,16.0,85,0.18823529411764706
431290,2019,18.0,83,0.21686746987951808
431290,2020,18.0,82,0.21951219512195122
431295,2012,4.0,24,0.16666666666666666
431295,2013,4.0,17,0.23529411764705882
431295,2014,5.0,21,0.23809523809523808
431295,2015,1.0,16,0.0625
431295,2016,5.0,18,0.2777777777777778
431295,2017,6.0,20,0.3
431295,2018,2.0,17,0.11764705882352941
431295,2019,5.0,19,0.2631578947368421
431295,2020,6.0,21,0.2857142857142857
431300,2012,6.0,30,0.2
431300,2013,3.0,21,0.14285714285714285
431300,2014,11.0,36,0.3055555555555556
431300,2015,11.0,32,0.34375
431300,2016,4.0,15,0.26666666666666666
431300,2017,9.0,29,0.3103448275862069
431300,2018,6.0,32,0.1875
431300,2019,9.0,28,0.32142857142857145
431300,2020,4.0,19,0.21052631578947367
431301,2012,7.0,28,0.25
431301,2013,3.0,20,0.15
431301,2014,6.0,27,0.2222222222222222
431301,2015,5.0,27,0.18518518518518517
431301,2016,5.0,30,0.16666666666666666
431301,2017,8.0,33,0.24242424242424243
431301,2018,7.0,43,0.16279069767441862
431301,2019,11.0,44,0.25
431301,2020,9.0,35,0.2571428571428571
431303,2012,9.0,56,0.16071428571428573
431303,2013,11.0,47,0.23404255319148937
431303,2014,10.0,53,0.18867924528301888
431303,2015,8.0,58,0.13793103448275862
431303,2016,13.0,61,0.21311475409836064
431303,2017,7.0,52,0.1346153846153846
431303,2018,8.0,50,0.16
431303,2019,6.0,45,0.13333333333333333
431303,2020,11.0,52,0.21153846153846154
431306,2012,42.0,273,0.15384615384615385
431306,2013,37.0,270,0.13703703703703704
431306,2014,31.0,240,0.12916666666666668
431306,2015,30.0,257,0.11673151750972763
431306,2016,44.0,267,0.1647940074906367
431306,2017,48.0,257,0.1867704280155642
431306,2018,40.0,231,0.17316017316017315
431306,2019,42.0,243,0.1728395061728395
431306,2020,35.0,228,0.15350877192982457
431308,2012,3.0,16,0.1875
431308,2013,2.0,13,0.15384615384615385
431308,2014,1.0,15,0.06666666666666667
431308,2015,5.0,17,0.29411764705882354
431308,2016,6.0,13,0.46153846153846156
431308,2017,3.0,17,0.17647058823529413
431308,2018,5.0,18,0.2777777777777778
431308,2019,8.0,23,0.34782608695652173
431308,2020,8.0,18,0.4444444444444444
431310,2012,7.0,59,0.11864406779661017
431310,2013,12.0,69,0.17391304347826086
431310,2014,9.0,69,0.13043478260869565
431310,2015,12.0,61,0.19672131147540983
431310,2016,16.0,64,0.25
431310,2017,15.0,67,0.22388059701492538
431310,2018,9.0,43,0.20930232558139536
431310,2019,15.0,57,0.2631578947368421
431310,2020,13.0,67,0.19402985074626866
431320,2012,42.0,214,0.19626168224299065
431320,2013,48.0,221,0.2171945701357466
431320,2014,55.0,245,0.22448979591836735
431320,2015,45.0,280,0.16071428571428573
431320,2016,66.0,250,0.264
431320,2017,72.0,267,0.2696629213483146
431320,2018,66.0,256,0.2578125
431320,2019,60.0,241,0.24896265560165975
431320,2020,73.0,250,0.292
431330,2012,54.0,293,0.18430034129692832
431330,2013,60.0,328,0.18292682926829268
431330,2014,61.0,323,0.18885448916408668
431330,2015,71.0,328,0.21646341463414634
431330,2016,74.0,348,0.21264367816091953
431330,2017,70.0,314,0.2229299363057325
431330,2018,77.0,340,0.22647058823529412
431330,2019,70.0,328,0.21341463414634146
431330,2020,71.0,344,0.2063953488372093
431333,2012,6.0,24,0.25
431333,2013,5.0,19,0.2631578947368421
431333,2014,4.0,18,0.2222222222222222
431333,2015,7.0,25,0.28
431333,2016,4.0,20,0.2
431333,2017,8.0,27,0.2962962962962963
431333,2018,6.0,23,0.2608695652173913
431333,2019,3.0,12,0.25
431333,2020,5.0,23,0.21739130434782608
431335,2012,6.0,29,0.20689655172413793
431335,2013,3.0,19,0.15789473684210525
431335,2014,3.0,28,0.10714285714285714
431335,2015,6.0,28,0.21428571428571427
431335,2016,6.0,24,0.25
431335,2017,9.0,27,0.3333333333333333
431335,2018,4.0,26,0.15384615384615385
431335,2019,8.0,20,0.4
431335,2020,3.0,34,0.08823529411764706
431337,2012,51.0,374,0.13636363636363635
431337,2013,48.0,362,0.13259668508287292
431337,2014,46.0,381,0.12073490813648294
431337,2015,61.0,426,0.1431924882629108
431337,2016,50.0,401,0.12468827930174564
431337,2017,53.0,387,0.13695090439276486
431337,2018,57.0,386,0.14766839378238342
431337,2019,60.0,363,0.1652892561983471
431337,2020,56.0,379,0.14775725593667546
431339,2012,7.0,44,0.1590909090909091
431339,2013,2.0,30,0.06666666666666667
431339,2014,8.0,42,0.19047619047619047
431339,2015,11.0,29,0.3793103448275862
431339,2016,4.0,32,0.125
431339,2017,6.0,38,0.15789473684210525
431339,2018,6.0,44,0.13636363636363635
431339,2019,6.0,34,0.17647058823529413
431339,2020,8.0,52,0.15384615384615385
431340,2012,465.0,3194,0.14558547276142766
431340,2013,474.0,3173,0.14938543964702175
431340,2014,482.0,3206,0.1503431066749844
431340,2015,524.0,3505,0.14950071326676176
431340,2016,499.0,3164,0.15771175726927938
431340,2017,585.0,3213,0.18207282913165265
431340,2018,589.0,3141,0.18751989812161732
431340,2019,607.0,3085,0.1967585089141005
431340,2020,569.0,2924,0.19459644322845418
431342,2012,1.0,20,0.05
431342,2013,2.0,25,0.08
431342,2014,2.0,21,0.09523809523809523
431342,2015,2.0,20,0.1
431342,2016,3.0,21,0.14285714285714285
431342,2017,9.0,26,0.34615384615384615
431342,2018,5.0,31,0.16129032258064516
431342,2019,4.0,20,0.2
431342,2020,3.0,27,0.1111111111111111
431344,2012,3.0,20,0.15
431344,2013,8.0,32,0.25
431344,2014,2.0,24,0.08333333333333333
431344,2015,4.0,22,0.18181818181818182
431344,2016,4.0,27,0.14814814814814814
431344,2017,1.0,26,0.038461538461538464
431344,2018,1.0,20,0.05
431344,2019,7.0,19,0.3684210526315789
431344,2020,3.0,17,0.17647058823529413
431346,2012,1.0,11,0.09090909090909091
431346,2013,4.0,16,0.25
431346,2014,3.0,20,0.15
431346,2015,3.0,23,0.13043478260869565
431346,2016,1.0,15,0.06666666666666667
431346,2017,5.0,17,0.29411764705882354
431346,2018,4.0,23,0.17391304347826086
431346,2019,8.0,20,0.4
431346,2020,2.0,15,0.13333333333333333
431349,2012,5.0,47,0.10638297872340426
431349,2013,5.0,33,0.15151515151515152
431349,2014,9.0,53,0.16981132075471697
431349,2015,6.0,44,0.13636363636363635
431349,2016,8.0,38,0.21052631578947367
431349,2017,4.0,52,0.07692307692307693
431349,2018,6.0,44,0.13636363636363635
431349,2019,9.0,44,0.20454545454545456
431349,2020,16.0,47,0.3404255319148936
431350,2012,78.0,577,0.13518197573656845
431350,2013,93.0,596,0.15604026845637584
431350,2014,69.0,593,0.1163575042158516
431350,2015,110.0,639,0.17214397496087636
431350,2016,99.0,675,0.14666666666666667
431350,2017,122.0,618,0.19741100323624594
431350,2018,136.0,672,0.20238095238095238
431350,2019,114.0,579,0.19689119170984457
431350,2020,121.0,628,0.1926751592356688
431360,2012,5.0,36,0.1388888888888889
431360,2013,8.0,29,0.27586206896551724
431360,2014,2.0,32,0.0625
431360,2015,7.0,27,0.25925925925925924
431360,2016,3.0,29,0.10344827586206896
431360,2017,4.0,29,0.13793103448275862
431360,2018,7.0,36,0.19444444444444445
431360,2019,5.0,28,0.17857142857142858
431360,2020,4.0,33,0.12121212121212122
431365,2012,18.0,113,0.1592920353982301
431365,2013,10.0,128,0.078125
431365,2014,14.0,135,0.1037037037037037
431365,2015,13.0,122,0.10655737704918032
431365,2016,22.0,156,0.14102564102564102
431365,2017,24.0,147,0.16326530612244897
431365,2018,16.0,130,0.12307692307692308
431365,2019,21.0,128,0.1640625
431365,2020,24.0,139,0.17266187050359713
431370,2012,66.0,496,0.13306451612903225
431370,2013,53.0,442,0.11990950226244344
431370,2014,57.0,487,0.11704312114989733
431370,2015,61.0,525,0.11619047619047619
431370,2016,66.0,483,0.13664596273291926
431370,2017,84.0,526,0.1596958174904943
431370,2018,83.0,492,0.16869918699186992
431370,2019,90.0,497,0.18108651911468812
431370,2020,81.0,475,0.1705263157894737
431380,2012,14.0,71,0.19718309859154928
431380,2013,22.0,93,0.23655913978494625
431380,2014,17.0,93,0.1827956989247312
431380,2015,17.0,103,0.1650485436893204
431380,2016,10.0,95,0.10526315789473684
431380,2017,18.0,93,0.1935483870967742
431380,2018,22.0,92,0.2391304347826087
431380,2019,15.0,83,0.18072289156626506
431380,2020,8.0,85,0.09411764705882353
431390,2012,65.0,567,0.1146384479717813
431390,2013,79.0,591,0.13367174280879865
431390,2014,94.0,582,0.16151202749140894
431390,2015,84.0,601,0.13976705490848584
431390,2016,104.0,622,0.16720257234726688
431390,2017,111.0,649,0.17103235747303544
431390,2018,99.0,567,0.1746031746031746
431390,2019,116.0,569,0.2038664323374341
431390,2020,110.0,579,0.18998272884283246
431395,2012,12.0,122,0.09836065573770492
431395,2013,16.0,105,0.1523809523809524
431395,2014,10.0,101,0.09900990099009901
431395,2015,14.0,110,0.12727272727272726
431395,2016,15.0,107,0.14018691588785046
431395,2017,21.0,126,0.16666666666666666
431395,2018,12.0,118,0.1016949152542373
431395,2019,23.0,116,0.19827586206896552
431395,2020,21.0,108,0.19444444444444445
431400,2012,15.0,74,0.20270270270270271
431400,2013,11.0,78,0.14102564102564102
431400,2014,14.0,67,0.208955223880597
431400,2015,15.0,72,0.20833333333333334
431400,2016,27.0,108,0.25
431400,2017,19.0,77,0.24675324675324675
431400,2018,15.0,78,0.19230769230769232
431400,2019,14.0,66,0.21212121212121213
431400,2020,23.0,87,0.26436781609195403
431402,2012,6.0,51,0.11764705882352941
431402,2013,12.0,64,0.1875
431402,2014,7.0,58,0.1206896551724138
431402,2015,10.0,71,0.14084507042253522
431402,2016,8.0,80,0.1
431402,2017,9.0,58,0.15517241379310345
431402,2018,19.0,68,0.27941176470588236
431402,2019,12.0,56,0.21428571428571427
431402,2020,12.0,65,0.18461538461538463
431403,2012,11.0,49,0.22448979591836735
431403,2013,9.0,36,0.25
431403,2014,9.0,48,0.1875
431403,2015,7.0,48,0.14583333333333334
431403,2016,10.0,42,0.23809523809523808
431403,2017,16.0,46,0.34782608695652173
431403,2018,6.0,46,0.13043478260869565
431403,2019,13.0,52,0.25
431403,2020,14.0,52,0.2692307692307692
431405,2012,110.0,779,0.14120667522464697
431405,2013,94.0,760,0.12368421052631579
431405,2014,98.0,794,0.12342569269521411
431405,2015,100.0,778,0.12853470437017994
431405,2016,97.0,762,0.1272965879265092
431405,2017,87.0,740,0.11756756756756757
431405,2018,120.0,812,0.1477832512315271
431405,2019,127.0,754,0.16843501326259946
431405,2020,114.0,756,0.15079365079365079
431406,2012,10.0,45,0.2222222222222222
431406,2013,4.0,41,0.0975609756097561
431406,2014,4.0,44,0.09090909090909091
431406,2015,12.0,37,0.32432432432432434
431406,2016,4.0,28,0.14285714285714285
431406,2017,10.0,45,0.2222222222222222
431406,2018,5.0,36,0.1388888888888889
431406,2019,3.0,39,0.07692307692307693
431406,2020,4.0,38,0.10526315789473684
431407,2012,10.0,66,0.15151515151515152
431407,2013,9.0,61,0.14754098360655737
431407,2014,5.0,44,0.11363636363636363
431407,2015,7.0,54,0.12962962962962962
431407,2016,5.0,58,0.08620689655172414
431407,2017,7.0,51,0.13725490196078433
431407,2018,5.0,56,0.08928571428571429
431407,2019,14.0,60,0.23333333333333334
431407,2020,12.0,57,0.21052631578947367
