CODMUNRES,ano_nasc,Qtd_Consultas_Pre_Natal,Qtd_Total,Ratio
421300,2018,0,52,0.0
421300,2019,0,46,0.0
421300,2020,1,44,0.022727272727272728
421310,2012,6,49,0.12244897959183673
421310,2013,0,69,0.0
421310,2014,11,71,0.15492957746478872
421310,2015,5,59,0.0847457627118644
421310,2016,10,55,0.18181818181818182
421310,2017,15,79,0.189873417721519
421310,2018,10,74,0.13513513513513514
421310,2019,11,51,0.21568627450980393
421310,2020,11,63,0.1746031746031746
421315,2012,1,28,0.03571428571428571
421315,2013,0,32,0.0
421315,2014,2,33,0.06060606060606061
421315,2015,9,34,0.2647058823529412
421315,2016,2,20,0.1
421315,2017,4,30,0.13333333333333333
421315,2018,5,31,0.16129032258064516
421315,2019,10,51,0.19607843137254902
421315,2020,6,35,0.17142857142857143
421320,2012,61,359,0.16991643454038996
421320,2013,0,334,0.0
421320,2014,60,378,0.15873015873015872
421320,2015,78,376,0.2074468085106383
421320,2016,60,392,0.15306122448979592
421320,2017,83,409,0.20293398533007334
421320,2018,82,430,0.19069767441860466
421320,2019,55,392,0.14030612244897958
421320,2020,36,446,0.08071748878923767
421330,2012,4,77,0.05194805194805195
421330,2013,0,74,0.0
421330,2014,10,65,0.15384615384615385
421330,2015,9,80,0.1125
421330,2016,7,56,0.125
421330,2017,9,57,0.15789473684210525
421330,2018,9,63,0.14285714285714285
421330,2019,8,63,0.12698412698412698
421330,2020,6,61,0.09836065573770492
421335,2012,12,49,0.24489795918367346
421335,2013,0,56,0.0
421335,2014,10,43,0.23255813953488372
421335,2015,10,65,0.15384615384615385
421335,2016,17,66,0.25757575757575757
421335,2017,17,62,0.27419354838709675
421335,2018,7,71,0.09859154929577464
421335,2019,10,57,0.17543859649122806
421335,2020,6,59,0.1016949152542373
421340,2012,24,184,0.13043478260869565
421340,2013,0,147,0.0
421340,2014,29,172,0.1686046511627907
421340,2015,34,160,0.2125
421340,2016,25,149,0.16778523489932887
421340,2017,32,172,0.18604651162790697
421340,2018,32,177,0.1807909604519774
421340,2019,26,148,0.17567567567567569
421340,2020,21,165,0.12727272727272726
421350,2012,29,218,0.13302752293577982
421350,2013,0,244,0.0
421350,2014,27,235,0.1148936170212766
421350,2015,32,255,0.12549019607843137
421350,2016,34,274,0.12408759124087591
421350,2017,38,269,0.1412639405204461
421350,2018,37,271,0.13653136531365315
421350,2019,42,337,0.12462908011869436
421350,2020,41,327,0.12538226299694188
421360,2012,92,507,0.1814595660749507
421360,2013,0,431,0.0
421360,2014,62,435,0.1425287356321839
421360,2015,67,475,0.14105263157894737
421360,2016,64,394,0.16243654822335024
421360,2017,50,389,0.12853470437017994
421360,2018,27,425,0.06352941176470588
421360,2019,33,423,0.07801418439716312
421360,2020,29,381,0.07611548556430446
421370,2012,40,245,0.16326530612244897
421370,2013,0,221,0.0
421370,2014,37,235,0.1574468085106383
421370,2015,32,234,0.13675213675213677
421370,2016,33,236,0.13983050847457626
421370,2017,36,233,0.15450643776824036
421370,2018,28,248,0.11290322580645161
421370,2019,30,238,0.12605042016806722
421370,2020,21,264,0.07954545454545454
421380,2012,12,75,0.16
421380,2013,0,87,0.0
421380,2014,19,73,0.2602739726027397
421380,2015,7,95,0.07368421052631578
421380,2016,19,119,0.15966386554621848
421380,2017,13,98,0.1326530612244898
421380,2018,13,96,0.13541666666666666
421380,2019,9,101,0.0891089108910891
421380,2020,15,106,0.14150943396226415
421390,2012,3,13,0.23076923076923078
421390,2013,0,16,0.0
421390,2014,3,17,0.17647058823529413
421390,2015,3,11,0.2727272727272727
421390,2016,1,14,0.07142857142857142
421390,2017,1,18,0.05555555555555555
421390,2018,0,22,0.0
421390,2019,3,16,0.1875
421390,2020,1,25,0.04
421400,2012,33,215,0.15348837209302327
421400,2013,0,219,0.0
421400,2014,34,203,0.16748768472906403
421400,2015,45,262,0.1717557251908397
421400,2016,45,232,0.1939655172413793
421400,2017,50,216,0.23148148148148148
421400,2018,44,240,0.18333333333333332
421400,2019,38,273,0.1391941391941392
421400,2020,36,279,0.12903225806451613
421410,2012,4,22,0.18181818181818182
421410,2013,0,27,0.0
421410,2014,4,30,0.13333333333333333
421410,2015,0,26,0.0
421410,2016,3,35,0.08571428571428572
421410,2017,2,23,0.08695652173913043
421410,2018,1,20,0.05
421410,2019,2,27,0.07407407407407407
421410,2020,2,24,0.08333333333333333
421415,2012,6,34,0.17647058823529413
421415,2013,0,31,0.0
421415,2014,6,28,0.21428571428571427
421415,2015,5,34,0.14705882352941177
421415,2016,10,33,0.30303030303030304
421415,2017,4,35,0.11428571428571428
421415,2018,3,36,0.08333333333333333
421415,2019,3,42,0.07142857142857142
421415,2020,2,25,0.08
421420,2012,25,127,0.1968503937007874
421420,2013,0,149,0.0
421420,2014,30,126,0.23809523809523808
421420,2015,25,112,0.22321428571428573
421420,2016,27,137,0.19708029197080293
421420,2017,24,143,0.16783216783216784
421420,2018,30,147,0.20408163265306123
421420,2019,14,127,0.11023622047244094
421420,2020,19,159,0.11949685534591195
421430,2012,8,31,0.25806451612903225
421430,2013,0,24,0.0
421430,2014,5,25,0.2
421430,2015,6,30,0.2
421430,2016,9,30,0.3
421430,2017,6,33,0.18181818181818182
421430,2018,4,27,0.14814814814814814
421430,2019,2,44,0.045454545454545456
421430,2020,3,44,0.06818181818181818
421440,2012,4,59,0.06779661016949153
421440,2013,0,61,0.0
421440,2014,8,85,0.09411764705882353
421440,2015,6,75,0.08
421440,2016,10,71,0.14084507042253522
421440,2017,11,75,0.14666666666666667
421440,2018,16,75,0.21333333333333335
421440,2019,6,69,0.08695652173913043
421440,2020,6,73,0.0821917808219178
421450,2012,9,87,0.10344827586206896
421450,2013,0,63,0.0
421450,2014,12,82,0.14634146341463414
421450,2015,10,85,0.11764705882352941
421450,2016,11,81,0.13580246913580246
421450,2017,15,94,0.1595744680851064
421450,2018,16,87,0.1839080459770115
421450,2019,13,84,0.15476190476190477
421450,2020,9,71,0.1267605633802817
421460,2012,8,72,0.1111111111111111
421460,2013,0,82,0.0
421460,2014,5,85,0.058823529411764705
421460,2015,15,87,0.1724137931034483
421460,2016,11,84,0.13095238095238096
421460,2017,11,112,0.09821428571428571
421460,2018,7,75,0.09333333333333334
421460,2019,10,107,0.09345794392523364
421460,2020,15,79,0.189873417721519
421470,2012,19,115,0.16521739130434782
421470,2013,0,109,0.0
421470,2014,24,127,0.1889763779527559
421470,2015,21,119,0.17647058823529413
421470,2016,18,104,0.17307692307692307
421470,2017,15,99,0.15151515151515152
421470,2018,14,127,0.11023622047244094
421470,2019,13,109,0.11926605504587157
421470,2020,8,108,0.07407407407407407
421480,2012,128,895,0.1430167597765363
421480,2013,0,935,0.0
421480,2014,123,868,0.14170506912442396
421480,2015,112,951,0.11777076761303891
421480,2016,130,926,0.14038876889848811
421480,2017,145,905,0.16022099447513813
421480,2018,130,924,0.1406926406926407
421480,2019,84,931,0.09022556390977443
421480,2020,115,892,0.1289237668161435
421490,2012,9,51,0.17647058823529413
421490,2013,0,52,0.0
421490,2014,10,42,0.23809523809523808
421490,2015,14,75,0.18666666666666668
421490,2016,5,52,0.09615384615384616
421490,2017,11,77,0.14285714285714285
421490,2018,10,61,0.16393442622950818
421490,2019,9,56,0.16071428571428573
421490,2020,12,78,0.15384615384615385
421500,2012,90,554,0.1624548736462094
421500,2013,0,539,0.0
421500,2014,95,585,0.1623931623931624
421500,2015,141,610,0.23114754098360657
421500,2016,96,615,0.15609756097560976
421500,2017,86,595,0.14453781512605043
421500,2018,76,580,0.1310344827586207
421500,2019,89,540,0.1648148148148148
421500,2020,91,547,0.1663619744058501
421505,2012,4,22,0.18181818181818182
421505,2013,0,22,0.0
421505,2014,5,33,0.15151515151515152
421505,2015,5,34,0.14705882352941177
421505,2016,4,35,0.11428571428571428
421505,2017,0,29,0.0
421505,2018,4,27,0.14814814814814814
421505,2019,5,41,0.12195121951219512
421505,2020,1,25,0.04
421507,2012,7,53,0.1320754716981132
421507,2013,0,39,0.0
421507,2014,8,54,0.14814814814814814
421507,2015,14,60,0.23333333333333334
421507,2016,7,41,0.17073170731707318
421507,2017,10,56,0.17857142857142858
421507,2018,8,57,0.14035087719298245
421507,2019,6,52,0.11538461538461539
421507,2020,10,45,0.2222222222222222
421510,2012,15,93,0.16129032258064516
421510,2013,0,114,0.0
421510,2014,17,110,0.15454545454545454
421510,2015,14,131,0.10687022900763359
421510,2016,17,120,0.14166666666666666
421510,2017,20,133,0.15037593984962405
421510,2018,13,133,0.09774436090225563
421510,2019,12,128,0.09375
421510,2020,14,134,0.1044776119402985
421520,2012,10,58,0.1724137931034483
421520,2013,0,49,0.0
421520,2014,5,46,0.10869565217391304
421520,2015,4,39,0.10256410256410256
421520,2016,12,46,0.2608695652173913
421520,2017,9,47,0.19148936170212766
421520,2018,9,43,0.20930232558139536
421520,2019,6,50,0.12
421520,2020,5,44,0.11363636363636363
421530,2012,9,71,0.1267605633802817
421530,2013,0,94,0.0
421530,2014,15,86,0.1744186046511628
421530,2015,16,86,0.18604651162790697
421530,2016,21,98,0.21428571428571427
421530,2017,14,83,0.1686746987951807
421530,2018,15,97,0.15463917525773196
421530,2019,9,104,0.08653846153846154
421530,2020,12,79,0.1518987341772152
421535,2012,5,39,0.1282051282051282
421535,2013,0,46,0.0
421535,2014,3,54,0.05555555555555555
421535,2015,2,59,0.03389830508474576
421535,2016,4,40,0.1
421535,2017,3,46,0.06521739130434782
421535,2018,5,30,0.16666666666666666
421535,2019,6,43,0.13953488372093023
421535,2020,3,38,0.07894736842105263
421540,2012,8,64,0.125
421540,2013,0,58,0.0
421540,2014,3,53,0.05660377358490566
421540,2015,6,57,0.10526315789473684
421540,2016,5,56,0.08928571428571429
421540,2017,3,43,0.06976744186046512
421540,2018,3,52,0.057692307692307696
421540,2019,11,55,0.2
421540,2020,5,50,0.1
421545,2012,36,176,0.20454545454545456
421545,2013,0,204,0.0
421545,2014,30,211,0.14218009478672985
421545,2015,34,197,0.17258883248730963
421545,2016,32,203,0.15763546798029557
421545,2017,38,211,0.18009478672985782
421545,2018,32,173,0.18497109826589594
421545,2019,28,192,0.14583333333333334
421545,2020,25,161,0.15527950310559005
421550,2012,92,304,0.3026315789473684
421550,2013,0,317,0.0
421550,2014,68,251,0.27091633466135456
421550,2015,81,308,0.262987012987013
421550,2016,53,287,0.18466898954703834
421550,2017,72,303,0.2376237623762376
421550,2018,75,321,0.2336448598130841
421550,2019,64,297,0.21548821548821548
421550,2020,36,272,0.1323529411764706
421555,2012,2,24,0.08333333333333333
421555,2013,0,26,0.0
421555,2014,3,18,0.16666666666666666
421555,2015,6,25,0.24
421555,2016,1,19,0.05263157894736842
421555,2017,2,28,0.07142857142857142
421555,2018,5,34,0.14705882352941177
421555,2019,2,25,0.08
421555,2020,0,30,0.0
421560,2012,2,15,0.13333333333333333
421560,2013,0,21,0.0
421560,2014,1,19,0.05263157894736842
421560,2015,6,22,0.2727272727272727
421560,2016,8,28,0.2857142857142857
421560,2017,7,27,0.25925925925925924
421560,2018,2,14,0.14285714285714285
421560,2019,4,22,0.18181818181818182
421560,2020,5,24,0.20833333333333334
421565,2012,18,92,0.1956521739130435
421565,2013,0,98,0.0
421565,2014,14,94,0.14893617021276595
421565,2015,16,101,0.15841584158415842
421565,2016,21,122,0.1721311475409836
421565,2017,14,111,0.12612612612612611
421565,2018,15,132,0.11363636363636363
421565,2019,19,113,0.168141592920354
421565,2020,16,98,0.16326530612244897
421567,2012,10,83,0.12048192771084337
421567,2013,0,95,0.0
421567,2014,12,90,0.13333333333333333
421567,2015,13,95,0.1368421052631579
421567,2016,15,93,0.16129032258064516
421567,2017,12,86,0.13953488372093023
421567,2018,19,99,0.1919191919191919
421567,2019,8,90,0.08888888888888889
421567,2020,9,81,0.1111111111111111
421568,2012,3,26,0.11538461538461539
421568,2013,0,36,0.0
421568,2014,7,34,0.20588235294117646
421568,2015,6,32,0.1875
421568,2016,9,34,0.2647058823529412
421568,2017,4,41,0.0975609756097561
421568,2018,7,44,0.1590909090909091
421568,2019,1,21,0.047619047619047616
421568,2020,2,25,0.08
421569,2012,2,24,0.08333333333333333
421569,2013,0,11,0.0
421569,2014,5,26,0.19230769230769232
421569,2015,2,20,0.1
421569,2016,5,19,0.2631578947368421
421569,2017,4,13,0.3076923076923077
421569,2018,3,16,0.1875
421569,2019,7,18,0.3888888888888889
421569,2020,5,22,0.22727272727272727
421570,2012,42,257,0.16342412451361868
421570,2013,0,300,0.0
421570,2014,44,290,0.15172413793103448
421570,2015,62,311,0.19935691318327975
421570,2016,48,302,0.15894039735099338
421570,2017,55,332,0.16566265060240964
421570,2018,48,338,0.14201183431952663
421570,2019,38,320,0.11875
421570,2020,39,292,0.13356164383561644
421575,2012,8,40,0.2
421575,2013,0,34,0.0
421575,2014,10,37,0.2702702702702703
421575,2015,7,50,0.14
421575,2016,4,39,0.10256410256410256
421575,2017,4,26,0.15384615384615385
421575,2018,8,45,0.17777777777777778
421575,2019,6,38,0.15789473684210525
421575,2020,2,34,0.058823529411764705
421580,2012,139,1180,0.11779661016949153
421580,2013,0,1172,0.0
421580,2014,457,1185,0.3856540084388186
421580,2015,179,1154,0.15511265164644714
421580,2016,115,1099,0.10464058234758872
421580,2017,137,1087,0.12603495860165592
421580,2018,118,1081,0.1091581868640148
421580,2019,95,1041,0.09125840537944284
421580,2020,109,1072,0.10167910447761194
421590,2012,5,20,0.25
421590,2013,0,19,0.0
421590,2014,4,24,0.16666666666666666
421590,2015,5,26,0.19230769230769232
421590,2016,2,29,0.06896551724137931
421590,2017,4,26,0.15384615384615385
421590,2018,0,17,0.0
421590,2019,6,24,0.25
421590,2020,6,35,0.17142857142857143
421600,2012,11,122,0.09016393442622951
421600,2013,0,123,0.0
421600,2014,24,128,0.1875
421600,2015,22,111,0.1981981981981982
421600,2016,15,120,0.125
421600,2017,25,146,0.17123287671232876
421600,2018,16,134,0.11940298507462686
421600,2019,23,150,0.15333333333333332
421600,2020,18,130,0.13846153846153847
421605,2012,10,74,0.13513513513513514
421605,2013,0,60,0.0
421605,2014,15,79,0.189873417721519
421605,2015,17,74,0.22972972972972974
421605,2016,23,78,0.2948717948717949
421605,2017,10,76,0.13157894736842105
421605,2018,13,87,0.14942528735632185
421605,2019,9,82,0.10975609756097561
421605,2020,10,73,0.136986301369863
421610,2012,11,87,0.12643678160919541
421610,2013,0,129,0.0
421610,2014,26,117,0.2222222222222222
421610,2015,14,130,0.1076923076923077
421610,2016,19,104,0.18269230769230768
421610,2017,15,116,0.12931034482758622
421610,2018,16,120,0.13333333333333333
421610,2019,25,131,0.19083969465648856
421610,2020,12,100,0.12
421620,2012,99,631,0.15689381933438987
421620,2013,0,627,0.0
421620,2014,102,641,0.15912636505460218
421620,2015,119,666,0.17867867867867868
421620,2016,110,640,0.171875
421620,2017,116,701,0.16547788873038516
421620,2018,97,661,0.14674735249621784
421620,2019,95,696,0.13649425287356323
421620,2020,101,660,0.15303030303030302
421625,2012,13,71,0.18309859154929578
421625,2013,0,55,0.0
421625,2014,6,55,0.10909090909090909
421625,2015,10,67,0.14925373134328357
421625,2016,7,70,0.1
421625,2017,4,64,0.0625
421625,2018,8,57,0.14035087719298245
421625,2019,3,55,0.05454545454545454
421625,2020,4,60,0.06666666666666667
421630,2012,67,372,0.18010752688172044
421630,2013,0,447,0.0
421630,2014,99,430,0.2302325581395349
421630,2015,84,465,0.18064516129032257
421630,2016,42,450,0.09333333333333334
421630,2017,55,463,0.11879049676025918
421630,2018,58,511,0.11350293542074363
421630,2019,97,465,0.2086021505376344
421630,2020,99,474,0.2088607594936709
421635,2012,6,46,0.13043478260869565
421635,2013,0,31,0.0
421635,2014,3,42,0.07142857142857142
421635,2015,7,64,0.109375
421635,2016,4,57,0.07017543859649122
421635,2017,2,46,0.043478260869565216
421635,2018,4,57,0.07017543859649122
421635,2019,3,62,0.04838709677419355
421635,2020,2,49,0.04081632653061224
421640,2012,12,70,0.17142857142857143
421640,2013,0,69,0.0
421640,2014,14,87,0.16091954022988506
421640,2015,12,81,0.14814814814814814
421640,2016,7,87,0.08045977011494253
421640,2017,14,105,0.13333333333333333
421640,2018,9,90,0.1
421640,2019,9,91,0.0989010989010989
421640,2020,16,111,0.14414414414414414
421650,2012,35,344,0.10174418604651163
421650,2013,0,304,0.0
421650,2014,39,369,0.10569105691056911
421650,2015,43,368,0.11684782608695653
421650,2016,48,355,0.1352112676056338
421650,2017,54,361,0.14958448753462603
421650,2018,32,389,0.08226221079691516
421650,2019,31,389,0.07969151670951156
421650,2020,45,405,0.1111111111111111
421660,2012,456,2988,0.15261044176706828
421660,2013,0,3049,0.0
421660,2014,529,3166,0.16708780795957043
421660,2015,557,3344,0.166566985645933
421660,2016,477,3202,0.14896939412866958
421660,2017,522,3367,0.15503415503415505
421660,2018,474,3364,0.14090368608799048
421660,2019,446,3269,0.13643315998776384
421660,2020,451,3209,0.14054222499220942
421670,2012,32,160,0.2
421670,2013,0,163,0.0
421670,2014,35,173,0.2023121387283237
421670,2015,32,175,0.18285714285714286
421670,2016,36,180,0.2
421670,2017,31,173,0.1791907514450867
421670,2018,36,190,0.18947368421052632
421670,2019,19,176,0.10795454545454546
421670,2020,23,165,0.1393939393939394
421680,2012,12,70,0.17142857142857143
421680,2013,0,82,0.0
421680,2014,19,85,0.2235294117647059
421680,2015,15,84,0.17857142857142858
421680,2016,15,101,0.1485148514851485
421680,2017,11,84,0.13095238095238096
421680,2018,7,90,0.07777777777777778
421680,2019,6,73,0.0821917808219178
421680,2020,6,96,0.0625
421690,2012,41,326,0.12576687116564417
421690,2013,0,326,0.0
421690,2014,43,309,0.13915857605177995
421690,2015,49,342,0.14327485380116958
421690,2016,41,301,0.1362126245847176
421690,2017,44,310,0.14193548387096774
421690,2018,41,345,0.11884057971014493
421690,2019,37,354,0.10451977401129943
421690,2020,31,330,0.09393939393939393
421700,2012,28,164,0.17073170731707318
421700,2013,0,182,0.0
421700,2014,31,157,0.19745222929936307
421700,2015,25,184,0.1358695652173913
421700,2016,29,194,0.14948453608247422
421700,2017,53,199,0.2663316582914573
421700,2018,25,178,0.1404494382022472
421700,2019,15,142,0.1056338028169014
421700,2020,21,190,0.11052631578947368
421710,2012,6,40,0.15
421710,2013,0,25,0.0
421710,2014,4,37,0.10810810810810811
421710,2015,6,36,0.16666666666666666
421710,2016,7,36,0.19444444444444445
421710,2017,6,46,0.13043478260869565
421710,2018,9,38,0.23684210526315788
421710,2019,4,49,0.08163265306122448
421710,2020,3,41,0.07317073170731707
421715,2012,4,16,0.25
421715,2013,0,19,0.0
421715,2014,3,20,0.15
421715,2015,4,18,0.2222222222222222
421715,2016,7,18,0.3888888888888889
421715,2017,6,24,0.25
421715,2018,1,16,0.0625
421715,2019,4,17,0.23529411764705882
421715,2020,3,15,0.2
421720,2012,97,466,0.20815450643776823
421720,2013,0,470,0.0
421720,2014,115,530,0.2169811320754717
421720,2015,124,572,0.21678321678321677
421720,2016,92,549,0.16757741347905283
421720,2017,73,573,0.1273996509598604
421720,2018,57,565,0.10088495575221239
421720,2019,48,570,0.08421052631578947
421720,2020,44,522,0.0842911877394636
421725,2012,2,28,0.07142857142857142
421725,2013,0,23,0.0
421725,2014,10,36,0.2777777777777778
421725,2015,3,37,0.08108108108108109
421725,2016,7,36,0.19444444444444445
421725,2017,2,38,0.05263157894736842
421725,2018,3,33,0.09090909090909091
421725,2019,5,43,0.11627906976744186
421725,2020,3,32,0.09375
421730,2012,20,115,0.17391304347826086
421730,2013,0,101,0.0
421730,2014,7,108,0.06481481481481481
421730,2015,9,115,0.0782608695652174
421730,2016,25,127,0.1968503937007874
421730,2017,21,136,0.15441176470588236
421730,2018,30,135,0.2222222222222222
421730,2019,16,110,0.14545454545454545
421730,2020,23,122,0.1885245901639344
421740,2012,50,278,0.17985611510791366
421740,2013,0,222,0.0
421740,2014,51,269,0.1895910780669145
421740,2015,37,277,0.13357400722021662
421740,2016,38,283,0.13427561837455831
421740,2017,32,256,0.125
421740,2018,36,268,0.13432835820895522
421740,2019,29,271,0.1070110701107011
421740,2020,25,289,0.08650519031141868
421750,2012,31,186,0.16666666666666666
421750,2013,0,196,0.0
421750,2014,71,216,0.3287037037037037
421750,2015,59,203,0.29064039408866993
421750,2016,49,213,0.2300469483568075
421750,2017,64,248,0.25806451612903225
421750,2018,75,245,0.30612244897959184
421750,2019,58,245,0.23673469387755103
421750,2020,66,266,0.24812030075187969
421755,2012,9,43,0.20930232558139536
421755,2013,0,40,0.0
421755,2014,9,29,0.3103448275862069
421755,2015,5,28,0.17857142857142858
421755,2016,6,35,0.17142857142857143
421755,2017,9,38,0.23684210526315788
421755,2018,9,34,0.2647058823529412
421755,2019,6,36,0.16666666666666666
421755,2020,6,39,0.15384615384615385
421760,2012,29,146,0.19863013698630136
421760,2013,0,119,0.0
421760,2014,31,159,0.1949685534591195
421760,2015,30,153,0.19607843137254902
421760,2016,26,146,0.1780821917808219
421760,2017,24,137,0.17518248175182483
421760,2018,27,150,0.18
421760,2019,24,144,0.16666666666666666
421760,2020,42,160,0.2625
421770,2012,53,395,0.1341772151898734
421770,2013,0,378,0.0
421770,2014,84,439,0.19134396355353075
421770,2015,79,437,0.18077803203661327
421770,2016,86,440,0.19545454545454546
421770,2017,70,421,0.166270783847981
421770,2018,62,429,0.1445221445221445
421770,2019,74,423,0.17494089834515367
421770,2020,70,421,0.166270783847981
421775,2012,4,29,0.13793103448275862
421775,2013,0,25,0.0
421775,2014,6,31,0.1935483870967742
421775,2015,6,41,0.14634146341463414
421775,2016,10,39,0.2564102564102564
421775,2017,6,30,0.2
421775,2018,9,32,0.28125
421775,2019,4,24,0.16666666666666666
421775,2020,4,29,0.13793103448275862
421780,2012,39,229,0.1703056768558952
421780,2013,0,237,0.0
421780,2014,43,196,0.2193877551020408
421780,2015,39,233,0.16738197424892703
421780,2016,46,229,0.20087336244541484
421780,2017,46,245,0.18775510204081633
421780,2018,37,273,0.13553113553113552
421780,2019,31,224,0.13839285714285715
421780,2020,45,297,0.15151515151515152
421790,2012,0,83,0.0
421790,2013,0,98,0.0
421790,2014,3,95,0.031578947368421054
421790,2015,15,87,0.1724137931034483
421790,2016,17,93,0.1827956989247312
421790,2017,14,84,0.16666666666666666
421790,2018,10,66,0.15151515151515152
421790,2019,8,85,0.09411764705882353
421790,2020,9,101,0.0891089108910891
421795,2012,6,24,0.25
421795,2013,0,27,0.0
421795,2014,1,17,0.058823529411764705
421795,2015,6,29,0.20689655172413793
421795,2016,5,26,0.19230769230769232
421795,2017,6,29,0.20689655172413793
421795,2018,3,36,0.08333333333333333
421795,2019,5,41,0.12195121951219512
421795,2020,5,30,0.16666666666666666
421800,2012,77,534,0.1441947565543071
421800,2013,0,539,0.0
421800,2014,71,564,0.12588652482269502
421800,2015,88,604,0.1456953642384106
421800,2016,83,569,0.14586994727592267
421800,2017,92,669,0.1375186846038864
421800,2018,80,617,0.12965964343598055
421800,2019,102,698,0.14613180515759314
421800,2020,73,669,0.10911808669656203
421810,2012,3,49,0.061224489795918366
421810,2013,0,60,0.0
421810,2014,12,57,0.21052631578947367
421810,2015,17,52,0.3269230769230769
421810,2016,11,61,0.18032786885245902
421810,2017,11,70,0.15714285714285714
421810,2018,5,57,0.08771929824561403
421810,2019,7,67,0.1044776119402985
421810,2020,8,63,0.12698412698412698
421820,2012,89,471,0.18895966029723993
421820,2013,0,434,0.0
421820,2014,107,505,0.21188118811881188
421820,2015,70,470,0.14893617021276595
421820,2016,61,503,0.12127236580516898
421820,2017,55,505,0.10891089108910891
421820,2018,49,490,0.1
421820,2019,46,490,0.09387755102040816
421820,2020,39,465,0.08387096774193549
421825,2012,20,109,0.1834862385321101
421825,2013,0,115,0.0
421825,2014,20,101,0.19801980198019803
421825,2015,35,127,0.2755905511811024
421825,2016,16,97,0.16494845360824742
421825,2017,25,111,0.22522522522522523
421825,2018,27,121,0.2231404958677686
421825,2019,14,121,0.11570247933884298
421825,2020,15,108,0.1388888888888889
421830,2012,38,283,0.13427561837455831
421830,2013,0,258,0.0
421830,2014,46,321,0.14330218068535824
421830,2015,34,321,0.1059190031152648
421830,2016,45,295,0.15254237288135594
421830,2017,47,285,0.1649122807017544
421830,2018,51,362,0.1408839779005525
421830,2019,36,323,0.11145510835913312
421830,2020,45,296,0.15202702702702703
421835,2012,11,50,0.22
421835,2013,0,46,0.0
421835,2014,5,39,0.1282051282051282
421835,2015,4,31,0.12903225806451613
421835,2016,9,35,0.2571428571428571
421835,2017,4,36,0.1111111111111111
421835,2018,7,38,0.18421052631578946
421835,2019,9,49,0.1836734693877551
421835,2020,6,34,0.17647058823529413
421840,2012,16,68,0.23529411764705882
421840,2013,0,88,0.0
421840,2014,13,78,0.16666666666666666
421840,2015,14,78,0.1794871794871795
421840,2016,8,83,0.0963855421686747
421840,2017,22,101,0.21782178217821782
421840,2018,18,91,0.1978021978021978
421840,2019,15,105,0.14285714285714285
421840,2020,9,77,0.11688311688311688
421850,2012,4,95,0.042105263157894736
421850,2013,0,101,0.0
421850,2014,15,103,0.14563106796116504
421850,2015,8,114,0.07017543859649122
421850,2016,14,129,0.10852713178294573
421850,2017,13,124,0.10483870967741936
421850,2018,2,103,0.019417475728155338
421850,2019,12,122,0.09836065573770492
421850,2020,17,130,0.13076923076923078
421860,2012,12,89,0.1348314606741573
421860,2013,0,95,0.0
421860,2014,19,95,0.2
421860,2015,9,114,0.07894736842105263
421860,2016,13,90,0.14444444444444443
421860,2017,16,106,0.1509433962264151
421860,2018,18,81,0.2222222222222222
421860,2019,6,80,0.075
421860,2020,6,80,0.075
421870,2012,186,1259,0.14773629864972201
421870,2013,0,1260,0.0
421870,2014,207,1324,0.15634441087613293
421870,2015,245,1325,0.18490566037735848
421870,2016,217,1340,0.1619402985074627
421870,2017,200,1411,0.14174344436569808
421870,2018,209,1364,0.1532258064516129
421870,2019,228,1368,0.16666666666666666
421870,2020,190,1353,0.14042867701404288
421875,2012,3,58,0.05172413793103448
421875,2013,0,49,0.0
421875,2014,6,54,0.1111111111111111
421875,2015,2,54,0.037037037037037035
421875,2016,8,46,0.17391304347826086
421875,2017,7,50,0.14
421875,2018,5,50,0.1
421875,2019,9,68,0.1323529411764706
421875,2020,5,57,0.08771929824561403
421880,2012,27,132,0.20454545454545456
421880,2013,0,152,0.0
421880,2014,37,151,0.24503311258278146
421880,2015,23,155,0.14838709677419354
421880,2016,28,167,0.16766467065868262
421880,2017,31,175,0.17714285714285713
421880,2018,22,161,0.13664596273291926
421880,2019,26,174,0.14942528735632185
421880,2020,27,163,0.1656441717791411
421885,2012,4,20,0.2
421885,2013,0,37,0.0
421885,2014,7,22,0.3181818181818182
421885,2015,12,29,0.41379310344827586
421885,2016,6,27,0.2222222222222222
421885,2017,7,37,0.1891891891891892
421885,2018,8,30,0.26666666666666666
421885,2019,5,34,0.14705882352941177
421885,2020,4,29,0.13793103448275862
421890,2012,1,127,0.007874015748031496
421890,2013,0,126,0.0
421890,2014,15,140,0.10714285714285714
421890,2015,9,115,0.0782608695652174
421890,2016,19,136,0.13970588235294118
421890,2017,20,141,0.14184397163120568
421890,2018,20,134,0.14925373134328357
421890,2019,16,137,0.11678832116788321
421890,2020,9,104,0.08653846153846154
421895,2012,6,26,0.23076923076923078
421895,2013,0,35,0.0
421895,2014,5,25,0.2
421895,2015,6,26,0.23076923076923078
421895,2016,8,41,0.1951219512195122
421895,2017,6,31,0.1935483870967742
421895,2018,3,35,0.08571428571428572
421895,2019,4,38,0.10526315789473684
421895,2020,5,31,0.16129032258064516
421900,2012,34,193,0.17616580310880828
421900,2013,0,185,0.0
421900,2014,32,229,0.13973799126637554
421900,2015,34,190,0.17894736842105263
421900,2016,29,189,0.15343915343915343
421900,2017,34,206,0.1650485436893204
