CODMUNRES,ano_nasc,Qtd_Robson10,Qtd_Robson9,Qtd_Robson8,Qtd_Robson7,Qtd_Robson6,Qtd_Robson5,Qtd_Robson4,Qtd_Robson3,Qtd_Robson2,Qtd_Robson1,Qtd_cesariana,Qtd_Total
210690,2016,26.0,1.0,5.0,9.0,6.0,52.0,0.0,16.0,3.0,60.0,203.0,624
210690,2017,11.0,1.0,10.0,11.0,0.0,47.0,2.0,31.0,10.0,49.0,207.0,609
210690,2018,24.0,13.0,4.0,28.0,21.0,42.0,1.0,36.0,5.0,55.0,257.0,611
210690,2019,24.0,30.0,8.0,14.0,9.0,48.0,3.0,37.0,1.0,74.0,267.0,580
210700,2012,9.0,0.0,1.0,0.0,0.0,11.0,6.0,4.0,8.0,9.0,49.0,132
210700,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,160
210700,2014,4.0,1.0,3.0,3.0,2.0,29.0,4.0,8.0,5.0,7.0,66.0,153
210700,2015,8.0,0.0,2.0,2.0,2.0,19.0,6.0,14.0,10.0,13.0,78.0,180
210700,2016,5.0,0.0,3.0,3.0,0.0,18.0,3.0,11.0,3.0,11.0,59.0,150
210700,2017,14.0,0.0,4.0,2.0,1.0,23.0,4.0,9.0,7.0,11.0,75.0,177
210700,2018,7.0,0.0,2.0,2.0,0.0,23.0,6.0,9.0,3.0,10.0,65.0,164
210700,2019,7.0,0.0,2.0,1.0,0.0,29.0,2.0,7.0,4.0,7.0,63.0,159
210710,2012,16.0,4.0,0.0,4.0,2.0,31.0,3.0,5.0,9.0,22.0,115.0,354
210710,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,319
210710,2014,9.0,2.0,8.0,2.0,1.0,21.0,10.0,8.0,11.0,22.0,109.0,343
210710,2015,5.0,1.0,4.0,6.0,9.0,28.0,4.0,12.0,11.0,26.0,112.0,384
210710,2016,16.0,2.0,2.0,5.0,1.0,36.0,3.0,16.0,7.0,32.0,120.0,326
210710,2017,6.0,0.0,3.0,4.0,3.0,29.0,2.0,14.0,5.0,25.0,98.0,375
210710,2018,8.0,1.0,2.0,1.0,3.0,49.0,2.0,28.0,9.0,39.0,143.0,454
210710,2019,8.0,1.0,3.0,1.0,0.0,28.0,0.0,13.0,1.0,31.0,86.0,358
210720,2012,4.0,0.0,0.0,0.0,3.0,9.0,0.0,3.0,0.0,6.0,33.0,187
210720,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,191
210720,2014,5.0,0.0,7.0,2.0,0.0,8.0,0.0,5.0,1.0,19.0,55.0,218
210720,2015,5.0,0.0,0.0,5.0,0.0,6.0,0.0,11.0,4.0,13.0,50.0,206
210720,2016,7.0,0.0,4.0,2.0,1.0,18.0,1.0,12.0,3.0,20.0,68.0,197
210720,2017,5.0,1.0,2.0,1.0,0.0,16.0,4.0,8.0,8.0,12.0,58.0,219
210720,2018,12.0,0.0,1.0,1.0,1.0,17.0,7.0,9.0,14.0,16.0,80.0,228
210720,2019,5.0,0.0,5.0,0.0,1.0,29.0,13.0,9.0,17.0,11.0,90.0,243
210725,2012,3.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,8.0,23.0,65
210725,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,76
210725,2014,4.0,1.0,0.0,4.0,1.0,10.0,4.0,9.0,2.0,14.0,49.0,78
210725,2015,3.0,0.0,0.0,1.0,0.0,18.0,4.0,13.0,5.0,18.0,62.0,107
210725,2016,5.0,1.0,0.0,1.0,0.0,19.0,2.0,19.0,0.0,12.0,59.0,90
210725,2017,7.0,0.0,0.0,0.0,1.0,30.0,5.0,15.0,7.0,12.0,77.0,107
210725,2018,5.0,2.0,0.0,2.0,0.0,38.0,0.0,4.0,6.0,10.0,68.0,100
210725,2019,6.0,0.0,2.0,0.0,0.0,24.0,1.0,6.0,3.0,14.0,57.0,80
210730,2012,4.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,5.0,19.0,58
210730,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,50
