CODMUNRES,Ano,Qtd_Morte_Materna,Qtd_Total,Ratio
500348,2015,0.0,168.0,0.0
500348,2016,0.0,162.0,0.0
500348,2017,0.0,183.0,0.0
500348,2018,1.0,153.0,653.5947712418301
500348,2019,0.0,155.0,0.0
500350,2012,0.0,84.0,0.0
500350,2013,0.0,83.0,0.0
500350,2014,0.0,76.0,0.0
500350,2015,0.0,92.0,0.0
500350,2016,0.0,74.0,0.0
500350,2017,0.0,67.0,0.0
500350,2018,0.0,74.0,0.0
500350,2019,0.0,74.0,0.0
500370,2012,2.0,3694.0,54.141851651326476
500370,2013,1.0,3694.0,27.070925825663238
500370,2014,1.0,3784.0,26.427061310782243
500370,2015,1.0,4050.0,24.691358024691358
500370,2016,4.0,3942.0,101.47133434804667
500370,2017,0.0,4188.0,0.0
500370,2018,2.0,4077.0,49.05567819475104
500370,2019,2.0,4066.0,49.18839153959665
500375,2012,0.0,223.0,0.0
500375,2013,1.0,226.0,442.4778761061947
500375,2014,0.0,202.0,0.0
500375,2015,0.0,187.0,0.0
500375,2016,0.0,210.0,0.0
500375,2017,0.0,188.0,0.0
500375,2018,0.0,182.0,0.0
500375,2019,0.0,175.0,0.0
500380,2012,0.0,236.0,0.0
500380,2013,0.0,265.0,0.0
500380,2014,1.0,241.0,414.9377593360996
500380,2015,1.0,277.0,361.01083032490976
500380,2016,0.0,287.0,0.0
500380,2017,0.0,296.0,0.0
500380,2018,0.0,312.0,0.0
500380,2019,1.0,295.0,338.9830508474576
500390,2012,0.0,37.0,0.0
500390,2013,0.0,36.0,0.0
500390,2014,0.0,51.0,0.0
500390,2015,0.0,17.0,0.0
500390,2016,0.0,5.0,0.0
500390,2017,0.0,4.0,0.0
500390,2018,0.0,4.0,0.0
500390,2019,0.0,3.0,0.0
500400,2012,0.0,106.0,0.0
500400,2013,0.0,125.0,0.0
500400,2014,0.0,109.0,0.0
500400,2015,0.0,153.0,0.0
500400,2016,0.0,135.0,0.0
500400,2017,0.0,130.0,0.0
500400,2018,0.0,114.0,0.0
500400,2019,0.0,131.0,0.0
500410,2012,1.0,169.0,591.7159763313609
500410,2013,0.0,141.0,0.0
500410,2014,1.0,168.0,595.2380952380952
500410,2015,0.0,149.0,0.0
500410,2016,0.0,141.0,0.0
500410,2017,0.0,143.0,0.0
500410,2018,0.0,152.0,0.0
500410,2019,0.0,139.0,0.0
500430,2012,0.0,232.0,0.0
500430,2013,0.0,236.0,0.0
500430,2014,0.0,252.0,0.0
500430,2015,0.0,277.0,0.0
500430,2016,0.0,250.0,0.0
500430,2017,0.0,237.0,0.0
500430,2018,0.0,254.0,0.0
500430,2019,0.0,239.0,0.0
500440,2012,0.0,113.0,0.0
500440,2013,1.0,96.0,1041.6666666666665
500440,2014,0.0,111.0,0.0
500440,2015,0.0,136.0,0.0
500440,2016,0.0,113.0,0.0
500440,2017,0.0,104.0,0.0
500440,2018,0.0,106.0,0.0
500440,2019,0.0,131.0,0.0
500450,2012,0.0,256.0,0.0
500450,2013,0.0,246.0,0.0
500450,2014,0.0,255.0,0.0
500450,2015,0.0,226.0,0.0
500450,2016,0.0,247.0,0.0
500450,2017,1.0,234.0,427.35042735042737
500450,2018,0.0,213.0,0.0
500450,2019,0.0,251.0,0.0
500460,2012,0.0,228.0,0.0
500460,2013,0.0,229.0,0.0
500460,2014,0.0,271.0,0.0
500460,2015,1.0,277.0,361.01083032490976
500460,2016,0.0,260.0,0.0
500460,2017,0.0,268.0,0.0
500460,2018,0.0,283.0,0.0
500460,2019,0.0,283.0,0.0
500470,2012,0.0,340.0,0.0
500470,2013,0.0,316.0,0.0
500470,2014,0.0,376.0,0.0
500470,2015,0.0,419.0,0.0
500470,2016,0.0,367.0,0.0
500470,2017,0.0,395.0,0.0
500470,2018,0.0,459.0,0.0
500470,2019,1.0,449.0,222.71714922048997
500480,2012,0.0,184.0,0.0
500480,2013,1.0,197.0,507.6142131979695
500480,2014,0.0,185.0,0.0
500480,2015,0.0,166.0,0.0
500480,2016,0.0,181.0,0.0
500480,2017,0.0,188.0,0.0
500480,2018,0.0,199.0,0.0
500480,2019,0.0,191.0,0.0
500490,2012,0.0,52.0,0.0
500490,2013,0.0,45.0,0.0
500490,2014,0.0,41.0,0.0
500490,2015,0.0,72.0,0.0
500490,2016,0.0,67.0,0.0
500490,2017,0.0,52.0,0.0
500490,2018,0.0,63.0,0.0
500490,2019,0.0,49.0,0.0
500500,2012,0.0,400.0,0.0
500500,2013,0.0,404.0,0.0
500500,2014,0.0,455.0,0.0
500500,2015,0.0,410.0,0.0
500500,2016,0.0,393.0,0.0
500500,2017,0.0,425.0,0.0
500500,2018,1.0,422.0,236.96682464454977
500500,2019,0.0,376.0,0.0
500510,2012,0.0,50.0,0.0
500510,2013,0.0,73.0,0.0
500510,2014,0.0,46.0,0.0
500510,2015,0.0,48.0,0.0
500510,2016,0.0,48.0,0.0
500510,2017,0.0,37.0,0.0
500510,2018,0.0,71.0,0.0
500510,2019,0.0,60.0,0.0
500515,2012,0.0,89.0,0.0
500515,2013,0.0,108.0,0.0
500515,2014,0.0,116.0,0.0
500515,2015,0.0,95.0,0.0
500515,2016,1.0,121.0,826.4462809917355
500515,2017,0.0,112.0,0.0
500515,2018,0.0,110.0,0.0
500515,2019,0.0,116.0,0.0
500520,2012,0.0,372.0,0.0
500520,2013,0.0,372.0,0.0
500520,2014,2.0,402.0,497.51243781094524
500520,2015,0.0,351.0,0.0
500520,2016,0.0,396.0,0.0
500520,2017,0.0,404.0,0.0
500520,2018,0.0,412.0,0.0
500520,2019,0.0,357.0,0.0
500525,2012,0.0,144.0,0.0
500525,2013,0.0,126.0,0.0
500525,2014,0.0,103.0,0.0
500525,2015,0.0,138.0,0.0
500525,2016,0.0,123.0,0.0
500525,2017,1.0,133.0,751.8796992481202
500525,2018,0.0,118.0,0.0
500525,2019,0.0,115.0,0.0
500540,2012,1.0,644.0,155.27950310559004
500540,2013,0.0,638.0,0.0
500540,2014,0.0,714.0,0.0
500540,2015,0.0,712.0,0.0
500540,2016,0.0,714.0,0.0
500540,2017,0.0,780.0,0.0
500540,2018,0.0,769.0,0.0
500540,2019,1.0,817.0,122.39902080783352
500560,2012,0.0,517.0,0.0
500560,2013,2.0,474.0,421.94092827004215
500560,2014,0.0,515.0,0.0
500560,2015,0.0,497.0,0.0
500560,2016,0.0,510.0,0.0
500560,2017,1.0,563.0,177.61989342806396
500560,2018,0.0,523.0,0.0
500560,2019,1.0,479.0,208.76826722338203
500568,2012,0.0,271.0,0.0
500568,2013,0.0,295.0,0.0
500568,2014,0.0,296.0,0.0
500568,2015,0.0,305.0,0.0
500568,2016,0.0,315.0,0.0
500568,2017,0.0,303.0,0.0
500568,2018,0.0,297.0,0.0
500568,2019,0.0,325.0,0.0
500570,2012,0.0,901.0,0.0
500570,2013,0.0,867.0,0.0
500570,2014,0.0,941.0,0.0
500570,2015,1.0,982.0,101.83299389002036
500570,2016,1.0,984.0,101.62601626016261
500570,2017,1.0,959.0,104.27528675703859
500570,2018,0.0,823.0,0.0
500570,2019,0.0,872.0,0.0
500580,2012,0.0,172.0,0.0
500580,2013,0.0,168.0,0.0
500580,2014,0.0,194.0,0.0
500580,2015,0.0,220.0,0.0
500580,2016,0.0,188.0,0.0
500580,2017,0.0,191.0,0.0
500580,2018,1.0,194.0,515.4639175257732
500580,2019,0.0,209.0,0.0
500600,2012,0.0,351.0,0.0
500600,2013,0.0,329.0,0.0
500600,2014,0.0,363.0,0.0
500600,2015,0.0,362.0,0.0
500600,2016,0.0,328.0,0.0
500600,2017,0.0,370.0,0.0
500600,2018,1.0,388.0,257.7319587628866
500600,2019,0.0,391.0,0.0
500620,2012,0.0,777.0,0.0
500620,2013,0.0,673.0,0.0
500620,2014,1.0,790.0,126.58227848101266
500620,2015,0.0,835.0,0.0
500620,2016,0.0,729.0,0.0
500620,2017,1.0,761.0,131.4060446780552
500620,2018,0.0,776.0,0.0
500620,2019,0.0,794.0,0.0
500625,2012,0.0,72.0,0.0
500625,2013,0.0,74.0,0.0
500625,2014,0.0,103.0,0.0
500625,2015,0.0,87.0,0.0
500625,2016,0.0,73.0,0.0
500625,2017,0.0,78.0,0.0
500625,2018,0.0,87.0,0.0
500625,2019,0.0,67.0,0.0
500627,2013,0.0,31.0,0.0
500627,2014,0.0,31.0,0.0
500627,2015,0.0,13.0,0.0
500627,2016,0.0,9.0,0.0
500627,2017,0.0,6.0,0.0
500627,2018,0.0,2.0,0.0
500627,2019,0.0,8.0,0.0
500630,2012,0.0,587.0,0.0
500630,2013,0.0,526.0,0.0
500630,2014,0.0,582.0,0.0
500630,2015,1.0,557.0,179.53321364452424
500630,2016,0.0,537.0,0.0
500630,2017,0.0,561.0,0.0
500630,2018,0.0,573.0,0.0
500630,2019,0.0,611.0,0.0
500635,2012,0.0,359.0,0.0
500635,2013,0.0,350.0,0.0
500635,2014,0.0,325.0,0.0
500635,2015,2.0,339.0,589.9705014749262
500635,2016,0.0,309.0,0.0
500635,2017,1.0,315.0,317.46031746031747
500635,2018,0.0,366.0,0.0
500635,2019,1.0,333.0,300.3003003003003
500640,2012,0.0,89.0,0.0
500640,2013,0.0,104.0,0.0
500640,2014,0.0,89.0,0.0
500640,2015,0.0,77.0,0.0
500640,2016,0.0,81.0,0.0
500640,2017,0.0,96.0,0.0
500640,2018,0.0,90.0,0.0
500640,2019,0.0,96.0,0.0
500660,2012,0.0,1795.0,0.0
500660,2013,0.0,1610.0,0.0
500660,2014,2.0,1620.0,123.45679012345678
500660,2015,2.0,1648.0,121.35922330097087
500660,2016,1.0,1555.0,64.30868167202573
500660,2017,3.0,1660.0,180.72289156626508
500660,2018,1.0,1603.0,62.38303181534623
500660,2019,0.0,1661.0,0.0
500690,2012,1.0,281.0,355.8718861209964
500690,2013,1.0,255.0,392.156862745098
500690,2014,0.0,256.0,0.0
500690,2015,0.0,224.0,0.0
500690,2016,2.0,234.0,854.7008547008547
500690,2017,0.0,248.0,0.0
500690,2018,0.0,254.0,0.0
500690,2019,0.0,228.0,0.0
500710,2012,0.0,376.0,0.0
500710,2013,0.0,344.0,0.0
500710,2014,0.0,360.0,0.0
500710,2015,0.0,401.0,0.0
500710,2016,0.0,336.0,0.0
500710,2017,0.0,388.0,0.0
500710,2018,0.0,364.0,0.0
500710,2019,0.0,309.0,0.0
500720,2012,0.0,637.0,0.0
500720,2013,0.0,648.0,0.0
500720,2014,0.0,705.0,0.0
500720,2015,0.0,649.0,0.0
500720,2016,0.0,628.0,0.0
500720,2017,2.0,657.0,304.41400304414003
500720,2018,0.0,629.0,0.0
500720,2019,1.0,611.0,163.66612111292963
500730,2012,0.0,45.0,0.0
500730,2013,0.0,57.0,0.0
500730,2014,0.0,40.0,0.0
500730,2015,0.0,66.0,0.0
500730,2016,0.0,71.0,0.0
500730,2017,0.0,66.0,0.0
500730,2018,1.0,56.0,1785.7142857142856
500730,2019,0.0,58.0,0.0
500740,2012,0.0,278.0,0.0
500740,2013,0.0,272.0,0.0
500740,2014,1.0,259.0,386.1003861003861
500740,2015,0.0,349.0,0.0
500740,2016,1.0,305.0,327.8688524590164
500740,2017,0.0,296.0,0.0
500740,2018,0.0,300.0,0.0
500740,2019,0.0,308.0,0.0
500750,2012,0.0,67.0,0.0
500750,2013,0.0,37.0,0.0
500750,2014,0.0,54.0,0.0
500750,2015,0.0,49.0,0.0
500750,2016,0.0,58.0,0.0
500750,2017,0.0,75.0,0.0
500750,2018,0.0,66.0,0.0
500750,2019,0.0,75.0,0.0
500755,2012,0.0,105.0,0.0
500755,2013,0.0,75.0,0.0
500755,2014,0.0,80.0,0.0
500755,2015,0.0,66.0,0.0
500755,2016,0.0,56.0,0.0
500755,2017,0.0,65.0,0.0
500755,2018,0.0,74.0,0.0
500755,2019,0.0,86.0,0.0
500769,2012,1.0,408.0,245.09803921568627
500769,2013,0.0,412.0,0.0
500769,2014,0.0,458.0,0.0
500769,2015,0.0,518.0,0.0
500769,2016,0.0,476.0,0.0
500769,2017,0.0,584.0,0.0
500769,2018,0.0,582.0,0.0
500769,2019,0.0,533.0,0.0
500770,2012,1.0,180.0,555.5555555555555
500770,2013,0.0,153.0,0.0
500770,2014,0.0,128.0,0.0
500770,2015,0.0,136.0,0.0
500770,2016,0.0,123.0,0.0
500770,2017,0.0,162.0,0.0
500770,2018,0.0,164.0,0.0
500770,2019,1.0,146.0,684.931506849315
500780,2012,0.0,46.0,0.0
500780,2013,0.0,58.0,0.0
500780,2014,0.0,70.0,0.0
500780,2015,0.0,93.0,0.0
500780,2016,0.0,62.0,0.0
500780,2017,0.0,85.0,0.0
500780,2018,0.0,102.0,0.0
500780,2019,0.0,86.0,0.0
500790,2012,1.0,656.0,152.4390243902439
500790,2013,0.0,671.0,0.0
500790,2014,0.0,697.0,0.0
500790,2015,0.0,715.0,0.0
500790,2016,0.0,692.0,0.0
500790,2017,0.0,763.0,0.0
500790,2018,1.0,729.0,137.1742112482853
500790,2019,0.0,725.0,0.0
500793,2012,1.0,252.0,396.8253968253968
500793,2013,0.0,287.0,0.0
500793,2014,0.0,254.0,0.0
500793,2015,0.0,237.0,0.0
500793,2016,0.0,221.0,0.0
500793,2017,0.0,231.0,0.0
500793,2018,0.0,222.0,0.0
500793,2019,0.0,257.0,0.0
500795,2012,0.0,221.0,0.0
500795,2013,0.0,225.0,0.0
500795,2014,0.0,222.0,0.0
500795,2015,1.0,244.0,409.8360655737705
500795,2016,1.0,185.0,540.5405405405405
500795,2017,0.0,205.0,0.0
500795,2018,1.0,204.0,490.19607843137254
500795,2019,0.0,193.0,0.0
500797,2012,0.0,46.0,0.0
500797,2013,0.0,50.0,0.0
500797,2014,1.0,51.0,1960.7843137254902
500797,2015,0.0,50.0,0.0
500797,2016,0.0,54.0,0.0
500797,2017,0.0,54.0,0.0
500797,2018,0.0,41.0,0.0
500797,2019,0.0,40.0,0.0
500800,2012,0.0,168.0,0.0
500800,2013,0.0,175.0,0.0
500800,2014,0.0,176.0,0.0
500800,2015,0.0,179.0,0.0
500800,2016,0.0,214.0,0.0
500800,2017,0.0,179.0,0.0
500800,2018,0.0,249.0,0.0
500800,2019,0.0,202.0,0.0
500830,2012,1.0,1804.0,55.432372505543235
500830,2013,2.0,1952.0,102.45901639344262
500830,2014,3.0,2033.0,147.56517461878997
500830,2015,0.0,1922.0,0.0
500830,2016,2.0,1869.0,107.00909577314071
500830,2017,2.0,2104.0,95.05703422053232
500830,2018,3.0,1992.0,150.60240963855424
500830,2019,0.0,1944.0,0.0
500840,2012,0.0,75.0,0.0
500840,2013,0.0,62.0,0.0
500840,2014,0.0,74.0,0.0
500840,2015,0.0,71.0,0.0
500840,2016,0.0,81.0,0.0
500840,2017,0.0,81.0,0.0
500840,2018,0.0,79.0,0.0
500840,2019,0.0,77.0,0.0
510000,2012,0.0,2.0,0.0
510000,2013,0.0,6.0,0.0
510000,2014,0.0,4.0,0.0
510000,2015,0.0,2.0,0.0
510000,2016,0.0,1.0,0.0
510000,2017,0.0,3.0,0.0
510010,2012,0.0,77.0,0.0
510010,2013,1.0,71.0,1408.4507042253522
510010,2014,0.0,63.0,0.0
510010,2015,0.0,64.0,0.0
510010,2016,0.0,62.0,0.0
510010,2017,0.0,108.0,0.0
510010,2018,0.0,64.0,0.0
510010,2019,0.0,77.0,0.0
510020,2012,0.0,380.0,0.0
510020,2013,0.0,332.0,0.0
510020,2014,0.0,410.0,0.0
510020,2015,0.0,426.0,0.0
510020,2016,0.0,401.0,0.0
510020,2017,0.0,418.0,0.0
510020,2018,1.0,463.0,215.98272138228944
510020,2019,0.0,436.0,0.0
510025,2012,1.0,827.0,120.91898428053204
510025,2013,0.0,829.0,0.0
510025,2014,2.0,917.0,218.10250817884406
510025,2015,2.0,913.0,219.05805038335157
510025,2016,0.0,857.0,0.0
510025,2017,0.0,1016.0,0.0
510025,2018,1.0,912.0,109.64912280701753
510025,2019,0.0,948.0,0.0
510030,2012,0.0,260.0,0.0
510030,2013,0.0,278.0,0.0
510030,2014,0.0,255.0,0.0
510030,2015,0.0,240.0,0.0
510030,2016,0.0,241.0,0.0
510030,2017,0.0,221.0,0.0
510030,2018,0.0,195.0,0.0
510030,2019,0.0,172.0,0.0
510035,2012,0.0,57.0,0.0
510035,2013,0.0,54.0,0.0
510035,2014,0.0,41.0,0.0
510035,2015,0.0,50.0,0.0
510035,2016,0.0,66.0,0.0
510035,2017,0.0,83.0,0.0
510035,2018,0.0,99.0,0.0
510035,2019,0.0,86.0,0.0
510040,2012,0.0,110.0,0.0
510040,2013,0.0,119.0,0.0
510040,2014,0.0,158.0,0.0
510040,2015,0.0,133.0,0.0
510040,2016,0.0,127.0,0.0
510040,2017,0.0,122.0,0.0
510040,2018,1.0,130.0,769.2307692307693
510040,2019,0.0,137.0,0.0
510050,2012,0.0,89.0,0.0
510050,2013,0.0,102.0,0.0
510050,2014,0.0,109.0,0.0
510050,2015,0.0,103.0,0.0
510050,2016,0.0,80.0,0.0
510050,2017,0.0,132.0,0.0
510050,2018,0.0,100.0,0.0
510050,2019,0.0,94.0,0.0
510060,2012,0.0,197.0,0.0
510060,2013,0.0,181.0,0.0
510060,2014,0.0,163.0,0.0
510060,2015,1.0,186.0,537.6344086021505
510060,2016,0.0,162.0,0.0
510060,2017,0.0,161.0,0.0
510060,2018,0.0,183.0,0.0
510060,2019,0.0,185.0,0.0
510080,2012,0.0,128.0,0.0
510080,2013,0.0,110.0,0.0
510080,2014,0.0,111.0,0.0
510080,2015,0.0,122.0,0.0
510080,2016,0.0,142.0,0.0
510080,2017,0.0,128.0,0.0
510080,2018,0.0,120.0,0.0
510080,2019,0.0,112.0,0.0
510100,2012,0.0,44.0,0.0
510100,2013,0.0,49.0,0.0
510100,2014,0.0,36.0,0.0
510100,2015,0.0,38.0,0.0
510100,2016,1.0,31.0,3225.806451612903
510100,2017,0.0,35.0,0.0
510100,2018,0.0,34.0,0.0
510100,2019,0.0,31.0,0.0
510120,2012,0.0,10.0,0.0
510120,2013,0.0,9.0,0.0
510120,2014,0.0,8.0,0.0
510120,2015,0.0,11.0,0.0
510120,2016,0.0,13.0,0.0
510120,2017,0.0,7.0,0.0
510120,2018,0.0,10.0,0.0
510120,2019,0.0,6.0,0.0
510125,2012,0.0,256.0,0.0
510125,2013,0.0,239.0,0.0
510125,2014,0.0,279.0,0.0
510125,2015,0.0,249.0,0.0
510125,2016,0.0,254.0,0.0
510125,2017,0.0,315.0,0.0
510125,2018,0.0,255.0,0.0
510125,2019,0.0,257.0,0.0
510130,2012,0.0,151.0,0.0
510130,2013,0.0,151.0,0.0
510130,2014,0.0,170.0,0.0
510130,2015,0.0,163.0,0.0
510130,2016,0.0,136.0,0.0
510130,2017,0.0,211.0,0.0
510130,2018,1.0,176.0,568.1818181818182
510130,2019,0.0,150.0,0.0
510140,2012,0.0,379.0,0.0
510140,2013,0.0,402.0,0.0
510140,2014,1.0,367.0,272.4795640326975
510140,2015,2.0,337.0,593.4718100890208
510140,2016,1.0,325.0,307.6923076923077
510140,2017,0.0,377.0,0.0
510140,2018,0.0,369.0,0.0
510140,2019,0.0,376.0,0.0
510160,2012,0.0,64.0,0.0
510160,2013,0.0,60.0,0.0
510160,2014,0.0,58.0,0.0
510160,2015,0.0,65.0,0.0
510160,2016,0.0,78.0,0.0
510160,2017,0.0,133.0,0.0
510160,2018,1.0,75.0,1333.3333333333335
510160,2019,0.0,78.0,0.0
510170,2012,0.0,487.0,0.0
510170,2013,0.0,578.0,0.0
510170,2014,0.0,590.0,0.0
510170,2015,0.0,523.0,0.0
510170,2016,0.0,556.0,0.0
510170,2017,0.0,590.0,0.0
510170,2018,0.0,525.0,0.0
510170,2019,0.0,528.0,0.0
510180,2012,0.0,929.0,0.0
510180,2013,1.0,965.0,103.62694300518135
510180,2014,0.0,993.0,0.0
510180,2015,0.0,1098.0,0.0
510180,2016,0.0,1068.0,0.0
510180,2017,0.0,1183.0,0.0
510180,2018,0.0,1142.0,0.0
510180,2019,1.0,1149.0,87.03220191470844
510185,2012,1.0,71.0,1408.4507042253522
510185,2013,0.0,106.0,0.0
510185,2014,0.0,111.0,0.0
510185,2015,0.0,126.0,0.0
510185,2016,0.0,88.0,0.0
510185,2017,0.0,133.0,0.0
510185,2018,0.0,122.0,0.0
510185,2019,0.0,117.0,0.0
510190,2012,0.0,248.0,0.0
510190,2013,2.0,222.0,900.9009009009009
510190,2014,1.0,245.0,408.16326530612247
510190,2015,1.0,278.0,359.71223021582733
510190,2016,0.0,289.0,0.0
510190,2017,0.0,309.0,0.0
510190,2018,0.0,284.0,0.0
510190,2019,0.0,299.0,0.0
510250,2012,1.0,1484.0,67.38544474393531
510250,2013,1.0,1510.0,66.2251655629139
510250,2014,2.0,1540.0,129.87012987012986
510250,2015,4.0,1530.0,261.437908496732
510250,2016,3.0,1423.0,210.82220660576246
510250,2017,1.0,1693.0,59.06674542232723
510250,2018,1.0,1716.0,58.27505827505828
510250,2019,1.0,1705.0,58.651026392961874
510260,2012,0.0,274.0,0.0
510260,2013,0.0,350.0,0.0
510260,2014,0.0,284.0,0.0
510260,2015,1.0,434.0,230.4147465437788
510260,2016,1.0,398.0,251.25628140703517
510260,2017,0.0,484.0,0.0
510260,2018,1.0,448.0,223.2142857142857
510260,2019,0.0,459.0,0.0
510263,2012,1.0,579.0,172.71157167530222
510263,2013,1.0,609.0,164.20361247947454
510263,2014,1.0,614.0,162.86644951140065
510263,2015,1.0,694.0,144.0922190201729
510263,2016,0.0,695.0,0.0
510263,2017,1.0,721.0,138.69625520110958
510263,2018,0.0,758.0,0.0
510263,2019,1.0,731.0,136.79890560875512
510267,2012,0.0,607.0,0.0
510267,2013,1.0,624.0,160.25641025641025
510267,2014,1.0,743.0,134.58950201884252
510267,2015,1.0,728.0,137.36263736263737
510267,2016,0.0,727.0,0.0
510267,2017,1.0,761.0,131.4060446780552
510267,2018,0.0,795.0,0.0
510267,2019,0.0,753.0,0.0
510268,2012,0.0,99.0,0.0
510268,2013,0.0,118.0,0.0
510268,2014,0.0,134.0,0.0
510268,2015,0.0,145.0,0.0
510268,2016,0.0,125.0,0.0
510268,2017,0.0,134.0,0.0
510268,2018,1.0,136.0,735.2941176470588
510268,2019,0.0,129.0,0.0
510269,2012,0.0,67.0,0.0
510269,2013,0.0,55.0,0.0
510269,2014,0.0,48.0,0.0
510269,2015,0.0,61.0,0.0
510269,2016,0.0,81.0,0.0
510269,2017,0.0,83.0,0.0
510269,2018,0.0,72.0,0.0
510269,2019,0.0,74.0,0.0
510270,2012,0.0,385.0,0.0
510270,2013,2.0,399.0,501.25313283208015
510270,2014,0.0,440.0,0.0
510270,2015,1.0,410.0,243.90243902439025
510270,2016,1.0,392.0,255.1020408163265
510270,2017,0.0,451.0,0.0
510270,2018,1.0,451.0,221.72949002217294
510270,2019,0.0,427.0,0.0
510279,2012,0.0,113.0,0.0
510279,2013,0.0,116.0,0.0
510279,2014,0.0,139.0,0.0
510279,2015,0.0,82.0,0.0
510279,2016,0.0,135.0,0.0
510279,2017,0.0,132.0,0.0
510279,2018,0.0,135.0,0.0
510279,2019,0.0,129.0,0.0
510285,2012,0.0,100.0,0.0
510285,2013,0.0,107.0,0.0
510285,2014,0.0,113.0,0.0
510285,2015,0.0,87.0,0.0
510285,2016,0.0,90.0,0.0
510285,2017,0.0,116.0,0.0
510285,2018,0.0,96.0,0.0
510285,2019,0.0,93.0,0.0
510300,2012,1.0,234.0,427.35042735042737
510300,2013,1.0,237.0,421.94092827004215
510300,2014,0.0,258.0,0.0
510300,2015,1.0,254.0,393.7007874015748
510300,2016,0.0,273.0,0.0
510300,2017,0.0,365.0,0.0
510300,2018,0.0,255.0,0.0
510300,2019,0.0,287.0,0.0
510305,2012,0.0,117.0,0.0
510305,2013,0.0,133.0,0.0
510305,2014,0.0,146.0,0.0
510305,2015,0.0,160.0,0.0
510305,2016,1.0,142.0,704.2253521126761
510305,2017,0.0,148.0,0.0
510305,2018,0.0,127.0,0.0
510305,2019,0.0,156.0,0.0
510310,2012,1.0,75.0,1333.3333333333335
510310,2013,0.0,66.0,0.0
510310,2014,0.0,92.0,0.0
510310,2015,0.0,84.0,0.0
510310,2016,0.0,60.0,0.0
510310,2017,0.0,63.0,0.0
510310,2018,0.0,69.0,0.0
510310,2019,0.0,65.0,0.0
510320,2012,0.0,460.0,0.0
510320,2013,0.0,496.0,0.0
510320,2014,0.0,534.0,0.0
510320,2015,0.0,540.0,0.0
510320,2016,0.0,465.0,0.0
510320,2017,0.0,512.0,0.0
510320,2018,0.0,505.0,0.0
510320,2019,0.0,488.0,0.0
510325,2012,0.0,451.0,0.0
510325,2013,0.0,437.0,0.0
510325,2014,0.0,451.0,0.0
510325,2015,0.0,425.0,0.0
510325,2016,0.0,315.0,0.0
510325,2017,0.0,379.0,0.0
510325,2018,0.0,486.0,0.0
510325,2019,0.0,416.0,0.0
510330,2012,0.0,382.0,0.0
510330,2013,1.0,369.0,271.00271002710025
510330,2014,0.0,358.0,0.0
510330,2015,2.0,393.0,508.9058524173028
510330,2016,0.0,372.0,0.0
510330,2017,0.0,400.0,0.0
510330,2018,1.0,406.0,246.30541871921181
510330,2019,0.0,406.0,0.0
510335,2012,0.0,416.0,0.0
510335,2013,0.0,396.0,0.0
510335,2014,0.0,425.0,0.0
510335,2015,0.0,545.0,0.0
510335,2016,1.0,504.0,198.4126984126984
510335,2017,0.0,429.0,0.0
510335,2018,0.0,634.0,0.0
510335,2019,0.0,704.0,0.0
510336,2012,0.0,61.0,0.0
510336,2013,0.0,59.0,0.0
510336,2014,0.0,50.0,0.0
510336,2015,0.0,56.0,0.0
510336,2016,0.0,33.0,0.0
510336,2017,0.0,52.0,0.0
510336,2018,0.0,61.0,0.0
510336,2019,0.0,62.0,0.0
510337,2012,0.0,190.0,0.0
510337,2013,0.0,146.0,0.0
510337,2014,0.0,188.0,0.0
510337,2015,0.0,163.0,0.0
510337,2016,0.0,118.0,0.0
510337,2017,0.0,159.0,0.0
510337,2018,0.0,196.0,0.0
510337,2019,0.0,173.0,0.0
510340,2012,5.0,9789.0,51.07774032076821
510340,2013,3.0,10126.0,29.62670353545329
510340,2014,11.0,10699.0,102.8133470417796
510340,2015,5.0,11872.0,42.115902964959574
510340,2016,3.0,9995.0,30.015007503751875
510340,2017,5.0,10204.0,49.00039200313603
510340,2018,3.0,10787.0,27.81125428756837
510340,2019,3.0,10521.0,28.514399771884804
510343,2012,0.0,55.0,0.0
510343,2013,0.0,63.0,0.0
510343,2014,0.0,61.0,0.0
510343,2015,0.0,73.0,0.0
510343,2016,0.0,57.0,0.0
510343,2017,1.0,41.0,2439.0243902439024
510343,2018,0.0,40.0,0.0
510343,2019,1.0,66.0,1515.1515151515152
510345,2012,0.0,115.0,0.0
510345,2013,0.0,85.0,0.0
510345,2014,0.0,96.0,0.0
510345,2015,0.0,116.0,0.0
510345,2016,0.0,99.0,0.0
510345,2017,0.0,99.0,0.0
510345,2018,0.0,98.0,0.0
510345,2019,0.0,82.0,0.0
510350,2012,1.0,325.0,307.6923076923077
510350,2013,0.0,317.0,0.0
510350,2014,0.0,325.0,0.0
510350,2015,0.0,339.0,0.0
510350,2016,0.0,369.0,0.0
510350,2017,0.0,429.0,0.0
510350,2018,0.0,367.0,0.0
510350,2019,0.0,407.0,0.0
510360,2012,1.0,98.0,1020.408163265306
510360,2013,0.0,84.0,0.0
510360,2014,0.0,82.0,0.0
510360,2015,0.0,86.0,0.0
510360,2016,0.0,88.0,0.0
510360,2017,0.0,83.0,0.0
510360,2018,0.0,86.0,0.0
510360,2019,0.0,83.0,0.0
510370,2012,0.0,168.0,0.0
510370,2013,0.0,196.0,0.0
510370,2014,0.0,164.0,0.0
510370,2015,1.0,183.0,546.448087431694
