CODMUNRES,ano_nasc,Qtd_5racacormae,Qtd_Total,Ratio
130020,2018,218.0,357,0.6106442577030813
130020,2019,167.0,313,0.5335463258785943
130020,2020,145.0,280,0.5178571428571429
130030,2012,346.0,877,0.3945267958950969
130030,2013,333.0,877,0.37970353477765106
130030,2014,355.0,955,0.3717277486910995
130030,2015,333.0,829,0.4016887816646562
130030,2016,379.0,890,0.4258426966292135
130030,2017,336.0,897,0.3745819397993311
130030,2018,403.0,948,0.42510548523206754
130030,2019,362.0,872,0.4151376146788991
130030,2020,375.0,906,0.4139072847682119
130040,2012,239.0,469,0.509594882729211
130040,2013,181.0,480,0.3770833333333333
130040,2014,213.0,419,0.5083532219570406
130040,2015,318.0,505,0.6297029702970297
130040,2016,322.0,496,0.6491935483870968
130040,2017,335.0,524,0.6393129770992366
130040,2018,425.0,570,0.7456140350877193
130040,2019,377.0,556,0.6780575539568345
130040,2020,316.0,497,0.635814889336016
130050,2012,163.0,707,0.23055162659123055
130050,2013,218.0,769,0.2834850455136541
130050,2014,214.0,756,0.2830687830687831
130050,2015,232.0,815,0.2846625766871166
130050,2016,252.0,810,0.3111111111111111
130050,2017,244.0,870,0.28045977011494255
130050,2018,264.0,851,0.3102232667450059
130050,2019,266.0,857,0.3103850641773629
130050,2020,284.0,846,0.33569739952718675
130060,2012,415.0,1053,0.39411206077872746
130060,2013,437.0,1036,0.4218146718146718
130060,2014,453.0,1077,0.4206128133704735
130060,2015,366.0,968,0.378099173553719
130060,2016,473.0,1021,0.4632713026444662
130060,2017,510.0,1039,0.49085659287776706
130060,2018,472.0,985,0.47918781725888326
130060,2019,501.0,1030,0.48640776699029126
130060,2020,520.0,984,0.5284552845528455
130063,2012,55.0,427,0.1288056206088993
130063,2013,16.0,428,0.037383177570093455
130063,2014,28.0,488,0.05737704918032787
130063,2015,33.0,489,0.06748466257668712
130063,2016,16.0,510,0.03137254901960784
130063,2017,12.0,597,0.020100502512562814
130063,2018,9.0,501,0.017964071856287425
130063,2019,11.0,525,0.02095238095238095
130063,2020,30.0,510,0.058823529411764705
130068,2012,0.0,260,0.0
130068,2013,1.0,321,0.003115264797507788
130068,2014,0.0,328,0.0
130068,2015,0.0,369,0.0
130068,2016,0.0,312,0.0
130068,2017,0.0,319,0.0
130068,2018,3.0,318,0.009433962264150943
130068,2019,2.0,330,0.006060606060606061
130068,2020,0.0,299,0.0
130070,2012,24.0,741,0.032388663967611336
130070,2013,18.0,763,0.023591087811271297
130070,2014,33.0,734,0.04495912806539509
130070,2015,23.0,695,0.033093525179856115
130070,2016,37.0,653,0.05666156202143951
130070,2017,35.0,771,0.04539559014267185
130070,2018,43.0,739,0.058186738836265225
130070,2019,52.0,725,0.07172413793103448
130070,2020,47.0,718,0.06545961002785515
130080,2012,173.0,690,0.25072463768115943
130080,2013,129.0,705,0.1829787234042553
130080,2014,149.0,711,0.20956399437412096
130080,2015,180.0,725,0.2482758620689655
130080,2016,162.0,663,0.24434389140271492
130080,2017,209.0,797,0.26223337515683814
130080,2018,243.0,789,0.30798479087452474
130080,2019,223.0,763,0.29226736566186107
130080,2020,220.0,774,0.2842377260981912
130083,2012,0.0,138,0.0
130083,2013,0.0,203,0.0
130083,2014,1.0,204,0.004901960784313725
130083,2015,1.0,173,0.005780346820809248
130083,2016,0.0,183,0.0
130083,2017,0.0,216,0.0
130083,2018,0.0,188,0.0
130083,2019,0.0,169,0.0
130083,2020,0.0,204,0.0
130090,2012,7.0,213,0.03286384976525822
130090,2013,2.0,196,0.01020408163265306
130090,2014,7.0,231,0.030303030303030304
130090,2015,2.0,219,0.0091324200913242
130090,2016,1.0,217,0.004608294930875576
130090,2017,3.0,191,0.015706806282722512
130090,2018,5.0,222,0.02252252252252252
130090,2019,10.0,192,0.052083333333333336
130090,2020,14.0,197,0.07106598984771574
130100,2012,8.0,656,0.012195121951219513
130100,2013,11.0,633,0.017377567140600316
130100,2014,6.0,658,0.00911854103343465
130100,2015,6.0,628,0.009554140127388535
130100,2016,15.0,625,0.024
130100,2017,10.0,626,0.01597444089456869
130100,2018,13.0,636,0.020440251572327043
130100,2019,11.0,635,0.01732283464566929
130100,2020,8.0,585,0.013675213675213675
130110,2012,4.0,414,0.00966183574879227
130110,2013,4.0,442,0.00904977375565611
130110,2014,8.0,474,0.016877637130801686
130110,2015,10.0,419,0.02386634844868735
130110,2016,15.0,481,0.031185031185031187
130110,2017,8.0,512,0.015625
130110,2018,16.0,550,0.02909090909090909
130110,2019,6.0,564,0.010638297872340425
130110,2020,7.0,565,0.012389380530973451
130115,2012,1.0,171,0.005847953216374269
130115,2013,4.0,168,0.023809523809523808
130115,2014,3.0,208,0.014423076923076924
130115,2015,4.0,215,0.018604651162790697
130115,2016,0.0,199,0.0
130115,2017,7.0,237,0.029535864978902954
130115,2018,6.0,275,0.02181818181818182
130115,2019,6.0,198,0.030303030303030304
130115,2020,3.0,190,0.015789473684210527
130120,2012,7.0,1668,0.004196642685851319
130120,2013,4.0,1750,0.002285714285714286
130120,2014,5.0,1704,0.0029342723004694834
130120,2015,8.0,1744,0.0045871559633027525
130120,2016,8.0,1646,0.004860267314702308
130120,2017,5.0,1656,0.0030193236714975845
130120,2018,10.0,1747,0.005724098454493417
130120,2019,18.0,1698,0.01060070671378092
130120,2020,16.0,1601,0.009993753903810118
130130,2012,0.0,432,0.0
130130,2013,1.0,424,0.0023584905660377358
130130,2014,0.0,426,0.0
130130,2015,0.0,434,0.0
130130,2016,0.0,404,0.0
130130,2017,1.0,439,0.002277904328018223
130130,2018,1.0,429,0.002331002331002331
130130,2019,5.0,468,0.010683760683760684
130130,2020,2.0,474,0.004219409282700422
130140,2012,78.0,833,0.0936374549819928
130140,2013,99.0,852,0.11619718309859155
130140,2014,106.0,852,0.12441314553990611
130140,2015,107.0,825,0.1296969696969697
130140,2016,97.0,787,0.12325285895806862
130140,2017,114.0,854,0.13348946135831383
130140,2018,118.0,830,0.14216867469879518
130140,2019,107.0,792,0.1351010101010101
130140,2020,96.0,717,0.13389121338912133
130150,2012,6.0,314,0.01910828025477707
130150,2013,42.0,366,0.11475409836065574
130150,2014,45.0,386,0.11658031088082901
130150,2015,37.0,412,0.08980582524271845
130150,2016,44.0,369,0.11924119241192412
130150,2017,42.0,424,0.09905660377358491
130150,2018,33.0,369,0.08943089430894309
130150,2019,41.0,391,0.10485933503836317
130150,2020,43.0,367,0.11716621253405994
130160,2012,27.0,520,0.051923076923076926
130160,2013,19.0,556,0.0341726618705036
130160,2014,24.0,606,0.039603960396039604
130160,2015,46.0,670,0.06865671641791045
130160,2016,34.0,573,0.059336823734729496
130160,2017,35.0,630,0.05555555555555555
130160,2018,37.0,621,0.05958132045088567
130160,2019,23.0,579,0.039723661485319514
130160,2020,33.0,628,0.052547770700636945
130165,2012,3.0,360,0.008333333333333333
130165,2013,0.0,329,0.0
130165,2014,0.0,356,0.0
130165,2015,1.0,334,0.0029940119760479044
130165,2016,1.0,284,0.0035211267605633804
130165,2017,1.0,326,0.003067484662576687
130165,2018,0.0,293,0.0
130165,2019,5.0,285,0.017543859649122806
130165,2020,0.0,291,0.0
130170,2012,38.0,847,0.0448642266824085
130170,2013,44.0,902,0.04878048780487805
130170,2014,37.0,970,0.03814432989690722
130170,2015,34.0,941,0.036131774707757705
130170,2016,46.0,977,0.04708290685772774
130170,2017,44.0,1001,0.04395604395604396
130170,2018,35.0,1006,0.03479125248508946
130170,2019,41.0,978,0.041922290388548056
130170,2020,62.0,986,0.06288032454361055
130180,2012,43.0,439,0.0979498861047836
130180,2013,43.0,407,0.10565110565110565
130180,2014,62.0,406,0.15270935960591134
130180,2015,47.0,441,0.10657596371882086
130180,2016,45.0,389,0.11568123393316196
130180,2017,53.0,409,0.1295843520782396
130180,2018,29.0,413,0.07021791767554479
130180,2019,23.0,376,0.061170212765957445
130180,2020,25.0,342,0.07309941520467836
130185,2012,1.0,898,0.0011135857461024498
130185,2013,1.0,849,0.001177856301531213
130185,2014,0.0,873,0.0
130185,2015,1.0,867,0.0011534025374855825
130185,2016,0.0,928,0.0
130185,2017,7.0,941,0.007438894792773645
130185,2018,8.0,945,0.008465608465608466
130185,2019,11.0,1021,0.010773751224289911
130185,2020,9.0,913,0.009857612267250822
130190,2012,3.0,2019,0.0014858841010401188
130190,2013,2.0,2085,0.0009592326139088729
130190,2014,5.0,2068,0.0024177949709864605
130190,2015,5.0,2078,0.002406159769008662
130190,2016,3.0,2028,0.0014792899408284023
130190,2017,8.0,1985,0.004030226700251889
130190,2018,1.0,2068,0.00048355899419729207
130190,2019,2.0,2034,0.0009832841691248771
130190,2020,6.0,1929,0.003110419906687403
130195,2012,24.0,197,0.1218274111675127
130195,2013,46.0,260,0.17692307692307693
130195,2014,44.0,260,0.16923076923076924
130195,2015,50.0,293,0.17064846416382254
130195,2016,62.0,263,0.23574144486692014
130195,2017,64.0,245,0.2612244897959184
130195,2018,82.0,303,0.2706270627062706
130195,2019,59.0,247,0.2388663967611336
130195,2020,69.0,240,0.2875
130200,2012,0.0,199,0.0
130200,2013,0.0,184,0.0
130200,2014,0.0,154,0.0
130200,2015,0.0,148,0.0
130200,2016,0.0,187,0.0
130200,2017,0.0,165,0.0
130200,2018,0.0,171,0.0
130200,2019,0.0,173,0.0
130200,2020,0.0,188,0.0
130210,2012,17.0,142,0.11971830985915492
130210,2013,23.0,130,0.17692307692307693
130210,2014,26.0,148,0.17567567567567569
130210,2015,39.0,169,0.23076923076923078
130210,2016,40.0,150,0.26666666666666666
130210,2017,31.0,161,0.19254658385093168
130210,2018,36.0,151,0.23841059602649006
130210,2019,26.0,121,0.21487603305785125
130210,2020,39.0,188,0.2074468085106383
130220,2012,20.0,171,0.11695906432748537
130220,2013,26.0,202,0.12871287128712872
130220,2014,17.0,193,0.08808290155440414
130220,2015,32.0,217,0.14746543778801843
130220,2016,24.0,175,0.13714285714285715
130220,2017,27.0,253,0.1067193675889328
130220,2018,33.0,251,0.13147410358565736
130220,2019,27.0,235,0.1148936170212766
130220,2020,31.0,225,0.13777777777777778
130230,2012,126.0,601,0.2096505823627288
130230,2013,156.0,629,0.2480127186009539
130230,2014,61.0,631,0.09667194928684628
130230,2015,94.0,633,0.1484992101105845
130230,2016,92.0,604,0.152317880794702
130230,2017,163.0,659,0.2473444613050076
130230,2018,189.0,648,0.2916666666666667
130230,2019,212.0,646,0.3281733746130031
130230,2020,184.0,654,0.28134556574923547
130240,2012,102.0,682,0.1495601173020528
130240,2013,113.0,728,0.15521978021978022
130240,2014,105.0,715,0.14685314685314685
130240,2015,78.0,659,0.11836115326251896
130240,2016,79.0,652,0.12116564417177914
130240,2017,112.0,741,0.15114709851551958
130240,2018,205.0,779,0.2631578947368421
130240,2019,196.0,892,0.21973094170403587
130240,2020,160.0,801,0.19975031210986266
130250,2012,15.0,1886,0.007953340402969246
130250,2013,11.0,2000,0.0055
130250,2014,10.0,2130,0.004694835680751174
130250,2015,16.0,2070,0.007729468599033816
130250,2016,10.0,1795,0.005571030640668524
130250,2017,17.0,1938,0.008771929824561403
130250,2018,12.0,2056,0.005836575875486381
130250,2019,14.0,2115,0.006619385342789598
130250,2020,7.0,2097,0.0033381020505484026
130255,2012,11.0,250,0.044
130255,2013,5.0,249,0.020080321285140562
130255,2014,6.0,233,0.02575107296137339
130255,2015,11.0,234,0.04700854700854701
130255,2016,4.0,253,0.015810276679841896
130255,2017,3.0,300,0.01
130255,2018,3.0,303,0.009900990099009901
130255,2019,5.0,276,0.018115942028985508
130255,2020,4.0,249,0.01606425702811245
130260,2012,56.0,41169,0.0013602467876314703
130260,2013,60.0,41640,0.001440922190201729
130260,2014,50.0,42809,0.0011679786960685837
130260,2015,42.0,42342,0.0009919229134193
130260,2016,39.0,39603,0.0009847738807666085
130260,2017,114.0,38498,0.0029611927892358044
130260,2018,113.0,38588,0.002928371514460454
130260,2019,132.0,37939,0.0034792693534357786
130260,2020,134.0,37274,0.003594999195149434
130270,2012,75.0,810,0.09259259259259259
130270,2013,79.0,850,0.09294117647058824
130270,2014,75.0,903,0.08305647840531562
130270,2015,89.0,930,0.0956989247311828
130270,2016,103.0,911,0.11306256860592755
130270,2017,102.0,989,0.10313447927199192
130270,2018,115.0,1013,0.11352418558736427
130270,2019,107.0,1023,0.10459433040078202
130270,2020,124.0,996,0.12449799196787148
130280,2012,37.0,313,0.1182108626198083
130280,2013,51.0,338,0.15088757396449703
130280,2014,56.0,399,0.14035087719298245
130280,2015,52.0,323,0.1609907120743034
130280,2016,56.0,358,0.1564245810055866
130280,2017,59.0,418,0.14114832535885166
130280,2018,56.0,405,0.1382716049382716
130280,2019,43.0,381,0.11286089238845144
130280,2020,60.0,417,0.14388489208633093
130290,2012,211.0,1311,0.16094584286803967
130290,2013,201.0,1317,0.15261958997722094
130290,2014,179.0,1362,0.13142437591776798
130290,2015,189.0,1335,0.14157303370786517
130290,2016,188.0,1273,0.1476826394344069
130290,2017,250.0,1553,0.16097875080489377
130290,2018,302.0,1581,0.19101834282099936
130290,2019,259.0,1539,0.1682910981156595
130290,2020,255.0,1403,0.18175338560228083
130300,2012,26.0,344,0.0755813953488372
130300,2013,20.0,301,0.0664451827242525
130300,2014,25.0,357,0.0700280112044818
130300,2015,34.0,356,0.09550561797752809
130300,2016,18.0,338,0.05325443786982249
130300,2017,31.0,358,0.08659217877094973
130300,2018,12.0,314,0.03821656050955414
130300,2019,15.0,346,0.04335260115606936
130300,2020,21.0,327,0.06422018348623854
130310,2012,11.0,591,0.018612521150592216
130310,2013,14.0,628,0.022292993630573247
130310,2014,12.0,619,0.01938610662358643
130310,2015,14.0,593,0.023608768971332208
130310,2016,19.0,587,0.03236797274275979
130310,2017,15.0,592,0.02533783783783784
130310,2018,46.0,612,0.07516339869281045
130310,2019,29.0,546,0.05311355311355311
130310,2020,65.0,596,0.10906040268456375
130320,2012,6.0,257,0.023346303501945526
130320,2013,13.0,246,0.052845528455284556
130320,2014,6.0,307,0.019543973941368076
130320,2015,26.0,316,0.08227848101265822
130320,2016,21.0,289,0.0726643598615917
130320,2017,22.0,333,0.06606606606606606
130320,2018,8.0,327,0.024464831804281346
130320,2019,5.0,310,0.016129032258064516
130320,2020,19.0,290,0.06551724137931035
130330,2012,0.0,321,0.0
130330,2013,3.0,351,0.008547008547008548
130330,2014,2.0,344,0.005813953488372093
130330,2015,0.0,409,0.0
130330,2016,1.0,386,0.0025906735751295338
130330,2017,2.0,406,0.0049261083743842365
130330,2018,1.0,379,0.002638522427440633
130330,2019,0.0,392,0.0
130330,2020,0.0,369,0.0
130340,2012,43.0,2021,0.02127659574468085
130340,2013,42.0,2133,0.01969057665260197
130340,2014,42.0,2056,0.020428015564202335
130340,2015,59.0,1995,0.02957393483709273
130340,2016,52.0,1932,0.026915113871635612
130340,2017,68.0,2139,0.031790556334735855
130340,2018,44.0,2067,0.021286889211417512
130340,2019,29.0,1947,0.014894709809964048
130340,2020,30.0,1805,0.01662049861495845
130350,2012,53.0,308,0.17207792207792208
130350,2013,71.0,367,0.19346049046321526
130350,2014,95.0,364,0.260989010989011
130350,2015,110.0,374,0.29411764705882354
130350,2016,97.0,348,0.27873563218390807
130350,2017,107.0,355,0.30140845070422534
130350,2018,106.0,362,0.292817679558011
130350,2019,119.0,369,0.3224932249322493
130350,2020,101.0,356,0.28370786516853935
130353,2012,1.0,556,0.0017985611510791368
130353,2013,2.0,580,0.0034482758620689655
130353,2014,1.0,585,0.0017094017094017094
130353,2015,0.0,558,0.0
130353,2016,0.0,548,0.0
130353,2017,0.0,523,0.0
130353,2018,2.0,558,0.0035842293906810036
130353,2019,5.0,513,0.009746588693957114
130353,2020,2.0,551,0.003629764065335753
130356,2012,2.0,361,0.00554016620498615
130356,2013,2.0,374,0.0053475935828877
130356,2014,2.0,412,0.0048543689320388345
130356,2015,3.0,391,0.0076726342710997444
130356,2016,1.0,415,0.0024096385542168677
130356,2017,3.0,422,0.0071090047393364926
130356,2018,5.0,431,0.01160092807424594
130356,2019,2.0,440,0.004545454545454545
130356,2020,5.0,393,0.01272264631043257
130360,2012,237.0,344,0.688953488372093
130360,2013,219.0,279,0.7849462365591398
130360,2014,202.0,225,0.8977777777777778
130360,2015,281.0,301,0.9335548172757475
130360,2016,276.0,305,0.9049180327868852
130360,2017,358.0,370,0.9675675675675676
130360,2018,350.0,372,0.9408602150537635
130360,2019,311.0,322,0.9658385093167702
130360,2020,281.0,320,0.878125
130370,2012,234.0,603,0.3880597014925373
130370,2013,249.0,576,0.4322916666666667
130370,2014,250.0,652,0.3834355828220859
130370,2015,307.0,718,0.4275766016713092
130370,2016,287.0,693,0.41414141414141414
130370,2017,310.0,724,0.4281767955801105
130370,2018,309.0,704,0.43892045454545453
130370,2019,368.0,773,0.4760672703751617
130370,2020,297.0,733,0.4051841746248295
130380,2012,1046.0,1119,0.934763181411975
130380,2013,1081.0,1143,0.9457567804024497
130380,2014,1211.0,1254,0.9657097288676236
130380,2015,1080.0,1120,0.9642857142857143
130380,2016,1227.0,1255,0.9776892430278884
130380,2017,1188.0,1214,0.9785831960461285
130380,2018,1172.0,1227,0.9551752241238793
130380,2019,1359.0,1436,0.9463788300835655
130380,2020,1314.0,1378,0.95355587808418
130390,2012,564.0,959,0.5881126173096975
130390,2013,517.0,914,0.5656455142231948
130390,2014,564.0,987,0.5714285714285714
130390,2015,337.0,753,0.44754316069057104
130390,2016,605.0,871,0.6946039035591275
130390,2017,716.0,999,0.7167167167167167
130390,2018,653.0,935,0.6983957219251337
130390,2019,725.0,956,0.7583682008368201
130390,2020,697.0,919,0.7584330794341676
130395,2012,0.0,178,0.0
130395,2013,0.0,160,0.0
130395,2014,0.0,163,0.0
130395,2015,0.0,180,0.0
130395,2016,1.0,178,0.0056179775280898875
130395,2017,1.0,206,0.0048543689320388345
130395,2018,1.0,186,0.005376344086021506
130395,2019,1.0,200,0.005
130395,2020,1.0,205,0.004878048780487805
130400,2012,0.0,181,0.0
130400,2013,1.0,208,0.004807692307692308
130400,2014,0.0,180,0.0
130400,2015,0.0,202,0.0
130400,2016,0.0,208,0.0
130400,2017,1.0,246,0.0040650406504065045
130400,2018,0.0,197,0.0
130400,2019,1.0,229,0.004366812227074236
130400,2020,0.0,181,0.0
130406,2012,670.0,1632,0.4105392156862745
130406,2013,658.0,1619,0.4064237183446572
130406,2014,754.0,1820,0.4142857142857143
130406,2015,558.0,1615,0.3455108359133127
130406,2016,736.0,1753,0.41985168282943525
130406,2017,722.0,1701,0.42445620223398
130406,2018,767.0,1685,0.45519287833827893
130406,2019,853.0,1770,0.48192090395480225
130406,2020,753.0,1653,0.455535390199637
130410,2012,42.0,401,0.10473815461346633
130410,2013,49.0,421,0.1163895486935867
130410,2014,66.0,391,0.16879795396419436
130410,2015,74.0,439,0.16856492027334852
130410,2016,55.0,389,0.14138817480719795
130410,2017,63.0,405,0.15555555555555556
130410,2018,92.0,394,0.233502538071066
130410,2019,108.0,432,0.25
130410,2020,96.0,452,0.21238938053097345
130420,2012,37.0,1558,0.02374839537869063
130420,2013,41.0,1732,0.02367205542725173
130420,2014,107.0,1589,0.06733794839521712
130420,2015,148.0,1754,0.08437856328392246
130420,2016,142.0,1679,0.08457415128052412
130420,2017,210.0,1763,0.1191151446398185
130420,2018,213.0,1822,0.11690450054884742
130420,2019,226.0,1927,0.11728074727555786
130420,2020,220.0,1792,0.12276785714285714
130423,2012,115.0,348,0.33045977011494254
130423,2013,109.0,322,0.3385093167701863
130423,2014,142.0,366,0.3879781420765027
130423,2015,140.0,391,0.35805626598465473
130423,2016,76.0,363,0.209366391184573
130423,2017,131.0,458,0.28602620087336245
130423,2018,149.0,435,0.3425287356321839
130423,2019,129.0,429,0.3006993006993007
130423,2020,113.0,412,0.27427184466019416
130426,2012,14.0,288,0.04861111111111111
130426,2013,18.0,304,0.05921052631578947
130426,2014,16.0,302,0.052980132450331126
130426,2015,38.0,295,0.1288135593220339
130426,2016,38.0,264,0.14393939393939395
130426,2017,35.0,333,0.10510510510510511
130426,2018,13.0,286,0.045454545454545456
130426,2019,31.0,351,0.08831908831908832
130426,2020,31.0,334,0.09281437125748503
130430,2012,6.0,298,0.020134228187919462
130430,2013,2.0,302,0.006622516556291391
130430,2014,4.0,284,0.014084507042253521
130430,2015,2.0,272,0.007352941176470588
130430,2016,5.0,265,0.018867924528301886
130430,2017,1.0,270,0.003703703703703704
130430,2018,3.0,261,0.011494252873563218
130430,2019,5.0,318,0.015723270440251572
130430,2020,1.0,289,0.0034602076124567475
130440,2012,0.0,321,0.0
130440,2013,0.0,325,0.0
130440,2014,0.0,329,0.0
130440,2015,1.0,282,0.0035460992907801418
130440,2016,0.0,299,0.0
130440,2017,0.0,315,0.0
130440,2018,0.0,313,0.0
130440,2019,1.0,321,0.003115264797507788
130440,2020,0.0,291,0.0
140000,2012,0.0,2,0.0
140000,2013,4.0,8,0.5
140000,2014,0.0,7,0.0
140000,2015,1.0,3,0.3333333333333333
140000,2016,1.0,1,1.0
140000,2018,0.0,1,0.0
140000,2020,0.0,1,0.0
140002,2012,240.0,308,0.7792207792207793
140002,2013,240.0,307,0.7817589576547231
140002,2014,213.0,298,0.714765100671141
140002,2015,239.0,339,0.7050147492625368
140002,2016,266.0,331,0.8036253776435045
140002,2017,256.0,355,0.7211267605633803
140002,2018,318.0,433,0.7344110854503464
140002,2019,330.0,446,0.7399103139013453
140002,2020,294.0,395,0.7443037974683544
140005,2012,464.0,600,0.7733333333333333
140005,2013,451.0,601,0.7504159733777038
140005,2014,415.0,563,0.7371225577264654
140005,2015,428.0,550,0.7781818181818182
140005,2016,498.0,620,0.8032258064516129
140005,2017,395.0,526,0.7509505703422054
140005,2018,587.0,737,0.7964721845318861
140005,2019,542.0,711,0.7623066104078763
140005,2020,549.0,737,0.7449118046132972
140010,2012,310.0,6358,0.048757470902799624
140010,2013,302.0,6350,0.04755905511811023
