CODMUNRES,Ano,OICFSI,OISFSI,ONI,Total,Indicador
411970,2017,3,0,0,3,100.0
411970,2018,1,0,0,1,100.0
411970,2019,2,0,0,2,100.0
411970,2020,5,0,0,5,100.0
411980,2012,3,0,0,3,100.0
411980,2013,3,0,0,3,100.0
411980,2014,5,0,0,5,100.0
411980,2015,7,0,0,7,100.0
411980,2016,3,0,0,3,100.0
411980,2017,3,0,0,3,100.0
411980,2018,5,0,0,5,100.0
411980,2019,6,0,0,6,100.0
411980,2020,5,0,0,5,100.0
411990,2012,99,0,0,99,100.0
411990,2013,105,0,0,105,100.0
411990,2014,101,1,2,104,98.07692307692307
411990,2015,124,1,0,125,100.0
411990,2016,124,0,0,124,100.0
411990,2017,101,0,0,101,100.0
411990,2018,105,0,0,105,100.0
411990,2019,96,0,0,96,100.0
411990,2020,112,0,0,112,100.0
411995,2012,8,0,0,8,100.0
411995,2013,8,0,0,8,100.0
411995,2014,10,0,0,10,100.0
411995,2015,9,0,0,9,100.0
411995,2016,8,3,4,15,73.33333333333333
411995,2017,12,0,0,12,100.0
411995,2018,11,0,0,11,100.0
411995,2019,13,0,0,13,100.0
411995,2020,8,0,3,11,72.72727272727273
412000,2012,8,0,0,8,100.0
412000,2013,9,0,0,9,100.0
412000,2014,4,0,0,4,100.0
412000,2015,8,0,0,8,100.0
412000,2016,3,0,0,3,100.0
412000,2018,7,0,0,7,100.0
412000,2019,3,0,0,3,100.0
412000,2020,3,0,0,3,100.0
412010,2012,2,0,0,2,100.0
412010,2013,3,0,0,3,100.0
412010,2014,2,0,0,2,100.0
412010,2015,2,0,0,2,100.0
412010,2016,1,0,1,2,50.0
412010,2018,2,0,0,2,100.0
412010,2020,1,0,0,1,100.0
412015,2013,1,0,0,1,100.0
412015,2014,2,0,0,2,100.0
412015,2015,2,0,0,2,100.0
412015,2017,3,0,0,3,100.0
412015,2018,2,0,0,2,100.0
412015,2019,2,0,0,2,100.0
412015,2020,2,0,0,2,100.0
412020,2013,2,0,0,2,100.0
412020,2014,2,0,0,2,100.0
412020,2015,1,0,0,1,100.0
412020,2016,2,0,0,2,100.0
412020,2018,1,0,0,1,100.0
412020,2019,1,0,0,1,100.0
412020,2020,3,0,0,3,100.0
412030,2013,1,0,0,1,100.0
412030,2014,1,0,0,1,100.0
412030,2015,5,0,0,5,100.0
412030,2016,2,0,0,2,100.0
412030,2018,2,0,0,2,100.0
412030,2019,2,0,0,2,100.0
412030,2020,1,0,0,1,100.0
412033,2013,1,0,0,1,100.0
412033,2014,4,0,0,4,100.0
412033,2016,2,0,0,2,100.0
412033,2017,1,0,0,1,100.0
412033,2020,3,0,0,3,100.0
412035,2014,3,0,0,3,100.0
412035,2015,1,0,0,1,100.0
412035,2017,6,0,0,6,100.0
412035,2018,1,0,0,1,100.0
412035,2020,3,0,0,3,100.0
412040,2012,1,0,0,1,100.0
412040,2013,2,0,0,2,100.0
412040,2014,1,0,0,1,100.0
412040,2015,3,0,0,3,100.0
412040,2016,1,0,0,1,100.0
412040,2019,1,0,0,1,100.0
412040,2020,1,0,0,1,100.0
412050,2012,6,0,0,6,100.0
412050,2013,3,0,0,3,100.0
412050,2014,1,0,0,1,100.0
412050,2015,7,0,0,7,100.0
412050,2016,0,1,1,2,50.0
412050,2017,3,0,1,4,75.0
412050,2018,7,0,0,7,100.0
412050,2019,2,0,0,2,100.0
412050,2020,6,0,0,6,100.0
412060,2012,26,0,0,26,100.0
412060,2013,20,0,0,20,100.0
412060,2014,10,0,0,10,100.0
412060,2015,18,0,0,18,100.0
412060,2016,5,1,0,6,100.0
412060,2017,14,0,0,14,100.0
412060,2018,12,0,0,12,100.0
412060,2019,12,0,0,12,100.0
412060,2020,16,0,0,16,100.0
412065,2012,2,0,0,2,100.0
412065,2013,1,0,0,1,100.0
412065,2014,1,0,2,3,33.33333333333333
412065,2015,1,0,0,1,100.0
412065,2016,1,0,1,2,50.0
412065,2017,3,0,0,3,100.0
412065,2018,2,0,0,2,100.0
412065,2019,4,0,0,4,100.0
412065,2020,3,0,0,3,100.0
412070,2012,2,0,0,2,100.0
412070,2013,4,0,0,4,100.0
412070,2014,3,0,0,3,100.0
412070,2015,5,0,0,5,100.0
412070,2016,5,0,0,5,100.0
412070,2017,3,0,0,3,100.0
412070,2018,5,0,0,5,100.0
412070,2019,4,0,0,4,100.0
412070,2020,2,0,0,2,100.0
412080,2012,11,0,0,11,100.0
412080,2013,8,0,0,8,100.0
412080,2014,8,0,0,8,100.0
412080,2015,8,0,0,8,100.0
412080,2016,12,0,0,12,100.0
412080,2017,6,0,0,6,100.0
412080,2018,4,0,0,4,100.0
412080,2019,6,0,0,6,100.0
412080,2020,5,0,0,5,100.0
412085,2012,2,0,0,2,100.0
412085,2013,1,0,0,1,100.0
412085,2014,1,0,0,1,100.0
412085,2015,3,0,0,3,100.0
412085,2016,4,0,0,4,100.0
412085,2019,2,0,0,2,100.0
412085,2020,4,0,0,4,100.0
412090,2012,17,0,0,17,100.0
412090,2013,10,0,0,10,100.0
412090,2014,12,0,0,12,100.0
412090,2015,8,1,0,9,100.0
412090,2016,14,0,0,14,100.0
412090,2017,12,0,0,12,100.0
412090,2018,11,0,0,11,100.0
412090,2019,10,0,0,10,100.0
412090,2020,8,0,0,8,100.0
412100,2012,2,0,0,2,100.0
412100,2013,3,0,0,3,100.0
412100,2014,7,0,0,7,100.0
412100,2015,2,0,0,2,100.0
412100,2016,6,0,0,6,100.0
412100,2017,3,0,0,3,100.0
412100,2018,2,0,0,2,100.0
412100,2019,6,0,0,6,100.0
412100,2020,3,0,0,3,100.0
412110,2012,1,0,0,1,100.0
412110,2013,3,0,0,3,100.0
412110,2014,2,0,0,2,100.0
412110,2015,2,0,0,2,100.0
412110,2016,4,0,0,4,100.0
412110,2017,1,0,0,1,100.0
412110,2018,1,0,0,1,100.0
412110,2020,1,0,0,1,100.0
412120,2012,5,0,0,5,100.0
412120,2013,7,0,0,7,100.0
412120,2014,7,0,0,7,100.0
412120,2015,9,0,0,9,100.0
412120,2016,8,0,0,8,100.0
412120,2017,5,0,0,5,100.0
412120,2018,4,0,0,4,100.0
412120,2019,7,0,0,7,100.0
412120,2020,10,0,0,10,100.0
412125,2012,2,0,0,2,100.0
412125,2013,1,0,0,1,100.0
412125,2014,0,0,1,1,0.0
412125,2015,1,0,1,2,50.0
412125,2018,1,0,0,1,100.0
412130,2012,1,0,0,1,100.0
412130,2014,1,0,0,1,100.0
412130,2015,3,0,0,3,100.0
412130,2016,2,0,0,2,100.0
412130,2017,1,0,0,1,100.0
412130,2019,2,0,0,2,100.0
412130,2020,1,0,0,1,100.0
412135,2013,2,0,0,2,100.0
412135,2015,0,0,1,1,0.0
412135,2017,1,0,0,1,100.0
412135,2018,1,0,0,1,100.0
412135,2020,1,0,1,2,50.0
412140,2012,2,0,0,2,100.0
412140,2013,8,0,0,8,100.0
412140,2014,10,0,0,10,100.0
412140,2015,2,0,0,2,100.0
412140,2016,4,0,0,4,100.0
412140,2017,6,0,0,6,100.0
412140,2018,7,0,0,7,100.0
412140,2019,8,0,0,8,100.0
412140,2020,4,0,0,4,100.0
412150,2012,4,0,0,4,100.0
412150,2013,4,0,0,4,100.0
412150,2014,8,0,0,8,100.0
412150,2015,1,0,0,1,100.0
412150,2016,7,0,0,7,100.0
412150,2017,3,0,0,3,100.0
412150,2018,7,0,0,7,100.0
412150,2019,7,0,0,7,100.0
412150,2020,1,0,0,1,100.0
412160,2012,1,0,0,1,100.0
412160,2013,1,0,0,1,100.0
412160,2014,1,0,0,1,100.0
412160,2015,1,0,0,1,100.0
412160,2016,1,0,0,1,100.0
412160,2017,1,0,0,1,100.0
412160,2018,1,0,0,1,100.0
412160,2019,3,0,0,3,100.0
412170,2012,12,0,0,12,100.0
412170,2013,3,0,0,3,100.0
412170,2014,9,0,0,9,100.0
412170,2015,9,0,0,9,100.0
412170,2016,8,0,0,8,100.0
412170,2017,10,0,0,10,100.0
412170,2018,11,0,0,11,100.0
412170,2019,9,0,0,9,100.0
412170,2020,11,0,0,11,100.0
412175,2012,2,0,0,2,100.0
412175,2013,2,0,0,2,100.0
412175,2014,1,0,0,1,100.0
412175,2015,2,0,0,2,100.0
412175,2016,2,0,0,2,100.0
412175,2018,3,0,0,3,100.0
412175,2019,2,0,0,2,100.0
412175,2020,2,0,0,2,100.0
412180,2012,2,0,0,2,100.0
412180,2014,3,0,0,3,100.0
412180,2015,5,0,0,5,100.0
412180,2016,5,0,0,5,100.0
412180,2017,3,0,0,3,100.0
412180,2018,6,0,0,6,100.0
412180,2019,4,0,0,4,100.0
412180,2020,2,0,0,2,100.0
412190,2012,6,0,0,6,100.0
412190,2013,1,0,0,1,100.0
412190,2014,3,0,0,3,100.0
412190,2015,7,0,0,7,100.0
412190,2016,10,0,0,10,100.0
412190,2017,4,0,0,4,100.0
412190,2018,2,0,0,2,100.0
412190,2019,5,0,0,5,100.0
412190,2020,8,0,0,8,100.0
412200,2012,3,0,0,3,100.0
412200,2013,3,0,0,3,100.0
412200,2014,3,0,0,3,100.0
412200,2015,4,0,0,4,100.0
412200,2016,5,0,0,5,100.0
412200,2017,1,0,0,1,100.0
412200,2018,4,0,0,4,100.0
412200,2019,4,0,0,4,100.0
412200,2020,3,0,0,3,100.0
412210,2012,2,0,0,2,100.0
412210,2015,1,0,0,1,100.0
412210,2017,2,0,0,2,100.0
412210,2018,2,0,0,2,100.0
412210,2019,3,0,0,3,100.0
412210,2020,1,0,0,1,100.0
412215,2012,8,0,0,8,100.0
412215,2013,5,0,0,5,100.0
412215,2014,3,0,0,3,100.0
412215,2015,4,0,0,4,100.0
412215,2016,3,0,0,3,100.0
412215,2017,3,0,0,3,100.0
412215,2018,4,0,0,4,100.0
412215,2019,12,0,0,12,100.0
412215,2020,5,0,0,5,100.0
412217,2014,2,0,0,2,100.0
412217,2015,1,0,0,1,100.0
412217,2016,1,0,0,1,100.0
412217,2018,3,0,0,3,100.0
412217,2019,1,0,0,1,100.0
412220,2012,11,0,0,11,100.0
412220,2013,15,0,0,15,100.0
412220,2014,10,0,0,10,100.0
412220,2015,6,0,0,6,100.0
412220,2016,14,0,0,14,100.0
412220,2017,9,0,0,9,100.0
412220,2018,8,0,0,8,100.0
412220,2019,10,0,0,10,100.0
412220,2020,12,0,0,12,100.0
412230,2012,10,0,0,10,100.0
412230,2013,12,0,0,12,100.0
412230,2014,4,0,0,4,100.0
412230,2015,9,0,0,9,100.0
412230,2016,18,0,0,18,100.0
412230,2017,6,0,0,6,100.0
412230,2018,11,0,0,11,100.0
412230,2019,8,0,0,8,100.0
412230,2020,5,0,0,5,100.0
412240,2012,17,0,0,17,100.0
412240,2013,25,0,0,25,100.0
412240,2014,20,0,0,20,100.0
412240,2015,22,0,0,22,100.0
412240,2016,23,0,0,23,100.0
412240,2017,19,0,0,19,100.0
412240,2018,18,0,0,18,100.0
412240,2019,17,0,0,17,100.0
412240,2020,18,0,0,18,100.0
412250,2012,4,0,0,4,100.0
412250,2013,2,0,0,2,100.0
412250,2014,2,0,0,2,100.0
412250,2015,8,0,0,8,100.0
412250,2016,3,0,0,3,100.0
412250,2017,4,0,0,4,100.0
412250,2018,5,0,0,5,100.0
412250,2019,2,0,0,2,100.0
412250,2020,2,0,0,2,100.0
412260,2012,1,0,0,1,100.0
412260,2013,2,0,0,2,100.0
412260,2014,3,0,0,3,100.0
412260,2015,3,0,0,3,100.0
412260,2016,5,0,0,5,100.0
412260,2017,3,0,0,3,100.0
412260,2018,7,0,0,7,100.0
412260,2019,3,0,0,3,100.0
412260,2020,3,0,0,3,100.0
412265,2012,2,0,0,2,100.0
412265,2013,2,0,0,2,100.0
412265,2014,1,0,0,1,100.0
412265,2016,2,0,0,2,100.0
412265,2017,1,0,0,1,100.0
412265,2019,2,0,0,2,100.0
412265,2020,1,0,0,1,100.0
412270,2012,5,0,0,5,100.0
412270,2013,2,0,0,2,100.0
412270,2014,3,0,0,3,100.0
412270,2015,5,0,0,5,100.0
412270,2016,2,0,0,2,100.0
412270,2017,2,0,0,2,100.0
412270,2018,3,0,0,3,100.0
412270,2019,2,0,0,2,100.0
412270,2020,1,0,0,1,100.0
412280,2012,1,0,0,1,100.0
412280,2013,2,0,0,2,100.0
412280,2014,3,0,0,3,100.0
412280,2015,1,0,0,1,100.0
412280,2016,1,0,0,1,100.0
412280,2017,2,0,0,2,100.0
412280,2018,3,0,0,3,100.0
412280,2019,1,0,0,1,100.0
412290,2012,2,0,0,2,100.0
412290,2013,1,0,0,1,100.0
412290,2014,4,0,0,4,100.0
412290,2016,4,0,0,4,100.0
412290,2017,1,0,0,1,100.0
412290,2018,2,0,0,2,100.0
412290,2019,2,0,0,2,100.0
412290,2020,3,0,0,3,100.0
412300,2012,5,0,0,5,100.0
412300,2013,4,0,0,4,100.0
412300,2014,5,0,0,5,100.0
412300,2015,6,0,0,6,100.0
412300,2016,1,0,1,2,50.0
412300,2017,3,0,0,3,100.0
412300,2018,8,0,0,8,100.0
412300,2019,1,0,0,1,100.0
412300,2020,5,0,0,5,100.0
412310,2012,3,0,0,3,100.0
412310,2013,3,0,0,3,100.0
412310,2014,1,0,0,1,100.0
412310,2015,3,0,0,3,100.0
412310,2016,2,0,0,2,100.0
412310,2017,1,0,0,1,100.0
412310,2019,2,0,0,2,100.0
412310,2020,1,0,0,1,100.0
412320,2012,2,0,0,2,100.0
412320,2013,2,0,0,2,100.0
412320,2014,5,0,0,5,100.0
412320,2017,1,0,0,1,100.0
412320,2018,2,0,0,2,100.0
412320,2019,4,0,0,4,100.0
412320,2020,2,0,0,2,100.0
412330,2012,2,0,0,2,100.0
412330,2013,3,0,0,3,100.0
412330,2014,1,0,0,1,100.0
412330,2015,4,0,0,4,100.0
412330,2016,2,0,0,2,100.0
412330,2017,4,0,0,4,100.0
412330,2018,3,0,0,3,100.0
412330,2019,2,0,0,2,100.0
412330,2020,3,0,0,3,100.0
412340,2012,3,0,0,3,100.0
412340,2013,6,0,0,6,100.0
412340,2014,4,0,0,4,100.0
412340,2015,3,0,0,3,100.0
412340,2016,4,0,0,4,100.0
412340,2017,5,0,0,5,100.0
412340,2018,4,0,0,4,100.0
412340,2019,4,0,0,4,100.0
412340,2020,7,0,0,7,100.0
412350,2012,11,0,0,11,100.0
412350,2013,14,0,0,14,100.0
412350,2014,6,0,0,6,100.0
412350,2015,6,0,0,6,100.0
412350,2016,9,0,0,9,100.0
412350,2017,5,0,0,5,100.0
412350,2018,4,0,0,4,100.0
412350,2019,8,0,0,8,100.0
412350,2020,12,0,0,12,100.0
412360,2012,3,0,0,3,100.0
412360,2013,1,0,0,1,100.0
412360,2015,1,0,0,1,100.0
412360,2016,1,0,0,1,100.0
412360,2017,1,0,0,1,100.0
412360,2019,1,0,0,1,100.0
412360,2020,1,0,0,1,100.0
412370,2012,2,0,0,2,100.0
412370,2013,5,0,0,5,100.0
412370,2014,4,0,0,4,100.0
412370,2015,1,0,0,1,100.0
412370,2016,2,0,0,2,100.0
412370,2017,4,0,0,4,100.0
412370,2018,1,0,0,1,100.0
412370,2019,1,0,0,1,100.0
412370,2020,4,0,0,4,100.0
412380,2012,4,0,0,4,100.0
412380,2013,4,0,0,4,100.0
412380,2014,6,0,0,6,100.0
412380,2015,7,0,0,7,100.0
412380,2016,2,0,0,2,100.0
412380,2017,4,0,0,4,100.0
412380,2018,2,0,0,2,100.0
412380,2019,5,0,0,5,100.0
412380,2020,2,0,0,2,100.0
412382,2012,2,0,0,2,100.0
412382,2013,2,0,0,2,100.0
412382,2017,1,0,0,1,100.0
412382,2019,3,0,0,3,100.0
412385,2012,3,0,0,3,100.0
412385,2013,3,0,0,3,100.0
412385,2014,3,0,0,3,100.0
412385,2015,2,0,0,2,100.0
412385,2016,2,0,1,3,66.66666666666666
412385,2017,5,0,0,5,100.0
412385,2019,2,0,0,2,100.0
412385,2020,7,0,1,8,87.5
412390,2012,7,0,0,7,100.0
412390,2013,6,0,0,6,100.0
412390,2014,6,0,0,6,100.0
412390,2015,4,0,0,4,100.0
412390,2016,9,0,0,9,100.0
412390,2017,3,0,0,3,100.0
412390,2018,6,0,0,6,100.0
412390,2019,2,0,0,2,100.0
412390,2020,7,0,0,7,100.0
412395,2013,1,0,0,1,100.0
412395,2016,1,0,0,1,100.0
412395,2017,3,0,0,3,100.0
412395,2018,4,0,0,4,100.0
412395,2019,1,0,0,1,100.0
412395,2020,1,0,0,1,100.0
412400,2013,1,0,0,1,100.0
412400,2015,4,0,0,4,100.0
412400,2016,1,0,0,1,100.0
412400,2017,2,0,0,2,100.0
412400,2018,4,0,0,4,100.0
412400,2019,1,0,0,1,100.0
412402,2012,6,0,0,6,100.0
412402,2013,5,0,0,5,100.0
412402,2014,3,0,0,3,100.0
412402,2015,9,0,0,9,100.0
412402,2016,2,0,0,2,100.0
412402,2017,4,0,0,4,100.0
412402,2018,1,0,0,1,100.0
412402,2019,4,0,0,4,100.0
412402,2020,5,0,0,5,100.0
412405,2012,11,0,0,11,100.0
412405,2013,1,0,0,1,100.0
412405,2014,8,0,0,8,100.0
412405,2015,11,0,0,11,100.0
412405,2016,8,0,0,8,100.0
412405,2017,12,0,0,12,100.0
412405,2018,11,0,0,11,100.0
412405,2019,4,0,1,5,80.0
412405,2020,2,0,2,4,50.0
412410,2012,21,0,0,21,100.0
412410,2013,20,0,0,20,100.0
412410,2014,24,0,0,24,100.0
412410,2015,12,0,0,12,100.0
412410,2016,21,0,0,21,100.0
412410,2017,17,0,0,17,100.0
412410,2018,6,0,0,6,100.0
412410,2019,12,0,0,12,100.0
412410,2020,20,0,0,20,100.0
412420,2013,2,0,0,2,100.0
412420,2015,3,0,0,3,100.0
412420,2016,1,0,0,1,100.0
412420,2017,1,0,0,1,100.0
412420,2018,1,0,0,1,100.0
412420,2020,1,0,0,1,100.0
412430,2012,1,0,0,1,100.0
412430,2016,2,0,0,2,100.0
412430,2017,1,0,0,1,100.0
412430,2020,2,0,0,2,100.0
412440,2012,5,0,0,5,100.0
412440,2013,8,0,0,8,100.0
412440,2014,5,0,0,5,100.0
412440,2015,5,0,0,5,100.0
412440,2016,7,0,0,7,100.0
412440,2017,3,0,0,3,100.0
412440,2018,4,0,0,4,100.0
412440,2019,6,0,0,6,100.0
412440,2020,7,0,1,8,87.5
412450,2012,1,0,0,1,100.0
412450,2015,0,1,0,1,100.0
412450,2017,3,0,0,3,100.0
412450,2018,1,0,0,1,100.0
412450,2019,2,0,0,2,100.0
412450,2020,2,0,0,2,100.0
412460,2012,2,0,0,2,100.0
412460,2013,3,0,0,3,100.0
412460,2014,5,0,0,5,100.0
412460,2015,2,0,0,2,100.0
412460,2016,4,0,0,4,100.0
412460,2017,1,0,0,1,100.0
412460,2018,2,0,0,2,100.0
412460,2019,1,0,0,1,100.0
412460,2020,2,0,0,2,100.0
412470,2012,2,0,0,2,100.0
412470,2013,2,0,0,2,100.0
412470,2014,3,0,0,3,100.0
412470,2015,1,0,0,1,100.0
412470,2016,7,0,0,7,100.0
412470,2017,3,0,1,4,75.0
412470,2018,5,0,0,5,100.0
412470,2019,5,0,0,5,100.0
412470,2020,5,0,0,5,100.0
412480,2013,3,0,0,3,100.0
412480,2014,3,0,0,3,100.0
412480,2015,2,0,0,2,100.0
412480,2016,4,0,0,4,100.0
412480,2017,4,0,0,4,100.0
412480,2018,4,0,0,4,100.0
412480,2019,2,0,0,2,100.0
412480,2020,4,0,0,4,100.0
412490,2012,1,0,0,1,100.0
412490,2013,2,0,0,2,100.0
412490,2014,2,0,0,2,100.0
412490,2015,3,0,0,3,100.0
412490,2016,5,0,0,5,100.0
412490,2017,2,0,0,2,100.0
412490,2018,1,0,0,1,100.0
412490,2019,3,0,0,3,100.0
412490,2020,2,0,0,2,100.0
412500,2012,3,0,0,3,100.0
412500,2014,5,0,0,5,100.0
412500,2015,5,0,0,5,100.0
412500,2016,5,0,0,5,100.0
412500,2017,5,0,0,5,100.0
412500,2018,3,0,0,3,100.0
412500,2019,2,0,0,2,100.0
412500,2020,5,0,0,5,100.0
412510,2012,3,0,0,3,100.0
412510,2013,6,1,0,7,100.0
412510,2014,5,0,0,5,100.0
412510,2015,5,0,0,5,100.0
412510,2016,5,0,0,5,100.0
412510,2017,4,0,0,4,100.0
412510,2018,6,0,0,6,100.0
412510,2019,4,0,0,4,100.0
412510,2020,5,0,0,5,100.0
412520,2012,4,0,0,4,100.0
412520,2013,3,0,0,3,100.0
412520,2014,2,0,0,2,100.0
412520,2015,4,0,0,4,100.0
412520,2016,2,0,0,2,100.0
412520,2017,1,0,0,1,100.0
412520,2018,7,0,0,7,100.0
412520,2019,2,0,0,2,100.0
412530,2012,2,0,0,2,100.0
412530,2013,3,0,0,3,100.0
412530,2015,1,0,0,1,100.0
412530,2016,1,0,0,1,100.0
412530,2018,2,0,0,2,100.0
412535,2012,2,0,0,2,100.0
412535,2013,3,0,0,3,100.0
412535,2014,6,0,0,6,100.0
412535,2015,1,0,0,1,100.0
412535,2016,4,0,0,4,100.0
412535,2017,3,0,0,3,100.0
412535,2018,2,0,0,2,100.0
412535,2019,1,0,0,1,100.0
412540,2012,1,0,0,1,100.0
412540,2013,2,0,0,2,100.0
412540,2014,4,0,0,4,100.0
412540,2015,2,0,0,2,100.0
412540,2016,1,0,0,1,100.0
412540,2017,2,0,0,2,100.0
412540,2018,4,0,0,4,100.0
412540,2019,2,0,0,2,100.0
412540,2020,1,0,0,1,100.0
412545,2012,2,0,0,2,100.0
412545,2013,2,0,0,2,100.0
412545,2014,2,0,0,2,100.0
412545,2015,1,0,0,1,100.0
412545,2016,3,0,0,3,100.0
412545,2017,1,0,0,1,100.0
412545,2019,1,0,0,1,100.0
412545,2020,1,0,0,1,100.0
412550,2012,95,1,0,96,100.0
412550,2013,87,0,0,87,100.0
412550,2014,86,0,0,86,100.0
412550,2015,104,0,0,104,100.0
412550,2016,87,0,0,87,100.0
412550,2017,96,0,0,96,100.0
412550,2018,80,0,0,80,100.0
412550,2019,95,0,0,95,100.0
412550,2020,115,0,0,115,100.0
412555,2017,1,0,0,1,100.0
412555,2018,1,0,0,1,100.0
412555,2019,2,0,0,2,100.0
412560,2012,12,0,0,12,100.0
412560,2013,9,0,0,9,100.0
412560,2014,13,0,0,13,100.0
412560,2015,10,1,0,11,100.0
412560,2016,13,0,0,13,100.0
412560,2017,6,0,0,6,100.0
412560,2018,16,0,0,16,100.0
412560,2019,13,0,0,13,100.0
412560,2020,13,0,0,13,100.0
412570,2012,10,0,0,10,100.0
412570,2013,8,0,0,8,100.0
412570,2014,8,0,0,8,100.0
412570,2015,16,0,0,16,100.0
412570,2016,10,0,0,10,100.0
412570,2017,11,0,0,11,100.0
412570,2018,12,0,0,12,100.0
412570,2019,7,0,0,7,100.0
412570,2020,10,0,0,10,100.0
412575,2012,1,0,0,1,100.0
412575,2013,1,0,0,1,100.0
412575,2014,2,0,0,2,100.0
412575,2015,2,0,0,2,100.0
412575,2016,4,0,0,4,100.0
412575,2017,3,0,0,3,100.0
412575,2019,4,0,0,4,100.0
412575,2020,3,0,0,3,100.0
412580,2012,3,0,0,3,100.0
412580,2014,5,0,0,5,100.0
412580,2015,3,0,0,3,100.0
412580,2016,4,0,1,5,80.0
412580,2017,1,0,0,1,100.0
412580,2018,5,0,0,5,100.0
412580,2019,3,0,0,3,100.0
412580,2020,4,0,0,4,100.0
412590,2012,1,0,0,1,100.0
412590,2015,1,0,0,1,100.0
412590,2016,1,0,0,1,100.0
412590,2017,1,0,0,1,100.0
412590,2020,2,0,0,2,100.0
412600,2012,2,0,0,2,100.0
412600,2013,4,0,0,4,100.0
412600,2014,1,0,0,1,100.0
412600,2016,2,0,0,2,100.0
412600,2017,3,0,0,3,100.0
412600,2018,2,0,0,2,100.0
412600,2019,2,0,0,2,100.0
412600,2020,2,0,0,2,100.0
412610,2012,3,0,0,3,100.0
412610,2013,2,0,0,2,100.0
412610,2014,3,0,0,3,100.0
412610,2015,2,0,0,2,100.0
412610,2016,1,0,0,1,100.0
412610,2017,2,0,0,2,100.0
412610,2019,2,0,0,2,100.0
412610,2020,4,0,0,4,100.0
412620,2012,4,0,0,4,100.0
412620,2013,2,0,0,2,100.0
412620,2014,2,0,0,2,100.0
412620,2015,2,0,0,2,100.0
412620,2016,4,0,0,4,100.0
412620,2017,6,0,0,6,100.0
412620,2018,1,0,0,1,100.0
412620,2019,5,0,0,5,100.0
412620,2020,2,0,0,2,100.0
412625,2012,36,0,0,36,100.0
412625,2013,34,0,0,34,100.0
412625,2014,26,0,0,26,100.0
412625,2015,21,0,0,21,100.0
412625,2016,27,0,0,27,100.0
412625,2017,36,0,0,36,100.0
412625,2018,32,0,0,32,100.0
412625,2019,49,0,0,49,100.0
412625,2020,50,0,0,50,100.0
412627,2012,1,0,0,1,100.0
412627,2013,1,0,0,1,100.0
412627,2014,1,0,0,1,100.0
412627,2015,2,0,0,2,100.0
412627,2016,2,0,0,2,100.0
412627,2017,1,0,0,1,100.0
412627,2018,1,0,0,1,100.0
412627,2019,2,0,0,2,100.0
412627,2020,3,0,0,3,100.0
412630,2012,7,0,0,7,100.0
412630,2013,8,0,0,8,100.0
412630,2014,10,0,0,10,100.0
412630,2015,6,0,0,6,100.0
412630,2016,4,0,0,4,100.0
412630,2017,8,0,0,8,100.0
412630,2018,3,0,0,3,100.0
412630,2019,5,0,0,5,100.0
412630,2020,7,0,0,7,100.0
412635,2012,3,0,0,3,100.0
412635,2015,2,0,0,2,100.0
412635,2017,1,0,0,1,100.0
412635,2019,1,0,0,1,100.0
412635,2020,1,0,0,1,100.0
412640,2012,4,0,0,4,100.0
412640,2013,3,0,0,3,100.0
412640,2014,1,0,0,1,100.0
412640,2016,4,0,0,4,100.0
412640,2017,1,0,0,1,100.0
412640,2018,1,0,0,1,100.0
412640,2020,1,0,0,1,100.0
412650,2012,5,0,0,5,100.0
412650,2013,3,0,0,3,100.0
412650,2014,7,0,0,7,100.0
412650,2015,4,0,0,4,100.0
412650,2016,2,0,0,2,100.0
412650,2017,4,0,0,4,100.0
412650,2018,8,0,0,8,100.0
412650,2019,4,0,0,4,100.0
412650,2020,7,0,0,7,100.0
412660,2012,4,0,0,4,100.0
412660,2013,7,0,0,7,100.0
412660,2014,6,0,0,6,100.0
412660,2015,6,0,0,6,100.0
412660,2016,9,0,0,9,100.0
412660,2017,4,0,0,4,100.0
412660,2018,8,0,0,8,100.0
412660,2019,6,0,0,6,100.0
412660,2020,5,0,0,5,100.0
412665,2012,2,0,0,2,100.0
412665,2013,1,0,0,1,100.0
412665,2016,1,0,0,1,100.0
412665,2020,1,0,0,1,100.0
412667,2012,4,0,0,4,100.0
412667,2013,2,0,0,2,100.0
412667,2014,1,0,0,1,100.0
412667,2015,1,0,0,1,100.0
412667,2016,4,0,0,4,100.0
412667,2017,5,0,0,5,100.0
412667,2018,1,0,0,1,100.0
412667,2019,4,0,0,4,100.0
412667,2020,4,0,0,4,100.0
412670,2012,2,0,0,2,100.0
412670,2014,2,0,0,2,100.0
412670,2016,1,0,0,1,100.0
412670,2017,2,0,0,2,100.0
412670,2018,1,0,0,1,100.0
412670,2019,3,0,0,3,100.0
412670,2020,1,0,0,1,100.0
412680,2012,8,0,0,8,100.0
412680,2013,4,0,0,4,100.0
412680,2014,4,0,0,4,100.0
412680,2015,7,0,0,7,100.0
412680,2016,3,0,0,3,100.0
412680,2017,11,0,0,11,100.0
412680,2018,8,0,0,8,100.0
412680,2019,3,0,0,3,100.0
412680,2020,9,0,0,9,100.0
412690,2013,3,0,0,3,100.0
412690,2014,2,0,0,2,100.0
412690,2015,2,0,0,2,100.0
412690,2016,1,0,0,1,100.0
412690,2017,2,0,0,2,100.0
412690,2018,2,0,0,2,100.0
412690,2019,2,0,0,2,100.0
