CODMUNRES,ano_nasc,Qtd_Nascimentos_Prematuros,Qtd_Total,Ratio
420543,2013,2.0,25,0.08
420543,2014,2.0,27,0.07407407407407407
420543,2015,2.0,19,0.10526315789473684
420543,2016,3.0,24,0.125
420543,2017,5.0,39,0.1282051282051282
420543,2018,4.0,40,0.1
420543,2019,3.0,25,0.12
420543,2020,5.0,40,0.125
420545,2012,45.0,346,0.13005780346820808
420545,2013,27.0,348,0.07758620689655173
420545,2014,41.0,411,0.09975669099756691
420545,2015,48.0,386,0.12435233160621761
420545,2016,50.0,409,0.12224938875305623
420545,2017,44.0,435,0.10114942528735632
420545,2018,41.0,454,0.09030837004405286
420545,2019,56.0,446,0.12556053811659193
420545,2020,36.0,435,0.08275862068965517
420550,2012,104.0,549,0.1894353369763206
420550,2013,82.0,530,0.15471698113207547
420550,2014,90.0,562,0.1601423487544484
420550,2015,86.0,587,0.1465076660988075
420550,2016,95.0,570,0.16666666666666666
420550,2017,89.0,516,0.17248062015503876
420550,2018,65.0,538,0.120817843866171
420550,2019,70.0,521,0.1343570057581574
420550,2020,46.0,529,0.08695652173913043
420555,2012,1.0,24,0.041666666666666664
420555,2013,2.0,37,0.05405405405405406
420555,2014,2.0,26,0.07692307692307693
420555,2015,3.0,32,0.09375
420555,2016,1.0,26,0.038461538461538464
420555,2017,3.0,23,0.13043478260869565
420555,2018,2.0,25,0.08
420555,2019,2.0,22,0.09090909090909091
420555,2020,4.0,26,0.15384615384615385
420560,2012,8.0,50,0.16
420560,2013,3.0,45,0.06666666666666667
420560,2014,3.0,44,0.06818181818181818
420560,2015,4.0,36,0.1111111111111111
420560,2016,3.0,41,0.07317073170731707
420560,2017,2.0,51,0.0392156862745098
420560,2018,3.0,48,0.0625
420560,2019,3.0,32,0.09375
420560,2020,7.0,46,0.15217391304347827
420570,2012,28.0,251,0.11155378486055777
420570,2013,17.0,252,0.06746031746031746
420570,2014,23.0,255,0.09019607843137255
420570,2015,27.0,258,0.10465116279069768
420570,2016,23.0,280,0.08214285714285714
420570,2017,38.0,317,0.11987381703470032
420570,2018,27.0,308,0.08766233766233766
420570,2019,29.0,320,0.090625
420570,2020,41.0,341,0.12023460410557185
420580,2012,31.0,253,0.1225296442687747
420580,2013,24.0,279,0.08602150537634409
420580,2014,41.0,314,0.1305732484076433
420580,2015,43.0,267,0.16104868913857678
420580,2016,32.0,263,0.12167300380228137
420580,2017,44.0,293,0.15017064846416384
420580,2018,33.0,305,0.10819672131147541
420580,2019,25.0,281,0.08896797153024912
420580,2020,38.0,280,0.1357142857142857
420590,2012,94.0,765,0.12287581699346405
420590,2013,82.0,800,0.1025
420590,2014,73.0,823,0.08869987849331713
420590,2015,103.0,901,0.11431742508324085
420590,2016,59.0,829,0.07117008443908324
420590,2017,83.0,906,0.09161147902869757
420590,2018,99.0,935,0.10588235294117647
420590,2019,87.0,995,0.08743718592964825
420590,2020,82.0,947,0.08658922914466737
420600,2012,13.0,166,0.0783132530120482
420600,2013,13.0,139,0.09352517985611511
420600,2014,10.0,163,0.06134969325153374
420600,2015,15.0,159,0.09433962264150944
420600,2016,15.0,174,0.08620689655172414
420600,2017,18.0,176,0.10227272727272728
420600,2018,19.0,209,0.09090909090909091
420600,2019,17.0,162,0.10493827160493827
420600,2020,13.0,150,0.08666666666666667
420610,2012,14.0,73,0.1917808219178082
420610,2013,6.0,70,0.08571428571428572
420610,2014,15.0,85,0.17647058823529413
420610,2015,10.0,80,0.125
420610,2016,10.0,73,0.136986301369863
420610,2017,8.0,70,0.11428571428571428
420610,2018,9.0,85,0.10588235294117647
420610,2019,9.0,84,0.10714285714285714
420610,2020,9.0,101,0.0891089108910891
420620,2012,26.0,145,0.1793103448275862
420620,2013,13.0,127,0.10236220472440945
420620,2014,19.0,122,0.1557377049180328
420620,2015,17.0,125,0.136
420620,2016,14.0,143,0.0979020979020979
420620,2017,22.0,128,0.171875
420620,2018,21.0,141,0.14893617021276595
420620,2019,12.0,140,0.08571428571428572
420620,2020,18.0,139,0.12949640287769784
420630,2012,14.0,247,0.05668016194331984
420630,2013,16.0,250,0.064
420630,2014,24.0,267,0.0898876404494382
420630,2015,30.0,250,0.12
420630,2016,28.0,285,0.09824561403508772
420630,2017,17.0,302,0.056291390728476824
420630,2018,32.0,322,0.09937888198757763
420630,2019,35.0,335,0.1044776119402985
420630,2020,27.0,354,0.07627118644067797
420640,2012,12.0,115,0.10434782608695652
420640,2013,6.0,85,0.07058823529411765
420640,2014,16.0,108,0.14814814814814814
420640,2015,5.0,112,0.044642857142857144
420640,2016,4.0,85,0.047058823529411764
420640,2017,13.0,123,0.10569105691056911
420640,2018,8.0,116,0.06896551724137931
420640,2019,14.0,138,0.10144927536231885
420640,2020,16.0,125,0.128
420650,2012,72.0,629,0.11446740858505565
420650,2013,78.0,638,0.12225705329153605
420650,2014,46.0,539,0.08534322820037106
420650,2015,73.0,630,0.11587301587301588
420650,2016,52.0,572,0.09090909090909091
420650,2017,72.0,646,0.11145510835913312
420650,2018,68.0,598,0.11371237458193979
420650,2019,66.0,602,0.10963455149501661
420650,2020,68.0,627,0.10845295055821372
420660,2012,5.0,70,0.07142857142857142
420660,2013,3.0,59,0.05084745762711865
420660,2014,2.0,45,0.044444444444444446
420660,2015,3.0,58,0.05172413793103448
420660,2016,6.0,57,0.10526315789473684
420660,2017,4.0,57,0.07017543859649122
420660,2018,4.0,59,0.06779661016949153
420660,2019,4.0,62,0.06451612903225806
420660,2020,3.0,50,0.06
420665,2012,5.0,65,0.07692307692307693
420665,2013,7.0,77,0.09090909090909091
420665,2014,9.0,91,0.0989010989010989
420665,2015,7.0,89,0.07865168539325842
420665,2016,8.0,97,0.08247422680412371
420665,2017,9.0,118,0.07627118644067797
420665,2018,11.0,108,0.10185185185185185
420665,2019,12.0,106,0.11320754716981132
420665,2020,12.0,96,0.125
420670,2012,28.0,275,0.10181818181818182
420670,2013,24.0,273,0.08791208791208792
420670,2014,43.0,303,0.1419141914191419
420670,2015,28.0,298,0.09395973154362416
420670,2016,35.0,309,0.11326860841423948
420670,2017,36.0,320,0.1125
420670,2018,39.0,335,0.11641791044776119
420670,2019,29.0,322,0.09006211180124224
420670,2020,22.0,285,0.07719298245614035
420675,2012,0.0,18,0.0
420675,2013,1.0,26,0.038461538461538464
420675,2014,1.0,20,0.05
420675,2015,0.0,20,0.0
420675,2016,6.0,23,0.2608695652173913
420675,2017,1.0,24,0.041666666666666664
420675,2018,1.0,16,0.0625
420675,2019,3.0,15,0.2
420675,2020,3.0,26,0.11538461538461539
420680,2012,6.0,39,0.15384615384615385
420680,2013,4.0,32,0.125
420680,2014,2.0,26,0.07692307692307693
420680,2015,3.0,39,0.07692307692307693
420680,2016,2.0,37,0.05405405405405406
420680,2017,1.0,28,0.03571428571428571
420680,2018,0.0,51,0.0
420680,2019,0.0,26,0.0
420680,2020,3.0,40,0.075
420690,2012,17.0,256,0.06640625
420690,2013,31.0,252,0.12301587301587301
420690,2014,20.0,266,0.07518796992481203
420690,2015,23.0,240,0.09583333333333334
420690,2016,16.0,256,0.0625
420690,2017,20.0,243,0.0823045267489712
420690,2018,25.0,290,0.08620689655172414
420690,2019,21.0,226,0.09292035398230089
420690,2020,10.0,245,0.04081632653061224
420700,2012,93.0,842,0.11045130641330166
420700,2013,63.0,703,0.08961593172119488
420700,2014,72.0,708,0.1016949152542373
420700,2015,94.0,795,0.11823899371069183
420700,2016,81.0,770,0.10519480519480519
420700,2017,88.0,747,0.11780455153949129
420700,2018,103.0,836,0.12320574162679426
420700,2019,88.0,755,0.11655629139072848
420700,2020,71.0,756,0.09391534391534391
420710,2012,14.0,166,0.08433734939759036
420710,2013,17.0,166,0.10240963855421686
420710,2014,16.0,181,0.08839779005524862
420710,2015,33.0,197,0.16751269035532995
420710,2016,22.0,180,0.12222222222222222
420710,2017,15.0,168,0.08928571428571429
420710,2018,13.0,183,0.07103825136612021
420710,2019,12.0,194,0.061855670103092786
420710,2020,11.0,182,0.06043956043956044
420720,2012,9.0,95,0.09473684210526316
420720,2013,9.0,118,0.07627118644067797
420720,2014,6.0,109,0.05504587155963303
420720,2015,13.0,109,0.11926605504587157
420720,2016,11.0,110,0.1
420720,2017,7.0,111,0.06306306306306306
420720,2018,10.0,105,0.09523809523809523
420720,2019,10.0,106,0.09433962264150944
420720,2020,17.0,119,0.14285714285714285
420730,2012,49.0,525,0.09333333333333334
420730,2013,36.0,512,0.0703125
420730,2014,45.0,504,0.08928571428571429
420730,2015,57.0,523,0.1089866156787763
420730,2016,57.0,640,0.0890625
420730,2017,64.0,657,0.0974124809741248
420730,2018,61.0,665,0.09172932330827067
420730,2019,58.0,640,0.090625
420730,2020,55.0,613,0.08972267536704731
420740,2012,3.0,65,0.046153846153846156
420740,2013,6.0,69,0.08695652173913043
420740,2014,7.0,75,0.09333333333333334
420740,2015,8.0,100,0.08
420740,2016,10.0,75,0.13333333333333333
420740,2017,10.0,81,0.12345679012345678
420740,2018,4.0,69,0.057971014492753624
420740,2019,13.0,97,0.13402061855670103
420740,2020,9.0,77,0.11688311688311688
420750,2012,111.0,808,0.1373762376237624
420750,2013,105.0,797,0.13174404015056462
420750,2014,108.0,823,0.13122721749696234
420750,2015,106.0,822,0.12895377128953772
420750,2016,106.0,864,0.12268518518518519
420750,2017,95.0,967,0.09824198552223372
420750,2018,96.0,901,0.10654827968923418
420750,2019,94.0,910,0.10329670329670329
420750,2020,89.0,916,0.09716157205240175
420757,2012,2.0,27,0.07407407407407407
420757,2013,3.0,31,0.0967741935483871
420757,2014,5.0,17,0.29411764705882354
420757,2015,3.0,26,0.11538461538461539
420757,2016,4.0,28,0.14285714285714285
420757,2017,3.0,47,0.06382978723404255
420757,2018,1.0,19,0.05263157894736842
420757,2019,7.0,43,0.16279069767441862
420757,2020,2.0,28,0.07142857142857142
420760,2012,13.0,54,0.24074074074074073
420760,2013,4.0,44,0.09090909090909091
420760,2014,5.0,50,0.1
420760,2015,10.0,40,0.25
420760,2016,7.0,51,0.13725490196078433
420760,2017,13.0,49,0.2653061224489796
420760,2018,5.0,60,0.08333333333333333
420760,2019,11.0,52,0.21153846153846154
420760,2020,12.0,53,0.22641509433962265
420765,2012,7.0,87,0.08045977011494253
420765,2013,10.0,84,0.11904761904761904
420765,2014,10.0,119,0.08403361344537816
420765,2015,5.0,89,0.056179775280898875
420765,2016,7.0,90,0.07777777777777778
420765,2017,10.0,108,0.09259259259259259
420765,2018,7.0,106,0.0660377358490566
420765,2019,10.0,120,0.08333333333333333
420765,2020,8.0,116,0.06896551724137931
420768,2012,12.0,120,0.1
420768,2013,17.0,129,0.13178294573643412
420768,2014,12.0,118,0.1016949152542373
420768,2015,21.0,188,0.11170212765957446
420768,2016,29.0,165,0.17575757575757575
420768,2017,15.0,179,0.08379888268156424
420768,2018,11.0,153,0.0718954248366013
420768,2019,14.0,130,0.1076923076923077
420768,2020,19.0,127,0.14960629921259844
420770,2012,12.0,79,0.1518987341772152
420770,2013,16.0,108,0.14814814814814814
420770,2014,12.0,94,0.1276595744680851
420770,2015,12.0,114,0.10526315789473684
420770,2016,14.0,72,0.19444444444444445
420770,2017,16.0,112,0.14285714285714285
420770,2018,24.0,86,0.27906976744186046
420770,2019,19.0,96,0.19791666666666666
420770,2020,16.0,103,0.1553398058252427
420775,2012,4.0,39,0.10256410256410256
420775,2013,3.0,39,0.07692307692307693
420775,2014,2.0,31,0.06451612903225806
420775,2015,5.0,41,0.12195121951219512
420775,2016,6.0,43,0.13953488372093023
420775,2017,4.0,49,0.08163265306122448
420775,2018,1.0,47,0.02127659574468085
420775,2019,2.0,37,0.05405405405405406
420775,2020,4.0,37,0.10810810810810811
420780,2012,17.0,112,0.15178571428571427
420780,2013,11.0,124,0.08870967741935484
420780,2014,12.0,128,0.09375
420780,2015,27.0,148,0.18243243243243243
420780,2016,13.0,98,0.1326530612244898
420780,2017,15.0,117,0.1282051282051282
420780,2018,19.0,133,0.14285714285714285
420780,2019,19.0,154,0.12337662337662338
420780,2020,29.0,120,0.24166666666666667
420785,2012,3.0,21,0.14285714285714285
420785,2013,2.0,30,0.06666666666666667
420785,2014,3.0,22,0.13636363636363635
420785,2015,0.0,22,0.0
420785,2016,3.0,22,0.13636363636363635
420785,2017,5.0,28,0.17857142857142858
420785,2018,3.0,21,0.14285714285714285
420785,2019,5.0,32,0.15625
420785,2020,1.0,24,0.041666666666666664
420790,2012,14.0,112,0.125
420790,2013,16.0,134,0.11940298507462686
420790,2014,19.0,138,0.13768115942028986
420790,2015,13.0,135,0.0962962962962963
420790,2016,8.0,116,0.06896551724137931
420790,2017,10.0,145,0.06896551724137931
420790,2018,20.0,138,0.14492753623188406
420790,2019,13.0,143,0.09090909090909091
420790,2020,16.0,126,0.12698412698412698
420800,2012,6.0,73,0.0821917808219178
420800,2013,5.0,58,0.08620689655172414
420800,2014,6.0,58,0.10344827586206896
420800,2015,9.0,70,0.12857142857142856
420800,2016,12.0,60,0.2
420800,2017,3.0,51,0.058823529411764705
420800,2018,8.0,55,0.14545454545454545
420800,2019,11.0,88,0.125
420800,2020,16.0,74,0.21621621621621623
420810,2012,32.0,267,0.1198501872659176
420810,2013,34.0,283,0.12014134275618374
420810,2014,29.0,291,0.09965635738831616
420810,2015,36.0,315,0.11428571428571428
420810,2016,41.0,312,0.13141025641025642
420810,2017,38.0,293,0.1296928327645051
420810,2018,25.0,280,0.08928571428571429
420810,2019,34.0,296,0.11486486486486487
420810,2020,50.0,305,0.16393442622950818
420820,2012,300.0,3030,0.09900990099009901
420820,2013,291.0,3028,0.09610303830911493
420820,2014,319.0,3319,0.09611328713467912
420820,2015,414.0,3571,0.11593391206944834
420820,2016,358.0,3465,0.10331890331890332
420820,2017,313.0,3599,0.08696860238955266
420820,2018,331.0,3808,0.08692226890756302
420820,2019,290.0,3667,0.07908371966184892
420820,2020,282.0,3675,0.07673469387755102
420830,2012,64.0,671,0.09538002980625931
420830,2013,64.0,700,0.09142857142857143
420830,2014,96.0,751,0.1278295605858855
420830,2015,110.0,834,0.13189448441247004
420830,2016,112.0,828,0.13526570048309178
420830,2017,85.0,872,0.09747706422018348
420830,2018,77.0,890,0.08651685393258426
420830,2019,81.0,926,0.08747300215982722
420830,2020,83.0,980,0.08469387755102041
420840,2012,12.0,214,0.056074766355140186
420840,2013,10.0,179,0.055865921787709494
420840,2014,18.0,179,0.1005586592178771
420840,2015,13.0,219,0.0593607305936073
420840,2016,20.0,208,0.09615384615384616
420840,2017,13.0,210,0.06190476190476191
420840,2018,17.0,218,0.0779816513761468
420840,2019,19.0,220,0.08636363636363636
420840,2020,9.0,227,0.039647577092511016
420845,2012,27.0,205,0.13170731707317074
420845,2013,29.0,200,0.145
420845,2014,22.0,244,0.09016393442622951
420845,2015,27.0,290,0.09310344827586207
420845,2016,32.0,255,0.12549019607843137
420845,2017,36.0,264,0.13636363636363635
420845,2018,33.0,271,0.12177121771217712
420845,2019,29.0,293,0.09897610921501707
420845,2020,30.0,318,0.09433962264150944
420850,2012,36.0,349,0.10315186246418338
420850,2013,20.0,328,0.06097560975609756
420850,2014,36.0,372,0.0967741935483871
420850,2015,41.0,400,0.1025
420850,2016,41.0,373,0.10991957104557641
420850,2017,43.0,379,0.11345646437994723
420850,2018,46.0,423,0.10874704491725769
420850,2019,34.0,424,0.08018867924528301
420850,2020,36.0,382,0.09424083769633508
420860,2012,5.0,49,0.10204081632653061
420860,2013,8.0,63,0.12698412698412698
420860,2014,2.0,44,0.045454545454545456
420860,2015,6.0,57,0.10526315789473684
420860,2016,3.0,48,0.0625
420860,2017,4.0,66,0.06060606060606061
420860,2018,2.0,50,0.04
420860,2019,2.0,57,0.03508771929824561
420860,2020,12.0,54,0.2222222222222222
420870,2012,10.0,133,0.07518796992481203
420870,2013,11.0,121,0.09090909090909091
420870,2014,16.0,123,0.13008130081300814
420870,2015,10.0,94,0.10638297872340426
420870,2016,17.0,129,0.13178294573643412
420870,2017,18.0,127,0.14173228346456693
420870,2018,6.0,147,0.04081632653061224
420870,2019,11.0,130,0.08461538461538462
420870,2020,17.0,119,0.14285714285714285
420880,2012,28.0,255,0.10980392156862745
420880,2013,23.0,226,0.10176991150442478
420880,2014,23.0,210,0.10952380952380952
420880,2015,24.0,234,0.10256410256410256
420880,2016,40.0,242,0.1652892561983471
420880,2017,50.0,253,0.1976284584980237
420880,2018,46.0,266,0.17293233082706766
420880,2019,27.0,260,0.10384615384615385
420880,2020,38.0,251,0.15139442231075698
420890,2012,351.0,2333,0.15045006429489927
420890,2013,295.0,2310,0.1277056277056277
420890,2014,248.0,2408,0.10299003322259136
420890,2015,269.0,2519,0.10678840809845176
420890,2016,244.0,2312,0.10553633217993079
420890,2017,257.0,2421,0.10615448161916563
420890,2018,262.0,2352,0.11139455782312925
420890,2019,256.0,2311,0.11077455646906101
420890,2020,295.0,2417,0.1220521307405875
420895,2012,2.0,16,0.125
420895,2013,1.0,25,0.04
420895,2014,2.0,26,0.07692307692307693
420895,2015,1.0,15,0.06666666666666667
420895,2016,2.0,14,0.14285714285714285
420895,2017,1.0,26,0.038461538461538464
420895,2018,0.0,17,0.0
420895,2019,2.0,23,0.08695652173913043
420895,2020,5.0,19,0.2631578947368421
420900,2012,35.0,324,0.10802469135802469
420900,2013,37.0,336,0.11011904761904762
420900,2014,47.0,352,0.13352272727272727
420900,2015,48.0,406,0.11822660098522167
420900,2016,50.0,379,0.13192612137203166
420900,2017,42.0,342,0.12280701754385964
420900,2018,41.0,370,0.11081081081081082
420900,2019,37.0,353,0.1048158640226629
420900,2020,31.0,368,0.08423913043478261
420910,2012,977.0,7886,0.12389043875221913
420910,2013,913.0,7848,0.11633537206931702
420910,2014,917.0,8063,0.11372938112365125
420910,2015,1002.0,8402,0.11925731968578909
420910,2016,992.0,8030,0.12353673723536737
420910,2017,885.0,8083,0.10948905109489052
420910,2018,881.0,8177,0.1077412253882842
420910,2019,798.0,7815,0.10211132437619962
420910,2020,927.0,7898,0.1173714864522664
420915,2012,7.0,92,0.07608695652173914
420915,2013,7.0,84,0.08333333333333333
420915,2014,6.0,98,0.061224489795918366
420915,2015,15.0,108,0.1388888888888889
420915,2016,4.0,106,0.03773584905660377
420915,2017,12.0,102,0.11764705882352941
420915,2018,8.0,88,0.09090909090909091
420915,2019,9.0,99,0.09090909090909091
420915,2020,11.0,109,0.10091743119266056
420917,2012,6.0,27,0.2222222222222222
420917,2013,1.0,18,0.05555555555555555
420917,2014,2.0,20,0.1
420917,2015,4.0,20,0.2
420917,2016,0.0,13,0.0
420917,2017,2.0,29,0.06896551724137931
420917,2018,2.0,28,0.07142857142857142
420917,2019,6.0,34,0.17647058823529413
420917,2020,3.0,29,0.10344827586206896
420920,2012,0.0,20,0.0
420920,2013,1.0,19,0.05263157894736842
420920,2014,1.0,29,0.034482758620689655
420920,2015,4.0,33,0.12121212121212122
420920,2016,6.0,26,0.23076923076923078
420920,2017,2.0,25,0.08
420920,2018,5.0,22,0.22727272727272727
420920,2019,6.0,27,0.2222222222222222
420920,2020,4.0,21,0.19047619047619047
420930,2012,295.0,2299,0.12831665941713788
420930,2013,288.0,2340,0.12307692307692308
420930,2014,303.0,2406,0.1259351620947631
420930,2015,334.0,2428,0.13756177924217464
420930,2016,357.0,2476,0.14418416801292408
420930,2017,324.0,2491,0.13006824568446407
420930,2018,284.0,2320,0.12241379310344827
420930,2019,227.0,2287,0.09925666812418014
420930,2020,225.0,2284,0.09851138353765324
420940,2012,74.0,566,0.13074204946996468
420940,2013,66.0,573,0.11518324607329843
420940,2014,56.0,511,0.1095890410958904
420940,2015,61.0,502,0.12151394422310757
420940,2016,45.0,421,0.10688836104513064
420940,2017,52.0,473,0.10993657505285412
420940,2018,46.0,440,0.10454545454545454
420940,2019,60.0,453,0.13245033112582782
420940,2020,44.0,433,0.10161662817551963
420945,2012,3.0,15,0.2
420945,2013,2.0,12,0.16666666666666666
420945,2014,4.0,21,0.19047619047619047
420945,2015,3.0,21,0.14285714285714285
420945,2016,1.0,20,0.05
420945,2017,2.0,26,0.07692307692307693
420945,2018,1.0,21,0.047619047619047616
420945,2019,4.0,26,0.15384615384615385
420945,2020,7.0,19,0.3684210526315789
420950,2012,6.0,85,0.07058823529411765
420950,2013,12.0,101,0.1188118811881188
420950,2014,5.0,98,0.05102040816326531
420950,2015,11.0,106,0.10377358490566038
420950,2016,11.0,97,0.1134020618556701
420950,2017,9.0,101,0.0891089108910891
420950,2018,14.0,102,0.13725490196078433
420950,2019,9.0,99,0.09090909090909091
420950,2020,10.0,79,0.12658227848101267
420960,2012,21.0,185,0.11351351351351352
420960,2013,17.0,194,0.08762886597938144
420960,2014,28.0,214,0.1308411214953271
420960,2015,23.0,201,0.11442786069651742
420960,2016,22.0,217,0.10138248847926268
420960,2017,15.0,166,0.09036144578313253
420960,2018,12.0,168,0.07142857142857142
420960,2019,13.0,170,0.07647058823529412
420960,2020,25.0,193,0.12953367875647667
420970,2012,16.0,160,0.1
420970,2013,17.0,160,0.10625
420970,2014,21.0,162,0.12962962962962962
420970,2015,12.0,185,0.06486486486486487
420970,2016,14.0,166,0.08433734939759036
420970,2017,9.0,146,0.06164383561643835
420970,2018,14.0,179,0.0782122905027933
420970,2019,18.0,161,0.11180124223602485
420970,2020,11.0,185,0.05945945945945946
420980,2012,2.0,29,0.06896551724137931
420980,2013,3.0,30,0.1
420980,2014,5.0,33,0.15151515151515152
420980,2015,5.0,43,0.11627906976744186
420980,2016,5.0,39,0.1282051282051282
420980,2017,4.0,39,0.10256410256410256
420980,2018,0.0,32,0.0
420980,2019,4.0,37,0.10810810810810811
420980,2020,5.0,48,0.10416666666666667
420985,2012,8.0,55,0.14545454545454545
420985,2013,5.0,42,0.11904761904761904
420985,2014,12.0,55,0.21818181818181817
420985,2015,5.0,60,0.08333333333333333
420985,2016,13.0,48,0.2708333333333333
420985,2017,9.0,58,0.15517241379310345
420985,2018,3.0,44,0.06818181818181818
420985,2019,9.0,58,0.15517241379310345
420985,2020,8.0,43,0.18604651162790697
420990,2012,16.0,141,0.11347517730496454
420990,2013,16.0,169,0.09467455621301775
420990,2014,23.0,166,0.13855421686746988
420990,2015,7.0,147,0.047619047619047616
420990,2016,11.0,159,0.06918238993710692
420990,2017,18.0,166,0.10843373493975904
420990,2018,21.0,194,0.10824742268041238
420990,2019,13.0,154,0.08441558441558442
420990,2020,14.0,164,0.08536585365853659
421000,2012,11.0,144,0.0763888888888889
421000,2013,13.0,168,0.07738095238095238
421000,2014,14.0,186,0.07526881720430108
421000,2015,10.0,158,0.06329113924050633
421000,2016,12.0,168,0.07142857142857142
421000,2017,19.0,178,0.10674157303370786
421000,2018,18.0,214,0.08411214953271028
421000,2019,16.0,198,0.08080808080808081
421000,2020,14.0,193,0.07253886010362694
421003,2012,8.0,48,0.16666666666666666
421003,2013,3.0,43,0.06976744186046512
421003,2014,5.0,60,0.08333333333333333
421003,2015,7.0,74,0.0945945945945946
421003,2016,9.0,63,0.14285714285714285
421003,2017,3.0,61,0.04918032786885246
421003,2018,2.0,59,0.03389830508474576
421003,2019,6.0,60,0.1
421003,2020,3.0,51,0.058823529411764705
421005,2012,3.0,16,0.1875
421005,2013,6.0,33,0.18181818181818182
421005,2014,4.0,22,0.18181818181818182
421005,2015,1.0,18,0.05555555555555555
421005,2016,1.0,26,0.038461538461538464
421005,2017,3.0,21,0.14285714285714285
421005,2018,1.0,20,0.05
421005,2019,1.0,24,0.041666666666666664
421005,2020,0.0,20,0.0
421010,2012,90.0,745,0.12080536912751678
421010,2013,86.0,827,0.10399032648125756
421010,2014,108.0,798,0.13533834586466165
421010,2015,88.0,777,0.11325611325611326
421010,2016,87.0,765,0.11372549019607843
421010,2017,118.0,843,0.13997627520759193
421010,2018,117.0,820,0.14268292682926828
421010,2019,104.0,754,0.13793103448275862
421010,2020,105.0,715,0.14685314685314685
421020,2012,6.0,34,0.17647058823529413
421020,2013,3.0,27,0.1111111111111111
421020,2014,3.0,36,0.08333333333333333
421020,2015,5.0,40,0.125
421020,2016,5.0,25,0.2
421020,2017,6.0,38,0.15789473684210525
421020,2018,5.0,51,0.09803921568627451
421020,2019,6.0,30,0.2
421020,2020,7.0,35,0.2
421030,2012,10.0,95,0.10526315789473684
421030,2013,6.0,91,0.06593406593406594
421030,2014,8.0,76,0.10526315789473684
421030,2015,9.0,97,0.09278350515463918
421030,2016,14.0,121,0.11570247933884298
421030,2017,8.0,82,0.0975609756097561
421030,2018,10.0,95,0.10526315789473684
421030,2019,13.0,101,0.12871287128712872
421030,2020,9.0,123,0.07317073170731707
421040,2012,8.0,92,0.08695652173913043
421040,2013,8.0,79,0.10126582278481013
421040,2014,15.0,116,0.12931034482758622
421040,2015,10.0,107,0.09345794392523364
421040,2016,11.0,103,0.10679611650485436
421040,2017,12.0,90,0.13333333333333333
421040,2018,10.0,106,0.09433962264150944
421040,2019,15.0,105,0.14285714285714285
421040,2020,18.0,111,0.16216216216216217
421050,2012,18.0,315,0.05714285714285714
421050,2013,31.0,310,0.1
421050,2014,37.0,377,0.09814323607427056
421050,2015,24.0,373,0.064343163538874
421050,2016,47.0,362,0.1298342541436464
421050,2017,38.0,360,0.10555555555555556
421050,2018,41.0,403,0.10173697270471464
421050,2019,30.0,371,0.08086253369272237
421050,2020,35.0,382,0.09162303664921466
421055,2012,0.0,12,0.0
421055,2013,1.0,12,0.08333333333333333
421055,2014,2.0,17,0.11764705882352941
421055,2015,2.0,26,0.07692307692307693
421055,2016,0.0,18,0.0
421055,2017,2.0,17,0.11764705882352941
421055,2018,3.0,16,0.1875
421055,2019,4.0,26,0.15384615384615385
421055,2020,2.0,16,0.125
421060,2012,18.0,186,0.0967741935483871
421060,2013,24.0,168,0.14285714285714285
421060,2014,18.0,182,0.0989010989010989
421060,2015,15.0,203,0.07389162561576355
421060,2016,17.0,202,0.08415841584158416
421060,2017,22.0,210,0.10476190476190476
421060,2018,17.0,228,0.07456140350877193
421060,2019,20.0,215,0.09302325581395349
421060,2020,24.0,199,0.12060301507537688
421070,2012,7.0,41,0.17073170731707318
421070,2013,7.0,30,0.23333333333333334
421070,2014,5.0,33,0.15151515151515152
421070,2015,2.0,29,0.06896551724137931
421070,2016,2.0,36,0.05555555555555555
421070,2017,4.0,31,0.12903225806451613
421070,2018,7.0,41,0.17073170731707318
421070,2019,6.0,38,0.15789473684210525
421070,2020,1.0,36,0.027777777777777776
421080,2012,7.0,73,0.0958904109589041
421080,2013,7.0,76,0.09210526315789473
421080,2014,5.0,86,0.05813953488372093
421080,2015,9.0,72,0.125
421080,2016,9.0,85,0.10588235294117647
421080,2017,10.0,82,0.12195121951219512
421080,2018,15.0,91,0.16483516483516483
421080,2019,12.0,79,0.1518987341772152
421080,2020,12.0,84,0.14285714285714285
421085,2012,7.0,30,0.23333333333333334
421085,2013,3.0,30,0.1
421085,2014,6.0,36,0.16666666666666666
421085,2015,4.0,28,0.14285714285714285
421085,2016,1.0,33,0.030303030303030304
421085,2017,1.0,22,0.045454545454545456
421085,2018,0.0,27,0.0
421085,2019,1.0,36,0.027777777777777776
421085,2020,3.0,29,0.10344827586206896
421090,2012,2.0,43,0.046511627906976744
421090,2013,8.0,44,0.18181818181818182
421090,2014,5.0,52,0.09615384615384616
421090,2015,5.0,41,0.12195121951219512
421090,2016,5.0,37,0.13513513513513514
421090,2017,6.0,44,0.13636363636363635
421090,2018,5.0,44,0.11363636363636363
421090,2019,3.0,49,0.061224489795918366
421090,2020,2.0,33,0.06060606060606061
421100,2012,10.0,108,0.09259259259259259
421100,2013,12.0,106,0.11320754716981132
421100,2014,8.0,112,0.07142857142857142
421100,2015,9.0,123,0.07317073170731707
421100,2016,10.0,126,0.07936507936507936
421100,2017,13.0,121,0.10743801652892562
