CODMUNRES,Ano,Qtd_Morte_Materna_Direta,Qtd_Total,Ratio
240980,2012,0.0,227,0.0
240980,2013,0.0,234,0.0
240980,2014,1.0,175,571.4285714285714
240980,2015,0.0,225,0.0
240980,2016,1.0,199,502.51256281407035
240980,2017,0.0,183,0.0
240980,2018,0.0,240,0.0
240980,2019,0.0,222,0.0
240990,2012,0.0,130,0.0
240990,2013,0.0,91,0.0
240990,2014,0.0,198,0.0
240990,2015,0.0,205,0.0
240990,2016,0.0,130,0.0
240990,2017,1.0,149,671.1409395973154
240990,2018,0.0,167,0.0
240990,2019,0.0,147,0.0
241000,2012,0.0,33,0.0
241000,2013,0.0,48,0.0
241000,2014,0.0,39,0.0
241000,2015,0.0,51,0.0
241000,2016,0.0,33,0.0
241000,2017,0.0,39,0.0
241000,2018,1.0,42,2380.9523809523807
241000,2019,0.0,51,0.0
241010,2012,0.0,217,0.0
241010,2013,1.0,146,684.931506849315
241010,2014,0.0,181,0.0
241010,2015,0.0,170,0.0
241010,2016,0.0,147,0.0
241010,2017,0.0,165,0.0
241010,2018,0.0,168,0.0
241010,2019,0.0,172,0.0
241020,2012,0.0,106,0.0
241020,2013,0.0,83,0.0
241020,2014,0.0,109,0.0
241020,2015,0.0,90,0.0
241020,2016,0.0,109,0.0
241020,2017,0.0,100,0.0
241020,2018,0.0,100,0.0
241020,2019,1.0,112,892.8571428571428
241025,2012,0.0,69,0.0
241025,2013,0.0,63,0.0
241025,2014,0.0,73,0.0
241025,2015,0.0,88,0.0
241025,2016,0.0,83,0.0
241025,2017,0.0,90,0.0
241025,2018,0.0,92,0.0
241025,2019,0.0,79,0.0
241030,2012,0.0,147,0.0
241030,2013,0.0,162,0.0
241030,2014,0.0,151,0.0
241030,2015,0.0,165,0.0
241030,2016,0.0,141,0.0
241030,2017,0.0,160,0.0
241030,2018,0.0,132,0.0
241030,2019,0.0,167,0.0
241040,2012,0.0,117,0.0
241040,2013,0.0,129,0.0
241040,2014,0.0,153,0.0
241040,2015,0.0,123,0.0
241040,2016,0.0,103,0.0
241040,2017,0.0,136,0.0
241040,2018,0.0,128,0.0
241040,2019,0.0,124,0.0
241050,2012,0.0,59,0.0
241050,2013,0.0,65,0.0
241050,2014,0.0,67,0.0
241050,2015,0.0,52,0.0
241050,2016,0.0,51,0.0
241050,2017,0.0,61,0.0
241050,2018,1.0,68,1470.5882352941176
241050,2019,0.0,64,0.0
241060,2012,0.0,58,0.0
241060,2013,0.0,35,0.0
241060,2014,0.0,29,0.0
241060,2015,0.0,45,0.0
241060,2016,0.0,19,0.0
241060,2017,0.0,30,0.0
241060,2018,0.0,27,0.0
241060,2019,0.0,22,0.0
241070,2012,0.0,45,0.0
241070,2013,1.0,42,2380.9523809523807
241070,2014,0.0,34,0.0
241070,2015,0.0,32,0.0
241070,2016,0.0,34,0.0
241070,2017,0.0,29,0.0
241070,2018,0.0,46,0.0
241070,2019,0.0,42,0.0
241080,2012,0.0,56,0.0
241080,2013,0.0,45,0.0
241080,2014,0.0,44,0.0
241080,2015,0.0,60,0.0
241080,2016,0.0,48,0.0
241080,2017,0.0,55,0.0
241080,2018,0.0,37,0.0
241080,2019,0.0,43,0.0
241090,2012,0.0,103,0.0
241090,2013,1.0,116,862.0689655172414
241090,2014,0.0,97,0.0
241090,2015,0.0,113,0.0
241090,2016,0.0,101,0.0
241090,2017,0.0,94,0.0
241090,2018,0.0,103,0.0
241090,2019,0.0,103,0.0
241100,2012,0.0,58,0.0
241100,2013,0.0,67,0.0
241100,2014,0.0,71,0.0
241100,2015,0.0,87,0.0
241100,2016,0.0,58,0.0
241100,2017,0.0,66,0.0
241100,2018,0.0,65,0.0
241100,2019,0.0,52,0.0
241105,2012,0.0,55,0.0
241105,2013,0.0,67,0.0
241105,2014,0.0,76,0.0
241105,2015,0.0,63,0.0
241105,2016,0.0,80,0.0
241105,2017,0.0,71,0.0
241105,2018,0.0,94,0.0
241105,2019,0.0,71,0.0
241110,2012,0.0,45,0.0
241110,2013,0.0,41,0.0
241110,2014,1.0,34,2941.176470588235
241110,2015,0.0,28,0.0
241110,2016,0.0,33,0.0
241110,2017,0.0,39,0.0
241110,2018,0.0,37,0.0
241110,2019,0.0,39,0.0
241120,2012,0.0,584,0.0
241120,2013,0.0,586,0.0
241120,2014,0.0,627,0.0
241120,2015,0.0,597,0.0
241120,2016,0.0,612,0.0
241120,2017,0.0,563,0.0
241120,2018,0.0,584,0.0
241120,2019,0.0,529,0.0
241140,2012,0.0,151,0.0
241140,2013,0.0,147,0.0
241140,2014,0.0,133,0.0
241140,2015,0.0,138,0.0
241140,2016,0.0,110,0.0
241140,2017,0.0,108,0.0
241140,2018,0.0,163,0.0
241140,2019,0.0,128,0.0
241142,2012,0.0,29,0.0
241142,2013,0.0,31,0.0
241142,2014,0.0,27,0.0
241142,2015,0.0,29,0.0
241142,2016,0.0,26,0.0
241142,2017,0.0,29,0.0
241142,2018,0.0,45,0.0
241142,2019,0.0,25,0.0
241150,2012,1.0,329,303.951367781155
241150,2013,0.0,330,0.0
241150,2014,0.0,332,0.0
241150,2015,0.0,349,0.0
241150,2016,1.0,326,306.7484662576687
241150,2017,0.0,272,0.0
241150,2018,0.0,340,0.0
241150,2019,1.0,313,319.4888178913738
241160,2012,0.0,48,0.0
241160,2013,0.0,41,0.0
241160,2014,0.0,38,0.0
241160,2015,0.0,44,0.0
241160,2016,0.0,35,0.0
241160,2017,0.0,44,0.0
241160,2018,0.0,54,0.0
241160,2019,0.0,54,0.0
241170,2012,0.0,59,0.0
241170,2013,0.0,74,0.0
241170,2014,0.0,71,0.0
241170,2015,0.0,76,0.0
241170,2016,0.0,41,0.0
241170,2017,0.0,61,0.0
241170,2018,0.0,60,0.0
241170,2019,0.0,48,0.0
241180,2012,0.0,49,0.0
241180,2013,0.0,28,0.0
241180,2014,1.0,44,2272.727272727273
241180,2015,0.0,34,0.0
241180,2016,0.0,29,0.0
241180,2017,0.0,37,0.0
241180,2018,0.0,39,0.0
241180,2019,0.0,39,0.0
241190,2012,0.0,44,0.0
241190,2013,0.0,60,0.0
241190,2014,0.0,63,0.0
241190,2015,0.0,63,0.0
241190,2016,0.0,82,0.0
241190,2017,0.0,56,0.0
241190,2018,0.0,60,0.0
241190,2019,0.0,50,0.0
241200,2012,0.0,1690,0.0
241200,2013,1.0,1768,56.561085972850684
241200,2014,0.0,1860,0.0
241200,2015,3.0,1724,174.0139211136891
241200,2016,1.0,1566,63.85696040868455
241200,2017,0.0,1693,0.0
241200,2018,0.0,1522,0.0
241200,2019,0.0,1410,0.0
241210,2012,0.0,72,0.0
241210,2013,0.0,60,0.0
241210,2014,0.0,57,0.0
241210,2015,0.0,69,0.0
241210,2016,0.0,66,0.0
241210,2017,0.0,67,0.0
241210,2018,0.0,59,0.0
241210,2019,0.0,57,0.0
241220,2012,0.0,680,0.0
241220,2013,0.0,709,0.0
241220,2014,1.0,666,150.15015015015015
241220,2015,0.0,802,0.0
241220,2016,0.0,745,0.0
241220,2017,0.0,721,0.0
241220,2018,1.0,764,130.89005235602096
241220,2019,0.0,726,0.0
241230,2012,0.0,176,0.0
241230,2013,0.0,155,0.0
241230,2014,0.0,169,0.0
241230,2015,0.0,182,0.0
241230,2016,0.0,137,0.0
241230,2017,0.0,147,0.0
241230,2018,0.0,145,0.0
241230,2019,0.0,148,0.0
241240,2012,0.0,49,0.0
241240,2013,0.0,49,0.0
241240,2014,0.0,59,0.0
241240,2015,0.0,57,0.0
241240,2016,0.0,38,0.0
241240,2017,0.0,59,0.0
241240,2018,0.0,59,0.0
241240,2019,0.0,51,0.0
241250,2012,0.0,386,0.0
241250,2013,0.0,272,0.0
241250,2014,0.0,321,0.0
241250,2015,0.0,358,0.0
241250,2016,0.0,354,0.0
241250,2017,0.0,432,0.0
241250,2018,0.0,401,0.0
241250,2019,1.0,304,328.9473684210526
241255,2012,0.0,87,0.0
241255,2013,0.0,112,0.0
241255,2014,0.0,105,0.0
241255,2015,0.0,88,0.0
241255,2016,0.0,70,0.0
241255,2017,0.0,55,0.0
241255,2018,0.0,59,0.0
241255,2019,0.0,136,0.0
241260,2012,0.0,192,0.0
241260,2013,0.0,217,0.0
241260,2014,0.0,232,0.0
241260,2015,0.0,197,0.0
241260,2016,0.0,220,0.0
241260,2017,0.0,203,0.0
241260,2018,0.0,208,0.0
241260,2019,0.0,207,0.0
241270,2012,0.0,81,0.0
241270,2013,0.0,68,0.0
241270,2014,1.0,68,1470.5882352941176
241270,2015,0.0,91,0.0
241270,2016,0.0,66,0.0
241270,2017,0.0,77,0.0
241270,2018,0.0,70,0.0
241270,2019,0.0,76,0.0
241280,2012,0.0,88,0.0
241280,2013,0.0,84,0.0
241280,2014,0.0,85,0.0
241280,2015,0.0,82,0.0
241280,2016,0.0,96,0.0
241280,2017,0.0,70,0.0
241280,2018,0.0,83,0.0
241280,2019,0.0,76,0.0
241290,2012,0.0,103,0.0
241290,2013,0.0,133,0.0
241290,2014,0.0,140,0.0
241290,2015,0.0,124,0.0
241290,2016,0.0,121,0.0
241290,2017,0.0,117,0.0
241290,2018,0.0,103,0.0
241290,2019,0.0,114,0.0
241300,2012,0.0,66,0.0
241300,2013,0.0,59,0.0
241300,2014,0.0,75,0.0
241300,2015,0.0,69,0.0
241300,2016,0.0,54,0.0
241300,2017,0.0,63,0.0
241300,2018,0.0,73,0.0
241300,2019,0.0,65,0.0
241310,2012,0.0,76,0.0
241310,2013,0.0,71,0.0
241310,2014,0.0,84,0.0
241310,2015,0.0,74,0.0
241310,2016,0.0,89,0.0
241310,2017,0.0,81,0.0
241310,2018,0.0,85,0.0
241310,2019,0.0,89,0.0
241320,2012,0.0,81,0.0
241320,2013,0.0,64,0.0
241320,2014,0.0,60,0.0
241320,2015,0.0,69,0.0
241320,2016,0.0,66,0.0
241320,2017,0.0,67,0.0
241320,2018,0.0,68,0.0
241320,2019,1.0,83,1204.8192771084339
241330,2012,0.0,75,0.0
241330,2013,0.0,97,0.0
241330,2014,0.0,82,0.0
241330,2015,1.0,77,1298.7012987012988
241330,2016,0.0,76,0.0
241330,2017,0.0,87,0.0
241330,2018,0.0,78,0.0
241330,2019,0.0,93,0.0
241335,2012,0.0,194,0.0
241335,2013,0.0,213,0.0
241335,2014,0.0,214,0.0
241335,2015,0.0,189,0.0
241335,2016,0.0,166,0.0
241335,2017,0.0,166,0.0
241335,2018,0.0,201,0.0
241335,2019,0.0,211,0.0
241340,2012,0.0,88,0.0
241340,2013,0.0,90,0.0
241340,2014,0.0,85,0.0
241340,2015,0.0,75,0.0
241340,2016,0.0,79,0.0
241340,2017,0.0,82,0.0
241340,2018,0.0,60,0.0
241340,2019,0.0,79,0.0
241350,2012,0.0,108,0.0
241350,2013,0.0,107,0.0
241350,2014,0.0,103,0.0
241350,2015,0.0,95,0.0
241350,2016,0.0,78,0.0
241350,2017,0.0,86,0.0
241350,2018,0.0,94,0.0
241350,2019,0.0,73,0.0
241355,2012,0.0,38,0.0
241355,2013,0.0,42,0.0
241355,2014,0.0,62,0.0
241355,2015,0.0,47,0.0
241355,2016,0.0,43,0.0
241355,2017,0.0,44,0.0
241355,2018,0.0,43,0.0
241355,2019,0.0,62,0.0
241360,2012,0.0,78,0.0
241360,2013,0.0,57,0.0
241360,2014,0.0,90,0.0
241360,2015,0.0,82,0.0
241360,2016,0.0,86,0.0
241360,2017,0.0,87,0.0
241360,2018,0.0,79,0.0
241360,2019,0.0,66,0.0
241370,2012,0.0,71,0.0
241370,2013,0.0,65,0.0
241370,2014,0.0,61,0.0
241370,2015,0.0,55,0.0
241370,2016,0.0,56,0.0
241370,2017,0.0,51,0.0
241370,2018,0.0,67,0.0
241370,2019,0.0,58,0.0
241380,2012,0.0,47,0.0
241380,2013,0.0,30,0.0
241380,2014,0.0,27,0.0
241380,2015,0.0,30,0.0
241380,2016,0.0,27,0.0
241380,2017,0.0,37,0.0
241380,2018,0.0,36,0.0
241380,2019,0.0,35,0.0
241390,2012,0.0,149,0.0
241390,2013,0.0,179,0.0
241390,2014,0.0,173,0.0
241390,2015,0.0,165,0.0
241390,2016,0.0,159,0.0
241390,2017,0.0,132,0.0
241390,2018,0.0,153,0.0
241390,2019,0.0,129,0.0
241400,2012,0.0,228,0.0
241400,2013,0.0,228,0.0
241400,2014,0.0,238,0.0
241400,2015,2.0,236,847.457627118644
241400,2016,0.0,217,0.0
241400,2017,0.0,209,0.0
241400,2018,0.0,218,0.0
241400,2019,0.0,170,0.0
241410,2012,0.0,157,0.0
241410,2013,1.0,152,657.8947368421052
241410,2014,0.0,164,0.0
241410,2015,0.0,150,0.0
241410,2016,1.0,124,806.4516129032257
241410,2017,0.0,132,0.0
241410,2018,0.0,129,0.0
241410,2019,0.0,147,0.0
241415,2012,0.0,114,0.0
241415,2013,0.0,90,0.0
241415,2014,0.0,87,0.0
241415,2015,0.0,88,0.0
241415,2016,0.0,93,0.0
241415,2017,0.0,104,0.0
241415,2018,0.0,92,0.0
241415,2019,0.0,76,0.0
241420,2012,0.0,187,0.0
241420,2013,0.0,183,0.0
241420,2014,0.0,225,0.0
241420,2015,0.0,220,0.0
241420,2016,0.0,248,0.0
241420,2017,0.0,234,0.0
241420,2018,0.0,276,0.0
241420,2019,0.0,223,0.0
241430,2012,0.0,21,0.0
241430,2013,0.0,30,0.0
241430,2014,0.0,33,0.0
241430,2015,0.0,19,0.0
241430,2016,0.0,19,0.0
241430,2017,0.0,23,0.0
241430,2018,0.0,20,0.0
241430,2019,0.0,15,0.0
241440,2012,0.0,405,0.0
241440,2013,0.0,490,0.0
241440,2014,0.0,504,0.0
241440,2015,0.0,470,0.0
241440,2016,0.0,418,0.0
241440,2017,1.0,479,208.76826722338203
241440,2018,0.0,499,0.0
241440,2019,0.0,466,0.0
241445,2012,0.0,47,0.0
241445,2013,0.0,65,0.0
241445,2014,0.0,52,0.0
241445,2015,0.0,53,0.0
241445,2016,0.0,48,0.0
241445,2017,0.0,53,0.0
241445,2018,0.0,60,0.0
241445,2019,0.0,44,0.0
241450,2012,0.0,123,0.0
241450,2013,0.0,112,0.0
241450,2014,0.0,122,0.0
241450,2015,0.0,108,0.0
241450,2016,0.0,94,0.0
241450,2017,0.0,108,0.0
241450,2018,0.0,114,0.0
241450,2019,0.0,95,0.0
241460,2012,0.0,196,0.0
241460,2013,0.0,194,0.0
241460,2014,0.0,185,0.0
241460,2015,0.0,192,0.0
241460,2016,0.0,157,0.0
241460,2017,0.0,144,0.0
241460,2018,0.0,160,0.0
241460,2019,0.0,183,0.0
241470,2012,0.0,64,0.0
241470,2013,0.0,62,0.0
241470,2014,0.0,49,0.0
241470,2015,0.0,66,0.0
241470,2016,0.0,65,0.0
241470,2017,0.0,57,0.0
241470,2018,0.0,78,0.0
241470,2019,0.0,77,0.0
241475,2012,0.0,53,0.0
241475,2013,0.0,51,0.0
241475,2014,0.0,65,0.0
241475,2015,0.0,53,0.0
241475,2016,0.0,47,0.0
241475,2017,0.0,44,0.0
241475,2018,0.0,66,0.0
241475,2019,1.0,49,2040.816326530612
241480,2012,0.0,153,0.0
241480,2013,0.0,165,0.0
241480,2014,0.0,166,0.0
241480,2015,0.0,165,0.0
241480,2016,0.0,165,0.0
241480,2017,1.0,169,591.7159763313609
241480,2018,0.0,170,0.0
241480,2019,0.0,165,0.0
241490,2012,0.0,22,0.0
241490,2013,0.0,29,0.0
241490,2014,0.0,31,0.0
241490,2015,0.0,28,0.0
241490,2016,0.0,26,0.0
241490,2017,0.0,15,0.0
241490,2018,0.0,18,0.0
241490,2019,0.0,11,0.0
241500,2012,0.0,39,0.0
241500,2013,0.0,57,0.0
241500,2014,0.0,45,0.0
241500,2015,0.0,47,0.0
241500,2016,0.0,48,0.0
241500,2017,0.0,62,0.0
241500,2018,0.0,45,0.0
241500,2019,0.0,40,0.0
250000,2012,0.0,6,0.0
250000,2018,0.0,2,0.0
250010,2012,0.0,106,0.0
250010,2013,0.0,88,0.0
250010,2014,0.0,96,0.0
250010,2015,0.0,111,0.0
250010,2016,0.0,136,0.0
250010,2017,0.0,108,0.0
250010,2018,0.0,136,0.0
250010,2019,0.0,122,0.0
250020,2012,0.0,51,0.0
250020,2013,0.0,54,0.0
250020,2014,0.0,66,0.0
250020,2015,0.0,70,0.0
250020,2016,0.0,66,0.0
250020,2017,0.0,59,0.0
250020,2018,0.0,54,0.0
250020,2019,0.0,45,0.0
250030,2012,0.0,410,0.0
250030,2013,0.0,405,0.0
250030,2014,1.0,364,274.72527472527474
250030,2015,1.0,367,272.4795640326975
250030,2016,0.0,337,0.0
250030,2017,0.0,357,0.0
250030,2018,0.0,437,0.0
250030,2019,1.0,417,239.8081534772182
250040,2012,0.0,281,0.0
250040,2013,0.0,329,0.0
250040,2014,0.0,336,0.0
250040,2015,1.0,339,294.9852507374631
250040,2016,0.0,329,0.0
250040,2017,0.0,331,0.0
250040,2018,1.0,321,311.52647975077883
250040,2019,0.0,316,0.0
250050,2012,0.0,223,0.0
250050,2013,0.0,230,0.0
250050,2014,0.0,240,0.0
250050,2015,0.0,244,0.0
250050,2016,0.0,240,0.0
250050,2017,0.0,236,0.0
250050,2018,0.0,219,0.0
250050,2019,0.0,215,0.0
250053,2012,0.0,85,0.0
250053,2013,0.0,88,0.0
250053,2014,0.0,114,0.0
250053,2015,0.0,110,0.0
250053,2016,0.0,131,0.0
250053,2017,0.0,139,0.0
250053,2018,0.0,105,0.0
250053,2019,0.0,89,0.0
250057,2012,0.0,39,0.0
250057,2013,0.0,39,0.0
250057,2014,0.0,38,0.0
250057,2015,0.0,51,0.0
250057,2016,0.0,58,0.0
250057,2017,0.0,51,0.0
250057,2018,0.0,47,0.0
250057,2019,0.0,61,0.0
250060,2012,0.0,404,0.0
250060,2013,0.0,381,0.0
250060,2014,0.0,428,0.0
250060,2015,0.0,412,0.0
250060,2016,0.0,408,0.0
250060,2017,1.0,430,232.5581395348837
250060,2018,0.0,415,0.0
250060,2019,0.0,367,0.0
250070,2012,1.0,181,552.4861878453038
250070,2013,0.0,187,0.0
250070,2014,0.0,202,0.0
250070,2015,1.0,175,571.4285714285714
250070,2016,0.0,192,0.0
250070,2017,0.0,187,0.0
250070,2018,0.0,225,0.0
250070,2019,1.0,177,564.9717514124294
250073,2012,0.0,44,0.0
250073,2013,0.0,35,0.0
250073,2014,0.0,39,0.0
250073,2015,0.0,44,0.0
250073,2016,1.0,38,2631.578947368421
250073,2017,0.0,34,0.0
250073,2018,0.0,36,0.0
250073,2019,0.0,37,0.0
250077,2012,0.0,100,0.0
250077,2013,0.0,101,0.0
250077,2014,0.0,118,0.0
250077,2015,0.0,127,0.0
250077,2016,0.0,95,0.0
250077,2017,0.0,72,0.0
250077,2018,0.0,108,0.0
250077,2019,0.0,83,0.0
250080,2012,0.0,231,0.0
250080,2013,0.0,200,0.0
250080,2014,0.0,228,0.0
250080,2015,0.0,204,0.0
250080,2016,0.0,211,0.0
250080,2017,0.0,202,0.0
250080,2018,0.0,231,0.0
250080,2019,0.0,200,0.0
250090,2012,0.0,158,0.0
250090,2013,0.0,151,0.0
250090,2014,0.0,132,0.0
250090,2015,1.0,165,606.060606060606
250090,2016,0.0,112,0.0
250090,2017,0.0,107,0.0
250090,2018,0.0,126,0.0
250090,2019,0.0,127,0.0
250100,2012,0.0,242,0.0
250100,2013,1.0,265,377.35849056603774
250100,2014,0.0,240,0.0
250100,2015,0.0,194,0.0
250100,2016,1.0,188,531.9148936170212
250100,2017,0.0,213,0.0
250100,2018,0.0,271,0.0
250100,2019,0.0,257,0.0
250110,2012,0.0,355,0.0
250110,2013,0.0,362,0.0
250110,2014,0.0,365,0.0
250110,2015,1.0,383,261.0966057441253
250110,2016,0.0,355,0.0
250110,2017,0.0,358,0.0
250110,2018,0.0,339,0.0
250110,2019,0.0,371,0.0
250115,2012,0.0,25,0.0
250115,2013,0.0,33,0.0
250115,2014,0.0,21,0.0
250115,2015,0.0,27,0.0
250115,2016,0.0,31,0.0
250115,2017,0.0,37,0.0
250115,2018,0.0,37,0.0
250115,2019,0.0,39,0.0
250120,2012,0.0,112,0.0
250120,2013,0.0,97,0.0
250120,2014,0.0,123,0.0
250120,2015,0.0,108,0.0
250120,2016,1.0,106,943.3962264150942
250120,2017,0.0,106,0.0
250120,2018,0.0,96,0.0
250120,2019,0.0,102,0.0
250130,2012,0.0,276,0.0
250130,2013,0.0,288,0.0
250130,2014,0.0,344,0.0
250130,2015,0.0,271,0.0
250130,2016,0.0,282,0.0
250130,2017,0.0,317,0.0
250130,2018,1.0,321,311.52647975077883
250130,2019,0.0,260,0.0
250135,2012,0.0,66,0.0
250135,2013,0.0,67,0.0
250135,2014,0.0,67,0.0
250135,2015,0.0,78,0.0
250135,2016,1.0,60,1666.6666666666667
250135,2017,0.0,65,0.0
250135,2018,0.0,87,0.0
250135,2019,0.0,63,0.0
250140,2012,0.0,171,0.0
250140,2013,0.0,146,0.0
250140,2014,0.0,161,0.0
250140,2015,0.0,168,0.0
250140,2016,0.0,138,0.0
250140,2017,1.0,171,584.7953216374269
250140,2018,0.0,163,0.0
250140,2019,0.0,182,0.0
250150,2012,1.0,285,350.87719298245617
250150,2013,0.0,283,0.0
250150,2014,0.0,308,0.0
250150,2015,0.0,270,0.0
250150,2016,0.0,290,0.0
250150,2017,0.0,287,0.0
250150,2018,0.0,319,0.0
250150,2019,0.0,263,0.0
250153,2012,0.0,72,0.0
250153,2013,0.0,65,0.0
250153,2014,0.0,68,0.0
250153,2015,0.0,53,0.0
250153,2016,0.0,47,0.0
250153,2017,0.0,64,0.0
250153,2018,0.0,61,0.0
250153,2019,0.0,68,0.0
250157,2012,0.0,109,0.0
250157,2013,0.0,105,0.0
250157,2014,0.0,98,0.0
250157,2015,0.0,95,0.0
250157,2016,0.0,114,0.0
250157,2017,0.0,100,0.0
250157,2018,0.0,121,0.0
250157,2019,0.0,102,0.0
250160,2012,0.0,175,0.0
250160,2013,0.0,170,0.0
250160,2014,0.0,145,0.0
250160,2015,1.0,148,675.6756756756757
250160,2016,0.0,138,0.0
250160,2017,0.0,139,0.0
250160,2018,0.0,136,0.0
250160,2019,0.0,129,0.0
250170,2012,0.0,76,0.0
250170,2013,0.0,86,0.0
250170,2014,0.0,69,0.0
250170,2015,0.0,91,0.0
250170,2016,0.0,66,0.0
250170,2017,0.0,83,0.0
250170,2018,0.0,97,0.0
250170,2019,0.0,135,0.0
250180,2012,1.0,1309,76.39419404125286
250180,2013,1.0,1395,71.68458781362007
250180,2014,0.0,1335,0.0
250180,2015,0.0,1394,0.0
250180,2016,0.0,1238,0.0
250180,2017,0.0,1359,0.0
250180,2018,0.0,1481,0.0
250180,2019,1.0,1333,75.01875468867217
250190,2012,0.0,225,0.0
250190,2013,0.0,240,0.0
250190,2014,0.0,237,0.0
250190,2015,0.0,235,0.0
250190,2016,0.0,208,0.0
250190,2017,1.0,192,520.8333333333333
250190,2018,0.0,223,0.0
250190,2019,0.0,225,0.0
250200,2012,0.0,83,0.0
250200,2013,0.0,104,0.0
250200,2014,0.0,88,0.0
250200,2015,0.0,100,0.0
250200,2016,0.0,87,0.0
250200,2017,0.0,70,0.0
250200,2018,0.0,70,0.0
250200,2019,0.0,73,0.0
250205,2012,0.0,53,0.0
250205,2013,0.0,47,0.0
250205,2014,0.0,62,0.0
250205,2015,0.0,57,0.0
250205,2016,0.0,55,0.0
250205,2017,0.0,48,0.0
250205,2018,0.0,56,0.0
250205,2019,0.0,43,0.0
250210,2012,0.0,59,0.0
250210,2013,0.0,50,0.0
250210,2014,0.0,72,0.0
250210,2015,0.0,71,0.0
250210,2016,0.0,86,0.0
250210,2017,0.0,91,0.0
250210,2018,0.0,96,0.0
250210,2019,0.0,102,0.0
250215,2012,0.0,112,0.0
250215,2013,0.0,85,0.0
250215,2014,0.0,107,0.0
250215,2015,0.0,90,0.0
250215,2016,0.0,89,0.0
250215,2017,0.0,100,0.0
250215,2018,0.0,112,0.0
250215,2019,0.0,101,0.0
250220,2012,0.0,33,0.0
250220,2013,0.0,38,0.0
250220,2014,0.0,35,0.0
250220,2015,0.0,37,0.0
250220,2016,0.0,41,0.0
250220,2017,0.0,40,0.0
250220,2018,0.0,35,0.0
250220,2019,0.0,48,0.0
250230,2012,0.0,51,0.0
250230,2013,0.0,45,0.0
250230,2014,0.0,55,0.0
250230,2015,0.0,45,0.0
250230,2016,0.0,49,0.0
250230,2017,0.0,46,0.0
250230,2018,0.0,51,0.0
250230,2019,0.0,38,0.0
250240,2012,0.0,165,0.0
250240,2013,1.0,155,645.1612903225806
250240,2014,0.0,173,0.0
250240,2015,0.0,152,0.0
250240,2016,0.0,134,0.0
250240,2017,0.0,130,0.0
250240,2018,1.0,132,757.5757575757576
250240,2019,0.0,164,0.0
250250,2012,0.0,267,0.0
250250,2013,0.0,254,0.0
250250,2014,0.0,296,0.0
250250,2015,0.0,291,0.0
250250,2016,0.0,245,0.0
250250,2017,0.0,247,0.0
250250,2018,0.0,257,0.0
250250,2019,0.0,275,0.0
250260,2012,0.0,58,0.0
250260,2013,0.0,68,0.0
250260,2014,0.0,93,0.0
250260,2015,1.0,83,1204.8192771084339
250260,2016,0.0,67,0.0
250260,2017,0.0,53,0.0
250260,2018,0.0,74,0.0
250260,2019,0.0,75,0.0
250270,2012,0.0,77,0.0
250270,2013,0.0,71,0.0
250270,2014,0.0,68,0.0
250270,2015,0.0,85,0.0
250270,2016,0.0,58,0.0
250270,2017,0.0,72,0.0
250270,2018,0.0,77,0.0
250270,2019,0.0,73,0.0
250280,2012,0.0,163,0.0
250280,2013,0.0,155,0.0
250280,2014,0.0,169,0.0
250280,2015,0.0,207,0.0
250280,2016,0.0,174,0.0
250280,2017,0.0,152,0.0
250280,2018,0.0,163,0.0
250280,2019,0.0,191,0.0
250290,2012,0.0,99,0.0
250290,2013,0.0,76,0.0
250290,2014,0.0,72,0.0
250290,2015,0.0,83,0.0
250290,2016,0.0,99,0.0
250290,2017,0.0,77,0.0
250290,2018,0.0,79,0.0
250290,2019,0.0,81,0.0
250300,2012,0.0,387,0.0
250300,2013,0.0,443,0.0
250300,2014,0.0,398,0.0
250300,2015,0.0,450,0.0
250300,2016,1.0,439,227.7904328018223
250300,2017,0.0,398,0.0
250300,2018,0.0,362,0.0
250300,2019,1.0,367,272.4795640326975
250310,2012,0.0,61,0.0
250310,2013,0.0,70,0.0
250310,2014,0.0,65,0.0
250310,2015,0.0,52,0.0
250310,2016,0.0,48,0.0
250310,2017,0.0,59,0.0
250310,2018,0.0,68,0.0
250310,2019,0.0,68,0.0
250320,2012,0.0,906,0.0
250320,2013,0.0,965,0.0
250320,2014,0.0,934,0.0
250320,2015,0.0,937,0.0
250320,2016,0.0,948,0.0
250320,2017,1.0,925,108.10810810810811
250320,2018,0.0,936,0.0
250320,2019,1.0,949,105.3740779768177
250330,2012,0.0,119,0.0
250330,2013,0.0,135,0.0
250330,2014,0.0,127,0.0
250330,2015,0.0,151,0.0
250330,2016,0.0,129,0.0
250330,2017,0.0,153,0.0
250330,2018,0.0,136,0.0
250330,2019,0.0,115,0.0
250340,2012,0.0,31,0.0
250340,2013,0.0,41,0.0
250340,2014,0.0,55,0.0
250340,2015,0.0,67,0.0
250340,2016,0.0,52,0.0
250340,2017,0.0,43,0.0
250340,2018,0.0,69,0.0
250340,2019,0.0,47,0.0
250350,2012,1.0,231,432.9004329004329
250350,2013,0.0,208,0.0
250350,2014,0.0,218,0.0
250350,2015,0.0,224,0.0
250350,2016,0.0,208,0.0
250350,2017,0.0,223,0.0
250350,2018,0.0,221,0.0
250350,2019,0.0,191,0.0
250355,2012,0.0,134,0.0
250355,2013,0.0,133,0.0
250355,2014,0.0,140,0.0
250355,2015,0.0,131,0.0
250355,2016,0.0,129,0.0
