CODMUNRES,ano_nasc,Qtd_2Racacor,Qtd_Total,Ratio
520760,2015,0.0,51,0.0
520760,2016,1.0,49,0.02040816326530612
520760,2017,0.0,48,0.0
520760,2018,0.0,56,0.0
520760,2019,0.0,51,0.0
520760,2020,2.0,59,0.03389830508474576
520780,2012,1.0,94,0.010638297872340425
520780,2013,5.0,91,0.054945054945054944
520780,2014,1.0,93,0.010752688172043012
520780,2015,2.0,98,0.02040816326530612
520780,2016,2.0,94,0.02127659574468085
520780,2017,0.0,99,0.0
520780,2018,0.0,89,0.0
520780,2019,0.0,76,0.0
520780,2020,1.0,97,0.010309278350515464
520790,2012,4.0,93,0.043010752688172046
520790,2013,13.0,112,0.11607142857142858
520790,2014,8.0,92,0.08695652173913043
520790,2015,10.0,107,0.09345794392523364
520790,2016,12.0,75,0.16
520790,2017,12.0,115,0.10434782608695652
520790,2018,15.0,102,0.14705882352941177
520790,2019,18.0,103,0.17475728155339806
520790,2020,21.0,101,0.2079207920792079
520800,2012,87.0,1719,0.0506108202443281
520800,2013,101.0,1783,0.056646102075154234
520800,2014,58.0,1776,0.03265765765765766
520800,2015,67.0,1807,0.03707802988378528
520800,2016,72.0,1784,0.04035874439461883
520800,2017,107.0,1834,0.05834242093784078
520800,2018,150.0,1827,0.08210180623973727
520800,2019,133.0,1677,0.07930828861061419
520800,2020,186.0,1698,0.10954063604240283
520810,2012,5.0,57,0.08771929824561403
520810,2013,2.0,62,0.03225806451612903
520810,2014,4.0,56,0.07142857142857142
520810,2015,1.0,54,0.018518518518518517
520810,2016,3.0,52,0.057692307692307696
520810,2017,1.0,58,0.017241379310344827
520810,2018,1.0,54,0.018518518518518517
520810,2019,5.0,71,0.07042253521126761
520810,2020,2.0,67,0.029850746268656716
520815,2012,1.0,29,0.034482758620689655
520815,2013,3.0,31,0.0967741935483871
520815,2014,0.0,35,0.0
520815,2015,1.0,26,0.038461538461538464
520815,2016,2.0,34,0.058823529411764705
520815,2017,2.0,42,0.047619047619047616
520815,2018,2.0,37,0.05405405405405406
520815,2019,0.0,35,0.0
520815,2020,1.0,46,0.021739130434782608
520830,2012,2.0,98,0.02040816326530612
520830,2013,3.0,64,0.046875
520830,2014,5.0,88,0.056818181818181816
520830,2015,0.0,87,0.0
520830,2016,5.0,82,0.06097560975609756
520830,2017,2.0,64,0.03125
520830,2018,2.0,78,0.02564102564102564
520830,2019,3.0,61,0.04918032786885246
520830,2020,3.0,57,0.05263157894736842
520840,2012,4.0,160,0.025
520840,2013,2.0,168,0.011904761904761904
520840,2014,7.0,171,0.04093567251461988
520840,2015,5.0,187,0.026737967914438502
520840,2016,3.0,198,0.015151515151515152
520840,2017,5.0,207,0.024154589371980676
520840,2018,4.0,214,0.018691588785046728
520840,2019,3.0,175,0.017142857142857144
520840,2020,11.0,188,0.05851063829787234
520850,2012,4.0,71,0.056338028169014086
520850,2013,2.0,52,0.038461538461538464
520850,2014,3.0,38,0.07894736842105263
520850,2015,1.0,49,0.02040816326530612
520850,2016,1.0,55,0.01818181818181818
520850,2017,1.0,43,0.023255813953488372
520850,2018,1.0,53,0.018867924528301886
520850,2019,0.0,27,0.0
520850,2020,1.0,35,0.02857142857142857
520860,2012,22.0,920,0.02391304347826087
520860,2013,13.0,889,0.014623172103487065
520860,2014,16.0,936,0.017094017094017096
520860,2015,23.0,971,0.02368692070030896
520860,2016,18.0,989,0.01820020222446916
520860,2017,10.0,941,0.010626992561105207
520860,2018,12.0,1063,0.011288805268109126
520860,2019,11.0,1093,0.010064043915827997
520860,2020,14.0,1033,0.013552758954501452
520870,2012,461.0,21305,0.021638113118986155
520870,2013,711.0,22026,0.0322800326886407
520870,2014,574.0,22971,0.024988028383614122
520870,2015,437.0,22866,0.019111344354062802
520870,2016,537.0,21125,0.025420118343195266
520870,2017,690.0,21418,0.03221589317396582
520870,2018,902.0,21453,0.04204540157553722
520870,2019,827.0,20565,0.04021395575006078
520870,2020,952.0,19322,0.04927026187765242
520880,2012,19.0,587,0.03236797274275979
520880,2013,27.0,723,0.03734439834024896
520880,2014,31.0,746,0.04155495978552279
520880,2015,18.0,807,0.022304832713754646
520880,2016,39.0,875,0.044571428571428574
520880,2017,52.0,910,0.05714285714285714
520880,2018,55.0,945,0.0582010582010582
520880,2019,57.0,1037,0.054966248794599805
520880,2020,68.0,976,0.06967213114754098
520890,2012,19.0,273,0.0695970695970696
520890,2013,19.0,365,0.052054794520547946
520890,2014,11.0,312,0.035256410256410256
520890,2015,8.0,288,0.027777777777777776
520890,2016,6.0,283,0.02120141342756184
520890,2017,6.0,280,0.02142857142857143
520890,2018,17.0,476,0.03571428571428571
520890,2019,20.0,332,0.060240963855421686
520890,2020,19.0,218,0.0871559633027523
520910,2012,9.0,443,0.020316027088036117
520910,2013,19.0,443,0.04288939051918736
520910,2014,16.0,426,0.03755868544600939
520910,2015,12.0,463,0.02591792656587473
520910,2016,5.0,437,0.011441647597254004
520910,2017,9.0,431,0.02088167053364269
520910,2018,10.0,443,0.022573363431151242
520910,2019,7.0,421,0.0166270783847981
520910,2020,3.0,434,0.0069124423963133645
520915,2012,3.0,55,0.05454545454545454
520915,2013,2.0,65,0.03076923076923077
520915,2014,6.0,70,0.08571428571428572
520915,2015,3.0,51,0.058823529411764705
520915,2016,1.0,41,0.024390243902439025
520915,2017,3.0,48,0.0625
520915,2018,1.0,51,0.0196078431372549
520915,2019,5.0,52,0.09615384615384616
520915,2020,1.0,46,0.021739130434782608
520920,2012,4.0,188,0.02127659574468085
520920,2013,5.0,176,0.028409090909090908
520920,2014,3.0,193,0.015544041450777202
520920,2015,3.0,178,0.016853932584269662
520920,2016,7.0,203,0.034482758620689655
520920,2017,9.0,210,0.04285714285714286
520920,2018,10.0,228,0.043859649122807015
520920,2019,10.0,225,0.044444444444444446
520920,2020,14.0,212,0.0660377358490566
520929,2012,1.0,26,0.038461538461538464
520929,2013,1.0,20,0.05
520929,2014,0.0,18,0.0
520929,2015,0.0,22,0.0
520929,2016,0.0,22,0.0
520929,2017,0.0,23,0.0
520929,2018,0.0,19,0.0
520929,2019,0.0,14,0.0
520929,2020,1.0,25,0.04
520940,2012,2.0,32,0.0625
520940,2013,0.0,31,0.0
520940,2014,0.0,52,0.0
520940,2015,0.0,46,0.0
520940,2016,0.0,31,0.0
520940,2017,1.0,30,0.03333333333333333
520940,2018,1.0,37,0.02702702702702703
520940,2019,0.0,42,0.0
520940,2020,1.0,48,0.020833333333333332
520945,2012,3.0,24,0.125
520945,2013,0.0,23,0.0
520945,2014,1.0,26,0.038461538461538464
520945,2015,1.0,17,0.058823529411764705
520945,2016,1.0,32,0.03125
520945,2017,2.0,18,0.1111111111111111
520945,2018,0.0,20,0.0
520945,2019,0.0,12,0.0
520945,2020,1.0,12,0.08333333333333333
520960,2012,0.0,33,0.0
520960,2013,1.0,47,0.02127659574468085
520960,2014,2.0,36,0.05555555555555555
520960,2015,1.0,17,0.058823529411764705
520960,2016,0.0,29,0.0
520960,2017,2.0,24,0.08333333333333333
520960,2018,1.0,39,0.02564102564102564
520960,2019,4.0,50,0.08
520960,2020,0.0,37,0.0
520970,2012,5.0,233,0.02145922746781116
520970,2013,18.0,278,0.06474820143884892
520970,2014,7.0,310,0.02258064516129032
520970,2015,4.0,329,0.0121580547112462
520970,2016,4.0,341,0.011730205278592375
520970,2017,9.0,300,0.03
520970,2018,8.0,335,0.023880597014925373
520970,2019,16.0,334,0.04790419161676647
520970,2020,7.0,330,0.021212121212121213
520980,2012,1.0,35,0.02857142857142857
520980,2013,2.0,40,0.05
520980,2014,0.0,39,0.0
520980,2015,3.0,52,0.057692307692307696
520980,2016,2.0,44,0.045454545454545456
520980,2017,1.0,52,0.019230769230769232
520980,2018,0.0,47,0.0
520980,2019,2.0,37,0.05405405405405406
520980,2020,1.0,24,0.041666666666666664
520990,2012,13.0,192,0.06770833333333333
520990,2013,24.0,199,0.12060301507537688
520990,2014,15.0,187,0.08021390374331551
520990,2015,25.0,187,0.13368983957219252
520990,2016,28.0,157,0.17834394904458598
520990,2017,19.0,159,0.11949685534591195
520990,2018,7.0,128,0.0546875
520990,2019,7.0,123,0.056910569105691054
520990,2020,21.0,175,0.12
520993,2012,2.0,84,0.023809523809523808
520993,2013,5.0,84,0.05952380952380952
520993,2014,10.0,78,0.1282051282051282
520993,2015,2.0,49,0.04081632653061224
520993,2016,4.0,68,0.058823529411764705
520993,2017,1.0,58,0.017241379310344827
520993,2018,3.0,55,0.05454545454545454
520993,2019,2.0,51,0.0392156862745098
520993,2020,2.0,67,0.029850746268656716
520995,2012,5.0,199,0.02512562814070352
520995,2013,8.0,233,0.034334763948497854
520995,2014,17.0,250,0.068
520995,2015,11.0,262,0.04198473282442748
520995,2016,7.0,233,0.030042918454935622
520995,2017,9.0,208,0.04326923076923077
520995,2018,8.0,246,0.032520325203252036
520995,2019,15.0,234,0.0641025641025641
520995,2020,9.0,196,0.04591836734693878
521000,2012,17.0,722,0.023545706371191136
521000,2013,6.0,677,0.008862629246676515
521000,2014,13.0,701,0.018544935805991442
521000,2015,15.0,776,0.019329896907216496
521000,2016,4.0,721,0.005547850208044383
521000,2017,15.0,679,0.022091310751104567
521000,2018,11.0,711,0.015471167369901548
521000,2019,17.0,670,0.025373134328358207
521000,2020,22.0,631,0.03486529318541997
521010,2012,17.0,271,0.06273062730627306
521010,2013,9.0,308,0.02922077922077922
521010,2014,7.0,314,0.022292993630573247
521010,2015,4.0,331,0.012084592145015106
521010,2016,2.0,341,0.005865102639296188
521010,2017,10.0,349,0.02865329512893983
521010,2018,9.0,341,0.026392961876832845
521010,2019,13.0,311,0.04180064308681672
521010,2020,3.0,309,0.009708737864077669
521015,2012,0.0,25,0.0
521015,2013,0.0,19,0.0
521015,2014,0.0,29,0.0
521015,2015,1.0,42,0.023809523809523808
521015,2016,0.0,31,0.0
521015,2017,0.0,23,0.0
521015,2018,1.0,23,0.043478260869565216
521015,2019,0.0,33,0.0
521015,2020,1.0,27,0.037037037037037035
521020,2012,9.0,394,0.02284263959390863
521020,2013,28.0,387,0.07235142118863049
521020,2014,14.0,403,0.034739454094292806
521020,2015,10.0,410,0.024390243902439025
521020,2016,10.0,425,0.023529411764705882
521020,2017,7.0,444,0.015765765765765764
521020,2018,6.0,375,0.016
521020,2019,13.0,458,0.028384279475982533
521020,2020,7.0,486,0.01440329218106996
521030,2012,1.0,26,0.038461538461538464
521030,2013,3.0,22,0.13636363636363635
521030,2014,1.0,25,0.04
521030,2015,0.0,34,0.0
521030,2016,1.0,22,0.045454545454545456
521030,2017,0.0,26,0.0
521030,2018,1.0,20,0.05
521030,2019,0.0,28,0.0
521030,2020,0.0,18,0.0
521040,2012,7.0,531,0.013182674199623353
521040,2013,35.0,552,0.06340579710144928
521040,2014,15.0,524,0.02862595419847328
521040,2015,10.0,575,0.017391304347826087
521040,2016,12.0,553,0.0216998191681736
521040,2017,10.0,588,0.017006802721088437
521040,2018,10.0,607,0.016474464579901153
521040,2019,23.0,582,0.03951890034364261
521040,2020,16.0,582,0.027491408934707903
521056,2012,0.0,55,0.0
521056,2013,1.0,58,0.017241379310344827
521056,2014,0.0,49,0.0
521056,2015,2.0,68,0.029411764705882353
521056,2016,0.0,59,0.0
521056,2017,1.0,74,0.013513513513513514
521056,2018,0.0,54,0.0
521056,2019,0.0,61,0.0
521056,2020,1.0,50,0.02
521060,2012,3.0,46,0.06521739130434782
521060,2013,0.0,42,0.0
521060,2014,3.0,52,0.057692307692307696
521060,2015,0.0,40,0.0
521060,2016,1.0,44,0.022727272727272728
521060,2017,1.0,45,0.022222222222222223
521060,2018,0.0,54,0.0
521060,2019,3.0,39,0.07692307692307693
521060,2020,1.0,53,0.018867924528301886
521080,2012,4.0,76,0.05263157894736842
521080,2013,5.0,80,0.0625
521080,2014,2.0,66,0.030303030303030304
521080,2015,2.0,58,0.034482758620689655
521080,2016,2.0,51,0.0392156862745098
521080,2017,1.0,39,0.02564102564102564
521080,2018,1.0,61,0.01639344262295082
521080,2019,0.0,50,0.0
521080,2020,2.0,54,0.037037037037037035
521090,2012,9.0,268,0.033582089552238806
521090,2013,15.0,299,0.05016722408026756
521090,2014,5.0,320,0.015625
521090,2015,14.0,304,0.046052631578947366
521090,2016,12.0,263,0.045627376425855515
521090,2017,3.0,316,0.00949367088607595
521090,2018,7.0,311,0.022508038585209004
521090,2019,4.0,287,0.013937282229965157
521090,2020,11.0,302,0.03642384105960265
521100,2012,12.0,97,0.12371134020618557
521100,2013,5.0,88,0.056818181818181816
521100,2014,10.0,86,0.11627906976744186
521100,2015,1.0,96,0.010416666666666666
521100,2016,1.0,120,0.008333333333333333
521100,2017,1.0,119,0.008403361344537815
521100,2018,2.0,84,0.023809523809523808
521100,2019,0.0,70,0.0
521100,2020,3.0,79,0.0379746835443038
521120,2012,4.0,300,0.013333333333333334
521120,2013,5.0,307,0.016286644951140065
521120,2014,4.0,335,0.011940298507462687
521120,2015,8.0,314,0.025477707006369428
521120,2016,7.0,354,0.01977401129943503
521120,2017,4.0,338,0.011834319526627219
521120,2018,2.0,374,0.0053475935828877
521120,2019,2.0,303,0.006600660066006601
521120,2020,4.0,307,0.013029315960912053
521130,2012,3.0,79,0.0379746835443038
521130,2013,4.0,79,0.05063291139240506
521130,2014,3.0,105,0.02857142857142857
521130,2015,5.0,92,0.05434782608695652
521130,2016,2.0,95,0.021052631578947368
521130,2017,2.0,56,0.03571428571428571
521130,2018,5.0,88,0.056818181818181816
521130,2019,2.0,98,0.02040816326530612
521130,2020,0.0,89,0.0
521140,2012,0.0,68,0.0
521140,2013,1.0,72,0.013888888888888888
521140,2014,1.0,83,0.012048192771084338
521140,2015,3.0,77,0.03896103896103896
521140,2016,1.0,72,0.013888888888888888
521140,2017,2.0,76,0.02631578947368421
521140,2018,2.0,86,0.023255813953488372
521140,2019,2.0,99,0.020202020202020204
521140,2020,3.0,84,0.03571428571428571
521150,2012,74.0,1335,0.05543071161048689
521150,2013,71.0,1351,0.052553663952627686
521150,2014,94.0,1444,0.06509695290858726
521150,2015,114.0,1437,0.07933194154488518
521150,2016,65.0,1384,0.04696531791907514
521150,2017,75.0,1452,0.05165289256198347
521150,2018,82.0,1503,0.054557551563539586
521150,2019,46.0,1353,0.03399852180339985
521150,2020,85.0,1347,0.06310319227913883
521160,2012,2.0,26,0.07692307692307693
521160,2013,2.0,25,0.08
521160,2014,2.0,25,0.08
521160,2015,0.0,23,0.0
521160,2016,2.0,27,0.07407407407407407
521160,2017,0.0,15,0.0
521160,2018,1.0,26,0.038461538461538464
521160,2019,0.0,21,0.0
521160,2020,1.0,21,0.047619047619047616
521170,2012,0.0,72,0.0
521170,2013,0.0,68,0.0
521170,2014,2.0,64,0.03125
521170,2015,0.0,94,0.0
521170,2016,0.0,73,0.0
521170,2017,2.0,74,0.02702702702702703
521170,2018,1.0,70,0.014285714285714285
521170,2019,3.0,72,0.041666666666666664
521170,2020,3.0,63,0.047619047619047616
521180,2012,18.0,607,0.029654036243822075
521180,2013,20.0,567,0.03527336860670194
521180,2014,18.0,675,0.02666666666666667
521180,2015,14.0,632,0.022151898734177215
521180,2016,18.0,571,0.03152364273204904
521180,2017,6.0,581,0.010327022375215147
521180,2018,16.0,575,0.02782608695652174
521180,2019,18.0,570,0.031578947368421054
521180,2020,8.0,524,0.015267175572519083
521190,2012,76.0,1315,0.05779467680608365
521190,2013,55.0,1503,0.036593479707252165
521190,2014,57.0,1496,0.038101604278074866
521190,2015,71.0,1413,0.05024769992922859
521190,2016,73.0,1465,0.049829351535836175
521190,2017,100.0,1500,0.06666666666666667
521190,2018,108.0,1536,0.0703125
521190,2019,110.0,1470,0.07482993197278912
521190,2020,101.0,1417,0.07127734650670431
521200,2012,1.0,42,0.023809523809523808
521200,2013,3.0,36,0.08333333333333333
521200,2014,1.0,35,0.02857142857142857
521200,2015,0.0,32,0.0
521200,2016,1.0,25,0.04
521200,2017,0.0,34,0.0
521200,2018,3.0,31,0.0967741935483871
521200,2019,0.0,42,0.0
521200,2020,0.0,36,0.0
521205,2012,0.0,37,0.0
521205,2013,2.0,30,0.06666666666666667
521205,2014,1.0,24,0.041666666666666664
521205,2015,0.0,27,0.0
521205,2016,0.0,26,0.0
521205,2017,1.0,22,0.045454545454545456
521205,2018,0.0,25,0.0
521205,2019,1.0,25,0.04
521205,2020,0.0,19,0.0
521210,2012,6.0,87,0.06896551724137931
521210,2013,6.0,83,0.07228915662650602
521210,2014,3.0,82,0.036585365853658534
521210,2015,2.0,92,0.021739130434782608
521210,2016,1.0,68,0.014705882352941176
521210,2017,2.0,102,0.0196078431372549
521210,2018,6.0,79,0.0759493670886076
521210,2019,8.0,85,0.09411764705882353
521210,2020,2.0,102,0.0196078431372549
521220,2012,8.0,273,0.029304029304029304
521220,2013,7.0,250,0.028
521220,2014,9.0,270,0.03333333333333333
521220,2015,2.0,245,0.00816326530612245
521220,2016,4.0,262,0.015267175572519083
521220,2017,1.0,275,0.0036363636363636364
521220,2018,1.0,260,0.0038461538461538464
521220,2019,2.0,255,0.00784313725490196
521220,2020,5.0,236,0.0211864406779661
521225,2012,1.0,21,0.047619047619047616
521225,2013,0.0,15,0.0
521225,2014,0.0,18,0.0
521225,2015,1.0,21,0.047619047619047616
521225,2016,2.0,20,0.1
521225,2017,2.0,15,0.13333333333333333
521225,2018,1.0,9,0.1111111111111111
521225,2019,0.0,10,0.0
521225,2020,0.0,11,0.0
521230,2012,7.0,95,0.07368421052631578
521230,2013,3.0,71,0.04225352112676056
521230,2014,6.0,102,0.058823529411764705
521230,2015,2.0,60,0.03333333333333333
521230,2016,1.0,103,0.009708737864077669
521230,2017,4.0,95,0.042105263157894736
521230,2018,2.0,110,0.01818181818181818
521230,2019,2.0,107,0.018691588785046728
521230,2020,3.0,92,0.03260869565217391
521250,2012,174.0,2964,0.058704453441295545
521250,2013,218.0,3171,0.06874802901292967
521250,2014,89.0,3040,0.029276315789473685
521250,2015,49.0,3236,0.015142150803461063
521250,2016,78.0,2906,0.026841018582243633
521250,2017,143.0,3010,0.04750830564784053
521250,2018,211.0,2997,0.07040373707040373
521250,2019,226.0,2965,0.07622259696458684
521250,2020,224.0,2875,0.07791304347826086
521260,2012,2.0,22,0.09090909090909091
521260,2013,4.0,27,0.14814814814814814
521260,2014,3.0,25,0.12
521260,2015,0.0,32,0.0
521260,2016,0.0,22,0.0
521260,2017,1.0,30,0.03333333333333333
521260,2018,2.0,28,0.07142857142857142
521260,2019,0.0,21,0.0
521260,2020,3.0,28,0.10714285714285714
521270,2012,10.0,111,0.09009009009009009
521270,2013,13.0,126,0.10317460317460317
521270,2014,5.0,113,0.04424778761061947
521270,2015,0.0,112,0.0
521270,2016,4.0,113,0.035398230088495575
521270,2017,3.0,123,0.024390243902439025
521270,2018,2.0,125,0.016
521270,2019,6.0,150,0.04
521270,2020,5.0,124,0.04032258064516129
521280,2012,5.0,130,0.038461538461538464
521280,2013,8.0,128,0.0625
521280,2014,8.0,130,0.06153846153846154
521280,2015,1.0,116,0.008620689655172414
521280,2016,3.0,112,0.026785714285714284
521280,2017,2.0,125,0.016
521280,2018,10.0,127,0.07874015748031496
521280,2019,3.0,171,0.017543859649122806
521280,2020,6.0,127,0.047244094488188976
521290,2012,4.0,34,0.11764705882352941
521290,2013,1.0,32,0.03125
521290,2014,0.0,30,0.0
521290,2015,1.0,30,0.03333333333333333
521290,2016,0.0,34,0.0
521290,2017,3.0,38,0.07894736842105263
521290,2018,2.0,35,0.05714285714285714
521290,2019,1.0,32,0.03125
521290,2020,0.0,41,0.0
521295,2012,2.0,51,0.0392156862745098
521295,2013,1.0,58,0.017241379310344827
521295,2014,4.0,48,0.08333333333333333
521295,2015,3.0,42,0.07142857142857142
521295,2016,1.0,43,0.023255813953488372
521295,2017,1.0,45,0.022222222222222223
521295,2018,1.0,58,0.017241379310344827
521295,2019,0.0,51,0.0
521295,2020,0.0,62,0.0
521300,2012,17.0,214,0.0794392523364486
521300,2013,14.0,189,0.07407407407407407
521300,2014,6.0,198,0.030303030303030304
521300,2015,9.0,181,0.049723756906077346
521300,2016,5.0,153,0.032679738562091505
521300,2017,3.0,149,0.020134228187919462
521300,2018,6.0,188,0.031914893617021274
521300,2019,10.0,164,0.06097560975609756
521300,2020,7.0,165,0.04242424242424243
521305,2012,1.0,15,0.06666666666666667
521305,2013,1.0,15,0.06666666666666667
521305,2014,1.0,20,0.05
521305,2015,3.0,18,0.16666666666666666
521305,2016,0.0,22,0.0
521305,2017,0.0,17,0.0
521305,2018,0.0,14,0.0
521305,2019,0.0,24,0.0
521305,2020,2.0,18,0.1111111111111111
521308,2012,22.0,447,0.049217002237136466
521308,2013,24.0,443,0.05417607223476298
521308,2014,25.0,449,0.0556792873051225
521308,2015,28.0,470,0.059574468085106386
521308,2016,24.0,434,0.055299539170506916
521308,2017,9.0,431,0.02088167053364269
521308,2018,21.0,402,0.05223880597014925
521308,2019,23.0,381,0.06036745406824147
521308,2020,21.0,370,0.05675675675675676
521310,2012,78.0,986,0.07910750507099391
521310,2013,80.0,1046,0.07648183556405354
521310,2014,76.0,1118,0.06797853309481217
521310,2015,80.0,1155,0.06926406926406926
521310,2016,43.0,1110,0.03873873873873874
521310,2017,42.0,1211,0.03468208092485549
521310,2018,62.0,1166,0.05317324185248713
521310,2019,58.0,1108,0.052346570397111915
521310,2020,51.0,1071,0.047619047619047616
521340,2012,0.0,13,0.0
521340,2013,1.0,8,0.125
521340,2014,1.0,16,0.0625
521340,2015,1.0,19,0.05263157894736842
521340,2016,0.0,20,0.0
521340,2017,0.0,5,0.0
521340,2018,0.0,11,0.0
521340,2019,0.0,16,0.0
521340,2020,0.0,16,0.0
521350,2012,16.0,106,0.1509433962264151
521350,2013,23.0,118,0.19491525423728814
521350,2014,13.0,124,0.10483870967741936
521350,2015,18.0,137,0.13138686131386862
521350,2016,9.0,115,0.0782608695652174
521350,2017,13.0,91,0.14285714285714285
521350,2018,15.0,101,0.1485148514851485
521350,2019,14.0,99,0.1414141414141414
521350,2020,24.0,91,0.26373626373626374
521370,2012,0.0,95,0.0
521370,2013,0.0,92,0.0
521370,2014,4.0,95,0.042105263157894736
521370,2015,2.0,108,0.018518518518518517
521370,2016,1.0,82,0.012195121951219513
521370,2017,4.0,115,0.034782608695652174
521370,2018,5.0,118,0.0423728813559322
521370,2019,1.0,95,0.010526315789473684
521370,2020,4.0,88,0.045454545454545456
521375,2012,6.0,173,0.03468208092485549
521375,2013,9.0,162,0.05555555555555555
521375,2014,5.0,196,0.025510204081632654
521375,2015,7.0,156,0.04487179487179487
521375,2016,7.0,179,0.03910614525139665
521375,2017,9.0,167,0.05389221556886228
521375,2018,6.0,175,0.03428571428571429
521375,2019,9.0,188,0.047872340425531915
521375,2020,8.0,153,0.05228758169934641
521377,2012,0.0,31,0.0
521377,2013,0.0,40,0.0
521377,2014,2.0,31,0.06451612903225806
521377,2015,2.0,45,0.044444444444444446
521377,2016,2.0,38,0.05263157894736842
521377,2017,1.0,37,0.02702702702702703
521377,2018,1.0,51,0.0196078431372549
521377,2019,2.0,50,0.04
521377,2020,4.0,52,0.07692307692307693
521380,2012,19.0,574,0.033101045296167246
521380,2013,23.0,608,0.03782894736842105
521380,2014,21.0,648,0.032407407407407406
521380,2015,12.0,650,0.018461538461538463
521380,2016,9.0,567,0.015873015873015872
521380,2017,28.0,633,0.044233807266982623
521380,2018,20.0,632,0.03164556962025317
521380,2019,20.0,652,0.03067484662576687
521380,2020,25.0,619,0.04038772213247173
521385,2012,1.0,36,0.027777777777777776
521385,2013,1.0,30,0.03333333333333333
521385,2014,0.0,24,0.0
521385,2015,0.0,28,0.0
521385,2016,2.0,27,0.07407407407407407
521385,2017,0.0,21,0.0
521385,2018,1.0,25,0.04
521385,2019,1.0,22,0.045454545454545456
521385,2020,1.0,32,0.03125
521390,2012,0.0,44,0.0
521390,2013,0.0,43,0.0
521390,2014,2.0,45,0.044444444444444446
521390,2015,1.0,67,0.014925373134328358
521390,2016,0.0,59,0.0
521390,2017,0.0,46,0.0
521390,2018,0.0,59,0.0
521390,2019,0.0,43,0.0
521390,2020,3.0,48,0.0625
521400,2012,13.0,214,0.06074766355140187
521400,2013,23.0,191,0.12041884816753927
521400,2014,11.0,193,0.05699481865284974
521400,2015,9.0,237,0.0379746835443038
521400,2016,7.0,177,0.03954802259887006
521400,2017,5.0,219,0.0228310502283105
521400,2018,1.0,240,0.004166666666666667
521400,2019,3.0,270,0.011111111111111112
521400,2020,2.0,245,0.00816326530612245
521405,2012,5.0,71,0.07042253521126761
521405,2013,13.0,74,0.17567567567567569
521405,2014,5.0,73,0.0684931506849315
521405,2015,10.0,99,0.10101010101010101
521405,2016,2.0,73,0.0273972602739726
521405,2017,8.0,76,0.10526315789473684
521405,2018,1.0,80,0.0125
521405,2019,1.0,93,0.010752688172043012
521405,2020,2.0,67,0.029850746268656716
521410,2012,1.0,50,0.02
521410,2013,5.0,56,0.08928571428571429
521410,2014,1.0,54,0.018518518518518517
521410,2015,1.0,64,0.015625
521410,2016,2.0,66,0.030303030303030304
521410,2017,6.0,46,0.13043478260869565
521410,2018,1.0,48,0.020833333333333332
521410,2019,1.0,36,0.027777777777777776
521410,2020,2.0,51,0.0392156862745098
521440,2012,4.0,96,0.041666666666666664
521440,2013,0.0,107,0.0
521440,2014,6.0,95,0.06315789473684211
521440,2015,0.0,93,0.0
521440,2016,2.0,92,0.021739130434782608
521440,2017,2.0,97,0.020618556701030927
521440,2018,1.0,88,0.011363636363636364
521440,2019,4.0,85,0.047058823529411764
521440,2020,2.0,94,0.02127659574468085
521450,2012,12.0,400,0.03
521450,2013,15.0,390,0.038461538461538464
521450,2014,14.0,456,0.03070175438596491
521450,2015,10.0,418,0.023923444976076555
521450,2016,12.0,486,0.024691358024691357
521450,2017,18.0,507,0.03550295857988166
521450,2018,22.0,479,0.04592901878914405
521450,2019,24.0,466,0.05150214592274678
521450,2020,19.0,466,0.0407725321888412
521460,2012,43.0,534,0.08052434456928839
521460,2013,18.0,486,0.037037037037037035
521460,2014,13.0,518,0.025096525096525095
521460,2015,12.0,501,0.023952095808383235
521460,2016,10.0,427,0.0234192037470726
521460,2017,12.0,461,0.026030368763557483
521460,2018,7.0,459,0.015250544662309368
521460,2019,13.0,396,0.03282828282828283
521460,2020,11.0,433,0.025404157043879907
521470,2012,0.0,25,0.0
521470,2013,2.0,33,0.06060606060606061
521470,2014,1.0,27,0.037037037037037035
521470,2015,1.0,33,0.030303030303030304
521470,2016,1.0,20,0.05
521470,2017,0.0,27,0.0
521470,2018,1.0,27,0.037037037037037035
521470,2019,0.0,29,0.0
521470,2020,2.0,35,0.05714285714285714
521480,2012,0.0,20,0.0
521480,2013,1.0,24,0.041666666666666664
521480,2014,4.0,17,0.23529411764705882
521480,2015,2.0,24,0.08333333333333333
521480,2016,0.0,24,0.0
521480,2017,0.0,25,0.0
521480,2018,1.0,18,0.05555555555555555
521480,2019,2.0,12,0.16666666666666666
521480,2020,0.0,7,0.0
521483,2012,24.0,165,0.14545454545454545
521483,2013,23.0,172,0.13372093023255813
521483,2014,15.0,156,0.09615384615384616
521483,2015,12.0,205,0.05853658536585366
521483,2016,11.0,163,0.06748466257668712
521483,2017,9.0,164,0.054878048780487805
521483,2018,7.0,178,0.03932584269662921
521483,2019,9.0,176,0.05113636363636364
521483,2020,10.0,158,0.06329113924050633
521486,2012,4.0,87,0.04597701149425287
521486,2013,2.0,88,0.022727272727272728
521486,2014,0.0,93,0.0
521486,2015,1.0,110,0.00909090909090909
521486,2016,6.0,98,0.061224489795918366
521486,2017,4.0,90,0.044444444444444446
521486,2018,5.0,94,0.05319148936170213
521486,2019,2.0,76,0.02631578947368421
521486,2020,6.0,74,0.08108108108108109
