CODMUNRES,Ano,Qtd_Menor20,Pop_Fem_menor20,Ratio
130050,2019,257,3181.0,80.79220370952531
130060,2012,297,4114.0,72.19251336898395
130060,2013,285,4132.0,68.97386253630204
130060,2014,291,4133.0,70.40890394386643
130060,2015,244,4135.0,59.008464328899635
130060,2016,271,4257.0,63.65985435752878
130060,2017,270,4376.0,61.70018281535649
130060,2018,266,4494.0,59.190031152647975
130060,2019,255,4623.0,55.15898767034393
130063,2012,145,2003.0,72.39141288067898
130063,2013,147,2036.0,72.20039292730844
130063,2014,148,2062.0,71.77497575169738
130063,2015,177,2088.0,84.77011494252874
130063,2016,178,2079.0,85.61808561808562
130063,2017,191,2068.0,92.35976789168278
130063,2018,171,2058.0,83.09037900874635
130063,2019,154,2049.0,75.15861395802831
130068,2012,88,1950.0,45.12820512820513
130068,2013,101,1975.0,51.139240506329116
130068,2014,111,1993.0,55.69493226292022
130068,2015,121,2012.0,60.139165009940356
130068,2016,110,1978.0,55.611729019211324
130068,2017,107,1941.0,55.12622359608449
130068,2018,121,1903.0,63.58381502890173
130068,2019,124,1869.0,66.34563937934725
130070,2012,269,3508.0,76.68187001140251
130070,2013,290,3471.0,83.54940939210603
130070,2014,300,3418.0,87.77062609713282
130070,2015,225,3367.0,66.82506682506683
130070,2016,224,3314.0,67.59203379601689
130070,2017,248,3257.0,76.14369051274178
130070,2018,241,3199.0,75.3360425132854
130070,2019,217,3146.0,68.97647806738716
130080,2012,257,4241.0,60.59891535015326
130080,2013,283,4215.0,67.141162514828
130080,2014,228,4171.0,54.66315032366339
130080,2015,288,4129.0,69.75054492613224
130080,2016,220,4087.0,53.82921458282359
130080,2017,251,4038.0,62.15948489351164
130080,2018,262,3989.0,65.68062170970168
130080,2019,264,3948.0,66.8693009118541
130083,2012,52,1340.0,38.80597014925373
130083,2013,64,1349.0,47.44255003706449
130083,2014,75,1353.0,55.432372505543235
130083,2015,54,1356.0,39.823008849557525
130083,2016,60,1342.0,44.70938897168406
130083,2017,76,1325.0,57.35849056603774
130083,2018,57,1309.0,43.544690603514134
130083,2019,53,1294.0,40.958268933539415
130090,2012,90,1474.0,61.05834464043419
130090,2013,76,1452.0,52.34159779614325
130090,2014,69,1425.0,48.421052631578945
130090,2015,86,1397.0,61.56048675733715
130090,2016,88,1356.0,64.89675516224189
130090,2017,68,1311.0,51.86880244088482
130090,2018,78,1267.0,61.562746645619576
130090,2019,59,1225.0,48.16326530612245
130100,2012,246,3300.0,74.54545454545455
130100,2013,253,3263.0,77.53600980692615
130100,2014,247,3210.0,76.94704049844236
130100,2015,242,3161.0,76.55805124960456
130100,2016,213,3083.0,69.08855011352578
130100,2017,220,3000.0,73.33333333333333
130100,2018,200,2917.0,68.56359273225917
130100,2019,208,2838.0,73.29105003523608
130110,2012,126,3851.0,32.71877434432615
130110,2013,126,3840.0,32.8125
130110,2014,141,3815.0,36.959370904325034
130110,2015,124,3788.0,32.734952481520594
130110,2016,117,3704.0,31.58747300215983
130110,2017,141,3613.0,39.02574038195405
130110,2018,137,3523.0,38.88731195004258
130110,2019,137,3436.0,39.87194412107101
130115,2012,66,2650.0,24.90566037735849
130115,2013,51,2621.0,19.45822205265166
130115,2014,60,2582.0,23.237800154918666
130115,2015,61,2543.0,23.987416437278803
130115,2016,58,2525.0,22.97029702970297
130115,2017,56,2503.0,22.373152217339193
130115,2018,64,2480.0,25.806451612903224
130115,2019,46,2462.0,18.68399675060926
130120,2012,534,9288.0,57.49354005167959
130120,2013,596,9159.0,65.07260617971394
130120,2014,564,8995.0,62.70150083379655
130120,2015,566,8829.0,64.10692037603353
130120,2016,503,8727.0,57.637217829723845
130120,2017,512,8613.0,59.445024962266345
130120,2018,540,8494.0,63.57428773251707
130120,2019,534,8394.0,63.6168691922802
130130,2012,175,2956.0,59.20162381596752
130130,2013,122,2966.0,41.1328388401888
130130,2014,146,2963.0,49.274384070199126
130130,2015,152,2960.0,51.351351351351354
130130,2016,127,2912.0,43.612637362637365
130130,2017,159,2861.0,55.57497378538972
130130,2018,140,2809.0,49.839800640797435
130130,2019,160,2759.0,57.99202609641174
130140,2012,270,3781.0,71.40967997884158
130140,2013,299,3747.0,79.79717107018948
130140,2014,264,3698.0,71.3899405083829
130140,2015,275,3650.0,75.34246575342466
130140,2016,272,3628.0,74.97243660418964
130140,2017,308,3602.0,85.50805108273181
130140,2018,308,3576.0,86.12975391498881
130140,2019,279,3557.0,78.43688501546247
130150,2012,106,2156.0,49.16512059369202
130150,2013,128,2149.0,59.56258724988367
130150,2014,126,2133.0,59.07172995780591
130150,2015,163,2118.0,76.95939565627951
130150,2016,134,2107.0,63.59753203607024
130150,2017,149,2092.0,71.22370936902486
130150,2018,125,2077.0,60.18295618680789
130150,2019,117,2066.0,56.631171345595355
130160,2012,201,2557.0,78.60774344935471
130160,2013,212,2437.0,86.99220352892901
130160,2014,217,2305.0,94.14316702819957
130160,2015,257,2176.0,118.10661764705883
130160,2016,229,2086.0,109.77948226270374
130160,2017,232,1993.0,116.40742599096839
130160,2018,225,1899.0,118.48341232227489
130160,2019,216,1809.0,119.40298507462687
130165,2012,88,1844.0,47.72234273318872
130165,2013,103,1842.0,55.91748099891422
130165,2014,117,1831.0,63.8995084653195
130165,2015,101,1822.0,55.433589462129525
130165,2016,96,1797.0,53.42237061769616
130165,2017,94,1770.0,53.10734463276836
130165,2018,94,1742.0,53.9609644087256
130165,2019,88,1718.0,51.22235157159488
130170,2012,280,5390.0,51.94805194805195
130170,2013,293,5408.0,54.178994082840234
130170,2014,302,5406.0,55.86385497595265
130170,2015,305,5403.0,56.45012030353507
130170,2016,297,5317.0,55.85856686101185
130170,2017,317,5223.0,60.69308826345012
130170,2018,321,5127.0,62.609713282621414
130170,2019,283,5037.0,56.18423664879889
130180,2012,132,2829.0,46.65959703075291
130180,2013,138,2942.0,46.9068660774983
130180,2014,124,3040.0,40.78947368421053
130180,2015,129,3140.0,41.0828025477707
130180,2016,132,3159.0,41.78537511870845
130180,2017,123,3176.0,38.727959697733
130180,2018,138,3194.0,43.20601127113338
130180,2019,115,3215.0,35.769828926905134
130185,2012,289,4765.0,60.65057712486883
130185,2013,284,4789.0,59.30256838588432
130185,2014,298,4794.0,62.161034626616605
130185,2015,290,4801.0,60.40408248281608
130185,2016,298,4769.0,62.48689452715454
130185,2017,252,4735.0,53.220696937697994
130185,2018,261,4701.0,55.52010210593491
130185,2019,262,4670.0,56.102783725910065
130190,2012,596,9997.0,59.61788536560968
130190,2013,677,9942.0,68.09495071414203
130190,2014,615,9848.0,62.44922826969943
130190,2015,596,9752.0,61.115668580803934
130190,2016,613,9639.0,63.59580869384791
130190,2017,547,9515.0,57.48817656332107
130190,2018,518,9385.0,55.19445924347363
130190,2019,501,9271.0,54.03947794196958
130195,2012,89,943.0,94.3796394485684
130195,2013,74,925.0,80.0
130195,2014,89,905.0,98.34254143646409
130195,2015,98,885.0,110.73446327683615
130195,2016,78,844.0,92.41706161137441
130195,2017,80,801.0,99.87515605493134
130195,2018,102,758.0,134.5646437994723
130195,2019,72,716.0,100.55865921787709
130200,2012,70,964.0,72.61410788381743
130200,2013,58,941.0,61.6365568544102
130200,2014,42,914.0,45.951859956236326
130200,2015,42,888.0,47.2972972972973
130200,2016,57,875.0,65.14285714285714
130200,2017,56,859.0,65.19208381839348
130200,2018,54,846.0,63.829787234042556
130200,2019,60,832.0,72.11538461538461
130210,2012,56,781.0,71.70294494238156
130210,2013,48,701.0,68.47360912981455
130210,2014,45,620.0,72.58064516129032
130210,2015,47,538.0,87.36059479553903
130210,2016,54,480.0,112.5
130210,2017,53,422.0,125.59241706161137
130210,2018,50,362.0,138.12154696132598
130210,2019,35,305.0,114.75409836065573
130220,2012,69,1493.0,46.21567314132619
130220,2013,64,1530.0,41.830065359477125
130220,2014,79,1562.0,50.57618437900128
130220,2015,100,1593.0,62.77463904582549
130220,2016,71,1606.0,44.20921544209215
130220,2017,99,1618.0,61.186650185414095
130220,2018,113,1630.0,69.32515337423312
130220,2019,79,1645.0,48.02431610942249
130230,2012,177,1987.0,89.0790135883241
130230,2013,192,1903.0,100.89332632685233
130230,2014,184,1811.0,101.60132523467698
130230,2015,204,1720.0,118.6046511627907
130230,2016,210,1646.0,127.5820170109356
130230,2017,213,1570.0,135.6687898089172
130230,2018,201,1494.0,134.53815261044176
130230,2019,229,1421.0,161.15411681914145
130240,2012,259,4566.0,56.723609286027155
130240,2013,247,4589.0,53.82436260623229
130240,2014,266,4592.0,57.926829268292686
130240,2015,262,4596.0,57.00609225413403
130240,2016,219,4573.0,47.889787885414385
130240,2017,253,4545.0,55.66556655665566
130240,2018,258,4517.0,57.117555899933585
130240,2019,296,4496.0,65.83629893238434
130250,2012,608,10264.0,59.23616523772409
130250,2013,685,10203.0,67.13711653435264
130250,2014,704,10087.0,69.7928026172301
130250,2015,648,9979.0,64.93636636937569
130250,2016,568,9823.0,57.823475516644606
130250,2017,587,9645.0,60.86054950751685
130250,2018,585,9476.0,61.73490924440692
130250,2019,580,9318.0,62.24511697789225
130255,2012,96,2887.0,33.25251125736058
130255,2013,73,2989.0,24.422883907661426
130255,2014,70,3081.0,22.719896137617656
130255,2015,66,3170.0,20.820189274447948
130255,2016,47,3214.0,14.62352209085252
130255,2017,71,3255.0,21.812596006144393
130255,2018,89,3295.0,27.01062215477997
130255,2019,67,3340.0,20.059880239520957
130260,2012,9456,187595.0,50.40646072656521
130260,2013,9685,189082.0,51.22116330480955
130260,2014,9741,189773.0,51.32974659198094
130260,2015,9239,190375.0,48.53053184504268
130260,2016,7947,191818.0,41.42989708994985
130260,2017,7398,192882.0,38.35505645938968
130260,2018,7185,193903.0,37.05460977911636
130260,2019,6735,195190.0,34.504841436549
130270,2012,255,5754.0,44.316996871741395
130270,2013,259,5707.0,45.38286315051691
130270,2014,280,5637.0,49.67181124711726
130270,2015,286,5566.0,51.383399209486164
130270,2016,282,5472.0,51.53508771929825
130270,2017,321,5368.0,59.79880774962742
130270,2018,340,5262.0,64.61421512732801
130270,2019,295,5166.0,57.10414246999613
130280,2012,111,2130.0,52.11267605633803
130280,2013,125,2113.0,59.15759583530525
130280,2014,142,2086.0,68.07286673058485
130280,2015,98,2061.0,47.54973313925279
130280,2016,111,2021.0,54.923305294408706
130280,2017,154,1979.0,77.81707933299646
130280,2018,138,1937.0,71.24419204956118
130280,2019,132,1897.0,69.58355297838693
130290,2012,403,6300.0,63.96825396825397
130290,2013,402,6321.0,63.59753203607024
130290,2014,421,6315.0,66.66666666666667
130290,2015,422,6311.0,66.86737442560609
130290,2016,375,6286.0,59.65637925548839
130290,2017,460,6251.0,73.58822588385858
130290,2018,481,6217.0,77.36850571014959
130290,2019,492,6195.0,79.41888619854721
130300,2012,117,2181.0,53.645116918844565
130300,2013,92,2152.0,42.75092936802974
130300,2014,103,2115.0,48.69976359338062
130300,2015,110,2079.0,52.91005291005291
130300,2016,97,2027.0,47.85397138628515
130300,2017,104,1973.0,52.71160669031931
130300,2018,87,1924.0,45.21829521829522
130300,2019,91,1872.0,48.611111111111114
130310,2012,188,3916.0,48.00817160367722
130310,2013,221,3909.0,56.53619851624456
130310,2014,203,3887.0,52.22536660663751
130310,2015,205,3864.0,53.05383022774327
130310,2016,204,3820.0,53.403141361256544
130310,2017,198,3770.0,52.51989389920424
130310,2018,173,3718.0,46.53039268423884
130310,2019,187,3673.0,50.91206098557038
130320,2012,84,1754.0,47.890535917901936
130320,2013,69,1765.0,39.093484419263454
130320,2014,109,1769.0,61.616732617297906
130320,2015,114,1773.0,64.29780033840947
130320,2016,91,1782.0,51.0662177328844
130320,2017,106,1789.0,59.250978200111796
130320,2018,104,1796.0,57.906458797327396
130320,2019,99,1805.0,54.84764542936288
130330,2012,116,2540.0,45.669291338582674
130330,2013,132,2526.0,52.25653206650831
130330,2014,105,2502.0,41.96642685851319
130330,2015,146,2478.0,58.91848264729621
130330,2016,132,2421.0,54.52292441140025
130330,2017,134,2360.0,56.779661016949156
130330,2018,124,2299.0,53.93649412788169
130330,2019,133,2239.0,59.4015185350603
130340,2012,613,12350.0,49.635627530364374
130340,2013,602,12203.0,49.33213144308777
130340,2014,611,11996.0,50.93364454818273
130340,2015,589,11785.0,49.978786593126856
130340,2016,566,11577.0,48.89004059773689
130340,2017,608,11354.0,53.549409899594856
130340,2018,571,11124.0,51.33045667026249
130340,2019,526,10921.0,48.164087537771266
130350,2012,99,2179.0,45.43368517668655
130350,2013,122,2184.0,55.86080586080586
130350,2014,122,2179.0,55.9889857732905
130350,2015,126,2177.0,57.87781350482315
130350,2016,142,2152.0,65.98513011152416
130350,2017,119,2124.0,56.026365348399246
130350,2018,146,2096.0,69.65648854961832
130350,2019,128,2072.0,61.77606177606177
130353,2012,164,3197.0,51.298091961213636
130353,2013,156,3271.0,47.69183735860593
130353,2014,167,3332.0,50.12004801920768
130353,2015,153,3393.0,45.09283819628647
130353,2016,143,3406.0,41.98473282442748
130353,2017,133,3412.0,38.98007033997656
130353,2018,162,3417.0,47.410008779631255
130353,2019,135,3428.0,39.38156359393232
130356,2012,110,2902.0,37.90489317711923
130356,2013,105,2958.0,35.496957403651116
130356,2014,121,3003.0,40.29304029304029
130356,2015,112,3046.0,36.769533814839136
130356,2016,115,3041.0,37.816507727721145
130356,2017,95,3032.0,31.33245382585752
130356,2018,88,3022.0,29.11978821972204
130356,2019,108,3015.0,35.82089552238806
130360,2012,95,2351.0,40.408336877924285
130360,2013,87,2425.0,35.876288659793815
130360,2014,62,2487.0,24.929634097305993
130360,2015,85,2552.0,33.307210031347964
130360,2016,85,2665.0,31.894934333958723
130360,2017,113,2778.0,40.676745860331174
130360,2018,115,2892.0,39.76486860304288
130360,2019,93,3010.0,30.897009966777407
130370,2012,184,2881.0,63.866712946893436
130370,2013,180,2780.0,64.74820143884892
130370,2014,205,2666.0,76.89422355588897
130370,2015,234,2555.0,91.58512720156556
130370,2016,219,2477.0,88.4134033104562
130370,2017,240,2397.0,100.12515644555694
130370,2018,221,2314.0,95.50561797752809
130370,2019,249,2238.0,111.26005361930295
130380,2012,238,4552.0,52.284710017574696
130380,2013,264,4602.0,57.366362451108216
130380,2014,259,4634.0,55.89123867069486
130380,2015,260,4667.0,55.710306406685234
130380,2016,275,4682.0,58.73558308415207
130380,2017,256,4691.0,54.57258580260073
130380,2018,284,4700.0,60.42553191489362
130380,2019,334,4717.0,70.80771676913292
130390,2012,238,3923.0,60.667856232475145
130390,2013,242,3959.0,61.12654710785552
130390,2014,228,3980.0,57.28643216080402
130390,2015,210,4001.0,52.48687828042989
130390,2016,224,4004.0,55.94405594405595
130390,2017,260,4003.0,64.95128653509867
130390,2018,254,4001.0,63.48412896775806
130390,2019,249,4006.0,62.15676485272092
130395,2012,73,1352.0,53.994082840236686
130395,2013,69,1372.0,50.291545189504376
130395,2014,50,1386.0,36.075036075036074
130395,2015,69,1400.0,49.285714285714285
130395,2016,63,1392.0,45.258620689655174
130395,2017,90,1382.0,65.12301013024602
130395,2018,53,1372.0,38.629737609329446
130395,2019,70,1364.0,51.31964809384164
130400,2012,52,948.0,54.85232067510549
130400,2013,66,927.0,71.19741100323624
130400,2014,60,902.0,66.51884700665188
130400,2015,54,878.0,61.50341685649203
130400,2016,60,863.0,69.52491309385863
130400,2017,78,848.0,91.98113207547169
130400,2018,64,832.0,76.92307692307692
130400,2019,65,818.0,79.46210268948656
130406,2012,431,6407.0,67.27017324800998
130406,2013,424,6510.0,65.13056835637481
130406,2014,419,6586.0,63.619799574855755
130406,2015,407,6663.0,61.08359597778778
130406,2016,426,6792.0,62.7208480565371
130406,2017,448,6915.0,64.78669558929863
130406,2018,408,7040.0,57.95454545454545
130406,2019,442,7176.0,61.594202898550726
130410,2012,134,2100.0,63.80952380952381
130410,2013,153,2014.0,75.9682224428997
130410,2014,134,1920.0,69.79166666666667
130410,2015,142,1828.0,77.68052516411379
130410,2016,134,1749.0,76.61520869068039
130410,2017,144,1668.0,86.33093525179856
130410,2018,139,1588.0,87.53148614609572
130410,2019,149,1510.0,98.67549668874172
130420,2012,513,7211.0,71.14131188462072
130420,2013,574,7082.0,81.05055069189494
130420,2014,524,6922.0,75.70066454781855
130420,2015,572,6766.0,84.54034880283771
130420,2016,571,6602.0,86.48894274462285
130420,2017,601,6431.0,93.45358420152387
130420,2018,591,6260.0,94.40894568690096
130420,2019,645,6101.0,105.720373709228
130423,2012,105,2180.0,48.1651376146789
130423,2013,91,2152.0,42.28624535315985
130423,2014,109,2112.0,51.609848484848484
130423,2015,120,2076.0,57.80346820809248
130423,2016,116,2062.0,56.256062075654704
130423,2017,143,2046.0,69.89247311827957
130423,2018,118,2029.0,58.15672745194677
130423,2019,126,2016.0,62.5
130426,2012,127,1393.0,91.17013639626705
130426,2013,115,1396.0,82.378223495702
130426,2014,115,1394.0,82.49641319942612
130426,2015,110,1392.0,79.02298850574712
130426,2016,93,1380.0,67.3913043478261
130426,2017,127,1366.0,92.97218155197658
130426,2018,116,1353.0,85.73540280857354
130426,2019,141,1342.0,105.06706408345752
130430,2012,105,1979.0,53.05709954522486
130430,2013,96,1913.0,50.1829587036069
130430,2014,100,1839.0,54.3773790103317
130430,2015,74,1766.0,41.90260475651189
130430,2016,91,1707.0,53.30990041007616
130430,2017,73,1648.0,44.29611650485437
130430,2018,87,1589.0,54.75141598489616
130430,2019,96,1532.0,62.66318537859008
130440,2012,99,2224.0,44.514388489208635
130440,2013,115,2227.0,51.63897620116749
130440,2014,103,2222.0,46.35463546354635
130440,2015,86,2216.0,38.808664259927795
130440,2016,87,2195.0,39.63553530751708
130440,2017,109,2170.0,50.23041474654378
130440,2018,93,2145.0,43.35664335664335
130440,2019,96,2123.0,45.21902967498822
140000,2013,3,0.0,inf
140000,2014,1,0.0,inf
140000,2015,2,0.0,inf
140002,2012,87,1062.0,81.92090395480226
140002,2013,103,1116.0,92.29390681003584
140002,2014,85,1172.0,72.52559726962457
140002,2015,100,1219.0,82.03445447087776
140002,2016,106,1242.0,85.34621578099839
140002,2017,124,1255.0,98.80478087649402
140002,2018,122,1261.0,96.74861221252974
140002,2019,137,1268.0,108.04416403785488
140005,2012,178,1711.0,104.03272939801286
140005,2013,193,1681.0,114.81261154074956
140005,2014,161,1656.0,97.22222222222223
140005,2015,187,1619.0,115.50339715873996
140005,2016,200,1599.0,125.07817385866166
140005,2017,160,1567.0,102.10593490746649
140005,2018,252,1523.0,165.4629021667761
140005,2019,235,1480.0,158.78378378378378
