CODMUNRES,ano_nasc,Qtd_Total
261180,2018,471
261180,2019,474
261190,2012,378
261190,2013,415
261190,2014,395
261190,2015,354
261190,2016,345
261190,2017,336
261190,2018,373
261190,2019,327
261200,2012,118
261200,2013,135
261200,2014,115
261200,2015,142
261200,2016,124
261200,2017,115
261200,2018,110
261200,2019,127
261210,2012,97
261210,2013,91
261210,2014,68
261210,2015,72
261210,2016,78
261210,2017,67
261210,2018,64
261210,2019,67
261220,2012,1110
261220,2013,1035
261220,2014,1055
261220,2015,1125
261220,2016,991
261220,2017,987
261220,2018,1009
261220,2019,1042
261230,2012,251
261230,2013,213
261230,2014,250
261230,2015,233
261230,2016,236
261230,2017,220
261230,2018,231
261230,2019,189
261240,2012,294
261240,2013,314
261240,2014,307
261240,2015,334
261240,2016,271
261240,2017,285
261240,2018,269
261240,2019,285
261245,2012,270
261245,2013,231
261245,2014,264
261245,2015,303
261245,2016,224
261245,2017,240
261245,2018,228
261245,2019,250
261247,2012,192
261247,2013,176
261247,2014,182
261247,2015,171
261247,2016,181
261247,2017,189
261247,2018,186
261247,2019,204
261250,2012,1350
261250,2013,1405
261250,2014,1399
261250,2015,1453
261250,2016,1225
261250,2017,1364
261250,2018,1512
261250,2019,1355
261255,2012,217
261255,2013,175
261255,2014,185
261255,2015,191
261255,2016,192
261255,2017,167
261255,2018,203
261255,2019,197
261260,2012,737
261260,2013,696
261260,2014,809
261260,2015,731
261260,2016,747
261260,2017,685
261260,2018,723
261260,2019,710
261270,2012,186
261270,2013,209
261270,2014,168
261270,2015,187
261270,2016,205
261270,2017,204
261270,2018,204
261270,2019,215
261280,2012,159
261280,2013,152
261280,2014,159
261280,2015,174
261280,2016,140
261280,2017,164
261280,2018,154
261280,2019,140
261290,2012,162
261290,2013,190
261290,2014,151
261290,2015,161
261290,2016,159
261290,2017,174
261290,2018,138
261290,2019,144
261300,2012,798
261300,2013,762
261300,2014,803
261300,2015,741
261300,2016,627
261300,2017,710
261300,2018,760
261300,2019,746
261310,2012,554
261310,2013,544
261310,2014,483
261310,2015,568
261310,2016,513
261310,2017,548
261310,2018,527
261310,2019,594
261320,2012,342
261320,2013,355
261320,2014,333
261320,2015,322
261320,2016,350
261320,2017,308
261320,2018,358
261320,2019,354
261330,2012,335
261330,2013,343
261330,2014,356
261330,2015,359
261330,2016,327
261330,2017,307
261330,2018,350
261330,2019,275
261340,2012,340
261340,2013,342
261340,2014,381
261340,2015,328
261340,2016,356
261340,2017,336
261340,2018,330
261340,2019,302
261350,2012,534
261350,2013,556
261350,2014,578
261350,2015,560
261350,2016,468
261350,2017,443
261350,2018,554
261350,2019,513
261360,2012,443
261360,2013,404
261360,2014,458
261360,2015,421
261360,2016,434
261360,2017,459
261360,2018,454
261360,2019,416
261370,2012,1579
261370,2013,1699
261370,2014,1755
261370,2015,1803
261370,2016,1695
261370,2017,1600
261370,2018,1563
261370,2019,1571
261380,2012,243
261380,2013,235
261380,2014,242
261380,2015,260
261380,2016,282
261380,2017,266
261380,2018,303
261380,2019,261
261390,2012,1450
261390,2013,1405
261390,2014,1460
261390,2015,1499
261390,2016,1312
261390,2017,1415
261390,2018,1612
261390,2019,1525
261400,2012,319
261400,2013,280
261400,2014,253
261400,2015,303
261400,2016,258
261400,2017,279
261400,2018,295
261400,2019,246
261410,2012,466
261410,2013,456
261410,2014,407
261410,2015,461
261410,2016,387
261410,2017,399
261410,2018,427
261410,2019,422
261420,2012,690
261420,2013,823
261420,2014,744
261420,2015,684
261420,2016,604
261420,2017,573
261420,2018,587
261420,2019,575
261430,2012,145
261430,2013,162
261430,2014,173
261430,2015,168
261430,2016,138
261430,2017,147
261430,2018,143
261430,2019,159
261440,2012,111
261440,2013,96
261440,2014,114
261440,2015,93
261440,2016,77
261440,2017,88
261440,2018,82
261440,2019,82
261450,2012,926
261450,2013,906
261450,2014,884
261450,2015,863
261450,2016,847
261450,2017,844
261450,2018,925
261450,2019,879
261460,2012,469
261460,2013,479
261460,2014,420
261460,2015,438
261460,2016,390
261460,2017,398
261460,2018,468
261460,2019,464
261470,2012,182
261470,2013,178
261470,2014,154
261470,2015,182
261470,2016,145
261470,2017,149
261470,2018,168
261470,2019,176
261480,2012,334
261480,2013,329
261480,2014,336
261480,2015,342
261480,2016,292
261480,2017,312
261480,2018,368
261480,2019,317
261485,2012,426
261485,2013,364
261485,2014,390
261485,2015,368
261485,2016,396
261485,2017,399
261485,2018,368
261485,2019,426
261500,2012,386
261500,2013,345
261500,2014,346
261500,2015,320
261500,2016,292
261500,2017,365
261500,2018,420
261500,2019,360
261510,2012,121
261510,2013,119
261510,2014,110
261510,2015,105
261510,2016,106
261510,2017,103
261510,2018,101
261510,2019,134
261520,2012,128
261520,2013,149
261520,2014,144
261520,2015,142
261520,2016,124
261520,2017,109
261520,2018,135
261520,2019,146
261530,2012,826
261530,2013,789
261530,2014,810
261530,2015,788
261530,2016,709
261530,2017,760
261530,2018,698
261530,2019,670
261540,2012,587
261540,2013,647
261540,2014,584
261540,2015,611
261540,2016,500
261540,2017,606
261540,2018,674
261540,2019,704
261550,2012,216
261550,2013,231
261550,2014,209
261550,2015,220
261550,2016,187
261550,2017,178
261550,2018,193
261550,2019,187
261560,2012,590
261560,2013,612
261560,2014,598
261560,2015,592
261560,2016,527
261560,2017,592
261560,2018,562
261560,2019,570
261570,2012,224
261570,2013,185
261570,2014,190
261570,2015,209
261570,2016,172
261570,2017,203
261570,2018,179
261570,2019,191
261580,2012,353
261580,2013,322
261580,2014,308
261580,2015,320
261580,2016,293
261580,2017,330
261580,2018,377
261580,2019,347
261590,2012,142
261590,2013,121
261590,2014,119
261590,2015,130
261590,2016,104
261590,2017,119
261590,2018,102
261590,2019,123
261600,2012,248
261600,2013,275
261600,2014,265
261600,2015,263
261600,2016,200
261600,2017,229
261600,2018,285
261600,2019,286
261610,2012,176
261610,2013,150
261610,2014,147
261610,2015,155
261610,2016,134
261610,2017,103
261610,2018,143
261610,2019,136
261618,2012,138
261618,2013,114
261618,2014,107
261618,2015,93
261618,2016,115
261618,2017,109
261618,2018,112
261618,2019,103
261620,2012,396
261620,2013,337
261620,2014,389
261620,2015,366
261620,2016,311
261620,2017,348
261620,2018,361
261620,2019,290
261630,2012,404
261630,2013,411
261630,2014,401
261630,2015,447
261630,2016,360
261630,2017,383
261630,2018,437
261630,2019,387
261640,2012,2124
261640,2013,1999
261640,2014,2094
261640,2015,2090
261640,2016,1967
261640,2017,2075
261640,2018,2059
261640,2019,1901
261650,2012,318
261650,2013,289
261650,2014,298
261650,2015,284
261650,2016,221
261650,2017,241
261650,2018,232
261650,2019,214
270000,2016,1
270010,2012,334
270010,2013,336
270010,2014,277
270010,2015,335
270010,2016,278
270010,2017,338
270010,2018,330
270010,2019,323
270020,2012,278
270020,2013,243
270020,2014,263
270020,2015,227
270020,2016,210
270020,2017,205
270020,2018,254
270020,2019,206
270030,2012,3810
270030,2013,3784
270030,2014,4065
270030,2015,4204
270030,2016,3779
270030,2017,3950
270030,2018,4156
270030,2019,3494
270040,2012,768
270040,2013,828
270040,2014,726
270040,2015,729
270040,2016,627
270040,2017,705
270040,2018,688
270040,2019,620
270050,2012,292
270050,2013,300
270050,2014,287
270050,2015,297
270050,2016,297
270050,2017,309
270050,2018,337
270050,2019,283
270060,2012,124
270060,2013,140
270060,2014,150
270060,2015,166
270060,2016,160
270060,2017,141
270060,2018,158
270060,2019,164
270070,2012,298
270070,2013,296
270070,2014,298
270070,2015,271
270070,2016,261
270070,2017,282
270070,2018,308
270070,2019,282
270080,2012,86
270080,2013,76
270080,2014,79
270080,2015,71
270080,2016,83
270080,2017,77
270080,2018,82
270080,2019,79
270090,2012,100
270090,2013,88
270090,2014,96
270090,2015,112
270090,2016,95
270090,2017,96
270090,2018,101
270090,2019,95
270100,2012,421
270100,2013,491
270100,2014,432
270100,2015,409
270100,2016,356
270100,2017,320
270100,2018,340
270100,2019,330
270110,2012,229
270110,2013,224
270110,2014,231
270110,2015,205
270110,2016,186
270110,2017,185
270110,2018,183
270110,2019,185
270120,2012,175
270120,2013,166
270120,2014,179
270120,2015,157
270120,2016,136
270120,2017,171
270120,2018,160
270120,2019,170
270130,2012,396
270130,2013,374
270130,2014,372
270130,2015,317
270130,2016,348
270130,2017,307
270130,2018,312
270130,2019,313
270135,2012,70
270135,2013,83
270135,2014,72
270135,2015,70
270135,2016,70
270135,2017,94
270135,2018,96
270135,2019,93
270140,2012,499
270140,2013,548
270140,2014,505
270140,2015,484
270140,2016,495
270140,2017,526
270140,2018,536
270140,2019,521
270150,2012,164
270150,2013,119
270150,2014,179
270150,2015,152
270150,2016,147
270150,2017,135
270150,2018,136
270150,2019,142
270160,2012,298
270160,2013,325
270160,2014,259
270160,2015,305
270160,2016,231
270160,2017,271
270160,2018,318
270160,2019,289
270170,2012,308
270170,2013,274
270170,2014,234
270170,2015,268
270170,2016,240
270170,2017,212
270170,2018,199
270170,2019,251
270180,2012,178
270180,2013,155
270180,2014,179
270180,2015,183
270180,2016,135
270180,2017,155
270180,2018,167
270180,2019,159
270190,2012,120
270190,2013,107
270190,2014,117
270190,2015,112
270190,2016,84
270190,2017,110
270190,2018,95
270190,2019,89
270200,2012,162
270200,2013,184
270200,2014,183
270200,2015,153
270200,2016,147
270200,2017,141
270200,2018,162
270200,2019,162
270210,2012,313
270210,2013,286
270210,2014,261
270210,2015,253
270210,2016,283
270210,2017,243
270210,2018,274
270210,2019,267
270220,2012,100
270220,2013,95
270220,2014,79
270220,2015,77
270220,2016,84
270220,2017,87
270220,2018,78
270220,2019,76
270230,2012,956
270230,2013,876
270230,2014,912
270230,2015,872
270230,2016,851
270230,2017,856
270230,2018,909
270230,2019,933
270235,2012,401
270235,2013,412
270235,2014,409
270235,2015,434
270235,2016,395
270235,2017,377
270235,2018,438
270235,2019,436
270240,2012,936
270240,2013,873
270240,2014,864
270240,2015,936
270240,2016,794
270240,2017,822
270240,2018,818
270240,2019,799
270250,2012,151
270250,2013,141
270250,2014,140
270250,2015,127
270250,2016,114
270250,2017,136
270250,2018,162
270250,2019,136
270255,2012,226
270255,2013,214
270255,2014,187
270255,2015,222
270255,2016,224
270255,2017,209
270255,2018,244
270255,2019,216
270260,2012,340
270260,2013,340
270260,2014,337
270260,2015,380
270260,2016,280
270260,2017,331
270260,2018,364
270260,2019,341
270270,2012,100
270270,2013,66
270270,2014,69
270270,2015,69
270270,2016,75
270270,2017,75
270270,2018,79
270270,2019,76
270280,2012,212
270280,2013,201
270280,2014,188
270280,2015,202
270280,2016,210
270280,2017,193
270280,2018,212
270280,2019,174
270290,2012,553
270290,2013,585
270290,2014,577
270290,2015,579
270290,2016,508
270290,2017,538
270290,2018,593
270290,2019,535
270300,2012,278
270300,2013,278
270300,2014,259
270300,2015,262
270300,2016,252
270300,2017,249
270300,2018,273
270300,2019,269
270310,2012,335
270310,2013,320
270310,2014,372
270310,2015,345
270310,2016,328
270310,2017,336
270310,2018,418
270310,2019,382
270320,2012,394
270320,2013,438
270320,2014,404
270320,2015,396
270320,2016,334
270320,2017,385
270320,2018,350
270320,2019,320
270330,2012,307
270330,2013,316
270330,2014,315
270330,2015,302
270330,2016,311
270330,2017,290
270330,2018,292
270330,2019,309
270340,2012,99
270340,2013,110
270340,2014,101
270340,2015,108
270340,2016,89
270340,2017,105
270340,2018,106
270340,2019,85
270350,2012,73
270350,2013,76
270350,2014,47
270350,2015,51
270350,2016,59
270350,2017,49
270350,2018,69
270350,2019,58
270360,2012,158
270360,2013,150
270360,2014,116
270360,2015,125
270360,2016,142
270360,2017,147
270360,2018,161
270360,2019,155
270370,2012,113
270370,2013,85
270370,2014,122
270370,2015,94
270370,2016,81
270370,2017,92
270370,2018,95
270370,2019,109
270375,2012,171
270375,2013,155
270375,2014,171
270375,2015,155
270375,2016,127
270375,2017,134
270375,2018,151
270375,2019,143
270380,2012,436
270380,2013,444
270380,2014,416
270380,2015,392
270380,2016,320
270380,2017,373
270380,2018,323
270380,2019,347
270390,2012,61
270390,2013,38
270390,2014,39
270390,2015,47
270390,2016,59
270390,2017,50
270390,2018,73
270390,2019,48
270400,2012,378
270400,2013,394
270400,2014,385
270400,2015,371
270400,2016,370
270400,2017,321
270400,2018,333
270400,2019,354
270410,2012,299
270410,2013,313
270410,2014,301
270410,2015,354
270410,2016,285
270410,2017,298
270410,2018,339
270410,2019,291
270420,2012,328
270420,2013,338
270420,2014,374
270420,2015,361
270420,2016,298
270420,2017,356
270420,2018,395
270420,2019,351
270430,2012,14873
270430,2013,15172
270430,2014,14886
270430,2015,15558
270430,2016,14107
270430,2017,14533
270430,2018,15029
270430,2019,14556
270440,2012,263
270440,2013,279
270440,2014,284
270440,2015,272
270440,2016,240
270440,2017,260
270440,2018,253
270440,2019,256
270450,2012,525
270450,2013,490
270450,2014,478
270450,2015,508
270450,2016,488
270450,2017,556
270450,2018,610
270450,2019,596
270460,2012,158
270460,2013,140
270460,2014,137
270460,2015,163
270460,2016,117
270460,2017,164
270460,2018,156
270460,2019,173
270470,2012,847
270470,2013,838
270470,2014,806
270470,2015,854
270470,2016,847
270470,2017,906
270470,2018,922
270470,2019,909
270480,2012,184
270480,2013,229
270480,2014,177
270480,2015,212
270480,2016,169
270480,2017,184
270480,2018,184
270480,2019,182
270490,2012,40
270490,2013,33
270490,2014,31
270490,2015,32
270490,2016,34
270490,2017,36
270490,2018,31
270490,2019,22
270500,2012,408
270500,2013,364
270500,2014,368
270500,2015,341
270500,2016,297
270500,2017,349
270500,2018,350
270500,2019,335
270510,2012,493
270510,2013,443
270510,2014,464
270510,2015,473
270510,2016,399
270510,2017,393
270510,2018,444
270510,2019,387
270520,2012,317
270520,2013,336
270520,2014,252
270520,2015,285
270520,2016,264
270520,2017,280
270520,2018,298
270520,2019,269
270530,2012,84
270530,2013,95
270530,2014,81
270530,2015,78
270530,2016,85
270530,2017,72
270530,2018,89
270530,2019,75
270540,2012,119
270540,2013,120
270540,2014,136
270540,2015,130
270540,2016,103
270540,2017,112
270540,2018,123
270540,2019,109
270550,2012,523
270550,2013,553
270550,2014,545
270550,2015,523
270550,2016,448
270550,2017,496
270550,2018,545
270550,2019,453
270560,2012,201
270560,2013,158
270560,2014,168
270560,2015,134
270560,2016,146
270560,2017,167
270560,2018,144
270560,2019,137
270570,2012,425
270570,2013,381
270570,2014,369
270570,2015,297
270570,2016,344
270570,2017,363
270570,2018,348
270570,2019,369
270580,2012,128
270580,2013,154
270580,2014,141
270580,2015,143
270580,2016,112
270580,2017,137
270580,2018,165
270580,2019,131
270590,2012,80
270590,2013,81
270590,2014,91
270590,2015,100
270590,2016,100
270590,2017,74
270590,2018,109
270590,2019,89
270600,2012,184
270600,2013,178
270600,2014,186
270600,2015,201
270600,2016,182
270600,2017,180
270600,2018,214
270600,2019,174
270610,2012,180
270610,2013,180
270610,2014,154
270610,2015,155
270610,2016,169
270610,2017,186
270610,2018,202
270610,2019,206
270620,2012,105
270620,2013,95
270620,2014,83
270620,2015,75
270620,2016,79
270620,2017,83
270620,2018,97
270620,2019,77
270630,2012,1311
270630,2013,1282
270630,2014,1291
270630,2015,1270
270630,2016,1142
270630,2017,1335
270630,2018,1354
270630,2019,1283
270640,2012,436
270640,2013,433
270640,2014,448
270640,2015,401
270640,2016,417
270640,2017,383
270640,2018,396
270640,2019,378
270642,2012,165
270642,2013,175
270642,2014,184
270642,2015,190
270642,2016,165
270642,2017,154
270642,2018,189
270642,2019,179
270644,2012,209
270644,2013,207
270644,2014,209
270644,2015,201
270644,2016,238
270644,2017,233
270644,2018,234
270644,2019,217
270650,2012,264
270650,2013,250
270650,2014,226
270650,2015,230
270650,2016,214
270650,2017,229
270650,2018,237
270650,2019,196
270660,2012,98
270660,2013,127
270660,2014,105
270660,2015,110
270660,2016,92
270660,2017,96
270660,2018,90
270660,2019,78
270670,2012,1108
270670,2013,1085
270670,2014,1065
270670,2015,979
270670,2016,961
270670,2017,983
270670,2018,973
270670,2019,938
270680,2012,297
270680,2013,301
270680,2014,284
270680,2015,305
270680,2016,298
270680,2017,304
270680,2018,329
270680,2019,301
270690,2012,601
270690,2013,594
270690,2014,586
270690,2015,606
270690,2016,571
270690,2017,563
270690,2018,658
270690,2019,537
270700,2012,48
270700,2013,30
270700,2014,46
270700,2015,31
270700,2016,35
270700,2017,30
270700,2018,33
270700,2019,25
270710,2012,467
270710,2013,416
270710,2014,445
270710,2015,430
270710,2016,425
270710,2017,461
270710,2018,453
270710,2019,427
270720,2012,219
270720,2013,236
270720,2014,203
270720,2015,249
270720,2016,218
270720,2017,207
270720,2018,203
270720,2019,196
270730,2012,466
270730,2013,471
270730,2014,436
270730,2015,424
270730,2016,452
270730,2017,446
270730,2018,411
270730,2019,387
270740,2012,120
270740,2013,128
270740,2014,108
270740,2015,115
270740,2016,123
270740,2017,127
270740,2018,159
270740,2019,151
270750,2012,336
270750,2013,310
270750,2014,340
270750,2015,328
270750,2016,308
270750,2017,266
270750,2018,295
270750,2019,285
270760,2012,190
270760,2013,166
270760,2014,234
270760,2015,204
270760,2016,196
270760,2017,186
270760,2018,178
270760,2019,182
270770,2012,1150
270770,2013,1203
270770,2014,1176
270770,2015,1021
270770,2016,1202
270770,2017,1423
270770,2018,1348
270770,2019,1409
270780,2012,108
270780,2013,127
270780,2014,134
270780,2015,144
270780,2016,113
270780,2017,135
270780,2018,152
270780,2019,99
270790,2012,117
270790,2013,103
270790,2014,117
270790,2015,127
270790,2016,103
270790,2017,121
270790,2018,114
270790,2019,109
270800,2012,841
270800,2013,794
270800,2014,852
270800,2015,840
270800,2016,749
270800,2017,796
270800,2018,864
270800,2019,866
270810,2012,130
270810,2013,165
270810,2014,167
270810,2015,193
270810,2016,189
270810,2017,180
270810,2018,185
