CODMUNRES,ano_nasc,Qtd_Gravidez,Qtd_Total,Ratio
420325,2018,0.0,30,0.0
420325,2019,4.0,36,0.1111111111111111
420330,2012,2.0,137,0.014598540145985401
420330,2013,0.0,106,0.0
420330,2014,2.0,117,0.017094017094017096
420330,2015,0.0,141,0.0
420330,2016,0.0,147,0.0
420330,2017,12.0,146,0.0821917808219178
420330,2018,0.0,154,0.0
420330,2019,2.0,153,0.013071895424836602
420340,2012,4.0,100,0.04
420340,2013,4.0,109,0.03669724770642202
420340,2014,3.0,89,0.033707865168539325
420340,2015,4.0,70,0.05714285714285714
420340,2016,0.0,89,0.0
420340,2017,4.0,115,0.034782608695652174
420340,2018,4.0,95,0.042105263157894736
420340,2019,2.0,79,0.02531645569620253
420350,2012,4.0,136,0.029411764705882353
420350,2013,2.0,138,0.014492753623188406
420350,2014,6.0,146,0.0410958904109589
420350,2015,0.0,163,0.0
420350,2016,1.0,158,0.006329113924050633
420350,2017,5.0,140,0.03571428571428571
420350,2018,0.0,152,0.0
420350,2019,1.0,144,0.006944444444444444
420360,2012,9.0,470,0.019148936170212766
420360,2013,10.0,482,0.02074688796680498
420360,2014,8.0,543,0.014732965009208104
420360,2015,2.0,502,0.00398406374501992
420360,2016,8.0,550,0.014545454545454545
420360,2017,4.0,510,0.00784313725490196
420360,2018,5.0,578,0.00865051903114187
420360,2019,14.0,556,0.025179856115107913
420370,2012,2.0,125,0.016
420370,2013,2.0,141,0.014184397163120567
420370,2014,2.0,140,0.014285714285714285
420370,2015,2.0,117,0.017094017094017096
420370,2016,2.0,121,0.01652892561983471
420370,2017,6.0,118,0.05084745762711865
420370,2018,0.0,149,0.0
420370,2019,2.0,160,0.0125
420380,2012,14.0,802,0.017456359102244388
420380,2013,16.0,824,0.019417475728155338
420380,2014,14.0,802,0.017456359102244388
420380,2015,26.0,882,0.02947845804988662
420380,2016,17.0,846,0.02009456264775414
420380,2017,28.0,793,0.03530895334174023
420380,2018,25.0,842,0.029691211401425176
420380,2019,15.0,814,0.018427518427518427
420390,2012,8.0,296,0.02702702702702703
420390,2013,8.0,325,0.024615384615384615
420390,2014,8.0,280,0.02857142857142857
420390,2015,6.0,306,0.0196078431372549
420390,2016,4.0,318,0.012578616352201259
420390,2017,3.0,325,0.009230769230769232
420390,2018,6.0,333,0.018018018018018018
420390,2019,2.0,309,0.006472491909385114
420395,2012,6.0,299,0.020066889632107024
420395,2013,13.0,319,0.04075235109717868
420395,2014,4.0,310,0.012903225806451613
420395,2015,12.0,354,0.03389830508474576
420395,2016,4.0,338,0.011834319526627219
420395,2017,7.0,327,0.021406727828746176
420395,2018,4.0,310,0.012903225806451613
420395,2019,11.0,347,0.03170028818443804
420400,2012,4.0,140,0.02857142857142857
420400,2013,6.0,136,0.04411764705882353
420400,2014,2.0,124,0.016129032258064516
420400,2015,2.0,134,0.014925373134328358
420400,2016,0.0,143,0.0
420400,2017,4.0,187,0.0213903743315508
420400,2018,4.0,161,0.024844720496894408
420400,2019,8.0,187,0.0427807486631016
420410,2012,2.0,46,0.043478260869565216
420410,2013,2.0,48,0.041666666666666664
420410,2014,4.0,58,0.06896551724137931
420410,2015,2.0,70,0.02857142857142857
420410,2016,0.0,55,0.0
420410,2017,2.0,57,0.03508771929824561
420410,2018,3.0,47,0.06382978723404255
420410,2019,2.0,64,0.03125
420415,2012,2.0,36,0.05555555555555555
420415,2013,0.0,31,0.0
420415,2014,0.0,23,0.0
420415,2015,0.0,35,0.0
420415,2016,0.0,35,0.0
420415,2017,2.0,31,0.06451612903225806
420415,2018,0.0,29,0.0
420415,2019,0.0,30,0.0
420417,2012,0.0,41,0.0
420417,2013,0.0,35,0.0
420417,2014,0.0,48,0.0
420417,2015,2.0,49,0.04081632653061224
420417,2016,0.0,30,0.0
420417,2017,4.0,36,0.1111111111111111
420417,2018,0.0,35,0.0
420417,2019,0.0,40,0.0
420419,2012,0.0,37,0.0
420419,2013,0.0,44,0.0
420419,2014,0.0,28,0.0
420419,2015,0.0,41,0.0
420419,2016,2.0,49,0.04081632653061224
420419,2017,0.0,43,0.0
420419,2018,0.0,35,0.0
420419,2019,2.0,44,0.045454545454545456
420420,2012,50.0,3006,0.0166333998669328
420420,2013,74.0,3183,0.023248507697141062
420420,2014,75.0,3273,0.022914757103574702
420420,2015,64.0,3449,0.01855610321832415
420420,2016,70.0,3313,0.02112888620585572
420420,2017,75.0,3516,0.021331058020477817
420420,2018,83.0,3624,0.022902869757174392
420420,2019,79.0,3657,0.021602406343997814
420425,2012,0.0,182,0.0
420425,2013,0.0,196,0.0
420425,2014,8.0,216,0.037037037037037035
420425,2015,4.0,212,0.018867924528301886
420425,2016,1.0,195,0.005128205128205128
420425,2017,2.0,202,0.009900990099009901
420425,2018,5.0,212,0.02358490566037736
420425,2019,5.0,193,0.025906735751295335
420430,2012,22.0,917,0.023991275899672846
420430,2013,19.0,889,0.021372328458942633
420430,2014,18.0,1008,0.017857142857142856
420430,2015,13.0,1055,0.012322274881516588
420430,2016,36.0,1035,0.034782608695652174
420430,2017,34.0,1130,0.03008849557522124
420430,2018,35.0,1063,0.03292568203198495
420430,2019,32.0,1110,0.02882882882882883
420435,2012,0.0,38,0.0
420435,2013,0.0,42,0.0
420435,2014,0.0,50,0.0
420435,2015,0.0,41,0.0
420435,2016,2.0,54,0.037037037037037035
420435,2017,4.0,67,0.05970149253731343
420435,2018,2.0,68,0.029411764705882353
420435,2019,2.0,61,0.03278688524590164
420440,2012,6.0,96,0.0625
420440,2013,2.0,102,0.0196078431372549
420440,2014,0.0,112,0.0
420440,2015,2.0,97,0.020618556701030927
420440,2016,4.0,114,0.03508771929824561
420440,2017,4.0,109,0.03669724770642202
420440,2018,6.0,119,0.05042016806722689
420440,2019,4.0,137,0.029197080291970802
420445,2012,0.0,21,0.0
420445,2013,0.0,15,0.0
420445,2014,0.0,26,0.0
420445,2015,0.0,15,0.0
420445,2016,0.0,30,0.0
420445,2017,0.0,34,0.0
420445,2018,2.0,20,0.1
420445,2019,0.0,17,0.0
420450,2012,6.0,178,0.033707865168539325
420450,2013,2.0,167,0.011976047904191617
420450,2014,8.0,175,0.045714285714285714
420450,2015,8.0,215,0.037209302325581395
420450,2016,8.0,212,0.03773584905660377
420450,2017,3.0,182,0.016483516483516484
420450,2018,2.0,192,0.010416666666666666
420450,2019,2.0,177,0.011299435028248588
420455,2012,7.0,199,0.035175879396984924
420455,2013,6.0,216,0.027777777777777776
420455,2014,4.0,223,0.017937219730941704
420455,2015,7.0,196,0.03571428571428571
420455,2016,7.0,214,0.03271028037383177
420455,2017,2.0,217,0.009216589861751152
420455,2018,2.0,229,0.008733624454148471
420455,2019,4.0,237,0.016877637130801686
420460,2012,66.0,2729,0.024184683034078416
420460,2013,59.0,2812,0.020981507823613087
420460,2014,56.0,2867,0.019532612486920127
420460,2015,46.0,2923,0.01573725624358536
420460,2016,64.0,2841,0.022527279127067933
420460,2017,79.0,2871,0.027516544757924068
420460,2018,81.0,2839,0.028531172948221203
420460,2019,57.0,2728,0.020894428152492667
420470,2012,4.0,94,0.0425531914893617
420470,2013,6.0,138,0.043478260869565216
420470,2014,10.0,144,0.06944444444444445
420470,2015,0.0,138,0.0
420470,2016,4.0,131,0.030534351145038167
420470,2017,3.0,131,0.022900763358778626
420470,2018,6.0,123,0.04878048780487805
420470,2019,8.0,130,0.06153846153846154
420475,2012,2.0,23,0.08695652173913043
420475,2013,0.0,17,0.0
420475,2014,0.0,21,0.0
420475,2015,0.0,24,0.0
420475,2016,0.0,18,0.0
420475,2017,0.0,17,0.0
420475,2018,0.0,24,0.0
420475,2019,2.0,27,0.07407407407407407
420480,2012,4.0,617,0.006482982171799027
420480,2013,22.0,624,0.035256410256410256
420480,2014,20.0,660,0.030303030303030304
420480,2015,12.0,632,0.0189873417721519
420480,2016,17.0,659,0.025796661608497723
420480,2017,10.0,618,0.016181229773462782
420480,2018,15.0,687,0.021834061135371178
420480,2019,18.0,646,0.02786377708978328
420490,2012,0.0,71,0.0
420490,2013,4.0,84,0.047619047619047616
420490,2014,0.0,94,0.0
420490,2015,4.0,94,0.0425531914893617
420490,2016,2.0,81,0.024691358024691357
420490,2017,2.0,101,0.019801980198019802
420490,2018,0.0,111,0.0
420490,2019,0.0,96,0.0
420500,2012,6.0,244,0.02459016393442623
420500,2013,8.0,241,0.03319502074688797
420500,2014,2.0,259,0.007722007722007722
420500,2015,4.0,251,0.01593625498007968
420500,2016,5.0,240,0.020833333333333332
420500,2017,3.0,211,0.014218009478672985
420500,2018,9.0,250,0.036
420500,2019,2.0,240,0.008333333333333333
420510,2012,0.0,48,0.0
420510,2013,2.0,42,0.047619047619047616
420510,2014,0.0,39,0.0
420510,2015,9.0,58,0.15517241379310345
420510,2016,0.0,52,0.0
420510,2017,4.0,55,0.07272727272727272
420510,2018,2.0,61,0.03278688524590164
420510,2019,4.0,65,0.06153846153846154
420515,2012,2.0,49,0.04081632653061224
420515,2013,2.0,36,0.05555555555555555
420515,2014,2.0,42,0.047619047619047616
420515,2015,0.0,28,0.0
420515,2016,0.0,32,0.0
420515,2017,0.0,31,0.0
420515,2018,2.0,42,0.047619047619047616
420515,2019,0.0,39,0.0
420517,2012,0.0,52,0.0
420517,2013,0.0,51,0.0
420517,2014,0.0,63,0.0
420517,2015,0.0,55,0.0
420517,2016,0.0,50,0.0
420517,2017,2.0,61,0.03278688524590164
420517,2018,2.0,55,0.03636363636363636
420517,2019,2.0,58,0.034482758620689655
420519,2012,0.0,37,0.0
420519,2013,0.0,33,0.0
420519,2014,0.0,32,0.0
420519,2015,0.0,27,0.0
420519,2016,0.0,39,0.0
420519,2017,2.0,41,0.04878048780487805
420519,2018,0.0,32,0.0
420519,2019,0.0,34,0.0
420520,2012,0.0,50,0.0
420520,2013,0.0,43,0.0
420520,2014,0.0,65,0.0
420520,2015,2.0,57,0.03508771929824561
420520,2016,2.0,48,0.041666666666666664
420520,2017,0.0,68,0.0
420520,2018,2.0,56,0.03571428571428571
420520,2019,4.0,66,0.06060606060606061
420530,2012,4.0,136,0.029411764705882353
420530,2013,5.0,167,0.029940119760479042
420530,2014,2.0,140,0.014285714285714285
420530,2015,0.0,130,0.0
420530,2016,6.0,146,0.0410958904109589
420530,2017,3.0,164,0.018292682926829267
420530,2018,8.0,165,0.048484848484848485
420530,2019,4.0,161,0.024844720496894408
420535,2012,0.0,12,0.0
420535,2013,0.0,20,0.0
420535,2014,0.0,22,0.0
420535,2015,0.0,16,0.0
420535,2016,2.0,22,0.09090909090909091
420535,2017,0.0,15,0.0
420535,2018,0.0,26,0.0
420535,2019,0.0,23,0.0
420540,2012,114.0,5495,0.020746132848043677
420540,2013,174.0,5630,0.030905861456483125
420540,2014,163.0,5813,0.02804059865817994
420540,2015,147.0,6134,0.023964786436256928
420540,2016,164.0,6235,0.026303127506014434
420540,2017,151.0,6355,0.023760818253343825
420540,2018,184.0,6366,0.028903550109959156
420540,2019,218.0,6133,0.0355454100766346
420543,2012,0.0,25,0.0
420543,2013,0.0,25,0.0
420543,2014,0.0,27,0.0
420543,2015,0.0,19,0.0
420543,2016,0.0,24,0.0
420543,2017,2.0,39,0.05128205128205128
420543,2018,0.0,40,0.0
420543,2019,2.0,25,0.08
420545,2012,13.0,346,0.03757225433526012
420545,2013,2.0,348,0.005747126436781609
420545,2014,5.0,411,0.012165450121654502
420545,2015,6.0,386,0.015544041450777202
420545,2016,2.0,409,0.004889975550122249
420545,2017,9.0,435,0.020689655172413793
420545,2018,10.0,454,0.022026431718061675
420545,2019,12.0,445,0.02696629213483146
420550,2012,4.0,549,0.007285974499089253
420550,2013,7.0,530,0.013207547169811321
420550,2014,17.0,562,0.030249110320284697
420550,2015,6.0,587,0.010221465076660987
420550,2016,12.0,570,0.021052631578947368
420550,2017,14.0,516,0.027131782945736434
420550,2018,8.0,538,0.01486988847583643
420550,2019,12.0,521,0.023032629558541268
420555,2012,0.0,24,0.0
420555,2013,0.0,37,0.0
420555,2014,0.0,26,0.0
420555,2015,0.0,32,0.0
420555,2016,0.0,26,0.0
420555,2017,0.0,23,0.0
420555,2018,0.0,25,0.0
420555,2019,0.0,22,0.0
420560,2012,0.0,50,0.0
420560,2013,0.0,45,0.0
420560,2014,4.0,44,0.09090909090909091
420560,2015,0.0,36,0.0
420560,2016,0.0,41,0.0
420560,2017,0.0,51,0.0
420560,2018,0.0,48,0.0
420560,2019,0.0,32,0.0
420570,2012,12.0,251,0.04780876494023904
420570,2013,2.0,252,0.007936507936507936
420570,2014,10.0,255,0.0392156862745098
420570,2015,6.0,258,0.023255813953488372
420570,2016,9.0,280,0.03214285714285714
420570,2017,15.0,317,0.0473186119873817
420570,2018,8.0,308,0.025974025974025976
420570,2019,4.0,320,0.0125
420580,2012,2.0,253,0.007905138339920948
420580,2013,0.0,279,0.0
420580,2014,4.0,313,0.012779552715654952
420580,2015,15.0,267,0.056179775280898875
420580,2016,2.0,263,0.0076045627376425855
420580,2017,10.0,293,0.034129692832764506
420580,2018,4.0,305,0.013114754098360656
420580,2019,4.0,281,0.014234875444839857
420590,2012,23.0,765,0.030065359477124184
420590,2013,23.0,800,0.02875
420590,2014,17.0,823,0.020656136087484813
420590,2015,34.0,901,0.03773584905660377
420590,2016,16.0,829,0.019300361881785282
420590,2017,28.0,906,0.03090507726269316
420590,2018,24.0,935,0.025668449197860963
420590,2019,16.0,995,0.016080402010050253
420600,2012,4.0,166,0.024096385542168676
420600,2013,4.0,139,0.02877697841726619
420600,2014,4.0,163,0.024539877300613498
420600,2015,6.0,159,0.03773584905660377
420600,2016,2.0,174,0.011494252873563218
420600,2017,4.0,176,0.022727272727272728
420600,2018,2.0,209,0.009569377990430622
420600,2019,4.0,162,0.024691358024691357
420610,2012,4.0,73,0.0547945205479452
420610,2013,5.0,70,0.07142857142857142
420610,2014,2.0,85,0.023529411764705882
420610,2015,3.0,80,0.0375
420610,2016,4.0,73,0.0547945205479452
420610,2017,0.0,70,0.0
420610,2018,0.0,85,0.0
420610,2019,0.0,84,0.0
420620,2012,8.0,145,0.05517241379310345
420620,2013,0.0,127,0.0
420620,2014,5.0,122,0.040983606557377046
420620,2015,0.0,125,0.0
420620,2016,2.0,143,0.013986013986013986
420620,2017,0.0,128,0.0
420620,2018,4.0,141,0.028368794326241134
420620,2019,1.0,140,0.007142857142857143
420630,2012,2.0,247,0.008097165991902834
420630,2013,2.0,250,0.008
420630,2014,5.0,267,0.018726591760299626
420630,2015,4.0,250,0.016
420630,2016,7.0,285,0.02456140350877193
420630,2017,2.0,302,0.006622516556291391
420630,2018,2.0,322,0.006211180124223602
420630,2019,14.0,335,0.041791044776119404
420640,2012,0.0,115,0.0
420640,2013,0.0,85,0.0
420640,2014,2.0,108,0.018518518518518517
420640,2015,4.0,112,0.03571428571428571
420640,2016,0.0,85,0.0
420640,2017,3.0,123,0.024390243902439025
420640,2018,2.0,116,0.017241379310344827
420640,2019,6.0,138,0.043478260869565216
420650,2012,7.0,629,0.011128775834658187
420650,2013,9.0,638,0.014106583072100314
420650,2014,8.0,539,0.014842300556586271
420650,2015,9.0,630,0.014285714285714285
420650,2016,10.0,572,0.017482517482517484
420650,2017,20.0,646,0.030959752321981424
420650,2018,21.0,598,0.03511705685618729
420650,2019,20.0,602,0.03322259136212625
420660,2012,0.0,70,0.0
420660,2013,0.0,59,0.0
420660,2014,0.0,45,0.0
420660,2015,0.0,58,0.0
420660,2016,0.0,57,0.0
420660,2017,0.0,57,0.0
420660,2018,2.0,59,0.03389830508474576
420660,2019,0.0,62,0.0
420665,2012,0.0,65,0.0
420665,2013,2.0,77,0.025974025974025976
420665,2014,4.0,91,0.04395604395604396
420665,2015,0.0,89,0.0
420665,2016,4.0,97,0.041237113402061855
420665,2017,2.0,118,0.01694915254237288
420665,2018,4.0,108,0.037037037037037035
420665,2019,2.0,106,0.018867924528301886
420670,2012,7.0,275,0.025454545454545455
420670,2013,6.0,273,0.02197802197802198
420670,2014,8.0,303,0.026402640264026403
420670,2015,3.0,298,0.010067114093959731
420670,2016,6.0,309,0.019417475728155338
420670,2017,12.0,320,0.0375
420670,2018,2.0,335,0.005970149253731343
420670,2019,12.0,322,0.037267080745341616
420675,2012,0.0,18,0.0
420675,2013,0.0,26,0.0
420675,2014,0.0,20,0.0
420675,2015,0.0,20,0.0
420675,2016,2.0,23,0.08695652173913043
420675,2017,2.0,24,0.08333333333333333
420675,2018,0.0,16,0.0
420675,2019,2.0,15,0.13333333333333333
420680,2012,2.0,39,0.05128205128205128
420680,2013,0.0,32,0.0
420680,2014,0.0,26,0.0
420680,2015,0.0,39,0.0
420680,2016,0.0,37,0.0
420680,2017,0.0,28,0.0
420680,2018,0.0,51,0.0
420680,2019,0.0,26,0.0
420690,2012,4.0,256,0.015625
420690,2013,9.0,252,0.03571428571428571
420690,2014,12.0,266,0.045112781954887216
420690,2015,4.0,240,0.016666666666666666
420690,2016,6.0,256,0.0234375
420690,2017,4.0,243,0.01646090534979424
420690,2018,10.0,290,0.034482758620689655
420690,2019,2.0,226,0.008849557522123894
420700,2012,17.0,842,0.020190023752969122
420700,2013,18.0,703,0.025604551920341393
420700,2014,18.0,708,0.025423728813559324
420700,2015,17.0,795,0.021383647798742137
420700,2016,18.0,770,0.023376623376623377
420700,2017,14.0,747,0.018741633199464525
420700,2018,17.0,836,0.02033492822966507
420700,2019,22.0,755,0.02913907284768212
420710,2012,7.0,166,0.04216867469879518
420710,2013,6.0,166,0.03614457831325301
420710,2014,6.0,181,0.03314917127071823
420710,2015,16.0,197,0.08121827411167512
420710,2016,9.0,180,0.05
420710,2017,2.0,168,0.011904761904761904
420710,2018,0.0,183,0.0
420710,2019,4.0,194,0.020618556701030927
420720,2012,0.0,95,0.0
420720,2013,4.0,118,0.03389830508474576
420720,2014,0.0,109,0.0
420720,2015,1.0,109,0.009174311926605505
420720,2016,0.0,110,0.0
420720,2017,0.0,111,0.0
420720,2018,4.0,105,0.0380952380952381
420720,2019,0.0,106,0.0
420730,2012,6.0,525,0.011428571428571429
420730,2013,8.0,512,0.015625
420730,2014,12.0,504,0.023809523809523808
420730,2015,11.0,523,0.021032504780114723
420730,2016,18.0,640,0.028125
420730,2017,19.0,657,0.0289193302891933
420730,2018,10.0,665,0.015037593984962405
420730,2019,20.0,640,0.03125
420740,2012,0.0,65,0.0
420740,2013,4.0,69,0.057971014492753624
420740,2014,2.0,75,0.02666666666666667
420740,2015,0.0,100,0.0
420740,2016,2.0,75,0.02666666666666667
420740,2017,2.0,81,0.024691358024691357
420740,2018,0.0,69,0.0
420740,2019,6.0,97,0.061855670103092786
420750,2012,9.0,807,0.011152416356877323
420750,2013,12.0,796,0.01507537688442211
420750,2014,23.0,823,0.027946537059538274
420750,2015,7.0,822,0.00851581508515815
420750,2016,20.0,864,0.023148148148148147
420750,2017,20.0,967,0.020682523267838676
420750,2018,21.0,901,0.023307436182019976
420750,2019,22.0,910,0.024175824175824177
420757,2012,0.0,27,0.0
420757,2013,1.0,31,0.03225806451612903
420757,2014,0.0,17,0.0
420757,2015,0.0,26,0.0
420757,2016,0.0,28,0.0
420757,2017,0.0,47,0.0
420757,2018,0.0,19,0.0
420757,2019,1.0,43,0.023255813953488372
420760,2012,4.0,54,0.07407407407407407
420760,2013,0.0,44,0.0
420760,2014,2.0,50,0.04
420760,2015,0.0,40,0.0
420760,2016,2.0,51,0.0392156862745098
420760,2017,2.0,49,0.04081632653061224
420760,2018,0.0,60,0.0
420760,2019,0.0,52,0.0
420765,2012,0.0,87,0.0
420765,2013,0.0,84,0.0
420765,2014,1.0,119,0.008403361344537815
420765,2015,0.0,89,0.0
420765,2016,4.0,90,0.044444444444444446
420765,2017,6.0,108,0.05555555555555555
420765,2018,0.0,106,0.0
420765,2019,2.0,120,0.016666666666666666
420768,2012,4.0,120,0.03333333333333333
420768,2013,2.0,129,0.015503875968992248
420768,2014,0.0,118,0.0
420768,2015,2.0,188,0.010638297872340425
420768,2016,3.0,165,0.01818181818181818
420768,2017,1.0,179,0.00558659217877095
420768,2018,2.0,153,0.013071895424836602
420768,2019,0.0,130,0.0
420770,2012,4.0,79,0.05063291139240506
420770,2013,4.0,108,0.037037037037037035
420770,2014,6.0,94,0.06382978723404255
420770,2015,2.0,114,0.017543859649122806
420770,2016,2.0,72,0.027777777777777776
420770,2017,6.0,112,0.05357142857142857
420770,2018,6.0,86,0.06976744186046512
420770,2019,0.0,96,0.0
420775,2012,0.0,39,0.0
420775,2013,0.0,39,0.0
420775,2014,0.0,31,0.0
420775,2015,2.0,41,0.04878048780487805
420775,2016,2.0,43,0.046511627906976744
420775,2017,2.0,49,0.04081632653061224
420775,2018,2.0,47,0.0425531914893617
420775,2019,0.0,37,0.0
420780,2012,8.0,112,0.07142857142857142
420780,2013,0.0,124,0.0
420780,2014,2.0,128,0.015625
420780,2015,6.0,148,0.04054054054054054
420780,2016,2.0,98,0.02040816326530612
420780,2017,2.0,117,0.017094017094017096
420780,2018,2.0,133,0.015037593984962405
420780,2019,0.0,154,0.0
420785,2012,0.0,21,0.0
420785,2013,3.0,30,0.1
420785,2014,0.0,22,0.0
420785,2015,0.0,22,0.0
420785,2016,0.0,22,0.0
420785,2017,2.0,28,0.07142857142857142
420785,2018,1.0,21,0.047619047619047616
420785,2019,0.0,32,0.0
420790,2012,6.0,112,0.05357142857142857
420790,2013,6.0,134,0.04477611940298507
420790,2014,0.0,138,0.0
420790,2015,0.0,135,0.0
420790,2016,0.0,116,0.0
420790,2017,0.0,145,0.0
420790,2018,2.0,138,0.014492753623188406
420790,2019,4.0,143,0.027972027972027972
420800,2012,4.0,73,0.0547945205479452
420800,2013,0.0,58,0.0
420800,2014,0.0,58,0.0
420800,2015,0.0,70,0.0
420800,2016,2.0,60,0.03333333333333333
420800,2017,0.0,51,0.0
420800,2018,4.0,55,0.07272727272727272
420800,2019,4.0,88,0.045454545454545456
420810,2012,4.0,267,0.0149812734082397
420810,2013,6.0,283,0.02120141342756184
420810,2014,3.0,291,0.010309278350515464
420810,2015,7.0,315,0.022222222222222223
420810,2016,4.0,312,0.01282051282051282
420810,2017,4.0,293,0.013651877133105802
420810,2018,2.0,280,0.007142857142857143
420810,2019,2.0,296,0.006756756756756757
420820,2012,72.0,3030,0.023762376237623763
420820,2013,55.0,3028,0.018163804491413475
420820,2014,63.0,3319,0.01898162097017174
420820,2015,86.0,3571,0.024082889946793615
420820,2016,91.0,3464,0.026270207852193996
420820,2017,85.0,3599,0.02361767157543762
420820,2018,96.0,3808,0.025210084033613446
420820,2019,86.0,3667,0.023452413416962095
420830,2012,9.0,671,0.013412816691505217
420830,2013,17.0,700,0.024285714285714285
420830,2014,14.0,751,0.018641810918774968
420830,2015,14.0,834,0.016786570743405275
420830,2016,8.0,828,0.00966183574879227
420830,2017,25.0,872,0.028669724770642203
420830,2018,18.0,890,0.020224719101123594
420830,2019,12.0,926,0.012958963282937365
420840,2012,2.0,214,0.009345794392523364
420840,2013,2.0,179,0.0111731843575419
420840,2014,3.0,179,0.01675977653631285
420840,2015,6.0,218,0.027522935779816515
420840,2016,6.0,208,0.028846153846153848
420840,2017,3.0,210,0.014285714285714285
420840,2018,6.0,218,0.027522935779816515
420840,2019,5.0,220,0.022727272727272728
420845,2012,4.0,205,0.01951219512195122
420845,2013,8.0,200,0.04
420845,2014,4.0,244,0.01639344262295082
420845,2015,4.0,290,0.013793103448275862
420845,2016,7.0,255,0.027450980392156862
420845,2017,8.0,264,0.030303030303030304
420845,2018,6.0,271,0.02214022140221402
420845,2019,6.0,293,0.020477815699658702
420850,2012,4.0,349,0.011461318051575931
420850,2013,6.0,328,0.018292682926829267
420850,2014,8.0,372,0.021505376344086023
420850,2015,14.0,400,0.035
420850,2016,4.0,373,0.010723860589812333
420850,2017,5.0,379,0.013192612137203167
420850,2018,14.0,423,0.03309692671394799
420850,2019,8.0,424,0.018867924528301886
420860,2012,0.0,49,0.0
420860,2013,4.0,63,0.06349206349206349
420860,2014,0.0,44,0.0
420860,2015,0.0,57,0.0
420860,2016,0.0,48,0.0
420860,2017,2.0,66,0.030303030303030304
420860,2018,0.0,50,0.0
420860,2019,0.0,57,0.0
420870,2012,2.0,133,0.015037593984962405
420870,2013,0.0,121,0.0
420870,2014,2.0,123,0.016260162601626018
420870,2015,0.0,94,0.0
420870,2016,1.0,129,0.007751937984496124
420870,2017,2.0,127,0.015748031496062992
420870,2018,2.0,147,0.013605442176870748
420870,2019,4.0,130,0.03076923076923077
420880,2012,7.0,255,0.027450980392156862
420880,2013,4.0,226,0.017699115044247787
420880,2014,6.0,210,0.02857142857142857
420880,2015,2.0,234,0.008547008547008548
420880,2016,12.0,242,0.049586776859504134
420880,2017,3.0,253,0.011857707509881422
420880,2018,10.0,266,0.03759398496240601
420880,2019,8.0,260,0.03076923076923077
420890,2012,63.0,2333,0.02700385769395628
420890,2013,41.0,2310,0.01774891774891775
420890,2014,49.0,2408,0.020348837209302327
420890,2015,65.0,2519,0.025803890432711394
420890,2016,69.0,2312,0.029844290657439446
420890,2017,66.0,2421,0.027261462205700124
420890,2018,52.0,2352,0.022108843537414966
420890,2019,50.0,2311,0.021635655560363478
420895,2012,0.0,16,0.0
420895,2013,0.0,25,0.0
420895,2014,0.0,26,0.0
420895,2015,0.0,15,0.0
420895,2016,0.0,14,0.0
420895,2017,0.0,26,0.0
420895,2018,0.0,17,0.0
420895,2019,0.0,23,0.0
420900,2012,10.0,324,0.030864197530864196
420900,2013,4.0,336,0.011904761904761904
420900,2014,10.0,352,0.028409090909090908
420900,2015,8.0,405,0.019753086419753086
420900,2016,16.0,379,0.04221635883905013
420900,2017,6.0,341,0.017595307917888565
420900,2018,14.0,370,0.03783783783783784
420900,2019,8.0,353,0.0226628895184136
420910,2012,156.0,7886,0.019781891960436216
420910,2013,177.0,7848,0.022553516819571864
420910,2014,202.0,8063,0.02505270990946298
420910,2015,196.0,8402,0.023327779100214236
420910,2016,173.0,8030,0.021544209215442093
420910,2017,206.0,8083,0.025485587034516886
420910,2018,207.0,8176,0.025318003913894323
420910,2019,185.0,7814,0.02367545431277195
420915,2012,0.0,92,0.0
420915,2013,4.0,84,0.047619047619047616
420915,2014,0.0,98,0.0
420915,2015,2.0,108,0.018518518518518517
420915,2016,0.0,106,0.0
420915,2017,2.0,102,0.0196078431372549
420915,2018,2.0,88,0.022727272727272728
420915,2019,1.0,99,0.010101010101010102
420917,2012,0.0,27,0.0
420917,2013,0.0,18,0.0
420917,2014,0.0,20,0.0
420917,2015,0.0,20,0.0
420917,2016,0.0,13,0.0
420917,2017,0.0,29,0.0
420917,2018,2.0,28,0.07142857142857142
420917,2019,2.0,34,0.058823529411764705
420920,2012,0.0,20,0.0
420920,2013,0.0,19,0.0
420920,2014,0.0,29,0.0
420920,2015,0.0,33,0.0
420920,2016,0.0,26,0.0
420920,2017,4.0,25,0.16
420920,2018,2.0,22,0.09090909090909091
420920,2019,4.0,27,0.14814814814814814
420930,2012,37.0,2299,0.016093953892996955
420930,2013,43.0,2339,0.01838392475416845
420930,2014,50.0,2406,0.020781379883624274
420930,2015,44.0,2426,0.018136850783182192
420930,2016,57.0,2476,0.023021001615508886
420930,2017,66.0,2490,0.02650602409638554
420930,2018,59.0,2320,0.02543103448275862
420930,2019,47.0,2286,0.020559930008748905
420940,2012,10.0,566,0.0176678445229682
420940,2013,6.0,573,0.010471204188481676
420940,2014,8.0,511,0.015655577299412915
420940,2015,6.0,502,0.01195219123505976
420940,2016,9.0,421,0.021377672209026127
420940,2017,11.0,473,0.023255813953488372
420940,2018,10.0,440,0.022727272727272728
420940,2019,12.0,453,0.026490066225165563
420945,2012,2.0,15,0.13333333333333333
420945,2013,0.0,12,0.0
420945,2014,0.0,21,0.0
420945,2015,2.0,21,0.09523809523809523
