CODMUNRES,ano_nasc,Qtd_Menor20,Qtd_Total,Ratio
130030,2018,416.0,948,0.4388185654008439
130030,2019,361.0,871,0.41446613088404133
130040,2012,207.0,469,0.44136460554371004
130040,2013,228.0,480,0.475
130040,2014,184.0,418,0.44019138755980863
130040,2015,207.0,504,0.4107142857142857
130040,2016,190.0,490,0.3877551020408163
130040,2017,205.0,524,0.39122137404580154
130040,2018,224.0,567,0.3950617283950617
130040,2019,212.0,553,0.3833634719710669
130050,2012,238.0,706,0.3371104815864023
130050,2013,270.0,769,0.3511053315994798
130050,2014,281.0,756,0.3716931216931217
130050,2015,285.0,815,0.3496932515337423
130050,2016,310.0,808,0.38366336633663367
130050,2017,315.0,870,0.3620689655172414
130050,2018,320.0,851,0.37602820211515864
130050,2019,307.0,857,0.35822637106184363
130060,2012,366.0,1053,0.3475783475783476
130060,2013,360.0,1035,0.34782608695652173
130060,2014,369.0,1076,0.3429368029739777
130060,2015,304.0,968,0.3140495867768595
130060,2016,335.0,1019,0.32875368007850836
130060,2017,327.0,1039,0.314725697786333
130060,2018,325.0,985,0.3299492385786802
130060,2019,309.0,1029,0.30029154518950435
130063,2012,176.0,427,0.41217798594847777
130063,2013,175.0,428,0.4088785046728972
130063,2014,180.0,487,0.36960985626283366
130063,2015,210.0,488,0.430327868852459
130063,2016,214.0,510,0.4196078431372549
130063,2017,235.0,597,0.3936348408710218
130063,2018,202.0,500,0.404
130063,2019,193.0,525,0.3676190476190476
130068,2012,114.0,260,0.43846153846153846
130068,2013,126.0,321,0.3925233644859813
130068,2014,125.0,328,0.38109756097560976
130068,2015,148.0,369,0.4010840108401084
130068,2016,131.0,312,0.4198717948717949
130068,2017,138.0,318,0.4339622641509434
130068,2018,143.0,318,0.449685534591195
130068,2019,147.0,330,0.44545454545454544
130070,2012,321.0,741,0.4331983805668016
130070,2013,344.0,763,0.4508519003931848
130070,2014,347.0,733,0.4733969986357435
130070,2015,273.0,695,0.39280575539568346
130070,2016,277.0,653,0.4241960183767228
130070,2017,293.0,770,0.38051948051948054
130070,2018,293.0,739,0.39648173207036536
130070,2019,266.0,725,0.36689655172413793
130080,2012,304.0,690,0.4405797101449275
130080,2013,331.0,705,0.4695035460992908
130080,2014,282.0,709,0.39774330042313116
130080,2015,343.0,724,0.47375690607734805
130080,2016,276.0,662,0.4169184290030212
130080,2017,300.0,797,0.37641154328732745
130080,2018,312.0,789,0.39543726235741444
130080,2019,310.0,763,0.40629095674967236
130083,2012,56.0,138,0.4057971014492754
130083,2013,78.0,203,0.3842364532019704
130083,2014,87.0,204,0.4264705882352941
130083,2015,68.0,173,0.3930635838150289
130083,2016,69.0,183,0.3770491803278688
130083,2017,94.0,216,0.4351851851851852
130083,2018,68.0,188,0.3617021276595745
130083,2019,66.0,169,0.3905325443786982
130090,2012,105.0,213,0.49295774647887325
130090,2013,93.0,196,0.4744897959183674
130090,2014,87.0,231,0.37662337662337664
130090,2015,105.0,219,0.4794520547945205
130090,2016,103.0,217,0.47465437788018433
130090,2017,78.0,191,0.4083769633507853
130090,2018,89.0,222,0.4009009009009009
130090,2019,68.0,192,0.3541666666666667
130100,2012,307.0,656,0.4679878048780488
130100,2013,298.0,632,0.47151898734177217
130100,2014,285.0,658,0.4331306990881459
130100,2015,284.0,628,0.45222929936305734
130100,2016,256.0,625,0.4096
130100,2017,264.0,626,0.4217252396166134
130100,2018,254.0,635,0.4
130100,2019,241.0,635,0.3795275590551181
130110,2012,148.0,414,0.357487922705314
130110,2013,151.0,441,0.3424036281179138
130110,2014,172.0,473,0.36363636363636365
130110,2015,153.0,419,0.36515513126491644
130110,2016,152.0,481,0.316008316008316
130110,2017,172.0,512,0.3359375
130110,2018,169.0,550,0.30727272727272725
130110,2019,164.0,564,0.2907801418439716
130115,2012,77.0,171,0.4502923976608187
130115,2013,60.0,168,0.35714285714285715
130115,2014,72.0,207,0.34782608695652173
130115,2015,72.0,214,0.3364485981308411
130115,2016,70.0,199,0.35175879396984927
130115,2017,70.0,237,0.29535864978902954
130115,2018,86.0,275,0.31272727272727274
130115,2019,60.0,198,0.30303030303030304
130120,2012,629.0,1668,0.37709832134292565
130120,2013,720.0,1750,0.4114285714285714
130120,2014,686.0,1704,0.4025821596244131
130120,2015,679.0,1744,0.3893348623853211
130120,2016,614.0,1646,0.3730255164034022
130120,2017,612.0,1656,0.3695652173913043
130120,2018,659.0,1747,0.3772180881511162
130120,2019,630.0,1698,0.3710247349823322
130130,2012,200.0,432,0.46296296296296297
130130,2013,157.0,424,0.37028301886792453
130130,2014,167.0,426,0.392018779342723
130130,2015,181.0,434,0.41705069124423966
130130,2016,151.0,404,0.37376237623762376
130130,2017,189.0,437,0.43249427917620137
130130,2018,163.0,428,0.3808411214953271
130130,2019,194.0,468,0.41452991452991456
130140,2012,336.0,831,0.4043321299638989
130140,2013,357.0,852,0.41901408450704225
130140,2014,343.0,850,0.40352941176470586
130140,2015,334.0,823,0.40583232077764275
130140,2016,313.0,787,0.397712833545108
130140,2017,355.0,854,0.41569086651053866
130140,2018,363.0,829,0.4378769601930036
130140,2019,337.0,791,0.42604298356510745
130150,2012,125.0,314,0.3980891719745223
130150,2013,152.0,365,0.41643835616438357
130150,2014,146.0,386,0.37823834196891193
130150,2015,189.0,411,0.45985401459854014
130150,2016,155.0,369,0.42005420054200543
130150,2017,175.0,424,0.41273584905660377
130150,2018,146.0,369,0.3956639566395664
130150,2019,141.0,391,0.36061381074168797
130160,2012,238.0,520,0.4576923076923077
130160,2013,250.0,556,0.44964028776978415
130160,2014,267.0,606,0.4405940594059406
130160,2015,296.0,669,0.44245142002989535
130160,2016,259.0,573,0.45200698080279234
130160,2017,276.0,630,0.4380952380952381
130160,2018,268.0,621,0.43156199677938806
130160,2019,255.0,579,0.44041450777202074
130165,2012,113.0,360,0.3138888888888889
130165,2013,118.0,329,0.3586626139817629
130165,2014,134.0,356,0.37640449438202245
130165,2015,129.0,334,0.38622754491017963
130165,2016,115.0,284,0.40492957746478875
130165,2017,116.0,326,0.3558282208588957
130165,2018,116.0,293,0.39590443686006827
130165,2019,105.0,285,0.3684210526315789
130170,2012,336.0,846,0.3971631205673759
130170,2013,354.0,902,0.3924611973392461
130170,2014,356.0,969,0.3673890608875129
130170,2015,370.0,941,0.3931987247608927
130170,2016,379.0,977,0.38792221084953943
130170,2017,381.0,1001,0.3806193806193806
130170,2018,381.0,1006,0.378727634194831
130170,2019,348.0,978,0.3558282208588957
130180,2012,167.0,439,0.3804100227790433
130180,2013,158.0,406,0.3891625615763547
130180,2014,153.0,406,0.3768472906403941
130180,2015,158.0,440,0.35909090909090907
130180,2016,161.0,389,0.4138817480719794
130180,2017,141.0,409,0.34474327628361856
130180,2018,164.0,413,0.39709443099273606
130180,2019,140.0,376,0.3723404255319149
130185,2012,342.0,898,0.38084632516703787
130185,2013,339.0,849,0.3992932862190813
130185,2014,374.0,873,0.4284077892325315
130185,2015,346.0,867,0.3990772779700115
130185,2016,359.0,928,0.38685344827586204
130185,2017,323.0,941,0.3432518597236982
130185,2018,317.0,944,0.3358050847457627
130185,2019,343.0,1021,0.33594515181194906
130190,2012,724.0,2019,0.35859336305101536
130190,2013,819.0,2083,0.3931829092654825
130190,2014,751.0,2067,0.3633284954039671
130190,2015,743.0,2078,0.3575553416746872
130190,2016,757.0,2028,0.3732741617357002
130190,2017,650.0,1984,0.3276209677419355
130190,2018,651.0,2067,0.3149492017416546
130190,2019,632.0,2033,0.3108706345302509
130195,2012,100.0,196,0.5102040816326531
130195,2013,93.0,259,0.3590733590733591
130195,2014,101.0,260,0.38846153846153847
130195,2015,118.0,293,0.40273037542662116
130195,2016,97.0,261,0.3716475095785441
130195,2017,94.0,245,0.3836734693877551
130195,2018,118.0,303,0.38943894389438943
130195,2019,91.0,246,0.3699186991869919
130200,2012,90.0,199,0.45226130653266333
130200,2013,74.0,184,0.40217391304347827
130200,2014,53.0,154,0.34415584415584416
130200,2015,56.0,148,0.3783783783783784
130200,2016,71.0,187,0.37967914438502676
130200,2017,67.0,165,0.40606060606060607
130200,2018,68.0,171,0.39766081871345027
130200,2019,71.0,173,0.41040462427745666
130210,2012,67.0,142,0.47183098591549294
130210,2013,55.0,130,0.4230769230769231
130210,2014,55.0,148,0.3716216216216216
130210,2015,60.0,168,0.35714285714285715
130210,2016,67.0,150,0.44666666666666666
130210,2017,56.0,161,0.34782608695652173
130210,2018,59.0,151,0.39072847682119205
130210,2019,46.0,121,0.38016528925619836
130220,2012,77.0,171,0.4502923976608187
130220,2013,83.0,202,0.41089108910891087
130220,2014,88.0,193,0.45595854922279794
130220,2015,114.0,217,0.5253456221198156
130220,2016,80.0,175,0.45714285714285713
130220,2017,121.0,253,0.4782608695652174
130220,2018,124.0,251,0.4940239043824701
130220,2019,97.0,235,0.4127659574468085
130230,2012,208.0,600,0.3466666666666667
130230,2013,221.0,628,0.3519108280254777
130230,2014,230.0,631,0.36450079239302696
130230,2015,242.0,631,0.38351822503961963
130230,2016,243.0,604,0.402317880794702
130230,2017,262.0,656,0.39939024390243905
130230,2018,244.0,647,0.37712519319938176
130230,2019,272.0,645,0.42170542635658914
130240,2012,304.0,682,0.44574780058651026
130240,2013,291.0,727,0.40027510316368636
130240,2014,308.0,715,0.4307692307692308
130240,2015,307.0,651,0.4715821812596006
130240,2016,275.0,652,0.4217791411042945
130240,2017,311.0,741,0.41970310391363025
130240,2018,297.0,779,0.38125802310654683
130240,2019,352.0,891,0.3950617283950617
130250,2012,727.0,1886,0.38547189819724287
130250,2013,816.0,2000,0.408
130250,2014,858.0,2130,0.4028169014084507
130250,2015,796.0,2070,0.38454106280193234
130250,2016,689.0,1795,0.3838440111420613
130250,2017,724.0,1938,0.3735810113519092
130250,2018,724.0,2056,0.3521400778210117
130250,2019,717.0,2115,0.33900709219858155
130255,2012,109.0,250,0.436
130255,2013,95.0,249,0.3815261044176707
130255,2014,81.0,233,0.34763948497854075
130255,2015,77.0,234,0.32905982905982906
130255,2016,66.0,253,0.2608695652173913
130255,2017,93.0,300,0.31
130255,2018,103.0,303,0.33993399339933994
130255,2019,85.0,276,0.3079710144927536
130260,2012,11763.0,41166,0.2857455181460429
130260,2013,12164.0,41637,0.29214400653265127
130260,2014,12257.0,42804,0.2863517428277731
130260,2015,11641.0,42340,0.274940954180444
130260,2016,10264.0,39603,0.2591722849279095
130260,2017,9487.0,38492,0.24646679829574977
130260,2018,9311.0,38585,0.2413113904366982
130260,2019,8740.0,37936,0.2303880219316744
130270,2012,309.0,810,0.3814814814814815
130270,2013,312.0,849,0.3674911660777385
130270,2014,338.0,900,0.37555555555555553
130270,2015,344.0,930,0.36989247311827955
130270,2016,347.0,911,0.3809001097694841
130270,2017,402.0,989,0.4064711830131446
130270,2018,412.0,1012,0.40711462450592883
130270,2019,367.0,1023,0.3587487781036168
130280,2012,130.0,313,0.41533546325878595
130280,2013,141.0,338,0.4171597633136095
130280,2014,162.0,399,0.40601503759398494
130280,2015,118.0,323,0.3653250773993808
130280,2016,137.0,358,0.38268156424581007
130280,2017,172.0,418,0.41148325358851673
130280,2018,162.0,405,0.4
130280,2019,152.0,381,0.3989501312335958
130290,2012,480.0,1311,0.36613272311212813
130290,2013,490.0,1315,0.3726235741444867
130290,2014,513.0,1362,0.3766519823788546
130290,2015,500.0,1334,0.3748125937031484
130290,2016,449.0,1273,0.3527101335428123
130290,2017,555.0,1553,0.3573728267868641
130290,2018,600.0,1581,0.3795066413662239
130290,2019,595.0,1539,0.3866146848602989
130300,2012,141.0,344,0.40988372093023256
130300,2013,116.0,301,0.3853820598006645
130300,2014,133.0,357,0.37254901960784315
130300,2015,143.0,356,0.40168539325842695
130300,2016,121.0,338,0.35798816568047337
130300,2017,131.0,358,0.3659217877094972
130300,2018,110.0,314,0.3503184713375796
130300,2019,116.0,346,0.3352601156069364
130310,2012,228.0,591,0.38578680203045684
130310,2013,270.0,628,0.4299363057324841
130310,2014,247.0,618,0.39967637540453077
130310,2015,257.0,593,0.433389544688027
130310,2016,253.0,586,0.431740614334471
130310,2017,241.0,592,0.40709459459459457
130310,2018,219.0,612,0.35784313725490197
130310,2019,219.0,546,0.4010989010989011
130320,2012,107.0,257,0.4163424124513619
130320,2013,98.0,246,0.3983739837398374
130320,2014,128.0,307,0.4169381107491857
130320,2015,137.0,316,0.43354430379746833
130320,2016,111.0,289,0.38408304498269896
130320,2017,121.0,332,0.3644578313253012
130320,2018,128.0,327,0.39143730886850153
130320,2019,119.0,310,0.38387096774193546
130330,2012,145.0,321,0.4517133956386293
130330,2013,165.0,351,0.4700854700854701
130330,2014,127.0,344,0.3691860465116279
130330,2015,172.0,409,0.42053789731051344
130330,2016,163.0,386,0.422279792746114
130330,2017,160.0,406,0.39408866995073893
130330,2018,146.0,379,0.38522427440633245
130330,2019,164.0,392,0.41836734693877553
130340,2012,762.0,2021,0.3770410687778328
130340,2013,751.0,2133,0.35208626347866856
130340,2014,771.0,2056,0.375
130340,2015,717.0,1995,0.3593984962406015
130340,2016,685.0,1932,0.35455486542443065
130340,2017,752.0,2139,0.35156615240766714
130340,2018,733.0,2067,0.35462022254475084
130340,2019,666.0,1947,0.3420647149460709
130350,2012,115.0,308,0.37337662337662336
130350,2013,146.0,367,0.3978201634877384
130350,2014,139.0,364,0.38186813186813184
130350,2015,157.0,374,0.4197860962566845
130350,2016,162.0,348,0.46551724137931033
130350,2017,144.0,355,0.4056338028169014
130350,2018,171.0,362,0.4723756906077348
130350,2019,158.0,369,0.4281842818428184
130353,2012,195.0,556,0.35071942446043164
130353,2013,200.0,580,0.3448275862068966
130353,2014,195.0,585,0.3333333333333333
130353,2015,182.0,558,0.32616487455197135
130353,2016,182.0,547,0.3327239488117002
130353,2017,167.0,523,0.3193116634799235
130353,2018,197.0,557,0.35368043087971274
130353,2019,168.0,513,0.32748538011695905
130356,2012,130.0,361,0.3601108033240997
130356,2013,132.0,374,0.35294117647058826
130356,2014,152.0,412,0.36893203883495146
130356,2015,140.0,391,0.35805626598465473
130356,2016,141.0,415,0.3397590361445783
130356,2017,122.0,422,0.2890995260663507
130356,2018,118.0,431,0.2737819025522042
130356,2019,134.0,440,0.30454545454545456
130360,2012,117.0,342,0.34210526315789475
130360,2013,102.0,278,0.3669064748201439
130360,2014,73.0,225,0.3244444444444444
130360,2015,103.0,301,0.34219269102990035
130360,2016,100.0,305,0.32786885245901637
130360,2017,141.0,370,0.3810810810810811
130360,2018,140.0,369,0.3794037940379404
130360,2019,114.0,322,0.35403726708074534
130370,2012,228.0,603,0.3781094527363184
130370,2013,228.0,574,0.397212543554007
130370,2014,248.0,651,0.38095238095238093
130370,2015,270.0,713,0.37868162692847124
130370,2016,262.0,693,0.37806637806637805
130370,2017,294.0,724,0.40607734806629836
130370,2018,268.0,704,0.3806818181818182
130370,2019,304.0,773,0.39327296248382926
130380,2012,307.0,1119,0.2743521000893655
130380,2013,325.0,1143,0.28433945756780404
130380,2014,340.0,1254,0.2711323763955343
130380,2015,326.0,1120,0.2910714285714286
130380,2016,356.0,1254,0.2838915470494418
130380,2017,327.0,1214,0.26935749588138386
130380,2018,352.0,1223,0.2878168438266558
130380,2019,416.0,1435,0.2898954703832753
130390,2012,297.0,957,0.3103448275862069
130390,2013,303.0,912,0.33223684210526316
130390,2014,284.0,985,0.2883248730964467
130390,2015,248.0,751,0.33022636484687085
130390,2016,271.0,871,0.3111366245694604
130390,2017,324.0,997,0.324974924774323
130390,2018,308.0,934,0.3297644539614561
130390,2019,292.0,955,0.3057591623036649
130395,2012,87.0,178,0.4887640449438202
130395,2013,83.0,160,0.51875
130395,2014,67.0,163,0.4110429447852761
130395,2015,85.0,180,0.4722222222222222
130395,2016,72.0,178,0.4044943820224719
130395,2017,95.0,206,0.46116504854368934
130395,2018,68.0,186,0.3655913978494624
130395,2019,77.0,200,0.385
130400,2012,68.0,181,0.3756906077348066
130400,2013,78.0,208,0.375
130400,2014,73.0,180,0.40555555555555556
130400,2015,68.0,202,0.33663366336633666
130400,2016,75.0,208,0.3605769230769231
130400,2017,97.0,246,0.3943089430894309
130400,2018,83.0,197,0.4213197969543147
130400,2019,88.0,229,0.38427947598253276
130406,2012,526.0,1632,0.32230392156862747
130406,2013,523.0,1619,0.3230389129092032
130406,2014,530.0,1817,0.29168959823885526
130406,2015,508.0,1613,0.31494110353378796
130406,2016,536.0,1752,0.3059360730593607
130406,2017,551.0,1701,0.3239271017048795
130406,2018,513.0,1684,0.30463182897862234
130406,2019,535.0,1769,0.30243075183719614
130410,2012,170.0,401,0.4239401496259352
130410,2013,190.0,421,0.4513064133016627
130410,2014,160.0,385,0.4155844155844156
130410,2015,173.0,426,0.4061032863849765
130410,2016,163.0,389,0.4190231362467866
130410,2017,168.0,405,0.4148148148148148
130410,2018,173.0,393,0.4402035623409669
130410,2019,179.0,432,0.41435185185185186
130420,2012,612.0,1557,0.3930635838150289
130420,2013,703.0,1731,0.4061236279607163
130420,2014,643.0,1587,0.40516698172652804
130420,2015,698.0,1753,0.3981745579007416
130420,2016,687.0,1678,0.4094159713945173
130420,2017,714.0,1763,0.40499149177538285
130420,2018,710.0,1822,0.3896816684961581
130420,2019,773.0,1927,0.401141670991178
130423,2012,132.0,348,0.3793103448275862
130423,2013,111.0,322,0.3447204968944099
130423,2014,128.0,366,0.34972677595628415
130423,2015,147.0,391,0.37595907928388744
130423,2016,138.0,363,0.38016528925619836
130423,2017,163.0,458,0.3558951965065502
130423,2018,158.0,435,0.3632183908045977
130423,2019,154.0,428,0.3598130841121495
130426,2012,145.0,288,0.5034722222222222
130426,2013,142.0,304,0.46710526315789475
130426,2014,138.0,302,0.45695364238410596
130426,2015,132.0,295,0.44745762711864406
130426,2016,110.0,264,0.4166666666666667
130426,2017,150.0,333,0.45045045045045046
130426,2018,135.0,286,0.47202797202797203
130426,2019,163.0,351,0.46438746438746437
130430,2012,125.0,298,0.41946308724832215
130430,2013,122.0,302,0.40397350993377484
130430,2014,124.0,284,0.43661971830985913
130430,2015,103.0,272,0.3786764705882353
130430,2016,110.0,265,0.41509433962264153
130430,2017,99.0,270,0.36666666666666664
130430,2018,104.0,261,0.39846743295019155
130430,2019,121.0,318,0.3805031446540881
130440,2012,119.0,321,0.3707165109034268
130440,2013,135.0,325,0.4153846153846154
130440,2014,129.0,329,0.39209726443769
130440,2015,108.0,282,0.3829787234042553
130440,2016,112.0,299,0.3745819397993311
130440,2017,124.0,315,0.39365079365079364
130440,2018,126.0,313,0.402555910543131
130440,2019,114.0,321,0.35514018691588783
140000,2012,0.0,2,0.0
140000,2013,3.0,8,0.375
140000,2014,1.0,7,0.14285714285714285
140000,2015,2.0,3,0.6666666666666666
140000,2016,0.0,1,0.0
140000,2018,0.0,1,0.0
140002,2012,104.0,308,0.33766233766233766
140002,2013,119.0,307,0.38762214983713356
140002,2014,101.0,298,0.3389261744966443
140002,2015,120.0,337,0.3560830860534125
140002,2016,119.0,329,0.3617021276595745
140002,2017,141.0,354,0.3983050847457627
140002,2018,150.0,433,0.3464203233256351
140002,2019,163.0,436,0.3738532110091743
140005,2012,208.0,599,0.34724540901502504
