Código Município;Total Estimado
4218855;35
4218905;137
4218954;42
4219002;202
4219101;71
4219150;36
4219176;61
4219200;93
4219309;769
4219358;88
4219408;48
4219507;685
4219606;28
4219705;471
4219853;65
4220000;197
4300034;57
4300059;55
4300109;166
4300208;57
4300307;51
4300406;832
4300455;40
4300471;15
4300505;51
4300554;17
4300570;14
4300604;2764
4300638;64
4300646;87
4300661;8
4300703;61
4300802;128
4300851;45
4300877;93
4300901;66
4301008;267
4301057;100
4301073;20
4301107;167
4301206;113
4301305;181
4301404;117
4301503;76
4301552;31
4301602;1634
4301636;146
4301651;60
4301701;77
4301750;38
4301800;64
4301859;48
4301875;38
4301909;152
4301925;10
4301958;33
4302006;99
4302055;31
4302105;1556
4302154;31
4302204;79
4302220;21
4302238;35
4302253;26
4302303;174
4302352;194
4302378;33
4302402;160
4302451;103
4302501;63
4302584;23
4302600;42
4302659;50
4302709;231
4302808;390
4302907;124
4303004;982
4303103;1654
4303202;52
4303301;58
4303400;44
4303509;856
4303558;47
4303608;76
4303673;21
4303707;45
4303806;59
4303905;776
4304002;64
4304101;28
4304200;334
4304309;68
4304358;132
4304408;711
4304507;524
4304606;4811
4304614;12
4304622;12
4304630;880
4304655;20
4304663;369
4304671;53
4304689;127
4304697;36
4304705;818
4304713;69
4304804;376
4304853;12
4304903;89
4304952;31
4305009;80
4305108;5699
4305116;23
4305124;46
4305132;23
4305157;33
4305173;121
4305207;115
4305306;97
4305355;347
4305371;33
4305405;41
4305439;41
4305447;61
4305454;205
4305504;40
4305587;20
4305603;34
4305702;84
4305801;154
4305835;9
4305850;20
4305871;33
4305900;81
4305934;8
4305959;32
4305975;42
4306007;140
4306056;88
4306072;32
4306106;793
4306130;13
4306205;117
4306304;35
4306320;25
4306353;21
4306379;23
4306403;353
4306429;26
4306452;33
4306502;159
4306551;30
4306601;433
4306700;37
4306734;41
4306759;12
4306767;524
4306809;285
4306908;290
4306924;23
4306932;108
4306957;31
4306973;38
4307005;1294
4307054;23
4307104;68
4307203;61
4307302;84
4307401;41
4307450;28
4307500;183
4307559;78
4307609;561
4307708;1017
4307807;407
4307815;37
4307831;26
4307864;20
4307906;839
4308003;71
4308052;30
4308078;51
4308102;149
4308201;368
4308250;20
4308300;88
4308409;86
4308433;16
4308458;57
4308508;460
4308607;377
4308656;21
4308706;54
4308805;84
4308854;17
4308904;171
4309001;189
4309050;97
4309100;603
4309126;52
4309159;47
4309209;3340
4309258;18
4309308;1169
4309407;325
4309506;67
4309555;64
4309571;42
4309605;244
4309654;76
4309704;45
4309753;42
4309803;49
4309902;75
4309951;48
4310009;268
4310108;490
4310207;1057
4310306;47
4310330;288
4310363;28
4310405;62
4310413;38
4310439;56
4310462;19
4310504;90
4310538;62
4310553;22
4310579;24
4310603;487
4310652;30
4310702;28
4310751;15
4310801;231
4310850;26
4310876;15
4310900;39
4311007;315
4311106;74
4311122;56
4311130;40
4311155;83
4311205;241
4311239;25
4311254;53
4311270;12
4311304;348
4311403;1260
4311429;37
4311502;85
4311601;56
4311627;72
4311643;6
4311700;67
4311718;55
4311734;41
4311759;60
4311775;62
4311791;26
4311809;509
4311908;34
4311981;31
4312005;23
4312054;34
4312104;51
4312138;28
4312153;49
4312179;14
4312203;52
4312252;100
4312302;67
4312351;19
4312377;40
4312385;24
4312401;876
4312427;30
4312443;24
4312450;51
4312476;61
4312500;151
4312609;46
4312617;28
4312625;18
4312658;233
4312674;23
4312708;167
4312757;37
4312807;75
4312906;81
4312955;18
4313003;30
4313011;46
4313037;46
4313060;251
4313086;23
4313102;57
4313201;235
4313300;326
4313334;12
4313359;21
4313375;360
4313391;33
4313409;3113
4313425;19
4313441;20
4313466;19
4313490;46
4313508;564
4313607;28
4313656;131
4313706;487
4313805;83
4313904;561
4313953;123
4314001;66
4314027;60
4314035;52
4314050;750
4314068;45
4314076;63
4314100;2820
4314134;27
4314159;80
4314175;20
4314209;83
4314308;47
4314407;3993
4314423;63
4314456;36
4314464;23
4314472;29
4314498;46
4314506;108
4314548;29
4314555;15
4314605;152
4314704;101
4314753;26
4314779;46
4314787;17
4314803;386
4314902;16394
4315008;36
4315057;19
4315073;19
4315107;128
4315131;20
4315149;25
4315156;59
4315172;14
4315206;30
4315305;272
4315313;18
4315321;23
4315354;40
4315404;200
4315453;21
4315503;170
4315552;24
4315602;2513
4315701;384
4315750;49
4315800;123
4315909;97
4315958;17
4316006;258
4316105;116
4316204;44
4316303;68
4316402;481
4316428;19
4316436;33
4316451;126
4316477;20
4316501;73
4316600;158
4316709;82
4316733;20
4316758;70
4316808;1594
4316907;3443
4316956;56
4316972;24
4317004;68
4317103;1052
4317202;1052
4317251;12
4317301;374
4317400;594
4317509;1095
4317558;21
4317608;455
4317707;114
4317756;24
4317806;171
4317905;170
4317954;16
4318002;804
4318051;30
4318101;175
4318200;277
4318309;789
4318408;285
4318424;40
4318432;30
4318440;23
4318457;20
4318465;21
4318481;39
4318499;16
4318507;270
4318606;71
4318614;29
4318622;70
4318705;2777
4318804;390
4318903;516
4319000;240
4319109;54
4319125;29
4319158;73
4319208;54
4319307;46
4319356;31
4319364;16
4319372;36
4319406;187
4319505;291
4319604;245
4319703;29
4319711;14
4319737;36
4319752;22
4319802;82
4319901;1145
4320008;1561
4320107;334
4320206;179
4320230;36
4320263;71
4320305;46
4320321;32
4320354;41
4320404;200
4320453;14
4320503;60
4320552;47
4320578;18
4320602;32
4320651;10
4320677;82
4320701;196
4320800;357
4320859;54
4320909;342
4321006;113
4321105;139
4321204;633
4321303;238
4321329;42
4321352;60
4321402;209
4321436;134
4321451;416
4321469;31
4321477;63
4321493;20
4321501;568
4321600;752
4321626;10
4321634;16
4321667;137
4321709;315
4321808;297
4321832;28
4321857;56
4321907;295
4321956;86
4322004;353
4322103;41
4322152;47
4322186;11
4322202;243
4322251;79
4322301;68
4322327;30
4322343;14
4322350;10
4322376;27
4322400;1732
4322509;931
4322525;24
4322533;99
4322541;66
4322558;18
4322608;798
4322707;270
4322806;266
4322855;12
4322905;45
4323002;2801
4323101;66
4323200;27
4323309;33
4323358;27
4323408;45
4323457;33
4323507;35
4323606;19
4323705;28
4323754;32
4323770;28
4323804;240
5000203;309
5000252;51
5000609;642
5000708;428
5000807;89
5000856;172
5000906;188
5001003;337
5001102;744
5001243;176
5001508;93
5001904;388
5002001;150
5002100;399
5002159;139
5002209;356
5002308;178
5002407;557
5002605;206
5002704;13977
5002803;76
5002902;237
5002951;471
5003108;56
5003157;356
5003207;1790
5003256;534
5003306;508
5003454;168
5003488;155
5003504;74
5003702;4066
5003751;175
5003801;295
5003900;3
5004007;131
5004106;139
5004304;239
5004403;131
5004502;251
5004601;283
5004700;449
5004809;191
5004908;49
5005004;376
5005103;60
5005152;116
5005202;357
5005251;115
5005400;817
5005608;479
5005681;325
5005707;872
5005806;209
5006002;391
5006200;794
5006259;67
5006275;8
5006309;611
5006358;333
5006408;96
5006606;1661
5006903;228
5007109;309
5007208;611
5007307;58
5007406;308
5007505;75
5007554;86
5007695;533
5007703;146
5007802;86
5007901;725
5007935;257
5007950;193
5007976;40
5008008;202
5008305;1944
5008404;77
5100102;77
5100201;436
5100250;948
5100300;172
5100359;86
5100409;137
5100508;94
5100607;185
5100805;112
5101001;31
5101209;6
5101258;257
5101308;150
5101407;376
5101605;78
5101704;528
5101803;1149
5101852;117
5101902;299
5102504;1705
5102603;459
5102637;731
5102678;753
5102686;129
5102694;74
5102702;427
5102793;129
5102850;93
5103007;287
5103056;156
5103106;65
5103205;488
5103254;416
5103304;406
5103353;704
5103361;62
5103379;173
5103403;10521
5103437;66
5103452;82
5103502;407
5103601;83
5103700;226
5103809;47
5103858;151
5103908;107
5103957;23
5104104;524
5104203;104
5104500;40
5104526;111
5104542;94
5104559;89
5104609;173
5104807;431
5104906;107
5105002;131
5105101;624
5105150;752
5105176;148
5105200;136
5105234;78
5105259;1435
5105309;24
5105507;272
5105580;198
5105606;361
5105622;449
5105903;296
5106000;102
5106109;153
5106158;192
5106174;96
5106182;94
5106190;58
5106208;55
5106216;183
5106224;1013
5106232;269
5106240;182
5106257;335
5106265;117
5106273;48
5106281;102
5106299;179
5106307;356
5106315;31
5106372;197
5106422;620
5106455;51
5106505;522
5106653;91
5106703;16
5106752;863
5106778;168
5106802;79
5106828;196
5106851;39
5107008;248
5107040;1413
5107065;491
5107107;233
5107156;26
5107180;178
5107198;34
5107206;83
5107248;82
5107263;78
5107297;15
5107305;292
5107354;98
5107404;74
5107578;34
5107602;4254
5107701;199
5107743;41
5107750;61
5107768;42
5107776;110
5107792;63
5107800;162
5107859;116
5107875;568
5107883;19
5107909;3143
5107925;2056
5107941;150
5107958;1760
5108006;240
5108055;201
5108105;18
5108204;42
5108303;61
5108352;33
5108402;4807
5108501;155
5108600;298
5108808;70
5108857;51
5108907;81
5108956;123
5200050;257
5200100;178
5200134;254
5200159;26
5200175;63
5200209;14
5200258;2833
5200308;453
5200506;16
5200555;106
5200605;121
5200803;147
5200829;28
5200852;94
5200902;40
5201108;6034
5201207;9
5201306;198
5201405;8863
5201454;43
5201504;68
5201603;47
5201702;238
5201801;130
5202155;68
5202353;39
5202502;97
5202601;23
5202809;29
5203104;29
5203203;165
5203302;465
5203401;108
5203500;357
5203559;126
5203575;47
5203609;39
5203807;72
5203906;136
5203939;26
5203962;52
5204003;113
5204102;149
5204201;12
5204250;91
5204300;161
5204409;191
5204508;1346
5204557;50
5204607;43
5204656;29
5204706;147
5204805;86
5204854;103
5204904;319
5204953;51
5205000;105
5205059;43
5205109;1417
5205208;50
5205307;133
5205406;313
5205455;117
5205471;262
5205497;1122
5205513;274
5205521;46
5205703;36
5205802;109
5205901;85
5206206;981
5206305;31
5206404;236
5206503;28
5206602;35
5206701;59
5206800;97
5206909;14
5207105;22
5207253;63
5207352;46
5207402;163
5207501;33
5207535;68
5207600;50
5207808;83
5207907;103
5208004;1659
5208103;64
5208152;33
5208301;62
5208400;182
5208509;33
5208608;1093
5208707;19732
5208806;1089
5208905;282
5209101;420
5209150;44
5209200;257
5209291;16
5209408;45
5209457;10
5209606;52
5209705;306
5209804;39
5209903;146
5209937;65
5209952;243
5210000;669
5210109;307
5210158;29
5210208;483
5210307;28
5210406;601
5210562;59
5210604;45
5210802;51
5210901;280
5211008;79
5211206;287
5211305;102
5211404;103
5211503;1325
5211602;23
5211701;69
5211800;592
5211909;1478
5212006;34
5212055;29
5212105;86
5212204;246
5212253;78
5212303;119
5212501;3024
5212600;21
5212709;151
5212808;160
5212907;33
5212956;49
5213004;153
5213053;32
5213087;372
5213103;1141
5213400;14
5213509;106
5213707;83
5213756;191
5213772;51
5213806;641
5213855;20
5213905;44
5214002;280
5214051;89
5214101;44
5214408;100
5214507;466
5214606;382
5214705;27
5214804;14
5214838;168
5214861;81
5214879;18
5214903;32
5215009;95
5215207;47
5215231;1551
5215256;46
5215306;184
5215405;53
5215504;77
5215603;419
5215652;36
5215702;437
5215801;25
5215900;45
5216007;34
5216304;100
5216403;155
5216452;39
5216809;84
5216908;44
5217104;223
5217203;109
5217302;303
5217401;352
5217609;1547
5217708;180
5218003;566
5218052;51
5218102;41
5218300;572
5218391;31
5218508;698
5218607;136
5218706;52
5218789;54
5218805;3416
5218904;261
5219001;93
5219100;95
5219209;34
5219258;84
5219308;535
5219357;37
5219407;102
5219456;17
5219506;31
5219605;37
5219704;120
5219712;53
5219738;71
5219753;1024
5219803;60
5219902;67
5220009;173
5220058;15
5220108;412
5220157;71
5220207;314
5220264;34
5220280;20
5220405;239
5220454;2339
5220504;93
5220603;246
5220686;102
5220702;33
5221007;57
5221080;45
5221197;111
5221304;29
5221403;2060
5221452;27
5221502;40
5221551;57
5221577;25
5221601;587
5221700;155
5221809;20
5221858;2590
5221908;35
5222005;198
5222054;114
5222203;55
5222302;73
5300108;42373
